,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
16,Center Hotels Laugavegur,8.7,"Reykjavík 101, Reykjavík",Excellent ,887 reviews,"Original price 1,314 zł. Current price 1,051 zł.",1.2 km from center,Standard Double or Twin Room,4,Breakfast included,Location 9.4
17,201 Hotel,8.1,"Kópavogur, Reykjavík",Very Good ,"4,708 reviews",Price 614 zł,6 km from center,Standard Double Room,3,Breakfast included,
18,22 Hill Hotel,8.2,"Reykjavík East, Reykjavík",Very Good ,"1,823 reviews",Price 650 zł,1.9 km from center,Single Room,3,Breakfast included,
19,Hotel Orkin,8.2,"Reykjavík East, Reykjavík",Very Good ,"1,319 reviews",Original price 591 zł. Current price 553 zł.,2 km from center,Twin Room with Private Bathroom,3,Breakfast included,
20,R13 - A Townhouse Hotel,8.3,"Reykjavík East, Reykjavík",Very Good ,"2,422 reviews",Price 671 zł,3 km from center,Economy Studio,0,,
21,Hotel Frón,7.8,"Reykjavík 101, Reykjavík",Good ,"2,143 reviews",Price 461 zł,0.6 km from center,Double Standard,3,,Location 9.5
22,Hótel Heiðmörk,8.2,"Kópavogur, Reykjavík",Very Good ,894 reviews,Price 516 zł,8.7 km from center,Single Room with Bath,0,,
23,Guesthouse Andrea,7.4,"Reykjavík 101, Reykjavík",Good ,"1,103 reviews",Price 446 zł,0.7 km from center,Small Single Room with Shared Bathroom,0,Breakfast included,Location 9.4
24,Hilton Reykjavik Nordica,8.1,"Reykjavík East, Reykjavík",Very Good ,620 reviews,Price 683 zł,2.6 km from center,Standard Double Room,4,,
25,Alda Hotel Reykjavík,8.8,"Reykjavík 101, Reykjavík",Excellent ,890 reviews,"Original price 1,419 zł. Current price 1,128 zł.",1 km from center,Single Room,4,,Location 9.7
26,Dalur - HI Hostel,7.9,"Reykjavík East, Reykjavík",Good ,"1,204 reviews",Original price 198 zł. Current price 185 zł.,3.1 km from center,Single Bed in 6-Bed Mixed Dormitory Room,0,,
27,Travel Inn,7.3,"Reykjavík 101, Reykjavík",Good ,"1,017 reviews",Original price 460 zł. Current price 400 zł.,0.9 km from center,Twin Room with Shared Bathroom,0,,
28,ODDSSON Hotel,8.3,"Reykjavík East, Reykjavík",Very Good ,"2,815 reviews",Original price 899 zł. Current price 841 zł.,3.6 km from center,Single Room,3,Breakfast included,
29,Baron's Hostel,8.8,"Reykjavík 101, Reykjavík",Excellent ,190 reviews,Original price 232 zł. Current price 217 zł.,1 km from center,Bunk Bed in Mixed Dormitory Room,0,Breakfast included,Location 9.6
30,Eric the Red Guesthouse,8.7,"Reykjavík 101, Reykjavík",Excellent ,"1,868 reviews",Price 680 zł,1 km from center,Single Room with Private Bathroom,0,,Location 9.8
31,Igdlo Guesthouse,8.0,"Reykjavík 101, Reykjavík",Very Good ,"1,579 reviews",Original price 411 zł. Current price 385 zł.,1.4 km from center,Single Room with Shared Bathroom,0,,
32,Hotel Ódinsvé,8.6,"Reykjavík 101, Reykjavík",Excellent ,825 reviews,Price 660 zł,0.5 km from center,Single Room,4,,Location 9.7
33,Alba Guesthouse,7.9,"Reykjavík 101, Reykjavík",Good ,924 reviews,Original price 380 zł. Current price 355 zł.,1.6 km from center,Single Room with Shared Bathroom,0,Breakfast included,
34,City Center Hotel,8.6,"Reykjavík 101, Reykjavík",Excellent ,565 reviews,Original price 863 zł. Current price 807 zł.,50 m from center,Single Room,3,,Location 9.5
35,Room With a View Hotel,8.3,"Reykjavík 101, Reykjavík",Very Good ,"1,189 reviews",Original price 772 zł. Current price 722 zł.,0.5 km from center,Small Double Room,4,,Location 9.4
36,Guesthouse Aurora,7.4,"Reykjavík 101, Reykjavík",Good ,"1,455 reviews",Original price 486 zł. Current price 454 zł.,0.7 km from center,Single Room with Shared Bathroom,0,Breakfast included,Location 9.4
37,Hotel Ísland - Comfort,7.8,"Kópavogur, Reykjavík",Good ,575 reviews,Original price 474 zł. Current price 443 zł.,6 km from center,Standard Single Room,3,,
38,Fosshótel Rauðará,7.5,"Reykjavík 101, Reykjavík",Good ,363 reviews,Price 638 zł,1.4 km from center,Single Room,3,,
39,Brim Hotel,6.7,"Reykjavík East, Reykjavík",Review score ,336 reviews,Original price 435 zł. Current price 325 zł.,1.9 km from center,Single Room with Shared Bathroom,0,,
40,Lækur Hostel,7.6,"Reykjavík East, Reykjavík",Good ,277 reviews,Original price 158 zł. Current price 149 zł.,2.7 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
41,Fosshotel Baron,8.0,"Reykjavík 101, Reykjavík",Very Good ,778 reviews,Price 704 zł,1.1 km from center,Standard Single Room,3,,Location 9.3
42,SM Hostel,5.9,"Reykjavík East, Reykjavík",Review score ,610 reviews,Price 211 zł,2.1 km from center,Bed in 6-Bed Female Dormitory Room,0,,
43,Midgardur by Center Hotels,8.6,"Reykjavík 101, Reykjavík",Excellent ,"2,064 reviews","Price 1,161 zł",1.4 km from center,Standard Double or Twin Room,4,,Location 9.4
44,Guesthouse Galtafell,8.7,"Reykjavík 101, Reykjavík",Excellent ,"1,232 reviews",Original price 798 zł. Current price 746 zł.,0.7 km from center,Double or Twin Room with Private Bathroom,0,,Location 9.5
45,Hotel Borg by Keahotels,8.6,"Reykjavík 101, Reykjavík",Excellent ,547 reviews,"Price 1,063 zł",50 m from center,Standard Single Room,4,,Location 9.7
46,Hotel Von,8.7,"Reykjavík 101, Reykjavík",Excellent ,626 reviews,Original price 853 zł. Current price 798 zł.,0.9 km from center,Double Room,4,,Location 9.7
47,Hotel Ísland – Spa & Wellness Hotel,7.9,"Reykjavík East, Reykjavík",Good ,"1,430 reviews",Original price 831 zł. Current price 777 zł.,2.9 km from center,Standard Double Room,4,,
48,Reykjavik Residence Apartment Hotel,9.2,"Reykjavík 101, Reykjavík",Wonderful ,"1,959 reviews","Original price 1,591 zł. Current price 1,487 zł.",0.8 km from center,Economy Studio,4,,Location 9.7
49,Center Hotels Klopp,8.1,"Reykjavík 101, Reykjavík",Very Good ,966 reviews,Price 823 zł,0.5 km from center,Standard Single Room,3,Breakfast included,Location 9.5
