,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
23,Harrington Hall,8.4,"Saint Stephen's Green, Dublin",Very Good ,"1,218 reviews",Price 699 zł,1.6 km from center,Double Room,4,,
24,Grand Canal Hotel,8.6,"Ballsbridge, Dublin",Excellent ,"3,133 reviews",Price 793 zł,2 km from center,Double Room,4,,
25,Maldron Hotel Kevin Street,8.3,"Dublin City Centre, Dublin",Very Good ,"5,065 reviews",Price 793 zł,1.5 km from center,Deluxe Twin Room,4,,
26,The Hendrick Smithfield,8.1,"Dublin City Centre, Dublin",Very Good ,"3,949 reviews",Price 746 zł,1.4 km from center,Double Room,0,,
27,Iveagh Garden Hotel,8.7,"Saint Stephen's Green, Dublin",Excellent ,"2,755 reviews",Price 610 zł,1.5 km from center,City Pod Room,4,,Location 9.4
28,Hyatt Centric The Liberties Dublin,9.0,"Dublin City Centre, Dublin",Wonderful ,"2,683 reviews","Price 1,056 zł",1.5 km from center,King Room,4,,
29,Grand Canal Hotel,8.6,"Ballsbridge, Dublin",Excellent ,"3,133 reviews",Price 793 zł,2 km from center,Double Room,4,,
30,Pembroke Townhouse,8.6,"Ballsbridge, Dublin",Excellent ,"1,754 reviews",Price 746 zł,2.5 km from center,Double Room,4,,
31,Maldron Hotel Pearse Street,8.0,"Dublin City Centre, Dublin",Very Good ,"2,637 reviews",Price 840 zł,1.3 km from center,Double & Single Room,4,,
32,Cassidys Hotel,8.2,"Parnell Square, Dublin",Very Good ,"3,331 reviews",Price 723 zł,400 m from center,Double Room,3,,Location 9.3
33,Clayton Hotel Ballsbridge,7.9,"Ballsbridge, Dublin",Good ,"4,143 reviews","Price 1,075 zł",3.6 km from center,Double Room,4,,
34,Leevin Hostel George,7.5,"Parnell Square, Dublin",Good ,304 reviews,Original price 327 zł. Current price 294 zł.,0.5 km from center,Bed in 6-Bed Female Dormitory Room,0,,
35,Arthaus Hotel,8.7,"Saint Stephen's Green, Dublin",Excellent ,"1,339 reviews",Price 934 zł,1.2 km from center,Standard Queen Room,4,,Location 9.6
36,Dublin Skylon Hotel,8.3,"Drumcondra, Dublin",Very Good ,"5,092 reviews",Price 514 zł,2.6 km from center,Double Room,4,,
37,Wren Urban Nest,8.8,"Temple Bar, Dublin",Excellent ,"3,724 reviews",Price 845 zł,0.7 km from center,Cozy Nest,0,,Location 9.8
38,Jurys Inn Dublin Parnell Street,7.7,"Dublin City Centre, Dublin",Good ,"11,715 reviews",Price 587 zł,250 m from center,Standard Twin Room,4,,
39,Maldron Hotel Parnell Square,8.4,"Parnell Square, Dublin",Very Good ,"6,466 reviews",Price 840 zł,0.7 km from center,Deluxe Double Room,4,,
40,Hampton By Hilton Dublin City Centre,8.5,"Dublin City Centre, Dublin",Very Good ,"1,230 reviews",Price 676 zł,0.9 km from center,King Room,0,Breakfast included,
41,Moxy Dublin City,8.3,"Dublin City Centre, Dublin",Very Good ,"2,190 reviews",Price 840 zł,150 m from center,Queen Room,4,,Location 9.3
42,The Wilder,9.0,"Dublin City Centre, Dublin",Wonderful ,633 reviews,Price 981 zł,1.9 km from center,Single Room,4,,Location 9.4
43,Hilton Garden Inn Dublin City Centre,8.4,"Dublin City Centre, Dublin",Very Good ,"4,400 reviews",Price 638 zł,0.9 km from center,Queen Room,4,,
44,Hilton Dublin,8.0,"Dublin City Centre, Dublin",Very Good ,"1,566 reviews",Price 591 zł,2.1 km from center,Superior Double Room,4,,
45,Staycity Aparthotels Mark Street,8.8,"Dublin City Centre, Dublin",Excellent ,"1,503 reviews",Price 798 zł,0.8 km from center,Studio,4,,
46,Maldron Hotel Smithfield,8.2,"Dublin City Centre, Dublin",Very Good ,"3,350 reviews",Price 840 zł,1.2 km from center,Deluxe Twin Room,4,,
47,Belvedere Hotel Parnell Square,8.2,"Parnell Square, Dublin",Very Good ,"5,038 reviews",Price 751 zł,0.6 km from center,Small Double Room,3,,
48,Camden Court Hotel,8.5,"Dublin City Centre, Dublin",Very Good ,"3,463 reviews",Price 845 zł,1.9 km from center,Double Room,4,,
49,Clayton Hotel Charlemont,8.8,"Dublin City Centre, Dublin",Excellent ,"3,536 reviews",Price 887 zł,2.1 km from center,Deluxe Double ,4,,
50,Albany House,8.3,"Saint Stephen's Green, Dublin",Very Good ,"1,706 reviews",Price 614 zł,1.5 km from center,Single Room,3,,Location 9.3
51,Garden Lane Backpackers,8.2,"Dublin City Centre, Dublin",Very Good ,751 reviews,Price 319 zł,1.5 km from center,Bed in 6-Bed Female Dormitory Room with Shared Bathroom,0,,
52,Schoolhouse Hotel,8.5,"Ballsbridge, Dublin",Very Good ,"1,301 reviews",Price 887 zł,1.9 km from center,Deluxe King Room,4,,
53,Leeson Bridge Guesthouse,8.6,"Ballsbridge, Dublin",Excellent ,697 reviews,Price 582 zł,2.1 km from center,Double Room,3,,
54,Clayton Hotel Cardiff Lane,7.8,"Dublin City Centre, Dublin",Good ,"6,668 reviews",Price 887 zł,1.4 km from center,Deluxe Double & Single Room,4,,
55,The Alex,8.8,"Dublin City Centre, Dublin",Excellent ,"1,267 reviews",Price 798 zł,1.1 km from center,King Room,4,,Location 9.3
56,The Croke Park Hotel,8.6,"Drumcondra, Dublin",Excellent ,"1,556 reviews",Price 924 zł,1.3 km from center,Standard Double or Twin Room,4,,
57,Moxy Dublin City,8.3,"Dublin City Centre, Dublin",Very Good ,"2,190 reviews",Price 840 zł,150 m from center,Queen Room,4,,Location 9.3
58,Academy Plaza Hotel,8.1,"Parnell Square, Dublin",Very Good ,"5,121 reviews",Price 634 zł,300 m from center,Basic Double Room,3,,Location 9.3
59,Hazelbrook Lodge,6.1,"Dublin City Centre, Dublin",Review score ,"1,660 reviews",Price 305 zł,400 m from center,Single Room with Shared Bathroom,0,,
60,Hyatt Centric The Liberties Dublin,9.0,"Dublin City Centre, Dublin",Wonderful ,"2,683 reviews","Price 1,056 zł",1.5 km from center,King Room,4,,
61,Jurys Inn Dublin Parnell Street,7.7,"Dublin City Centre, Dublin",Good ,"11,715 reviews",Price 587 zł,250 m from center,Standard Twin Room,4,,
62,Kilronan House,8.8,"Saint Stephen's Green, Dublin",Excellent ,"1,400 reviews",Price 605 zł,1.9 km from center,Economy Single Room,3,Breakfast included,Location 9.3
63,Hard Rock Hotel Dublin,9.1,"Temple Bar, Dublin",Wonderful ,"1,954 reviews","Price 1,121 zł",0.8 km from center,Standard King Room,4,,Location 9.7
64,"The Morrison Dublin, Curio Collection by Hilton",8.8,"Dublin City Centre, Dublin",Excellent ,"1,016 reviews",Price 840 zł,0.5 km from center,King Guest Room,4,,Location 9.6
65,Belvedere Hotel Parnell Square,8.2,"Parnell Square, Dublin",Very Good ,"5,038 reviews",Price 751 zł,0.6 km from center,Small Double Room,3,,
66,Leevin Hostel Mountjoy,7.8,"Dublin City Centre, Dublin",Good ,768 reviews,Price 436 zł,0.9 km from center,Bunk Bed in a 6-Bed Male Dormitory Room ,0,,
67,"InterContinental Dublin, an IHG Hotel",8.6,"Ballsbridge, Dublin",Excellent ,511 reviews,"Price 1,478 zł",3.4 km from center,1 KING BED CLASSIC,5,,
68,18 Watkins Buildings,7.7,"Dublin City Centre, Dublin",Good ,7 reviews,Price 325 zł,1.7 km from center,Standard Twin Room,0,,
69,Hilton Dublin Kilmainham,8.5,Dublin,Very Good ,"1,591 reviews",Price 676 zł,3.3 km from center,Double Hilton Guestroom,4,,
70,"Holiday Inn Express Dublin City Centre, an IHG Hotel",8.5,"Parnell Square, Dublin",Very Good ,"5,309 reviews",Price 698 zł,250 m from center,Double Room,3,Breakfast included,Location 9.5
71,Clayton Hotel Ballsbridge,7.9,"Ballsbridge, Dublin",Good ,"4,143 reviews","Price 1,075 zł",3.6 km from center,Double Room,4,,
72,The Westbury Hotel,8.5,"Temple Bar, Dublin",Very Good ,703 reviews,"Price 1,562 zł",0.9 km from center,Queen Room,5,,Location 9.8
73,Jurys Inn Dublin Christchurch,7.8,"Dublin City Centre, Dublin",Good ,"4,048 reviews",Price 671 zł,1 km from center,Standard Twin Room,4,,Location 9.3
74,Maldron Hotel Kevin Street,8.3,"Dublin City Centre, Dublin",Very Good ,"5,065 reviews",Price 793 zł,1.5 km from center,Deluxe Twin Room,4,,
