,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
16,Hostel Trastevere,7.8,"Gianicolense, Rome",Good ,"1,264 reviews",Price 128 zł,2.4 km from center,Bed in 6-Bed Mixed Dormitory Room-Double restroom with En suite Bathroom,0,,
17,Hotel Albergo Santa Chiara,8.7,"Pantheon, Rome",Excellent ,649 reviews,Price 739 zł,0.5 km from center,Standard Single Room,3,,Location 9.7
18,Hotel Centro Cavour Roma,8.9,"Rione Monti, Rome",Excellent ,"1,139 reviews",Price 513 zł,0.8 km from center,Single Room,3,,Location 9.7
19,Best Western Plus Hotel Universo,8.5,"Central Station, Rome",Very Good ,"2,752 reviews",Price 544 zł,1.3 km from center,Standard Single Room,4,,
20,Best Western Premier Hotel Royal Santina,8.5,"Central Station, Rome",Very Good ,"2,359 reviews",Price 453 zł,1.8 km from center,Comfort Room ,4,,
21,I Mulini A Vento,8.7,"Vaticano Prati, Rome",Excellent ,408 reviews,Price 381 zł,2.4 km from center,Single Room,3,,Location 9.6
22,Hotel Villa Delle Rose,7.6,"Central Station, Rome",Good ,752 reviews,Price 296 zł,1.9 km from center,Double or Twin Room,3,,
23,Hotel Argentina,7.8,"Central Station, Rome",Good ,"1,829 reviews",Price 319 zł,1.3 km from center,Single Room,3,Breakfast included,
24,Crossroad Hotel,7.2,"Aventino, Rome",Good ,768 reviews,Price 239 zł,2.5 km from center,Economy Single Room,3,,
25,Residenza Roma Imperiale,9.6,"Rione Monti, Rome",Exceptional ,303 reviews,Price 529 zł,0.7 km from center,Deluxe Family Room,4,,Location 9.9
26,Atlante Star Hotel,7.7,"Vaticano Prati, Rome",Good ,"2,014 reviews",Price 559 zł,2 km from center,Business Single Room ,4,,Location 9.3
27,The RomeHello,9.3,"Central Station, Rome",Wonderful ,"3,915 reviews",Price 155 zł,1.3 km from center,Bed in 10-Bed Mixed Dormitory Room,0,,Location 9.5
28,Hotel Garda,7.3,"Via Veneto, Rome",Good ,539 reviews,Price 293 zł,1.4 km from center,Single Room,3,,
29,Prassede Palace Hotel,8.7,"Rione Monti, Rome",Excellent ,597 reviews,Price 587 zł,1.4 km from center,Small Double Room,4,,
30,Hotel dei Mellini,8.8,"Vaticano Prati, Rome",Excellent ,318 reviews,Price 739 zł,1.5 km from center,Single Room,4,Breakfast included,Location 9.3
31,Hotel Savoy,7.9,"Via Veneto, Rome",Good ,625 reviews,Price 680 zł,1.4 km from center,Classic Single Room,4,,
32,Hotel Erdarelli,7.9,"Spagna, Rome",Good ,606 reviews,Price 389 zł,0.9 km from center,Single Room,3,,Location 9.7
33,Esposizione Palace Hotel,8.3,"Rione Monti, Rome",Very Good ,527 reviews,"Original price 1,140 zł. Current price 465 zł.",0.8 km from center,Superior Single Room,0,,Location 9.3
34,Relais Palazzo Taverna,7.9,"Navona, Rome",Good ,398 reviews,Price 364 zł,1.2 km from center,Double or Twin Room,3,,Location 9.6
35,Maison Villa Torlonia,8.1,Rome,Very Good ,172 reviews,Price 308 zł,2.5 km from center,Standard Double Room,3,,
36,Hotel Major Aventinus,8.5,"Aventino, Rome",Very Good ,861 reviews,Price 343 zł,1.6 km from center,Single Room,1,,
37,Hotel Borromeo,8.0,"Rione Monti, Rome",Very Good ,"2,641 reviews",Price 483 zł,1.1 km from center,Single Room,3,Breakfast included,
38,Dharma Luxury Hotel,8.3,"Central Station, Rome",Very Good ,450 reviews,Price 741 zł,1.2 km from center,Small Double Room,4,Breakfast included,
39,Villa Pirandello,8.7,"Nomentano, Rome",Excellent ,395 reviews,Price 507 zł,3.5 km from center,Standard Double or Twin Room,3,Breakfast included,
40,Palazzo Lupardi Relais,8.9,"Navona, Rome",Excellent ,368 reviews,Price 514 zł,1 km from center,Single Room - Attic,3,Breakfast included,Location 9.9
41,Chapter Roma,9.0,"Pantheon, Rome",Wonderful ,871 reviews,Price 723 zł,0.6 km from center,Single Room,4,,Location 9.6
42,Pianeta Roma 127,7.2,"Trionfale, Rome",Good ,528 reviews,Price 239 zł,3.4 km from center,Deluxe Quadruple Room,3,,
43,Smooth Hotel Rome West,7.5,"Aurelio, Rome",Good ,879 reviews,Price 251 zł,5.4 km from center,Single Room,4,Breakfast included,
44,Domus Getsemani,7.7,"Vaticano Prati, Rome",Good ,656 reviews,Original price 312 zł. Current price 282 zł.,3 km from center,Standard Single Room,3,Breakfast included,
45,Arena House - Daplace Collection,7.8,"Colosseo, Rome",Good ,754 reviews,Price 373 zł,1.4 km from center,Single Room,3,,Location 9.5
46,Hotel Center 1,6.0,"Central Station, Rome",Review score ,486 reviews,Price 206 zł,2.5 km from center,Large Single Room,3,,
47,Twentyone Hotel,8.1,"Vaticano Prati, Rome",Very Good ,"2,083 reviews",Price 554 zł,1.8 km from center,Double Room,4,Breakfast included,
48,Hotel Casa Tra Noi,7.3,"Vaticano Prati, Rome",Good ,"1,048 reviews",Price 253 zł,2.5 km from center,Standard Single Room,3,Breakfast included,
49,Eurostars Roma Aeterna,8.4,"Prenestino Labicano, Rome",Very Good ,"1,491 reviews",Price 408 zł,3.4 km from center,Double or Twin Room,4,,
50,Chapter Roma,9.0,"Pantheon, Rome",Wonderful ,871 reviews,Original price 723 zł. Current price 677 zł.,0.6 km from center,Single Room,4,,Location 9.6
51,Pianeta Roma 127,7.2,"Trionfale, Rome",Good ,528 reviews,Original price 239 zł. Current price 225 zł.,3.4 km from center,Deluxe Quadruple Room,3,,
52,Hotel Boutique Nazionale,8.6,"Rione Monti, Rome",Excellent ,792 reviews,Original price 577 zł. Current price 541 zł.,0.8 km from center,Economy Double Room,3,,Location 9.6
53,Smooth Hotel Rome West,7.5,"Aurelio, Rome",Good ,879 reviews,Price 251 zł,5.4 km from center,Single Room,4,Breakfast included,
54,Arena House - Daplace Collection,7.8,"Colosseo, Rome",Good ,754 reviews,Price 373 zł,1.4 km from center,Single Room,3,,Location 9.5
55,Cola Di Rienzo Suite B&B,8.5,"Vaticano Prati, Rome",Very Good ,399 reviews,Original price 387 zł. Current price 363 zł.,2 km from center,Single Room,4,,Location 9.5
56,Hotel Center 1,6.0,"Central Station, Rome",Review score ,486 reviews,Price 206 zł,2.5 km from center,Large Single Room,3,,
57,Twentyone Hotel,8.1,"Vaticano Prati, Rome",Very Good ,"2,083 reviews",Original price 554 zł. Current price 520 zł.,1.8 km from center,Double Room,4,Breakfast included,
58,Eurostars Roma Aeterna,8.4,"Prenestino Labicano, Rome",Very Good ,"1,491 reviews",Price 408 zł,3.4 km from center,Double or Twin Room,4,,
59,Ludovisi Palace Hotel,8.0,"Via Veneto, Rome",Very Good ,381 reviews,Original price 615 zł. Current price 494 zł.,1.3 km from center,Double Room with Small Double Bed,4,Breakfast included,
60,Hotel Corot,7.0,"Central Station, Rome",Good ,415 reviews,Original price 314 zł. Current price 295 zł.,1.9 km from center,Single Room,3,,
61,Ostello Marello,7.5,"Rione Monti, Rome",Good ,309 reviews,Price 225 zł,0.9 km from center,Twin Room,0,,Location 9.4
62,Hotel Barocco,9.0,"Via Veneto, Rome",Wonderful ,628 reviews,Original price 807 zł. Current price 756 zł.,1 km from center,Classic Single Room,4,Breakfast included,Location 9.6
63,Hotel Hiberia,8.5,"Trevi, Rome",Very Good ,"3,788 reviews",Original price 394 zł. Current price 370 zł.,400 m from center,Single Room,3,,Location 9.7
64,Bettoja Hotel Atlantico,8.3,"Central Station, Rome",Very Good ,586 reviews,Price 585 zł,1.4 km from center,Classic room,4,Breakfast included,
65,Guest Roma House,9.4,"Vaticano Prati, Rome",Wonderful ,213 reviews,Original price 387 zł. Current price 363 zł.,2.9 km from center,Single Room with Private Bathroom,3,Breakfast included,Location 9.3
66,Hotel Kennedy,7.5,"Central Station, Rome",Good ,"1,000 reviews",Original price 351 zł. Current price 329 zł.,1.6 km from center,Single Room - Annex,3,Breakfast included,
67,DaNoi in Trastevere,9.0,"Gianicolense, Rome",Wonderful ,189 reviews,Original price 274 zł. Current price 258 zł.,2.7 km from center,Double Room,3,Breakfast included,
68,Exe Domus Aurea,8.2,"Central Station, Rome",Very Good ,"1,407 reviews",Price 389 zł,1.7 km from center,Single Room,3,,
69,Hotel Scott House,7.8,"Central Station, Rome",Good ,935 reviews,Price 324 zł,1.6 km from center,Single Room,3,,
70,The Glam,8.7,"Rione Monti, Rome",Excellent ,"1,006 reviews",Original price 915 zł. Current price 857 zł.,0.7 km from center,Classic Double or Twin Room,4,Breakfast included,Location 9.4
71,Budget Rooms Des Artistes,8.2,"Central Station, Rome",Very Good ,"1,190 reviews",Price 169 zł,2.1 km from center,Bed in 6-Bed Female Dormitory Room,0,,
72,Royal Suite Trinità Dei Monti,8.3,"Spagna, Rome",Very Good ,368 reviews,"Original price 1,053 zł. Current price 986 zł.",1.1 km from center,Deluxe Double Room with Balcony,4,,Location 9.7
73,Dream Station 2,8.6,"Central Station, Rome",Excellent ,43 reviews,Original price 377 zł. Current price 353 zł.,1.7 km from center,Economy Double Room,3,,Location 9.3
74,Ibis Roma Fiera,7.6,"Magliana Vecchia, Rome",Good ,"3,050 reviews",Price 277 zł,11 km from center,Twin Room,3,,
75,Evergreen,8.6,"Central Station, Rome",Excellent ,254 reviews,Price 321 zł,2 km from center,Single Room,3,,Location 9.4
76,Fellini,8.9,"Appio Latino, Rome",Excellent ,275 reviews,Price 251 zł,8.4 km from center,Double Room with Shared Bathroom,0,Breakfast included,
77,Hotel Windrose,8.1,"Central Station, Rome",Very Good ,823 reviews,Price 283 zł,1.7 km from center,Partner offer option,3,,
78,Hotel Degli Aranci,8.5,"Villa Borghese Parioli, Rome",Very Good ,"1,364 reviews",Price 365 zł,3.3 km from center,Single Standard,4,Breakfast included,
79,Budget Rooms Des Artistes,8.2,"Central Station, Rome",Very Good ,"1,190 reviews",Price 169 zł,2.1 km from center,Bed in 6-Bed Female Dormitory Room,0,,
80,Hotel Villa Delle Rose,7.6,"Central Station, Rome",Good ,752 reviews,Price 296 zł,1.9 km from center,Double or Twin Room,3,,
81,Hotel Hiberia,8.5,"Trevi, Rome",Very Good ,"3,788 reviews",Price 379 zł,400 m from center,Single Room,3,,Location 9.7
82,Best Western Premier Hotel Royal Santina,8.5,"Central Station, Rome",Very Good ,"2,359 reviews",Price 453 zł,1.8 km from center,Comfort Room ,4,,
83,Exe Domus Aurea,8.2,"Central Station, Rome",Very Good ,"1,407 reviews",Price 389 zł,1.7 km from center,Single Room,3,,
84,HOTEL CAPRI,8.5,"Central Station, Rome",Very Good ,2 reviews,Price 296 zł,1.8 km from center,Single Room,2,,
85,Rhome GuestHouse Affittacamere,9.3,"Central Station, Rome",Wonderful ,542 reviews,Price 418 zł,1.5 km from center,Budget Double Room,4,,Location 9.4
86,Quelli della via Gluck,9.1,"Tiburtino, Rome",Wonderful ,242 reviews,Price 280 zł,4.9 km from center,Double Room,0,,
87,Glamour Spanish Steps,7.4,"Villa Borghese Parioli, Rome",Good ,311 reviews,Price 274 zł,2.1 km from center,Large Single Room,0,,
88,B&B SPQR,5.9,"Tiburtino, Rome",Review score ,207 reviews,Price 274 zł,4.7 km from center,Single Room with Private Bathroom,3,Breakfast included,
89,Hotel Garda,7.3,"Via Veneto, Rome",Good ,539 reviews,Price 293 zł,1.4 km from center,Single Room,3,,
90,romantica guest house,8.6,"Vaticano Prati, Rome",Excellent ,372 reviews,Price 368 zł,1.9 km from center,Superior Double Room,3,,Location 9.4
91,Hotel Buenos Aires,7.7,Rome,Good ,598 reviews,Price 349 zł,3.2 km from center,Single Room,3,,
92,Affittacamere Tiburstation,8.0,"Nomentano, Rome",Very Good ,172 reviews,Price 335 zł,3.7 km from center,Single Room,3,,
93,Domus Helena,9.1,"Central Station, Rome",Wonderful ,"2,093 reviews",Price 351 zł,1.7 km from center,Superior Single Room,3,Breakfast included,
94,Villa Eur Parco Dei Pini,7.5,"Eur, Rome",Good ,"2,877 reviews",Price 333 zł,8.2 km from center,Single Room,3,,
95,B&B Hotel Roma San Lorenzo Termini,8.8,"San Lorenzo, Rome",Excellent ,"1,141 reviews",Price 291 zł,3 km from center,Single Room,3,,
96,San Lorenzo Hostel,5.3,"San Lorenzo, Rome",Review score ,"1,048 reviews",Price 98 zł,2.8 km from center,Bed in 6-Bed Dormitory Room,0,,
97,Casa Piccole Ancelle di Cristo Re,8.1,"Aurelio, Rome",Very Good ,"1,299 reviews",Price 204 zł,3.9 km from center,Single Room,0,Breakfast included,
98,captin home roma,7.4,"Central Station, Rome",Good ,82 reviews,Price 256 zł,1.8 km from center,Single Room with Private Bathroom,3,Breakfast included,
99,Baboon Room,8.7,"Spagna, Rome",Excellent ,355 reviews,Price 725 zł,1.4 km from center,Standard King Room,3,,Location 9.8
100,Hotel Mozart,8.2,"Spagna, Rome",Very Good ,"1,562 reviews",Price 512 zł,1.3 km from center,Single Room - Via dei Greci 23,4,,Location 9.6
101,Hotel Select Garden,7.5,"Central Station, Rome",Good ,"1,524 reviews",Original price 475 zł. Current price 292 zł.,2 km from center,Single Room,3,Breakfast included,
102,Hotel Delle Nazioni,8.5,"Trevi, Rome",Very Good ,839 reviews,Price 628 zł,0.6 km from center,Classic Double Room Single Use,4,Breakfast included,Location 9.8
103,Golden House Medaglie D'Oro,7.7,"Trionfale, Rome",Good ,205 reviews,Price 354 zł,4.2 km from center,Double Room,3,,
104,Hotel Dei Congressi,8.4,"Eur, Rome",Very Good ,"1,729 reviews",Price 415 zł,7.3 km from center,Single Room,4,Breakfast included,
105,Hotel Piccolo Borgo,7.9,"Appio Latino, Rome",Good ,"1,170 reviews",Price 366 zł,10 km from center,Double or Twin Room with Private Patio,3,Breakfast included,
106,Esposizione Palace Hotel,8.3,"Rione Monti, Rome",Very Good ,527 reviews,"Original price 1,140 zł. Current price 465 zł.",0.8 km from center,Superior Single Room,0,,Location 9.3
107,Comics Guesthouse,8.2,"Vaticano Prati, Rome",Very Good ,415 reviews,Price 152 zł,2.2 km from center,Single Bed in Mixed Dormitory Room,0,,
108,Casa Santa Sofia,8.0,"Rione Monti, Rome",Very Good ,922 reviews,Price 394 zł,0.7 km from center,Economy Single Room,3,,Location 9.6
109,B&B Ventisei Scalini A Trastevere,7.9,"Trastevere, Rome",Good ,690 reviews,Price 312 zł,1.3 km from center,Budget Double Room,3,Breakfast included,Location 9.6
110,Cenci Bed & Breakfast Fontana di Trevi,7.9,"Trevi, Rome",Good ,631 reviews,Price 392 zł,0.6 km from center,Double Room - Annex,4,,Location 9.6
111,Urban Garden Hotel,7.3,"Tiburtino, Rome",Good ,755 reviews,Price 225 zł,7.9 km from center,Single Room,3,,
112,[SAN PIETRO 5 STELLE] Prestigious rooms,7.8,"Vaticano Prati, Rome",Good ,50 reviews,Price 306 zł,2.3 km from center,Superior Single Room,3,,
113,Hotel Touring,6.9,"Central Station, Rome",Review score ,"1,159 reviews",Price 255 zł,1.3 km from center,Single Room,2,,
114,Dharma Luxury Hotel,8.3,"Central Station, Rome",Very Good ,450 reviews,Price 741 zł,1.2 km from center,Small Double Room,4,Breakfast included,
115,Hotel Canova,8.0,"Rione Monti, Rome",Very Good ,"1,045 reviews",Price 436 zł,1.1 km from center,Standard Single Room,3,,Location 9.3
116,Pianeta Roma 127,7.2,"Trionfale, Rome",Good ,528 reviews,Price 239 zł,3.4 km from center,Deluxe Quadruple Room,3,,
117,Hotel Villafranca,7.9,"Central Station, Rome",Good ,650 reviews,Original price 568 zł. Current price 471 zł.,2.1 km from center,Standard Single Room,4,Breakfast included,
118,GARDEN HOUSE - Luxury Guest House - Only Self Check in,9.1,"Monte Sacro, Rome",Wonderful ,328 reviews,Original price 455 zł. Current price 389 zł.,6.6 km from center,Single Room,3,Breakfast included,
119,Relais Arco Della Pace,7.6,"Navona, Rome",Good ,567 reviews,Price 411 zł,1.1 km from center,Double Room,3,,Location 9.6
120,La Piccola Maison,8.6,"Via Veneto, Rome",Excellent ,259 reviews,Price 509 zł,1.1 km from center,Single Room with Private External Bathroom,3,,Location 9.7
121,Hotel Residenza In Farnese,8.1,"Navona, Rome",Very Good ,"1,199 reviews",Price 779 zł,1 km from center,Single Room,4,Breakfast included,Location 9.6
122,Hotel Mecenate Palace,8.5,"Central Station, Rome",Very Good ,"1,402 reviews",Price 483 zł,1.4 km from center,Single Room,4,Breakfast included,
123,Chic & Town Luxury Rooms,8.5,"Spagna, Rome",Very Good ,665 reviews,Price 415 zł,0.9 km from center,Single Room,4,,Location 9.7
124,Warmthotel,8.6,"Fonte Ostiense, Rome",Excellent ,"2,970 reviews",Price 422 zł,9.3 km from center,Classic Double or Twin Room,4,Breakfast included,
125,Hotel Forum,8.4,"Rione Monti, Rome",Very Good ,"1,048 reviews",Original price 766 zł. Current price 582 zł.,450 m from center,Single Room,4,,Location 9.8
126,GARDEN HOUSE - Luxury Guest House - Only Self Check in,9.1,"Monte Sacro, Rome",Wonderful ,328 reviews,Original price 455 zł. Current price 389 zł.,6.6 km from center,Single Room,3,Breakfast included,
127,Titina B&B,8.4,"Nomentano, Rome",Very Good ,433 reviews,Price 298 zł,4.2 km from center,Basic Single Room,3,Breakfast included,
128,Locanda Sant'Anna,8.5,"Central Station, Rome",Very Good ,176 reviews,Price 274 zł,2.4 km from center,Double Room,3,Breakfast included,
129,Roma Central Guest House,9.0,"Rione Monti, Rome",Wonderful ,"1,396 reviews",Original price 354 zł. Current price 304 zł.,0.9 km from center,Single Room,4,Breakfast included,Location 9.5
130,Hotel Nazionale,8.9,"Pantheon, Rome",Excellent ,"1,192 reviews",Price 857 zł,0.7 km from center,Classic Single Room,4,Breakfast included,Location 9.8
131,GH Hotel San Giusto,7.7,"Nomentano, Rome",Good ,"1,287 reviews",Price 278 zł,3.8 km from center,Single Room,3,,
132,Terrace Pantheon Relais,9.1,"Pantheon, Rome",Wonderful ,963 reviews,"Price 1,370 zł",0.5 km from center,Superior Double Room,4,,Location 9.8
133,Arch Rome Suites,9.0,"Pantheon, Rome",Wonderful ,"1,235 reviews",Price 678 zł,500 m from center,Triple Room,4,Breakfast included,Location 9.8
134,Hotel Alexis,7.0,"Central Station, Rome",Good ,435 reviews,Price 263 zł,1.8 km from center,Single Room with Private Bathroom,2,,
135,The Britannia Hotel,8.4,"Central Station, Rome",Very Good ,671 reviews,Price 638 zł,1.1 km from center,Classic Double Room,4,,
136,DVE Suite Rome,9.0,"Central Station, Rome",Wonderful ,355 reviews,Price 669 zł,1.7 km from center,Duplex Junior Suite,4,Breakfast included,
137,romantica guest house,8.6,"Vaticano Prati, Rome",Excellent ,372 reviews,Price 368 zł,1.9 km from center,Superior Double Room,3,,Location 9.4
138,Hotel Marisa,7.2,"Central Station, Rome",Good ,"1,772 reviews",Price 360 zł,1.9 km from center,Small Double Room,3,,
139,Singer Palace Hotel,9.3,"Pantheon, Rome",Wonderful ,398 reviews,"Price 1,957 zł",350 m from center,Double Room,5,Breakfast included,Location 9.8
140,Hotel Des Artistes,8.2,"Central Station, Rome",Very Good ,947 reviews,Price 380 zł,2.1 km from center,Superior Single Room,3,,
141,Rome Experience Hostel,4.9,"Central Station, Rome",Review score ,"2,178 reviews",Price 98 zł,2.6 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
142,Casa San Giuseppe,8.8,"San Giovanni, Rome",Excellent ,741 reviews,Price 274 zł,2.6 km from center,Standard Single Room,0,Breakfast included,
143,Cenci Bed & Breakfast Fontana di Trevi,7.9,"Trevi, Rome",Good ,631 reviews,Price 392 zł,0.6 km from center,Double Room - Annex,4,,Location 9.6
144,Hotel Corona,7.1,"Central Station, Rome",Good ,849 reviews,Price 299 zł,1.2 km from center,Superior Single Room,3,,
145,Hotel Lirico,8.1,"Central Station, Rome",Very Good ,810 reviews,Price 479 zł,1.2 km from center,Double Room,3,,
146,Villa Angelina - Casa per Ferie,9.0,Rome,Wonderful ,294 reviews,Price 345 zł,4 km from center,Single Room,3,Breakfast included,
147,Hotel Abitart,8.3,"Aventino, Rome",Very Good ,951 reviews,Price 615 zł,2.6 km from center,Double Room - Single Use,4,Breakfast included,
148,ASTORIA GOLDEN GATE,8.9,"Central Station, Rome",Excellent ,302 reviews,Price 319 zł,2 km from center,Single Room - Disability Access,2,,Location 9.3
149,Raeli Hotel Siracusa,7.1,"Central Station, Rome",Good ,"1,029 reviews",Price 266 zł,1.8 km from center,Partner offer option,3,,
150,Hotel Abitart,8.3,"Aventino, Rome",Very Good ,951 reviews,Price 615 zł,2.6 km from center,Double Room - Single Use,4,Breakfast included,
151,Raeli Hotel Siracusa,7.1,"Central Station, Rome",Good ,"1,029 reviews",Price 266 zł,1.8 km from center,Partner offer option,3,,
152,Hotel dei Borgognoni,8.7,"Spagna, Rome",Excellent ,422 reviews,Price 871 zł,0.8 km from center,Double Room (1 Adult),4,Breakfast included,Location 9.8
153,Hotel Nord Nuova Roma,8.3,"Central Station, Rome",Very Good ,"2,286 reviews",Price 355 zł,1.4 km from center,Single Room,3,,
154,Il Tempio di Morfeo,8.8,"Monte Sacro, Rome",Excellent ,176 reviews,Original price 368 zł. Current price 345 zł.,6.4 km from center,Double or Twin Room with Private Bathroom,3,,
155,Casa Santa Sofia,8.0,"Rione Monti, Rome",Very Good ,922 reviews,Price 394 zł,0.7 km from center,Economy Single Room,3,,Location 9.6
156,Hotel Raganelli,7.9,"Aurelio, Rome",Good ,382 reviews,Price 403 zł,5.7 km from center,Economy Single Room,4,,
157,Hotel Corona,7.1,"Central Station, Rome",Good ,849 reviews,Original price 299 zł. Current price 281 zł.,1.2 km from center,Superior Single Room,3,,
158,Momo Central Rome 2,8.9,"Aurelio, Rome",Excellent ,643 reviews,Original price 308 zł. Current price 289 zł.,3.6 km from center,Superior Triple Room,3,,
159,Hotel Suite Caesar,7.6,"Central Station, Rome",Good ,629 reviews,Original price 367 zł. Current price 344 zł.,1.9 km from center,Single Room,2,,
160,Villa Eur Parco Dei Pini,7.5,"Eur, Rome",Good ,"2,877 reviews",Price 333 zł,8.2 km from center,Single Room,3,,
161,Rubino Guest House,6.6,"Central Station, Rome",Review score ,352 reviews,Price 274 zł,1.9 km from center,Single Room,3,,
162,RomAntic Dreams,9.2,"San Giovanni, Rome",Wonderful ,255 reviews,Original price 331 zł. Current price 268 zł.,2.7 km from center,Double Room with Private External Bathroom,3,,
163,Vaticano Julia Guest House,8.7,"Vaticano Prati, Rome",Excellent ,504 reviews,Original price 455 zł. Current price 345 zł.,3.2 km from center,Single Room with Balcony,3,Breakfast included,
164,Hotel Domus Tiberina,7.3,"Trastevere, Rome",Good ,720 reviews,Price 413 zł,0.9 km from center,Single Room,2,,Location 9.3
165,Metropolis - Hotel di Charme,8.1,"Vaticano Prati, Rome",Very Good ,444 reviews,Original price 497 zł. Current price 467 zł.,2.4 km from center,Single Room,4,,
166,Magenta Luxury Fico,8.2,"Navona, Rome",Very Good ,460 reviews,Original price 393 zł. Current price 369 zł.,1.1 km from center,Single Room,3,,Location 9.7
167,Chic & Town Luxury Rooms,8.5,"Spagna, Rome",Very Good ,665 reviews,Original price 415 zł. Current price 389 zł.,0.9 km from center,Single Room,4,,Location 9.7
168,Hotel Medici,7.4,"Via Veneto, Rome",Good ,"1,278 reviews",Original price 310 zł. Current price 291 zł.,1.8 km from center,Single Room,3,,
169,LA PAUSA,8.9,"Villa Borghese Parioli, Rome",Excellent ,65 reviews,Original price 274 zł. Current price 258 zł.,4 km from center,Single Room with Private Bathroom,3,,
170,Hotel Buenos Aires,7.7,Rome,Good ,598 reviews,Original price 349 zł. Current price 328 zł.,3.2 km from center,Single Room,3,,
171,Hotel Delle Nazioni,8.5,"Trevi, Rome",Very Good ,839 reviews,Price 628 zł,0.6 km from center,Classic Double Room Single Use,4,Breakfast included,Location 9.8
172,Capital Rooms,9.2,"Vaticano Prati, Rome",Wonderful ,228 reviews,Original price 537 zł. Current price 503 zł.,3.2 km from center,Deluxe King Room,3,,
173,Hotel Martis Palace,9.1,"Navona, Rome",Wonderful ,470 reviews,"Price 1,333 zł",0.8 km from center,Small Double Room,4,Breakfast included,Location 9.8
174,Hotel Della Torre Argentina,8.3,"Pantheon, Rome",Very Good ,718 reviews,Price 629 zł,0.6 km from center,Small Double Room,3,,Location 9.6
175,Hostel Trastevere,7.8,"Gianicolense, Rome",Good ,"1,264 reviews",Original price 128 zł. Current price 122 zł.,2.4 km from center,Bed in 6-Bed Mixed Dormitory Room-Double restroom with En suite Bathroom,0,,
176,Hotel Area Roma,8.2,"Ostiense, Rome",Very Good ,"2,076 reviews",Original price 469 zł. Current price 447 zł.,5.6 km from center,Standard Single Room,4,,
177,Hotel Forte,8.1,"Spagna, Rome",Very Good ,783 reviews,Price 502 zł,1.3 km from center,Single Room,3,,Location 9.7
178,Magenta Luxury Fico,8.2,"Navona, Rome",Very Good ,460 reviews,Original price 393 zł. Current price 374 zł.,1.1 km from center,Single Room,3,,Location 9.7
179,Hotel Mondial,7.5,"Central Station, Rome",Good ,"1,075 reviews",Price 308 zł,1.2 km from center,Single Room,4,,
180,"The Hoxton, Rome",9.0,Rome,Wonderful ,"1,190 reviews",Price 882 zł,2.8 km from center,Shoebox,4,,
