,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
11,ibis Bordeaux Centre Gare Saint Jean Euratlantique,7.6,"Saint Jean Station District, Bordeaux",Good ,"1,541 reviews",Price 399 zł,2.1 km from center,Standard Double Room,3,,
12,JOST HOTEL Bordeaux Gare,8.0,"Saint Jean Station District, Bordeaux",Very Good ,502 reviews,Price 161 zł,2.5 km from center,Bed in 8-Bed Mixed Dormitory Room - Jost Bed,0,,
13,Hotel du Théâtre,7.0,"Bordeaux City-Centre, Bordeaux",Good ,553 reviews,Price 356 zł,0.6 km from center,Single Room,2,,Location 9.4
14,hotelF1 Bordeaux Ville,6.3,"Bastide, Bordeaux",Review score ,"2,240 reviews",Price 143 zł,3 km from center,Tandem Room,0,,
15,MEININGER Hotel Bordeaux Gare Saint-Jean,8.6,"Saint Jean Station District, Bordeaux",Excellent ,"6,128 reviews",Price 293 zł,2.4 km from center,Twin Room,0,,
16,Le Boutique Hotel & Spa,8.9,"Bordeaux City-Centre, Bordeaux",Excellent ,778 reviews,"Price 1,448 zł",0.6 km from center,Elegance Double Room,5,,Location 9.6
17,Hotel des 4 Soeurs,7.5,"Bordeaux City-Centre, Bordeaux",Good ,"2,125 reviews",Price 429 zł,0.7 km from center,Single Room,3,,Location 9.7
18,Brit Hotel Des Grands Hommes - Bordeaux Centre,7.7,"Bordeaux City-Centre, Bordeaux",Good ,796 reviews,Price 469 zł,0.5 km from center,Single Room,2,,Location 9.6
19,ibis budget Bordeaux Centre - Gare Saint Jean,7.2,"Saint Jean Station District, Bordeaux",Good ,"4,482 reviews",Price 300 zł,2.1 km from center,Room with One Queen Bed and One Bunk Bed,2,,
20,Hotel Konti Bordeaux by HappyCulture,8.0,"Bordeaux City-Centre, Bordeaux",Very Good ,"1,971 reviews",Price 596 zł,0.5 km from center,"Room ""One""",4,,Location 9.6
21,ibis Bordeaux Centre Meriadeck,7.4,"Bordeaux City-Centre, Bordeaux",Good ,"5,407 reviews",Price 377 zł,350 m from center,Standard Double Room,3,Breakfast included,
22,Hilton Garden Inn Bordeaux Centre,8.5,"Saint Jean Station District, Bordeaux",Very Good ,"4,588 reviews",Price 511 zł,2.6 km from center,Twin Room,4,,
23,ibis Bordeaux Centre Bastide,7.9,"Bastide, Bordeaux",Good ,"1,576 reviews",Price 328 zł,1.6 km from center,Standard Double Room,3,,
24,Hotel Gambetta,7.7,"Bordeaux City-Centre, Bordeaux",Good ,"1,357 reviews",Price 333 zł,300 m from center,Single Room with City View,2,,Location 9.6
25,Hotel Bleu de Mer,8.0,"Bordeaux City-Centre, Bordeaux",Very Good ,"1,151 reviews",Original price 422 zł. Current price 395 zł.,0.7 km from center,Comfort Single Room,2,,Location 9.7
26,Quality Hotel Bordeaux Centre,8.5,"Bordeaux City-Centre, Bordeaux",Very Good ,"4,360 reviews",Price 571 zł,450 m from center,Single Room - Non-Smoking,3,,Location 9.7
27,Contact Hôtel Le Provençal Bordeaux Lac avec Bornes électriques,7.8,"Bordeaux-Lac, Bordeaux",Good ,"2,536 reviews",Price 330 zł,6 km from center,Twin Room,3,,
28,Campanile Bordeaux Nord - Le Lac,7.5,"Bordeaux-Lac, Bordeaux",Good ,"3,625 reviews",Price 236 zł,5.9 km from center,Twin Room,3,,
29,All Suites Bordeaux Lac - Parc des Expositions,5.3,"Bordeaux-Lac, Bordeaux",Review score ,"4,827 reviews",Price 200 zł,5.7 km from center,studio (Single Bed),3,,
30,Le Clos des Queyries,9.7,"Bastide, Bordeaux",Exceptional ,319 reviews,"Price 1,271 zł",3.4 km from center,Dijeaux Suite with Garden View,3,Breakfast included,
31,Hôtel Churchill Bordeaux Centre,8.5,"Bordeaux City-Centre, Bordeaux",Very Good ,450 reviews,Original price 614 zł. Current price 575 zł.,0.8 km from center,Single Room,0,,
32,City Résidence Bordeaux Centre,7.6,"Chartrons, Bordeaux",Good ,"2,707 reviews",Original price 283 zł. Current price 265 zł.,2.2 km from center,Studio,3,,
33,La Halte Montaigne,9.3,"Saint Jean Station District, Bordeaux",Wonderful ,527 reviews,Price 493 zł,2.2 km from center,Standard Double Room,3,Breakfast included,
34,ibis Styles Bordeaux Gare Saint-Jean,7.2,"Saint Jean Station District, Bordeaux",Good ,"1,269 reviews",Price 377 zł,2 km from center,Double Room Breakfast Included,3,Breakfast included,
35,Hôtel des Voyageurs Centre Bastide,8.8,"Bastide, Bordeaux",Excellent ,265 reviews,Original price 445 zł. Current price 417 zł.,1.6 km from center,Double Attic Room,2,,Location 9.3
36,ibis Bordeaux Centre - Gare Saint-Jean,7.8,"Saint Jean Station District, Bordeaux",Good ,"1,362 reviews",Price 308 zł,2 km from center,Standard Double Room,3,,
37,Pullman Bordeaux Lac,8.5,"Bordeaux-Lac, Bordeaux",Very Good ,"2,465 reviews",Price 633 zł,5.8 km from center,Superior King Room,4,,
38,L'Escale d'Aquitaine,8.7,"Bordeaux Historic District, Bordeaux",Excellent ,75 reviews,Original price 476 zł. Current price 445 zł.,0.5 km from center,Apartment with Terrace,3,,Location 9.5
39,B&B HOTEL Bordeaux Bassins à flot,8.0,"Bassins a Flot, Bordeaux",Very Good ,"1,903 reviews",Price 316 zł,3.6 km from center,Double Room,3,,
40,Premiere Classe Bordeaux Nord - Lac,5.9,"Bordeaux-Lac, Bordeaux",Review score ,"1,349 reviews",Original price 267 zł. Current price 251 zł.,5.7 km from center,Double Room,0,Breakfast included,
41,Moxy Bordeaux,8.7,"Bassins a Flot, Bordeaux",Excellent ,"2,049 reviews",Price 588 zł,3.6 km from center,Moxy Sleeper Room with Queen bed,3,,
42,La Suite aquitaine,8.8,Bordeaux,Excellent ,89 reviews,Price 469 zł,0.5 km from center,Apartment - Split Level,3,,
43,Residhotel Galerie Tatry,7.4,"Chartrons, Bordeaux",Good ,"3,074 reviews",Price 261 zł,2.8 km from center,Economy Studio,3,,
44,Heym,9.2,"Chartrons, Bordeaux",Wonderful ,73 reviews,"Price 1,192 zł",1.4 km from center,Queen Room,4,Breakfast included,Location 9.5
45,Sure Hotel by Best Western Bordeaux Lac,7.8,"Bordeaux-Lac, Bordeaux",Good ,990 reviews,Price 262 zł,5.9 km from center,Classic Double Room,3,,
46,Hotel Saint Louis Beaulieu - Bordeaux,8.1,"Nansouty Saint-Genes, Bordeaux",Very Good ,677 reviews,Price 357 zł,1.4 km from center,Double Room,0,,
47,Residhome Bordeaux,8.5,"Chartrons, Bordeaux",Very Good ,"1,844 reviews",Price 354 zł,3.2 km from center,Studio,3,,
48,Renaissance Bordeaux Hotel,8.7,"Bassins a Flot, Bordeaux",Excellent ,"1,809 reviews",Price 802 zł,3.7 km from center,La Muse Room with Queen Bed,4,,
49,Hôtel de Sèze & Spa Bordeaux Centre,8.2,"Bordeaux City-Centre, Bordeaux",Very Good ,"1,121 reviews",Original price 981 zł. Current price 918 zł.,0.8 km from center,Classic Twin Room,4,,Location 9.6
50,Residhotel Galerie Tatry,7.4,"Chartrons, Bordeaux",Good ,"3,074 reviews",Original price 261 zł. Current price 245 zł.,2.8 km from center,Economy Studio,3,,
51,Hotel Vatel Bordeaux,8.7,"Chartrons, Bordeaux",Excellent ,946 reviews,Original price 821 zł. Current price 768 zł.,2.3 km from center,Standard Double or Twin Room,4,,
52,Novotel Bordeaux Centre Ville,7.9,"Bordeaux City-Centre, Bordeaux",Good ,"2,667 reviews",Price 609 zł,450 m from center,Classic Double Room with King Size Bed,4,,
53,ibis Bordeaux Centre Meriadeck,7.4,"Bordeaux City-Centre, Bordeaux",Good ,"5,407 reviews",Price 377 zł,350 m from center,Standard Double Room,3,Breakfast included,
54,City Résidence Bordeaux Centre,7.6,"Chartrons, Bordeaux",Good ,"2,707 reviews",Original price 283 zł. Current price 265 zł.,2.2 km from center,Studio,3,,
55,hotelF1 Bordeaux Ville,6.3,"Bastide, Bordeaux",Review score ,"2,240 reviews",Price 143 zł,3 km from center,Tandem Room,0,,
56,Best Western Premier HBEO Bordeaux Centre,8.6,"Bordeaux City-Centre, Bordeaux",Excellent ,"1,234 reviews",Original price 868 zł. Current price 812 zł.,0.5 km from center,Standard small room,4,,Location 9.8
57,Mercure Bordeaux Gare Atlantic,8.0,"Saint Jean Station District, Bordeaux",Very Good ,467 reviews,Price 448 zł,2.1 km from center,Classic Double Room,4,,
58,Golden Tulip Bordeaux Euratlantique,8.5,"Saint Jean Station District, Bordeaux",Very Good ,"2,302 reviews",Original price 540 zł. Current price 505 zł.,2.6 km from center,Superior Twin Room,4,,
59,Appart'City Bordeaux Centre,6.9,"Meriadeck, Bordeaux",Review score ,"2,278 reviews",Price 405 zł,1.5 km from center,Twin Studio,3,,
60,All Suites Bordeaux Marne – Gare Saint-Jean,7.6,Bordeaux,Good ,"3,765 reviews",Price 309 zł,1.7 km from center,Super Economic Studio (Single Bed),3,,
61,ibis budget Bordeaux Centre - Gare Saint Jean,7.2,"Saint Jean Station District, Bordeaux",Good ,"4,482 reviews",Price 300 zł,2.1 km from center,Room with One Queen Bed and One Bunk Bed,2,,
62,Ténéo Apparthotel Bordeaux Gare Saint Jean,7.4,"Saint Jean Station District, Bordeaux",Good ,"2,530 reviews",Price 290 zł,1.7 km from center,Business Suite,2,,
63,Le Palais Gallien Hôtel & Spa,9.0,"Bordeaux City-Centre, Bordeaux",Wonderful ,"1,021 reviews","Original price 1,523 zł. Current price 1,424 zł.",1 km from center,Elegance Double Room,5,,
64,Heym,9.2,"Chartrons, Bordeaux",Wonderful ,73 reviews,"Price 1,192 zł",1.4 km from center,Queen Room,4,Breakfast included,Location 9.5
65,Aparthotel Adagio Access Bordeaux Rodesse,7.1,Bordeaux,Good ,"1,014 reviews",Price 380 zł,0.8 km from center,Standard Studio,2,,
66,Best Western Plus Bordeaux Gare Saint-Jean,8.4,"Saint Jean Station District, Bordeaux",Very Good ,"1,784 reviews",Original price 524 zł. Current price 490 zł.,2.1 km from center,Queen Room with Queen Bed,4,,
67,Maison Manège Bordeaux Centre,8.9,"Bordeaux City-Centre, Bordeaux",Excellent ,242 reviews,"Original price 1,150 zł. Current price 1,075 zł.",0.6 km from center,Executive Suite,3,,
68,ibis Bordeaux Centre Bastide,7.9,"Bastide, Bordeaux",Good ,"1,576 reviews",Price 328 zł,1.6 km from center,Standard Double Room with Sofa,3,,
69,Les Séraphines Bordeaux,9.5,"Bordeaux City-Centre, Bordeaux",Exceptional ,47 reviews,Original price 740 zł. Current price 693 zł.,0.9 km from center,Deluxe Double or Twin Room,3,Breakfast included,
70,"Villa Erizio, Bordeaux Centre",9.6,Bordeaux,Exceptional ,583 reviews,Price 587 zł,0.7 km from center,Duplex Apartment,4,Breakfast included,
71,Hôtel La Cour Carrée Bordeaux Centre,8.5,"Bordeaux City-Centre, Bordeaux",Very Good ,697 reviews,Price 647 zł,0.6 km from center,Classic Double Room,3,,Location 9.5
72,Mercure Bordeaux Chateau Chartrons,8.0,"Chartrons, Bordeaux",Very Good ,"1,140 reviews",Price 480 zł,2.5 km from center,Classic Double Room,4,,
73,Novotel Bordeaux Lac,7.8,"Bordeaux-Lac, Bordeaux",Good ,"2,165 reviews",Price 466 zł,5.9 km from center,Superior Queen Room with 1 single Sofa Bed,4,,
74,Live Hotels Bordeaux Lac,8.4,"Bordeaux-Lac, Bordeaux",Very Good ,951 reviews,Price 363 zł,4.3 km from center,Standard Double Room,3,,
75,Villas Foch Boutique Hotel & Spa Bordeaux,9.3,"Bordeaux Historic District, Bordeaux",Wonderful ,252 reviews,"Original price 1,165 zł. Current price 1,090 zł.",1.1 km from center,Cozy Mansarded Room,5,,Location 9.8
76,Hotel La Zoologie & Spa Bordeaux,8.6,"Saint-Michel, Bordeaux",Excellent ,438 reviews,"Price 1,215 zł",1.6 km from center,Deluxe Double Room,4,,
