,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
73,The Crown Pub & Guesthouse,8.8,"Hackney, London",Excellent ,797 reviews,Price 394 zł,6.9 km from center,Single Room with Private Bathroom,3,,
74,Studios2Let - North Gower,7.5,"Camden, London",Good ,"1,286 reviews",Price 534 zł,2.3 km from center,Small Studio,3,,
75,YHA London Earl's Court,8.5,"Kensington and Chelsea, London",Very Good ,"1,633 reviews",Price 191 zł,4.7 km from center,Bunk Bed in Male Dormitory Room with Shared Bathroom,4,,Location 9.3
76,"Radisson Blu Edwardian Berkshire Hotel, London",8.0,"Westminster Borough, London",Very Good ,"2,998 reviews","Price 1,014 zł",1.7 km from center,Single Room,4,,Location 9.5
77,Crestfield Hotel,7.8,"Camden, London",Good ,"3,901 reviews",Price 463 zł,2.5 km from center,Single Room,2,,Location 9.4
78,The Bryson Hotel,7.5,"Camden, London",Good ,749 reviews,Price 819 zł,2.1 km from center,Standard Double Room,4,,
79,Park Grand London Lancaster Gate,7.4,"Westminster Borough, London",Good ,"1,496 reviews",Price 705 zł,3.7 km from center,Deluxe Single Room,5,,
80,Eurotraveller Hotel- Express (Elephant & Castle),7.3,"Southwark, London",Good ,852 reviews,Price 594 zł,2.8 km from center,Single Room,3,,
81,ibis Styles London Gloucester Road,7.9,"Kensington and Chelsea, London",Good ,"2,306 reviews",Price 681 zł,4.1 km from center,Twin Room,3,,Location 9.4
82,Sidney Hotel London-Victoria,7.8,"Westminster Borough, London",Good ,"8,023 reviews",Price 572 zł,2 km from center,Single Room,3,,
83,Comfort Inn London - Westminster,5.8,"Westminster Borough, London",Review score ,"1,558 reviews",Original price 366 zł. Current price 311 zł.,2 km from center,Single Room with Private Bathroom,3,,
84,Hilton London Metropole,7.2,"Westminster Borough, London",Good ,"1,410 reviews",Price 926 zł,3.2 km from center,Queen Hilton Guest Room,4,,
85,Clayton Hotel City of London,8.7,"Tower Hamlets, London",Excellent ,"3,602 reviews",Price 780 zł,4 km from center,Deluxe Double Room,4,,
86,The Z Hotel City,7.8,"City of London, London",Good ,"5,625 reviews",Price 681 zł,1.4 km from center,Queen Room without Window,0,,
87,citizenM London Victoria Station,8.8,"Westminster Borough, London",Excellent ,887 reviews,"Price 1,084 zł",1.7 km from center,King Room,4,,Location 9.5
88,Cromwell International Hotel,4.5,"Kensington and Chelsea, London",Review score ,"4,357 reviews",Price 289 zł,4.4 km from center,Economy Single Room,3,,
89,Fairway Hotel,7.6,"Camden, London",Good ,846 reviews,Original price 495 zł. Current price 470 zł.,2.4 km from center,Single Room,2,,Location 9.4
90,Bermondsey Square Hotel - A Bespoke Hotel,8.0,"Southwark, London",Very Good ,"2,041 reviews",Original price 921 zł. Current price 709 zł.,3.4 km from center,Superior Double Room,4,,
91,The Z Hotel Holborn,8.3,"Camden, London",Very Good ,"9,791 reviews",Price 790 zł,1.1 km from center,Z Inside Queen Accessible (without a window),0,,Location 9.5
92,Hilton London Olympia,6.8,"Kensington and Chelsea, London",Review score ,"1,766 reviews",Price 812 zł,5.6 km from center,Premium Double Room,4,,
93,Marylebone Inn,8.2,"Westminster Borough, London",Very Good ,"1,357 reviews",Price 661 zł,2.7 km from center,Single Room,2,,Location 9.4
94,Pestana Chelsea Bridge Hotel,8.1,"Wandsworth, London",Very Good ,"2,585 reviews",Price 883 zł,3.2 km from center,Deluxe King Room,4,,
95,The Z Hotel Victoria,7.9,"Westminster Borough, London",Good ,"5,973 reviews",Price 599 zł,1.8 km from center,Double Room without Window,0,,Location 9.5
96,"Kimpton - Fitzroy London, an IHG Hotel",8.8,"Camden, London",Excellent ,"1,598 reviews","Price 1,035 zł",1.7 km from center,1 Single Bed City Single,5,,Location 9.4
97,The Premier Notting Hill,7.3,"Kensington and Chelsea, London",Good ,"4,278 reviews",Price 539 zł,4.5 km from center,Deluxe Single Room,4,,
98,Blueprint Living Apartments -Turnmill Street,8.0,"Clerkenwell, London",Very Good ,323 reviews,Price 981 zł,2.2 km from center,One-Bedroom Apartment,4,,
99,ibis London Shepherds Bush - Hammersmith,8.0,"Hammersmith and Fulham, London",Very Good ,"1,585 reviews",Price 567 zł,6.4 km from center,Double Room,3,,
100,Moxy London Excel,8.2,"Newham, London",Very Good ,"2,371 reviews",Price 518 zł,11.8 km from center,"Moxy Sleeper, Guest room, 1 Queen",4,,
101,St Giles London – A St Giles Hotel,6.9,"Camden, London",Review score ,"8,686 reviews",Price 719 zł,1.2 km from center,Classic Single Room,3,,Location 9.3
102,Millennium Hotel London Knightsbridge,6.7,"Kensington and Chelsea, London",Review score ,"2,550 reviews","Original price 1,438 zł. Current price 1,222 zł.",2.4 km from center,Standard Double Room,4,,
103,Thanet Hotel Annex,4.1,"Camden, London",Review score ,"1,221 reviews",Price 485 zł,1.4 km from center,Single Room - Basic,0,,
104,The Rookery,9.2,"Islington, London",Wonderful ,406 reviews,"Price 1,629 zł",2.2 km from center,Club Single Room,4,,Location 9.3
105,Novotel London Excel,8.2,"Newham, London",Very Good ,"2,339 reviews",Price 588 zł,10.5 km from center,Standard Room with 1 Queen size Bed,4,,
106,Streatham Common Bed & Breakfast,9.4,"Lambeth, London",Wonderful ,417 reviews,Price 490 zł,10 km from center,Triple Room with Private Bathroom,3,Breakfast included,
107,The Brewers Inn,8.8,"Wandsworth, London",Excellent ,585 reviews,Price 703 zł,7.1 km from center,Small Double Room,0,Breakfast included,
108,Guilford House Hotel,4.7,"Camden, London",Review score ,502 reviews,Price 464 zł,2 km from center,Single Room,2,Breakfast included,
109,Stylotel,7.7,"Westminster Borough, London",Good ,"1,513 reviews",Price 703 zł,3.3 km from center,Single Styloroom,3,Breakfast included,Location 9.3
110,The Corner London City,8.1,"Tower Hamlets, London",Very Good ,"3,643 reviews","Original price 1,015 zł. Current price 761 zł.",4.3 km from center,Standard Double Room without Window,3,,
111,Novotel London Bridge,8.5,"Southwark, London",Very Good ,"2,062 reviews","Price 1,030 zł",2.3 km from center,Superior Room,4,,
112,The Pilgrm,7.8,"Westminster Borough, London",Good ,"1,938 reviews",Price 648 zł,3.4 km from center,Bunk Bed Room,4,,
113,Best Western Mornington Hotel Hyde Park,7.5,"Westminster Borough, London",Good ,"2,617 reviews",Price 599 zł,3.5 km from center,Single Room,4,,
114,Wombat's City Hostel London,8.3,"Tower Hamlets, London",Very Good ,"3,965 reviews",Original price 269 zł. Current price 216 zł.,4.1 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
115,citizenM London Shoreditch,8.8,"Hackney, London",Excellent ,"2,589 reviews",Price 948 zł,3.9 km from center,King Room,4,,Location 9.3
116,CG Kensington,8.3,"Kensington and Chelsea, London",Very Good ,"1,183 reviews",Price 594 zł,4.6 km from center,Small Double Room,4,,Location 9.5
117,The Bridge Hotel,7.3,"Southwark, London",Good ,"1,987 reviews",Price 512 zł,2 km from center,Single Room with Shared Bathroom,3,,
118,citizenM London Bankside,8.7,"Southwark, London",Excellent ,"2,647 reviews",Price 921 zł,2.1 km from center,King Room,4,,
119,citizenM Tower of London,8.8,"City of London, London",Excellent ,"5,476 reviews",Price 975 zł,3.5 km from center,King Room,4,,Location 9.6
120,The Grafton Arms Pub & Rooms,9.1,"Camden, London",Wonderful ,316 reviews,"Price 1,320 zł",1.9 km from center,Deluxe Double Room,4,,Location 9.5
121,1 Craven Hill Gardens,8.1,"Westminster Borough, London",Very Good ,"2,345 reviews",Price 567 zł,3.8 km from center,Double Room,4,,
122,Park Grand Paddington Court,6.9,"Westminster Borough, London",Review score ,"3,785 reviews",Price 531 zł,3.7 km from center,Deluxe Single Room,4,,
123,The Wimbledon Hotel,6.6,"Wimbledon, London",Review score ,422 reviews,Price 492 zł,11.8 km from center,Executive Double Room,4,,
124,Novotel London Wembley,8.4,"Brent, London",Very Good ,"3,858 reviews",Price 697 zł,12.2 km from center,Superior Queen Room with Sofa,4,,Location 9.3
125,Brick Lane Guest House,7.4,"Tower Hamlets, London",Good ,233 reviews,Price 561 zł,4.2 km from center,Budget Double Room,0,,
126,"St. James' Court, A Taj Hotel, London",8.6,"Westminster Borough, London",Excellent ,"3,599 reviews","Original price 1,520 zł. Current price 1,368 zł.",1.2 km from center,Classic Room,4,,Location 9.4
127,Grange Clarendon Hotel,7.0,"Camden, London",Good ,"1,361 reviews","Price 1,177 zł",1.4 km from center,Single Room,4,,
128,DoubleTree by Hilton Hotel London - Tower of London,7.7,"City of London, London",Good ,"10,848 reviews","Price 1,046 zł",3.4 km from center,Queen Room,4,,
129,The Distillery,7.8,"Kensington and Chelsea, London",Good ,143 reviews,Price 749 zł,5.4 km from center,Standard Double Room,0,,Location 9.3
130,The Resident Victoria,9.1,"Westminster Borough, London",Wonderful ,"1,398 reviews","Price 1,209 zł",1.4 km from center,Small Double Room,4,,Location 9.7
131,Arosfa Hotel London by Compass Hospitality,8.0,"Camden, London",Very Good ,837 reviews,"Price 1,035 zł",1.7 km from center,Double Room,3,,Location 9.3
132,Millennium Gloucester Hotel London,7.3,"Kensington and Chelsea, London",Good ,"8,116 reviews",Price 824 zł,4.1 km from center,Deluxe Double Room,4,,
133,Coach & Horses Hotel,8.8,"Mortlake, London",Excellent ,787 reviews,Price 556 zł,11.3 km from center,Single Room,0,,Location 9.5
134,"Knightsbridge Hotel, Firmdale Hotels",8.8,"Kensington and Chelsea, London",Excellent ,248 reviews,"Price 1,700 zł",2.7 km from center,Single Room,5,,Location 9.6
135,"Holiday Inn Express London - ExCel, an IHG Hotel",8.1,"Newham, London",Very Good ,"3,877 reviews",Price 551 zł,11.9 km from center,Standard Double or Twin Room,3,Breakfast included,
136,Courthouse Hotel Shoreditch,6.8,"Hackney, London",Review score ,669 reviews,"Price 1,444 zł",4 km from center,Dalston King,5,,
137,The Goodenough Hotel London,8.2,"Camden, London",Very Good ,693 reviews,Price 878 zł,2.1 km from center,Single Room with Courtyard View,4,,
138,"The Hoxton, Shoreditch",8.4,"Hackney, London",Very Good ,"1,540 reviews","Price 1,220 zł",3.7 km from center,Cozy Double,4,,
139,Prince Arthur,7.2,"Camden, London",Good ,545 reviews,Price 376 zł,2.5 km from center,Single Room with Shared Bathroom,0,,
140,DoubleTree by Hilton London Victoria,7.8,"Westminster Borough, London",Good ,"2,432 reviews",Price 975 zł,1.9 km from center,Double Room,4,,
141,Hilton London Canary Wharf,8.5,"Tower Hamlets, London",Very Good ,"2,906 reviews",Price 850 zł,7.6 km from center,Double Guest Room,4,,
142,Hyatt Regency London Stratford,8.1,"Newham, London",Very Good ,"1,391 reviews","Price 1,084 zł",9.2 km from center,King Room,4,,
143,The Laslett,8.8,"Kensington and Chelsea, London",Excellent ,469 reviews,"Price 1,465 zł",4.8 km from center,Single Room,5,,Location 9.5
144,Studios2Let,7.7,"Camden, London",Good ,"5,463 reviews",Price 725 zł,2.2 km from center,Studio with Terrace,3,,Location 9.3
145,"100 Queen’s Gate Hotel London, Curio Collection by Hilton",7.8,"Kensington and Chelsea, London",Good ,"2,397 reviews",Price 937 zł,3.9 km from center,Superior Queen Room,5,,
146,Deluxe Homestay near Tottenham Hotspur Stadium,8.5,London,Very Good ,69 reviews,Price 368 zł,10.9 km from center,Double Room,0,,
147,The Chamberlain,8.5,"City of London, London",Very Good ,"4,215 reviews","Price 1,172 zł",3.6 km from center,Deluxe King Room,4,Breakfast included,
148,Euro Hotel,6.4,"Hammersmith and Fulham, London",Review score ,"1,168 reviews",Price 430 zł,6.6 km from center,Single Room,0,,
149,"Holiday Inn London West, an IHG Hotel",7.9,"Acton, London",Good ,"2,423 reviews",Price 606 zł,9.5 km from center,Twin Room,4,,
150,Strathmore Hotel,7.6,"Kensington and Chelsea, London",Good ,"1,860 reviews","Original price 1,287 zł. Current price 901 zł.",3.9 km from center,Standard Single Room,4,,
151,DoubleTree by Hilton Hotel London - Tower of London,7.7,"City of London, London",Good ,"10,848 reviews","Price 1,046 zł",3.4 km from center,Queen Room,4,,
152,Prince Arthur,7.2,"Camden, London",Good ,545 reviews,Price 376 zł,2.5 km from center,Single Room with Shared Bathroom,0,,
153,The Waterman's Arms,8.5,"Tower Hamlets, London",Very Good ,306 reviews,Price 479 zł,8.6 km from center,Standard Double Room,0,,
154,Croft Court Hotel,7.9,"Golders Green, London",Good ,651 reviews,Price 539 zł,9.2 km from center,Single Room,0,,
155,The Z Hotel Piccadilly,8.0,"Westminster Borough, London",Very Good ,"6,692 reviews",Price 817 zł,350 m from center,Double Room,0,,Location 9.6
156,Sonder The Henry,8.3,"Westminster Borough, London",Very Good ,791 reviews,"Original price 1,253 zł. Current price 1,065 zł.",3.9 km from center,Single Room,4,,
157,The Z Hotel Shoreditch,7.9,"Islington, London",Good ,"4,881 reviews",Price 681 zł,3.5 km from center,Queen Room without Window,0,,
158,Mimi's Hotel Soho,7.9,"Westminster Borough, London",Good ,"2,189 reviews",Price 921 zł,0.8 km from center,Small Double Room without Window,4,,Location 9.5
159,Book A Bed Hostels,6.5,"Lewisham, London",Review score ,731 reviews,Price 95 zł,7.9 km from center,Bed in 12-Bed Mixed Dormitory Room,0,,
160,The 29 London,6.7,"Westminster Borough, London",Review score ,"2,795 reviews",Price 632 zł,2.2 km from center,Single Room with private toilet and shower,3,,
161,Hilton London Canary Wharf,8.5,"Tower Hamlets, London",Very Good ,"2,906 reviews",Price 850 zł,7.6 km from center,Double Guest Room,4,,
162,The Villa Kensington,7.6,"Kensington and Chelsea, London",Good ,"1,223 reviews",Price 439 zł,4.3 km from center,Single Room,3,,
163,"100 Queen’s Gate Hotel London, Curio Collection by Hilton",7.8,"Kensington and Chelsea, London",Good ,"2,397 reviews",Price 937 zł,3.9 km from center,Superior Queen Room,5,,
164,Pax Lodge Hostel,8.3,"Camden, London",Very Good ,417 reviews,Price 136 zł,5.8 km from center,Bed in 7-Bed Female Dormitory Room,0,,
165,London Bridge Hotel,8.6,"Southwark, London",Excellent ,"1,597 reviews","Price 1,002 zł",2.7 km from center,Standard Single Room ,4,,Location 9.5
166,DoubleTree by Hilton London Chelsea,7.8,"Hammersmith and Fulham, London",Good ,"1,561 reviews",Price 654 zł,5.4 km from center,Double Guest Room,4,,
167,Courtyard by Marriott London City Airport,8.6,"Newham, London",Excellent ,"1,589 reviews",Price 597 zł,11.8 km from center,"Guest Room, 1 King",4,,
168,"Holiday Inn Express Royal Docks, an IHG Hotel",7.7,"Newham, London",Good ,"2,914 reviews",Price 545 zł,9.6 km from center,Double Room with Sofa Bed,3,Breakfast included,
169,Gainsborough Hotel,7.9,"Kensington and Chelsea, London",Good ,"1,725 reviews",Price 539 zł,3.7 km from center,Single Room,4,,Location 9.4
170,Park Plaza Westminster Bridge London,8.3,"Lambeth, London",Very Good ,"19,941 reviews","Price 1,198 zł",1 km from center,Superior Double Room with Internal View,4,,Location 9.5
171,The Academy - Small Luxury Hotels of the World,8.3,"Camden, London",Very Good ,"1,538 reviews","Price 1,082 zł",1.5 km from center,Townhouse Single Room,5,Breakfast included,Location 9.3
172,The Griffin Belle Hotel Vauxhall,8.9,"Lambeth, London",Excellent ,866 reviews,Price 735 zł,2.8 km from center,Single Room with Shower,0,Breakfast included,
173,"Holiday Inn London West, an IHG Hotel",7.9,"Acton, London",Good ,"2,423 reviews",Price 606 zł,9.5 km from center,Twin Room,4,,
174,Nobu Hotel London Portman Square,8.5,"Westminster Borough, London",Very Good ,906 reviews,"Price 2,283 zł",2.3 km from center,Superior King Room,5,,Location 9.4
175,Britannia International Hotel Canary Wharf,5.8,"Tower Hamlets, London",Review score ,"13,934 reviews",Price 485 zł,7.2 km from center,Standard Double Room,4,,
176,Blue Bells Hotel,7.8,"Kensington and Chelsea, London",Good ,"1,656 reviews",Price 937 zł,4.6 km from center,Quadruple Room,3,Breakfast included,
177,Apex Temple Court Hotel,8.9,"City of London, London",Excellent ,"3,455 reviews","Original price 1,247 zł. Current price 998 zł.",1.5 km from center,City King Room,4,,
178,"Lost Property St Pauls London, Curio Collection By Hilton",8.5,"City of London, London",Very Good ,126 reviews,"Price 1,068 zł",2 km from center,Queen Guest Room,4,,Location 9.4
179,Doubletree By Hilton London - Greenwich,8.3,"Greenwich, London",Very Good ,"2,290 reviews",Price 643 zł,8.3 km from center,Single Guest Room,4,,
180,"Radisson Blu Edwardian Berkshire Hotel, London",8.0,"Westminster Borough, London",Very Good ,"2,998 reviews","Price 1,014 zł",1.7 km from center,Single Room,4,,Location 9.5
