,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
41,Gordion Hotel - Special Class,8.1,"Kavaklidere, Ankara",Very Good ,174 reviews,Price 254 zł,1 km from center,Standard Single Room,0,Breakfast included,
42,Ismira Hotel Ankara,6.5,"Kizilay, Ankara",Review score ,130 reviews,Price 136 zł,1.3 km from center,Single Room with Shower,4,Breakfast included,
43,Wyndham Ankara,8.6,"Sogutozu, Ankara",Excellent ,244 reviews,Price 517 zł,3.8 km from center,Standard  King Room Smoking ,5,,
44,Dafne Hotel,7.2,Ankara,Good ,59 reviews,Price 243 zł,4.6 km from center,Standard Single Room,3,Breakfast included,
45,Yavuz Hotel,4.7,"Ulus, Ankara",Review score ,27 reviews,Price 103 zł,3.3 km from center,Double Room,0,,
46,CONNECT THERMAL HOTEL,8.2,Ankara,Very Good ,162 reviews,Price 328 zł,35.1 km from center,Standard Double Room,5,Breakfast & dinner included,
47,Hm Commerce Hotel,8.3,Ankara,Very Good ,53 reviews,Price 289 zł,12.6 km from center,Standard Twin Room,0,Breakfast included,
48,Seven Deep Hotel,7.6,"Kavaklidere, Ankara",Good ,68 reviews,Price 168 zł,0.9 km from center,Small Single Room,3,,
49,Asal Hotel,8.3,"Ulus, Ankara",Very Good ,115 reviews,Price 130 zł,3.6 km from center,Standard Single Room,3,,
50,"Holiday Inn Ankara - Cukurambar, an IHG Hotel",9.0,Ankara,Wonderful ,101 reviews,Price 569 zł,3.9 km from center,Double Room - Mobility Access with Roll-in Shower,5,,
51,Inn 14 Hostel,8.3,Ankara,Very Good ,335 reviews,Price 47 zł,2.5 km from center,Bed in 8-Bed Male Dormitory Room,0,,
52,Check Inn Suite Hotel & SPA,8.6,"Gaziosmanpasa, Ankara",Excellent ,236 reviews,Price 236 zł,2.2 km from center,Standard Double or Twin Room,0,Breakfast included,
53,Ostimpark Business Hotel,7.7,Ankara,Good ,37 reviews,Price 351 zł,11.3 km from center,Standard Single Room,0,,
54,Ankara Plaza Hotel,8.0,"Kavaklidere, Ankara",Very Good ,144 reviews,Original price 281 zł. Current price 253 zł.,0.6 km from center,Superior Single Room,4,Breakfast included,
55,Ilci Residence Hotel,8.7,"Maltepe, Ankara",Excellent ,80 reviews,Price 304 zł,2.4 km from center,Standard Double Room,4,Breakfast included,
56,Limak Ambassadore Hotel Ankara,8.5,"Ankara City-Centre, Ankara",Very Good ,41 reviews,Price 393 zł,1.9 km from center,Standard Double or Twin Room,0,,
57,Ankara Royal Hotel,7.5,"Kavaklidere, Ankara",Good ,221 reviews,Price 160 zł,0.7 km from center,Single Room,4,,
58,Grand Nora Hotel,8.6,"Gaziosmanpasa, Ankara",Excellent ,42 reviews,Price 191 zł,3 km from center,Standard Double Room,4,Breakfast included,
59,Gordion Hotel - Special Class,8.1,"Kavaklidere, Ankara",Very Good ,174 reviews,Price 254 zł,1 km from center,Standard Single Room,0,Breakfast included,
60,Sahinbey Hotel,8.3,"Ulus, Ankara",Very Good ,74 reviews,Price 140 zł,3.2 km from center,Single Room,2,,
61,Demora Hotel,8.6,"Kavaklidere, Ankara",Excellent ,368 reviews,Price 250 zł,0.7 km from center,Standard Double Room,4,Breakfast included,
62,koza millenyum hotel&spa,7.2,"Ankara City-Centre, Ankara",Good ,22 reviews,Price 164 zł,2.6 km from center,Large Single Room,4,Breakfast included,
63,Best Western Plus Center Hotel,8.6,"Kizilay, Ankara",Excellent ,250 reviews,Price 247 zł,0.5 km from center,Double Room with Two Double Beds,4,Breakfast included,
64,Güvenay Business Hotel,8.5,"Maltepe, Ankara",Very Good ,507 reviews,Price 352 zł,2.5 km from center,Standard Twin Room,0,Breakfast included,
65,Ontur Butik Hotel,8.9,"Ankara City-Centre, Ankara",Excellent ,135 reviews,Price 191 zł,2 km from center,Standard Double Room,0,,
66,"Holiday Inn Ankara-Kavaklidere, an IHG Hotel",8.7,"Kavaklidere, Ankara",Excellent ,117 reviews,Price 395 zł,400 m from center,Standard Twin Room - Smoking,4,,
67,Mimi Hotel Ankara,8.4,"Gaziosmanpasa, Ankara",Very Good ,53 reviews,Price 253 zł,2.6 km from center,Standard Double or Twin Room,4,Breakfast included,
68,Tac Hotel,8.0,"Ulus, Ankara",Very Good ,151 reviews,Price 89 zł,3.6 km from center,Economy Double Room,2,,
69,"Lugal, A Luxury Collection Hotel",9.2,"Ankara City-Centre, Ankara",Wonderful ,26 reviews,"Price 1,039 zł",1.8 km from center,Deluxe Queen Room,5,Breakfast included,Location 9.9
70,Hilton Garden Inn Ankara Gimat,6.9,Ankara,Review score ,85 reviews,Price 554 zł,8.6 km from center,Twin Room,5,,
71,Metropolitan Hotels Ankara,8.3,Ankara,Very Good ,332 reviews,Price 496 zł,3.3 km from center,Standard Double or Twin Room,5,,
72,Starton Hotel,8.0,"Kizilay, Ankara",Very Good ,52 reviews,Price 262 zł,1.2 km from center,Family Room,3,Breakfast included,
73,Ismira Hotel Ankara,6.5,"Kizilay, Ankara",Review score ,130 reviews,Price 136 zł,1.3 km from center,Single Room with Shower,4,Breakfast included,
74,Asrin Park Hotel & Spa Convention Center,6.6,"Oran, Ankara",Review score ,31 reviews,Price 187 zł,6.1 km from center,Basic Single Room,4,,
