,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
96,Quay Apartments,8.5,"Salford, Manchester",Very Good ,834 reviews,Price 648 zł,3.5 km from center,Studio Apartment,4,,
97,Fairways Lodge & Leisure Club,7.0,Manchester,Good ,490 reviews,Price 381 zł,4.9 km from center,Standard Double Room,3,,
98,Didsbury House Hotel,9.0,"Didsbury, Manchester",Wonderful ,659 reviews,Price 817 zł,7.9 km from center,Cozy Room,4,,Location 9.3
99,Entire beautiful house include two bedrooms with parking Manchester,7.0,"Salford, Manchester",Good ,1 review,Price 404 zł,2.5 km from center,Two-Bedroom House,3,,
100,"Kimpton Clocktower, an IHG Hotel",8.9,"Manchester City Center, Manchester",Excellent ,"3,888 reviews",Price 676 zł,0.8 km from center,1 King Bed Premium ,5,,Location 9.4
101,The Mitre Hotel,6.9,"Manchester City Center, Manchester",Review score ,"3,016 reviews",Original price 809 zł. Current price 756 zł.,0.6 km from center,Single Room,3,,Location 9.3
102,Milton Manchester Hotel,7.4,"Salford, Manchester",Good ,"2,662 reviews",Price 812 zł,6.8 km from center,Quadruple Room with Bathroom,3,,
103,"The Waterside Bar, Rooms & Restaurant",8.5,"Salford, Manchester",Very Good ,19 reviews,Original price 545 zł. Current price 509 zł.,8.1 km from center,Twin Room with Shower,0,,
104,"Stunning Two bedroom Apartment, Amazing City Views",,"Salford, Manchester",,,Original price 932 zł. Current price 871 zł.,0.8 km from center,Two-Bedroom Apartment,0,,
105,"Trafford Hall Hotel Manchester, Trademark Collection by Wyndham",7.1,"Old Trafford, Manchester",Good ,"1,828 reviews",Original price 344 zł. Current price 322 zł.,3.6 km from center,Cottage Room,3,,
106,Hazeldean,9.1,"Salford, Manchester",Wonderful ,530 reviews,Original price 545 zł. Current price 509 zł.,4.3 km from center,Family Room,0,Breakfast included,
107,Piccadilly Central,8.8,"Manchester City Center, Manchester",Excellent ,764 reviews,Price 654 zł,500 m from center,Standard Triple Room,0,,Location 9.6
108,Spread Eagle pub,7.3,Manchester,Good ,256 reviews,Price 436 zł,5.2 km from center,Single Room with Private External Bathroom,0,,
109,Wharf Inn Premier Apartment Central Manchester - Free Private Parking,8.5,"Manchester City Center, Manchester",Very Good ,29 reviews,Original price 654 zł. Current price 611 zł.,1.6 km from center,Three-Bedroom Apartment,4,,Location 9.4
110,REM Hotel,6.4,"Manchester City Center, Manchester",Review score ,666 reviews,Price 343 zł,450 m from center,Double Room with Private Bathroom,0,,
111,Rest Assured room,,Manchester,,,Original price 270 zł. Current price 252 zł.,2.4 km from center,One-Bedroom Apartment,0,,
112,Roomzzz Manchester City,8.9,"Manchester City Center, Manchester",Excellent ,703 reviews,Price 567 zł,500 m from center,Smart Studio,4,,Location 9.4
113,Tinapa Suites,7.6,Manchester,Good ,174 reviews,Original price 353 zł. Current price 330 zł.,3.6 km from center,Standard Single Room,0,,
114,Lavish Luxury Park Front Apt with Juliet Balcony,8.3,Manchester,Very Good ,3 reviews,Original price 784 zł. Current price 733 zł.,0.9 km from center,One-Bedroom Apartment,0,,
115,IBI Imperial Salford,5.9,"Salford, Manchester",Review score ,239 reviews,Original price 338 zł. Current price 316 zł.,2.8 km from center,Single Room,3,,
116,Monarch House,5.3,Manchester,Review score ,16 reviews,Original price 305 zł. Current price 185 zł.,4.1 km from center,Double Room with Shared Bathroom,0,,
117,ABIMDOT Exquisite apartments,7.1,Manchester,Good ,53 reviews,Original price 275 zł. Current price 257 zł.,5.4 km from center,Single Room,0,,
118,Old Trafford Stadium Hotel,7.7,"Old Trafford, Manchester",Good ,926 reviews,Price 376 zł,4.1 km from center,Comfort Quadruple Room With Ensuite Bathroom,0,,
119,bankwellstreet,9.3,Manchester,Wonderful ,3 reviews,Original price 309 zł. Current price 289 zł.,2.4 km from center,Double Room,0,,
120,Beautiful basement en-suite room,7.9,Manchester,Good ,27 reviews,Original price 241 zł. Current price 229 zł.,4.9 km from center,Double Room with Private Bathroom,0,Breakfast included,
121,Empress House,8.1,Manchester,Very Good ,114 reviews,Original price 485 zł. Current price 454 zł.,3.3 km from center,Double Room with Private Bathroom,0,,
122,Bed 4 night,6.4,Manchester,Review score ,63 reviews,Original price 381 zł. Current price 357 zł.,2.5 km from center,Single Room,0,,
123,"Trivelles Mayfair,stockport",6.6,Manchester,Review score ,"1,239 reviews",Original price 275 zł. Current price 257 zł.,7.8 km from center,Double Room - Attic,3,,
124,King Street Townhouse,9.2,"Manchester City Center, Manchester",Wonderful ,"3,714 reviews","Price 1,221 zł",500 m from center,Snug,4,,Location 9.5
