,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
29,43 Station Hotel,8.4,"Central Station, Milan",Very Good ,"6,012 reviews",Original price 788 zł. Current price 738 zł.,2.8 km from center,Superior Double Room,3,,
30,Casa Calicantus,9.0,"Fiera Milano City, Milan",Wonderful ,261 reviews,Original price 530 zł. Current price 497 zł.,1.9 km from center,Single Room,3,Breakfast included,
31,Hotel Fiera Congressi,8.3,"Fiera Milano City, Milan",Very Good ,744 reviews,Original price 465 zł. Current price 436 zł.,3 km from center,Single Room,3,,
32,Hotel Milano Navigli,8.2,"Milan City Center, Milan",Very Good ,"1,322 reviews",Original price 526 zł. Current price 493 zł.,1.4 km from center,Single Room,3,Breakfast included,
33,Lancaster Hotel,9.0,"Fiera Milano City, Milan",Wonderful ,"1,576 reviews",Price 765 zł,2.2 km from center,Single Room,3,Breakfast included,
34,LA CASA COLORATA - Flats in Milan - Bocconi,9.6,"Porta Romana, Milan",Exceptional ,263 reviews,Original price 981 zł. Current price 779 zł.,1.8 km from center,Loft,3,,Location 9.5
35,MEININGER Milano Lambrate,8.3,"Città Studi, Milan",Very Good ,"2,561 reviews",Price 172 zł,4.5 km from center,Bed in 6-Bed Mixed Dormitory Room,0,,
36,Aparthotel San Gregorio 45,8.3,"Central Station, Milan",Very Good ,"1,312 reviews",Price 389 zł,2.1 km from center,Single Room with Private Bathroom,3,,
37,Hotel Molise 2,7.2,"P. Vittoria, Milan",Good ,745 reviews,Original price 263 zł. Current price 213 zł.,3 km from center,Economy Single Room,3,,
38,Hotel Rafael,8.2,Milan,Very Good ,"2,308 reviews",Original price 629 zł. Current price 589 zł.,7.5 km from center,Double Room,3,,
39,Hotel Siena,6.8,"Central Station, Milan",Review score ,"1,323 reviews",Price 235 zł,1.8 km from center,Single Room with Shared Toilet,2,,
40,Hotel Fiorella Milano,6.9,"Fiera Milano City, Milan",Review score ,689 reviews,Price 343 zł,2.8 km from center,Classic Single Room,3,Breakfast included,
41,Milan Marriott Hotel,7.3,"Fiera Milano City, Milan",Good ,490 reviews,Price 770 zł,2.7 km from center,Deluxe Double Room,4,,
42,Enterprise Hotel Design & Boutique,8.5,"Fiera Milano City, Milan",Very Good ,"2,771 reviews",Price 629 zł,3.5 km from center,Superior Double Room,4,,
43,Admiral Hotel,7.0,"Fiera Milano City, Milan",Good ,671 reviews,Original price 619 zł. Current price 581 zł.,2.9 km from center,Single Room,4,,
44,Palazzo Porta Romana Hotel,7.9,"Milan City Center, Milan",Good ,"2,071 reviews",Original price 821 zł. Current price 769 zł.,0.9 km from center,Budget Double Room,4,,
45,Combo Milano,8.9,"Navigli, Milan",Excellent ,"2,314 reviews",Original price 225 zł. Current price 211 zł.,2.4 km from center,Bed in 6-Bed Mixed Dormitory Room with Shared External Bathroom,0,Breakfast included,
46,Hotel Mythos,8.1,"Central Station, Milan",Very Good ,"5,157 reviews",Original price 530 zł. Current price 497 zł.,2.2 km from center,Single Room,3,,
47,MEININGER Milano Garibaldi,8.2,"Sempione, Milan",Very Good ,"1,309 reviews",Price 218 zł,3.2 km from center,Bed in 4-Bed Mixed Dormitory Room,0,,
48,Hotel Regina,8.5,"Milan City Center, Milan",Very Good ,"1,444 reviews",Original price 665 zł. Current price 623 zł.,0.9 km from center,Single Room,4,,Location 9.3
49,Acca Palace,8.4,"Niguarda - Parco Nord, Milan",Very Good ,"2,384 reviews",Original price 469 zł. Current price 440 zł.,5.3 km from center,Single Room,4,,
50,Cadorna Luxury Hotel,8.6,"Milan City Center, Milan",Excellent ,357 reviews,Original price 606 zł. Current price 567 zł.,1.2 km from center,Single Room,0,,Location 9.5
51,Hotel Tiziano - Gruppo Mini Hotel,8.6,"Fiera Milano City, Milan",Excellent ,"1,711 reviews",Price 568 zł,2.6 km from center,Single Room,4,Breakfast included,
52,Hotel Molise 2,7.2,"P. Vittoria, Milan",Good ,745 reviews,Original price 263 zł. Current price 226 zł.,3 km from center,Economy Single Room,3,,
53,Hotel Milano Castello,9.0,"Milan City Center, Milan",Wonderful ,"1,717 reviews",Price 770 zł,450 m from center,Superior Single Room,3,Breakfast included,Location 9.7
54,Hotel Dei Cavalieri Milano Duomo,7.9,"Milan City Center, Milan",Good ,"5,381 reviews",Price 969 zł,350 m from center,Classic Single Room,4,,Location 9.4
55,J24 Hotel Milano,8.3,"Niguarda - Parco Nord, Milan",Very Good ,"4,057 reviews",Price 348 zł,3.7 km from center,Standard Single Room,4,,
56,iH Hotels Milano Gioia,7.5,"Bicocca - Zara, Milan",Good ,"2,396 reviews",Price 325 zł,4.1 km from center,Single Room - Disability Access,4,,
57,Hotel Due Giardini,7.5,"Central Station, Milan",Good ,887 reviews,Price 319 zł,2.3 km from center,Economy Single Room with Shared Bathroom - Separate Building,2,,
58,Hotel degli Arcimboldi,7.9,"Bicocca - Zara, Milan",Good ,"3,516 reviews",Price 293 zł,7.1 km from center,Double Room Single Use,4,,
59,43 Station Hotel,8.4,"Central Station, Milan",Very Good ,"6,012 reviews",Price 788 zł,2.8 km from center,Superior Double Room,3,,
60,Starhotels Echo,8.6,"Central Station, Milan",Excellent ,"2,212 reviews",Price 809 zł,2.7 km from center,Superior Double or Twin Room,4,,
61,Hotel Crivi's,8.1,"Milan City Center, Milan",Very Good ,"2,377 reviews",Price 624 zł,1.4 km from center,Single Room,4,Breakfast included,
62,London Hotel,7.7,"Milan City Center, Milan",Good ,"2,270 reviews",Original price 577 zł. Current price 493 zł.,500 m from center,Economy Single Room,2,,Location 9.6
63,CasaTitta,9.2,"Bicocca - Zara, Milan",Wonderful ,223 reviews,Price 479 zł,3.6 km from center,Single Room,3,Breakfast included,
64,Grand Visconti Palace,8.5,"Porta Romana, Milan",Very Good ,"3,811 reviews",Original price 807 zł. Current price 580 zł.,2.4 km from center,Single Room,4,,
65,Bianca Maria Palace Hotel City Center,8.4,"Milan City Center, Milan",Very Good ,"2,784 reviews","Price 1,037 zł",1.4 km from center,Single Room with Small Double Bed,4,,
66,Hotel Mediolanum,8.0,"Central Station, Milan",Very Good ,"2,292 reviews",Price 507 zł,2.2 km from center,Single Room,4,,
67,Hotel Sempione,7.8,"Central Station, Milan",Good ,"3,396 reviews",Price 450 zł,1.8 km from center,Superior Single Room,3,Breakfast included,
68,Hotel Ritter,7.9,"Milan City Center, Milan",Good ,"4,921 reviews",Price 516 zł,1.4 km from center,Single Room,3,Breakfast included,Location 9.4
69,House Beatrice Milano,8.0,"Central Station, Milan",Very Good ,"1,048 reviews",Price 389 zł,2.9 km from center,Single Room,0,,
70,Hotel Manzoni,9.1,"Milan City Center, Milan",Wonderful ,689 reviews,"Price 1,478 zł",0.8 km from center,Classic Single Room,4,,Location 9.8
71,Hotel San Francisco,8.3,"Città Studi, Milan",Very Good ,"2,329 reviews",Price 404 zł,3.6 km from center,Economy Single Room,3,Breakfast included,
72,Glam Milano,8.2,"Central Station, Milan",Very Good ,"3,158 reviews",Price 523 zł,2.4 km from center,Standard Double for Single Use,4,,Location 9.3
73,Hotel Susa,8.4,"Città Studi, Milan",Very Good ,641 reviews,Price 535 zł,3 km from center,Single Room,3,Breakfast included,
74,Hotel Dover,8.1,"P. Vittoria, Milan",Very Good ,759 reviews,Price 577 zł,1.6 km from center,Single Room,2,Breakfast included,
75,Hotel Nasco,8.1,"Fiera Milano City, Milan",Very Good ,977 reviews,Price 568 zł,3.2 km from center,Single Room,4,Breakfast included,
76,Hotel Mediolanum,8.0,"Central Station, Milan",Very Good ,"2,292 reviews",Price 473 zł,2.2 km from center,Single Room,4,,
77,Hotel Sempione,7.8,"Central Station, Milan",Good ,"3,396 reviews",Price 450 zł,1.8 km from center,Superior Single Room,3,Breakfast included,
78,Hotel Ritter,7.9,"Milan City Center, Milan",Good ,"4,921 reviews",Price 516 zł,1.4 km from center,Single Room,3,Breakfast included,Location 9.4
79,House Beatrice Milano,8.0,"Central Station, Milan",Very Good ,"1,048 reviews",Price 389 zł,2.9 km from center,Single Room,0,,
80,Hotel Manzoni,9.1,"Milan City Center, Milan",Wonderful ,689 reviews,"Price 1,478 zł",0.8 km from center,Classic Single Room,4,,Location 9.8
81,Hotel San Francisco,8.3,"Città Studi, Milan",Very Good ,"2,329 reviews",Price 404 zł,3.6 km from center,Economy Single Room,3,Breakfast included,
82,Glam Milano,8.2,"Central Station, Milan",Very Good ,"3,158 reviews",Price 523 zł,2.4 km from center,Standard Double for Single Use,4,,Location 9.3
83,Hotel Susa,8.4,"Città Studi, Milan",Very Good ,641 reviews,Price 535 zł,3 km from center,Single Room,3,Breakfast included,
84,Hotel Dover,8.1,"P. Vittoria, Milan",Very Good ,759 reviews,Price 577 zł,1.6 km from center,Single Room,2,Breakfast included,
85,Hotel Nasco,8.1,"Fiera Milano City, Milan",Very Good ,977 reviews,Price 568 zł,3.2 km from center,Single Room,4,Breakfast included,
86,BC MAISON bed&cafe Milano,8.5,"Milan City Center, Milan",Very Good ,544 reviews,Price 673 zł,250 m from center,Single Room with Balcony,3,,Location 9.8
87,Hotel Da Vinci,7.7,"Niguarda - Parco Nord, Milan",Good ,"4,049 reviews",Price 313 zł,7.7 km from center,Double Room Single Use,4,,
88,Hotel Colombia,8.1,"Central Station, Milan",Very Good ,"1,609 reviews",Price 572 zł,2.4 km from center,Single Room,4,Breakfast included,
89,Hotel Palladio,8.3,"Porta Romana, Milan",Very Good ,790 reviews,Price 427 zł,2 km from center,Single Room,1,,
90,21 House of Stories Città Studi,9.0,"Città Studi, Milan",Wonderful ,"2,088 reviews",Price 641 zł,2.9 km from center,Standard Single Room,3,Breakfast included,
91,Hilton Garden Inn Milan North,7.8,"Distretto Viale Monza, Milan",Good ,"2,852 reviews",Price 455 zł,6.5 km from center,King Room,4,,
92,Best Western Hotel City,8.2,"Central Station, Milan",Very Good ,"1,377 reviews",Price 509 zł,2.4 km from center,Comfort Single Room,4,,
93,Hotel Panizza,8.1,"Fiera Milano City, Milan",Very Good ,"1,033 reviews",Price 418 zł,2 km from center,Single Room,3,Breakfast included,
94,Hotel Fenice,8.1,"Milan City Center, Milan",Very Good ,"1,915 reviews",Price 727 zł,1.8 km from center,Single Room,3,Breakfast included,
95,Hotel Piacenza,7.9,"Porta Romana, Milan",Good ,682 reviews,Price 460 zł,2.1 km from center,Single Room,3,Breakfast included,
96,Hotel Parma,7.7,"Sempione, Milan",Good ,"1,272 reviews",Original price 418 zł. Current price 357 zł.,3 km from center,Single Room with Shared Bathroom,2,Breakfast included,
97,La Villa bed & breakfast,8.5,"Bicocca - Zara, Milan",Very Good ,572 reviews,Price 460 zł,3.8 km from center,Single Room with Private Bathroom,3,Breakfast included,
98,Keb Hotel,7.2,"Central Station, Milan",Good ,708 reviews,Price 451 zł,2.4 km from center,Single Room,3,Breakfast included,
99,Novotel Milano Linate Aeroporto,7.6,Milan,Good ,"3,077 reviews",Price 446 zł,5.7 km from center,Superior Double Room,4,,
100,Hotel Zara Milano,8.2,"Bicocca - Zara, Milan",Very Good ,835 reviews,Price 493 zł,3 km from center,Single Room,3,,
101,Golden Milano Hotel,7.5,"Città Studi, Milan",Good ,"3,247 reviews",Price 318 zł,2.6 km from center,Single Room,3,,
102,Just Hotel Milano,8.3,"Central Station, Milan",Very Good ,"2,963 reviews",Price 614 zł,2.4 km from center,Double Room Single Use,4,,
103,Hotel Bristol,8.0,"Central Station, Milan",Very Good ,700 reviews,Price 544 zł,2.6 km from center,Single Room,4,,
104,Hotel Bogart 2,7.4,"Sempione, Milan",Good ,493 reviews,Price 357 zł,3.5 km from center,Single Room,3,,
105,Il Girasole High Quality Inn,9.0,"Distretto Viale Monza, Milan",Wonderful ,389 reviews,Price 469 zł,6.7 km from center,Double Single Use Standard,3,Breakfast included,
106,Hotel Dei Fiori,7.0,"Famagosta, Milan",Good ,560 reviews,Original price 582 zł. Current price 469 zł.,3.3 km from center,Large Single Room,3,,
107,Hotel Città Studi,7.1,"Città Studi, Milan",Good ,"1,079 reviews",Price 347 zł,3.1 km from center,Single Room,3,Breakfast included,
108,Uptown Palace,8.3,"Milan City Center, Milan",Very Good ,"4,661 reviews","Original price 1,247 zł. Current price 831 zł.",0.8 km from center,Single Room,4,,
109,Hotel Berna,8.4,"Central Station, Milan",Very Good ,"2,221 reviews",Price 452 zł,2.3 km from center,Superior Single Room,4,,
110,NH Milano Touring,8.2,"Milan City Center, Milan",Very Good ,"3,773 reviews",Price 701 zł,1.5 km from center,Single Superior,4,,
111,Starhotels Ritz,8.2,"Central Station, Milan",Very Good ,"2,975 reviews",Price 682 zł,2.2 km from center,Double Room (1 Adult),4,,
112,Antares Hotel Rubens,8.5,"San Siro, Milan",Very Good ,"1,444 reviews",Price 521 zł,3.6 km from center,Double Room,4,,
113,Hilton Milan,8.0,"Central Station, Milan",Very Good ,"1,082 reviews",Price 831 zł,2.6 km from center,Queen Guest Room,4,,
114,Lepetit Milano,8.2,"Central Station, Milan",Very Good ,246 reviews,Price 530 zł,2.5 km from center,Twin Room,3,Breakfast included,Location 9.3
115,Plus Welcome Milano,8.2,"Famagosta, Milan",Very Good ,"1,583 reviews",Price 458 zł,3.6 km from center,Single Room,3,,
116,Sheraton Milan San Siro,8.7,"San Siro, Milan",Excellent ,"1,617 reviews",Price 619 zł,6.9 km from center,Classic King Business Room,4,,
117,Made to Measure Business,8.6,"Central Station, Milan",Excellent ,483 reviews,Price 666 zł,2.2 km from center,Comfort Double Room,3,Breakfast included,
118,Hotel D'Este,8.3,"Milan City Center, Milan",Very Good ,"1,334 reviews",Price 565 zł,1.5 km from center,Double or Twin Room,4,Breakfast included,
119,Concoct Milano,8.3,"Sempione, Milan",Very Good ,595 reviews,Price 648 zł,2.2 km from center,One-Bedroom Apartment,3,,
120,Hotel Canada,8.3,"Milan City Center, Milan",Very Good ,"1,263 reviews",Price 886 zł,0.8 km from center,Double Room,3,,
121,B&B Sant'Agostino,7.6,"Milan City Center, Milan",Good ,281 reviews,Price 521 zł,1.2 km from center,Double or Twin Room,3,Breakfast included,
122,Hotel Ares Milano,7.7,"Bicocca - Zara, Milan",Good ,"1,467 reviews",Price 302 zł,3.6 km from center,Single Room,3,,
123,Hotel Spadari Al Duomo,9.2,"Milan City Center, Milan",Wonderful ,951 reviews,"Price 1,605 zł",150 m from center,Superior Double Room,4,Breakfast included,Location 9.9
124,Hotel Venini,8.0,"Distretto Viale Monza, Milan",Very Good ,684 reviews,Price 394 zł,3.9 km from center,Single Room,3,Breakfast included,
125,Sant'Ambroeus,7.5,"Milan City Center, Milan",Good ,"1,185 reviews",Price 416 zł,1.8 km from center,Single Room,3,,
126,Hotel Molise 2,7.2,"P. Vittoria, Milan",Good ,745 reviews,Original price 263 zł. Current price 213 zł.,3 km from center,Economy Single Room,3,,
127,The Square Milano Duomo,8.5,"Milan City Center, Milan",Very Good ,"2,740 reviews","Original price 1,455 zł. Current price 1,362 zł.",400 m from center,Deluxe Single Room,4,,Location 9.4
128,Rosa Grand Milano - Starhotels Collezione,8.2,"Milan City Center, Milan",Very Good ,"3,160 reviews","Original price 1,417 zł. Current price 1,326 zł.",400 m from center,Deluxe Double Room,4,,Location 9.7
129,Hotel Fenice,8.1,"Milan City Center, Milan",Very Good ,"1,915 reviews",Original price 800 zł. Current price 749 zł.,1.8 km from center,Single Room,3,Breakfast included,
130,Antica Locanda Dei Mercanti,9.0,"Milan City Center, Milan",Wonderful ,555 reviews,"Price 1,488 zł",450 m from center,Double Room with Terrace,4,,Location 9.8
131,Savona 18 Suites,8.9,"Navigli, Milan",Excellent ,333 reviews,"Price 1,213 zł",1.9 km from center,Superior Double Room,4,,
132,Starhotels Ritz,8.2,"Central Station, Milan",Very Good ,"2,975 reviews",Original price 682 zł. Current price 639 zł.,2.2 km from center,Double Room (1 Adult),4,,
133,Hotel Piacenza,7.9,"Porta Romana, Milan",Good ,682 reviews,Original price 460 zł. Current price 431 zł.,2.1 km from center,Single Room,3,Breakfast included,
134,Enjoy Duomo - Flavio Baracchini 9,8.5,"Milan City Center, Milan",Very Good ,917 reviews,Original price 896 zł. Current price 715 zł.,350 m from center,Superior Queen Room,3,Breakfast included,Location 9.6
135,"The Westin Palace, Milan",7.9,"Central Station, Milan",Good ,808 reviews,"Price 1,075 zł",1.8 km from center,Classic King Double Room,5,,
136,Hotel Dei Cavalieri Milano Duomo,7.9,"Milan City Center, Milan",Good ,"5,381 reviews",Original price 969 zł. Current price 907 zł.,350 m from center,Classic Single Room,4,,Location 9.4
137,Hotel Ares Milano,7.7,"Bicocca - Zara, Milan",Good ,"1,467 reviews",Original price 319 zł. Current price 300 zł.,3.6 km from center,Single Room,3,,
138,Hotel Dei Fiori,7.0,"Famagosta, Milan",Good ,560 reviews,Original price 582 zł. Current price 440 zł.,3.3 km from center,Large Single Room,3,,
139,"City Life Hotel Poliziano, by R Collection Hotels",8.5,"Sempione, Milan",Very Good ,824 reviews,Original price 665 zł. Current price 623 zł.,2.8 km from center,Classic Double or Twin Room,4,,
140,Palazzo Cornalia,8.5,"Central Station, Milan",Very Good ,692 reviews,Original price 979 zł. Current price 917 zł.,2.1 km from center,Deluxe Room,5,,
141,Hotel Gambara,7.3,"San Siro, Milan",Good ,"1,456 reviews",Price 267 zł,3.8 km from center,Double or Twin Room with Shared Bathroom,1,,
142,Agape Hotel,8.0,Milan,Very Good ,"1,777 reviews",Original price 479 zł. Current price 450 zł.,6.4 km from center,Standard Double or Twin Room,4,,
143,Hotel Wagner 4 STELLE,7.0,"Fiera Milano City, Milan",Good ,637 reviews,Original price 587 zł. Current price 550 zł.,2.8 km from center,Standard Double Room,4,,
144,Golden Milano Hotel,7.5,"Città Studi, Milan",Good ,"3,247 reviews",Original price 347 zł. Current price 326 zł.,2.6 km from center,Single Room,3,,
145,Sheraton Milan San Siro,8.7,"San Siro, Milan",Excellent ,"1,617 reviews",Price 619 zł,6.9 km from center,Classic King Business Room,4,,
146,The Hub Hotel,7.1,Milan,Good ,959 reviews,Price 406 zł,7.7 km from center,Comfort Double Room ,4,Breakfast included,
147,Novotel Milano Linate Aeroporto,7.6,Milan,Good ,"3,077 reviews",Price 446 zł,5.7 km from center,Superior Double Room,4,,
148,Hotel Capitol Milano,8.2,"Fiera Milano City, Milan",Very Good ,517 reviews,Original price 680 zł. Current price 638 zł.,2.3 km from center,Single Room,4,,
149,NH Milano Touring,8.2,"Milan City Center, Milan",Very Good ,"3,773 reviews",Price 721 zł,1.5 km from center,Superior Double or Twin Room,4,,
150,Milano Ostello,7.1,"Distretto Viale Monza, Milan",Good ,948 reviews,Original price 149 zł. Current price 140 zł.,3.8 km from center,Bed in 4-Bed Male Dormitory Room,0,,
151,Hotel Blaise & Francis,7.6,"Niguarda - Parco Nord, Milan",Good ,460 reviews,Price 429 zł,3.9 km from center,Standard Double Room,4,,
152,Milhouse Suites Duomo,8.5,"Milan City Center, Milan",Very Good ,326 reviews,"Price 1,171 zł",0.7 km from center,Deluxe King Studio,0,,Location 9.6
153,Hotel Bagliori,8.0,"Central Station, Milan",Very Good ,618 reviews,Price 460 zł,2.3 km from center,Single Room,3,,
154,Hotel Raffaello,8.1,"Certosa, Milan",Very Good ,"1,774 reviews",Price 439 zł,5 km from center,Economy Single Room,4,,
155,Starhotels Business Palace,7.8,"Ripamonti Corvetto, Milan",Good ,"3,229 reviews",Price 501 zł,4.5 km from center,Classic Double Room,4,,
156,Hotel Bicocca,6.7,"Bicocca - Zara, Milan",Review score ,"1,064 reviews",Price 244 zł,4.3 km from center,Single Room with Shared Bathroom,1,,
157,Rosa Grand Milano - Starhotels Collezione,8.2,"Milan City Center, Milan",Very Good ,"3,160 reviews","Price 1,417 zł",400 m from center,Deluxe Double Room,4,,Location 9.7
158,Canova Hotel,7.9,"Central Station, Milan",Good ,"6,383 reviews",Price 648 zł,2.3 km from center,Standard Double Room,3,,
159,Hotel Losanna,7.9,"Sempione, Milan",Good ,539 reviews,Price 328 zł,3.1 km from center,Single Room,3,Breakfast included,
160,Maison Borella,9.0,"Navigli, Milan",Wonderful ,646 reviews,Price 910 zł,1.7 km from center,Double or Twin Room with Courtyard View,4,Breakfast included,Location 9.4
161,Hotel Terminal,7.1,"Central Station, Milan",Good ,"2,752 reviews",Price 408 zł,3.2 km from center,Single Room,3,,
162,NH Collection Milano President,8.2,"Milan City Center, Milan",Very Good ,"3,519 reviews","Price 1,121 zł",0.7 km from center,Superior Double or Twin Room,5,,
163,UNAWAY Hotel & Residence Contessa Jolanda Milano,7.7,"Niguarda - Parco Nord, Milan",Good ,"1,320 reviews",Price 393 zł,3.8 km from center,Classic Double Room Single Use,4,,
164,Hotel H21,7.9,"Distretto Viale Monza, Milan",Good ,512 reviews,Price 465 zł,4.7 km from center,Classic Single Room,3,,
165,HeMi Suites,8.7,"Milan City Center, Milan",Excellent ,877 reviews,Price 788 zł,0.9 km from center,Double or Twin Room,3,,
166,UNAHOTELS Cusani Milano,8.0,"Milan City Center, Milan",Very Good ,"2,149 reviews",Price 990 zł,0.6 km from center,Superior Double Room - Single Use,4,,Location 9.5
167,Speronari Suites,9.1,"Milan City Center, Milan",Wonderful ,"1,103 reviews","Price 1,525 zł",150 m from center,Double Room,0,,Location 9.8
168,Hotel Kennedy,5.3,"Central Station, Milan",Review score ,686 reviews,Price 188 zł,2 km from center,Bed in 4-Bed Male Dormitory Room,1,,
169,Senato Hotel Milano,8.5,"Milan City Center, Milan",Very Good ,593 reviews,"Price 1,253 zł",1 km from center,Single Room,4,,Location 9.5
170,Hotel San Biagio,7.9,"Central Station, Milan",Good ,775 reviews,Price 422 zł,3 km from center,Single Room with Private Bathroom,1,,
171,NH Milano Palazzo Moscova,7.9,"Garibaldi Station, Milan",Good ,"1,207 reviews",Price 777 zł,1.9 km from center,Standard Single Room,4,,
172,Ibis Styles Milano Centro,7.7,"Central Station, Milan",Good ,"2,136 reviews",Price 577 zł,2.3 km from center,Double Room,3,,
173,"Hotel Indigo Milan - Corso Monforte, an IHG Hotel",8.8,"Milan City Center, Milan",Excellent ,927 reviews,"Price 1,096 zł",1.1 km from center,Standard Queen Room - Non-Smoking,4,,Location 9.5
174,UNAHOTELS Mediterraneo Milano,8.0,"Porta Romana, Milan",Very Good ,"1,428 reviews",Price 634 zł,1.9 km from center,Single Room,4,,
175,Giardino Hotel,7.1,"Famagosta, Milan",Good ,331 reviews,Price 370 zł,4.1 km from center,Single Room,3,,
176,Maison Borella,9.0,"Navigli, Milan",Wonderful ,646 reviews,Price 910 zł,1.7 km from center,Double or Twin Room with Courtyard View,4,Breakfast included,Location 9.4
177,Hotel Terminal,7.1,"Central Station, Milan",Good ,"2,752 reviews",Price 408 zł,3.2 km from center,Single Room,3,,
178,NH Collection Milano President,8.2,"Milan City Center, Milan",Very Good ,"3,519 reviews","Price 1,121 zł",0.7 km from center,Superior Double or Twin Room,5,,
