,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
11,Mercure Berlin Wittenbergplatz,8.6,"Tempelhof-Schöneberg, Berlin",Excellent ,"2,810 reviews",Price 666 zł,2.9 km from center,Superior Queen Room - City side,4,,Location 9.6
12,Hotel Schöneberg,8.0,"Tempelhof-Schöneberg, Berlin",Very Good ,467 reviews,Price 540 zł,3.8 km from center,Superior Single Room,3,,
13,Happy Go Lucky Hotel + Hostel,7.3,"Charlottenburg-Wilmersdorf, Berlin",Good ,"3,822 reviews",Original price 84 zł. Current price 80 zł.,5.3 km from center,Single Bed in 8 or 10-Bed Dormitory Room with Shared Bathroom ,0,,
14,Motel One Berlin-Potsdamer Platz,8.4,"Mitte, Berlin",Very Good ,"2,382 reviews",Price 438 zł,0.7 km from center,Room with Queen Size Bed,3,,Location 9.6
15,Lette'm Sleep Berlin,6.8,"Prenzlauer Berg, Berlin",Review score ,848 reviews,Original price 80 zł. Current price 76 zł.,4.2 km from center,Bed in 7-Bed Mixed Dormitory Room ,2,,
16,MEININGER Hotel Berlin Hauptbahnhof,7.4,"Mitte, Berlin",Good ,"9,903 reviews",Price 85 zł,1.1 km from center,Bed in 4-Bed Mixed Dormitory Room,3,,Location 9.3
17,Motel One Berlin Mitte,8.4,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"1,329 reviews",Price 389 zł,2.7 km from center,Double Room,3,,
18,Amstel House Hostel,7.9,"Mitte, Berlin",Good ,"2,345 reviews",Original price 76 zł. Current price 72 zł.,3 km from center,Single Bed in 12-Bed Dormitory Room,2,,
19,Selina Berlin Mitte,,"Mitte, Berlin",,,Original price 183 zł. Current price 146 zł.,2.6 km from center,Bed in 8-Bed Dormitory Room,3,,
20,easyHotel Berlin Hackescher Markt,7.7,"Mitte, Berlin",Good ,"5,796 reviews",Price 300 zł,2.2 km from center,Standard Double Room,0,,Location 9.3
21,Gold Palais Hotel,8.1,"Prenzlauer Berg, Berlin",Very Good ,383 reviews,Price 562 zł,3.6 km from center,Small Double Room,0,,
22,Motel One Berlin-Hackescher Markt,8.4,"Mitte, Berlin",Very Good ,"1,494 reviews",Price 438 zł,2.3 km from center,Room with Queen Size Bed,3,,Location 9.4
23,Hotel Novalis,7.4,"Mitte, Berlin",Good ,726 reviews,Original price 338 zł. Current price 321 zł.,1.6 km from center,Single Room,3,,
24,Mikon Eastgate Hotel - City Centre,7.0,"Mitte, Berlin",Good ,"3,429 reviews",Price 296 zł,1.4 km from center,Budget Single Room,3,,
25,Hotel Adlon Kempinski Berlin,9.2,"Mitte, Berlin",Wonderful ,"3,710 reviews","Price 2,041 zł",200 m from center,Executive Double Room,5,,Location 9.8
26,TITANIC Gendarmenmarkt Berlin,8.4,"Mitte, Berlin",Very Good ,"3,445 reviews",Original price 957 zł. Current price 766 zł.,1.2 km from center,Classic Double Room,5,,Location 9.5
27,Happy Go Lucky Hotel + Hostel,7.3,"Charlottenburg-Wilmersdorf, Berlin",Good ,"3,822 reviews",Price 84 zł,5.3 km from center,Single Bed in 8 or 10-Bed Dormitory Room with Shared Bathroom ,0,,
28,Motel One Berlin-Potsdamer Platz,8.4,"Mitte, Berlin",Very Good ,"2,382 reviews",Price 438 zł,0.7 km from center,Room with Queen Size Bed,3,,Location 9.6
29,a&o Berlin Hauptbahnhof,7.3,"Mitte, Berlin",Good ,"4,081 reviews",Price 120 zł,1.7 km from center,Bed in 8-Bed Dormitory Room,2,,
30,Dorint Kurfürstendamm Berlin,8.3,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,"1,878 reviews",Price 753 zł,3.4 km from center,Standard Room with Kingsize Bed,5,,Location 9.5
31,Riu Plaza Berlin,8.3,"Tempelhof-Schöneberg, Berlin",Very Good ,"15,568 reviews",Price 746 zł,2.7 km from center,Deluxe Double Room,4,,
32,Grand Hostel Berlin Classic,8.0,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"1,566 reviews",Price 117 zł,2 km from center,Bed in 8-Bed Mixed Dormitory Room with Private Bathroom,0,,
33,"Nena Hostel Berlin - ""New Opening 2022""",7.8,"Mitte, Berlin",Good ,"1,324 reviews",Price 84 zł,5.1 km from center,Bed in 6-Bed Female Dormitory Room,0,,
34,Scandic Berlin Potsdamer Platz,8.2,"Mitte, Berlin",Very Good ,"9,938 reviews",Price 488 zł,1.3 km from center,Standard Double Room,4,,
35,Lette'm Sleep Berlin,6.8,"Prenzlauer Berg, Berlin",Review score ,848 reviews,Price 80 zł,4.2 km from center,Bed in 7-Bed Mixed Dormitory Room ,2,,
36,Hotel Vier Jahreszeiten Berlin City,7.7,"Friedrichshain-Kreuzberg, Berlin",Good ,"1,967 reviews",Price 558 zł,3.9 km from center,Business Double Room,4,,
37,Berlin Marriott Hotel,8.6,"Mitte, Berlin",Excellent ,"1,815 reviews","Price 1,030 zł",0.6 km from center,"Deluxe Room, 1 King",5,,Location 9.5
38,MEININGER Hotel Berlin Hauptbahnhof,7.4,"Mitte, Berlin",Good ,"9,903 reviews",Price 85 zł,1.1 km from center,Bed in 4-Bed Mixed Dormitory Room,3,,Location 9.3
39,Motel One Berlin Mitte,8.4,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"1,329 reviews",Price 389 zł,2.7 km from center,Double Room,3,,
40,Selina Berlin Mitte,,"Mitte, Berlin",,,Original price 183 zł. Current price 146 zł.,2.6 km from center,Bed in 8-Bed Dormitory Room,3,,
41,Tillmanns-Haus,7.9,"Steglitz-Zehlendorf, Berlin",Good ,"1,569 reviews",Price 347 zł,15.9 km from center,Double Room,0,,
42,Hotel ROMY by AMANO,8.3,"Mitte, Berlin",Very Good ,"2,164 reviews",Price 473 zł,1.3 km from center,Small Double Room,0,,Location 9.3
43,Industriepalast Berlin,7.7,"Friedrichshain-Kreuzberg, Berlin",Good ,"3,569 reviews",Price 108 zł,5 km from center,Single Bed in 8 Mixed Dormitory Room,0,,
44,Classik Hotel Alexander Plaza,8.5,"Mitte, Berlin",Very Good ,"1,648 reviews",Original price 899 zł. Current price 674 zł.,2 km from center,Standard Single Room,4,,Location 9.5
45,"Crowne Plaza Berlin - Potsdamer Platz, an IHG Hotel",8.5,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"2,470 reviews",Price 607 zł,1.7 km from center,Queen Room - Non-Smoking,4,,
46,easyHotel Berlin Hackescher Markt,7.7,"Mitte, Berlin",Good ,"5,796 reviews",Price 300 zł,2.2 km from center,Standard Double Room,0,,Location 9.3
47,Gold Palais Hotel,8.1,"Prenzlauer Berg, Berlin",Very Good ,383 reviews,Price 562 zł,3.6 km from center,Small Double Room,0,,
48,Motel One Berlin-Hackescher Markt,8.4,"Mitte, Berlin",Very Good ,"1,494 reviews",Price 438 zł,2.3 km from center,Room with Queen Size Bed,3,,Location 9.4
49,B&B Hotel Berlin-Charlottenburg,8.0,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,"2,864 reviews",Price 517 zł,5.5 km from center,Twin Room,2,,
50,IntercityHotel Berlin Ostbahnhof,8.1,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"3,709 reviews",Price 409 zł,3.9 km from center,Business Queen Room,3,,
51,Grand Hyatt Berlin,8.7,"Mitte, Berlin",Excellent ,"2,174 reviews","Price 1,276 zł",1 km from center,Twin Room,5,,
52,Kiez Hostel Berlin,8.6,"Friedrichshain-Kreuzberg, Berlin",Excellent ,257 reviews,Original price 142 zł. Current price 133 zł.,4.8 km from center,Bed in 4-Bed Mixed Dormitory Room,0,,
53,Hotel Villa Konstanz,7.4,"Charlottenburg-Wilmersdorf, Berlin",Good ,806 reviews,Price 418 zł,5.5 km from center,Single Room,3,Breakfast included,
54,Henri Hotel Berlin Kurfürstendamm,8.5,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,693 reviews,Price 713 zł,3.7 km from center,Kabinett Double Room,4,,Location 9.4
55,Gäste- und Tagungshaus am Glockengarten,8.4,"Steglitz-Zehlendorf, Berlin",Very Good ,198 reviews,Price 308 zł,12.5 km from center,Single Room,3,,
56,Art Apartments,8.4,"Mitte, Berlin",Very Good ,287 reviews,Original price 366 zł. Current price 342 zł.,1.8 km from center,Superior Queen Room with Two Queen Beds,3,,Location 9.6
57,St Christopher's Inn Berlin Mitte,8.3,"Mitte, Berlin",Very Good ,"2,819 reviews",Price 132 zł,1.3 km from center,Bed in 12-Bed Mixed Dormitory Room,0,,Location 9.3
58,Hotel Orion Berlin,6.7,"Charlottenburg-Wilmersdorf, Berlin",Review score ,700 reviews,Original price 282 zł. Current price 263 zł.,5.2 km from center,Single Room,3,,
59,Midi Inn Parkhotel Mitte,7.8,"Mitte, Berlin",Good ,291 reviews,Price 450 zł,2.5 km from center,Double Room,3,,
60,25hours Hotel Bikini Berlin,8.8,"Charlottenburg-Wilmersdorf, Berlin",Excellent ,"1,427 reviews",Price 927 zł,2.9 km from center,Medium Urban,4,,Location 9.5
61,ibis Hotel Berlin Mitte,8.0,"Prenzlauer Berg, Berlin",Very Good ,"3,503 reviews",Price 372 zł,3.1 km from center,Double Room,2,,
62,Motel One Berlin-Spittelmarkt,8.7,"Mitte, Berlin",Excellent ,"2,356 reviews",Price 438 zł,1.7 km from center,Room with Queen Size Bed,3,,
63,Wilmina Hotel,9.3,"Charlottenburg-Wilmersdorf, Berlin",Wonderful ,234 reviews,Price 975 zł,5.5 km from center,Small Double Room,0,Breakfast included,
64,Hotel Central Inn am Hauptbahnhof,6.3,"Mitte, Berlin",Review score ,"1,533 reviews",Price 328 zł,1.5 km from center,Economy Single Room With Shared Toilet,2,,
65,LINDEMANN'S,8.4,"Tempelhof-Schöneberg, Berlin",Very Good ,"1,768 reviews",Price 483 zł,2.7 km from center,Mini,3,,
66,Pension Amanda,7.5,"Reinickendorf, Berlin",Good ,314 reviews,Original price 258 zł. Current price 241 zł.,9 km from center,Single Room with Bathroom,3,,
67,Businesshotel Berlin,7.9,"Pankow, Berlin",Good ,717 reviews,Original price 360 zł. Current price 336 zł.,8.9 km from center,Standard Single Room,3,,
68,Motel One Berlin-Upper West,8.5,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,"4,564 reviews",Price 488 zł,3.2 km from center,Room with King Size bed,3,,Location 9.7
69,Ibis budget Berlin Potsdamer Platz,7.7,"Friedrichshain-Kreuzberg, Berlin",Good ,"6,961 reviews",Price 327 zł,1.4 km from center,Double Room,1,,
70,CALMA Berlin Mitte,8.5,"Mitte, Berlin",Very Good ,"1,008 reviews",Price 493 zł,1.5 km from center,Calma XS,3,,Location 9.5
71,Motel One Berlin-Alexanderplatz,8.7,"Mitte, Berlin",Excellent ,"6,077 reviews",Price 438 zł,2.4 km from center,Queen Room,3,,Location 9.6
72,ibis budget Berlin Alexanderplatz,7.7,"Friedrichshain-Kreuzberg, Berlin",Good ,"3,414 reviews",Price 306 zł,3.2 km from center,Standard Room,1,,
73,Hotel am Buschkrugpark,7.6,"Neukölln, Berlin",Good ,785 reviews,Price 361 zł,8.5 km from center,Single Room,2,Breakfast included,
74,Sunflower Hostel Berlin,7.9,"Friedrichshain-Kreuzberg, Berlin",Good ,"1,053 reviews",Original price 89 zł. Current price 83 zł.,4.7 km from center,Single Bed in 8-Bed Mixed Dormitory Room,0,,
75,B&B Hotel Berlin Potsdamer Platz,8.0,"Mitte, Berlin",Very Good ,980 reviews,Price 350 zł,1.7 km from center,Double Room,2,,
76,Hampton By Hilton Berlin City East Side Gallery,8.5,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"4,173 reviews",Price 606 zł,4.6 km from center,Twin Room,3,Breakfast included,
77,Erlanger Hof,7.8,"Neukölln, Berlin",Good ,908 reviews,Price 385 zł,5.3 km from center,Double Room,3,,
78,Novum Hotel Aldea Berlin Centrum,7.3,"Tempelhof-Schöneberg, Berlin",Good ,"7,410 reviews",Price 380 zł,2.3 km from center,Standard Double or Twin Room,3,,
79,easyHotel Berlin Hackescher Markt,7.7,"Mitte, Berlin",Good ,"5,796 reviews",Price 300 zł,2.2 km from center,Standard Double Room,0,,Location 9.3
80,New Berlin,8.2,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"1,378 reviews",Price 427 zł,4.9 km from center,Design Double Room,4,,
81,Motel One Berlin-Hackescher Markt,8.4,"Mitte, Berlin",Very Good ,"1,494 reviews",Price 438 zł,2.3 km from center,Room with Queen Size Bed,3,,Location 9.4
82,Grand Hostel Berlin Urban,7.9,"Neukölln, Berlin",Good ,"2,171 reviews",Price 117 zł,4.6 km from center,Bed in 8-Bed Mixed Dormitory Room,3,,
83,Victor's Residenz-Hotel Berlin,8.1,"Prenzlauer Berg, Berlin",Very Good ,"1,428 reviews",Price 580 zł,3.8 km from center,Standard  Room,4,,
84,Hotel Kiez Pension Berlin,8.1,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"1,251 reviews",Price 469 zł,6.1 km from center,Single Room,3,,
85,Hotel Bristol Berlin,7.9,"Charlottenburg-Wilmersdorf, Berlin",Good ,"3,373 reviews",Price 793 zł,3.7 km from center,Economy Room,5,,Location 9.4
86,Hotel Süden,7.7,"Neukölln, Berlin",Good ,179 reviews,Price 270 zł,11.9 km from center,Standard Single Room,0,Breakfast included,
87,B&B Hotel Berlin Alexanderplatz,7.9,"Mitte, Berlin",Good ,"1,797 reviews",Price 414 zł,2.6 km from center,Standard Double Room,2,,
88,MEININGER Hotel Berlin Alexanderplatz,7.8,"Prenzlauer Berg, Berlin",Good ,"1,769 reviews",Price 77 zł,3.1 km from center,Bed in 6-Bed Mixed Dormitory Room,3,,
89,Maritim proArte Hotel Berlin,8.0,"Mitte, Berlin",Very Good ,"7,332 reviews",Price 683 zł,0.8 km from center,Classic Double Room,0,,Location 9.5
90,The Mandala Hotel,8.9,"Mitte, Berlin",Excellent ,"1,544 reviews","Price 1,173 zł",0.8 km from center,Garden Studio with Balcony,5,,Location 9.4
91,Arte Luise Kunsthotel,7.6,"Mitte, Berlin",Good ,856 reviews,Price 446 zł,0.6 km from center,Comfort Single Room,3,,
92,Hotel AMO by AMANO Friedrichstraße,8.3,"Mitte, Berlin",Very Good ,"2,928 reviews",Price 441 zł,1.3 km from center,Small Double Room,3,,Location 9.4
93,The Social Hub Berlin Alexanderplatz,8.3,"Mitte, Berlin",Very Good ,"4,152 reviews",Price 466 zł,2.8 km from center,Executive Queen Room,4,,
94,"Crowne Plaza Berlin - Potsdamer Platz, an IHG Hotel",8.5,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"2,470 reviews",Price 607 zł,1.7 km from center,Standard Room,4,,
95,Hotel Aquino Berlin,8.5,"Mitte, Berlin",Very Good ,"2,177 reviews",Price 633 zł,1.4 km from center,Double Room,3,,
96,H4 Hotel Berlin Alexanderplatz,8.3,"Mitte, Berlin",Very Good ,"6,970 reviews",Price 761 zł,2.8 km from center,Comfort Double or Twin Room,4,,
97,"art'otel berlin mitte, Powered by Radisson Hotels",8.3,"Mitte, Berlin",Very Good ,"2,126 reviews",Price 636 zł,2.3 km from center,Art Double Room,4,,
98,Hotel Adlon Kempinski Berlin,9.2,"Mitte, Berlin",Wonderful ,"3,710 reviews","Price 2,041 zł",200 m from center,Executive Double Room,5,,Location 9.8
99,Hotel Orion Berlin,6.7,"Charlottenburg-Wilmersdorf, Berlin",Review score ,700 reviews,Price 282 zł,5.2 km from center,Single Room,3,,
100,Hotel M68,7.3,"Mitte, Berlin",Good ,"1,300 reviews",Price 285 zł,0.9 km from center,Single Room with Shared Bathroom,2,,
101,Hotel Q! Berlin,8.6,"Charlottenburg-Wilmersdorf, Berlin",Excellent ,754 reviews,Price 535 zł,4 km from center,Single Room,4,,Location 9.5
102,Hotel Garni Aaberna,5.8,"Mitte, Berlin",Review score ,730 reviews,Price 328 zł,3.1 km from center,Double Room with Shower,0,,
103,Alper Hotel am Potsdamer Platz,5.1,"Mitte, Berlin",Review score ,850 reviews,Price 319 zł,1.6 km from center,Single Room,3,,
104,H10 Berlin Ku'damm,8.2,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,"4,521 reviews",Price 720 zł,3.4 km from center,Deluxe Double or Twin Room,4,,Location 9.4
105,Hotel Rossi,8.5,"Mitte, Berlin",Very Good ,"1,600 reviews",Price 502 zł,1.5 km from center,Standard Single Room,0,Breakfast included,
106,Hampton by Hilton Berlin City Centre Alexanderplatz,8.1,"Mitte, Berlin",Very Good ,"12,465 reviews",Price 581 zł,3 km from center,Queen Room with City View,3,Breakfast included,
107,Victor's Residenz-Hotel Berlin,8.1,"Prenzlauer Berg, Berlin",Very Good ,"1,428 reviews",Price 580 zł,3.8 km from center,Standard  Room,4,,
108,Hotel Astrid am Kurfürstendamm,7.1,"Charlottenburg-Wilmersdorf, Berlin",Good ,745 reviews,Price 413 zł,4.2 km from center,Standard Single Room,0,,
109,NH Berlin Alexanderplatz,8.2,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"3,092 reviews",Price 549 zł,4.2 km from center,Standard Double or Twin Room,4,,
110,Hotel Residenz Begaswinkel,8.1,"Mitte, Berlin",Very Good ,869 reviews,Price 605 zł,1.9 km from center,Single Room,4,Breakfast included,
111,Airporthotel Berlin-Adlershof,7.6,"Treptow-Köpenick, Berlin",Good ,821 reviews,Price 276 zł,14.2 km from center,Business Double Room ,3,,
112,Arte Luise Kunsthotel,7.6,"Mitte, Berlin",Good ,856 reviews,Price 446 zł,0.6 km from center,Comfort Single Room,3,,
113,Hotel Johann,8.6,"Friedrichshain-Kreuzberg, Berlin",Excellent ,593 reviews,Price 424 zł,2.8 km from center,Single Room,3,,
114,Hotel Steglitz International,8.0,"Steglitz-Zehlendorf, Berlin",Very Good ,"2,868 reviews",Price 367 zł,7.6 km from center,Single Room,4,,
115,"art'otel berlin mitte, Powered by Radisson Hotels",8.3,"Mitte, Berlin",Very Good ,"2,126 reviews",Price 636 zł,2.3 km from center,Art Double Room,4,,
116,ibis budget Berlin Ost,6.0,"Marzahn-Hellersdorf, Berlin",Review score ,"1,894 reviews",Price 446 zł,10.4 km from center,Standard Room,1,,
117,Myer's Hotel Berlin,8.9,"Prenzlauer Berg, Berlin",Excellent ,558 reviews,"Price 1,032 zł",3.2 km from center,Small Comfort Double or Twin Room,4,Breakfast included,Location 9.3
118,Hotel Sedes,7.9,"Pankow, Berlin",Good ,799 reviews,Price 465 zł,6.2 km from center,Single Room,3,Breakfast included,
119,IntercityHotel Berlin Ostbahnhof,8.1,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"3,709 reviews",Price 409 zł,3.9 km from center,Business Queen Room,3,,
120,Grand Hyatt Berlin,8.7,"Mitte, Berlin",Excellent ,"2,174 reviews","Price 1,276 zł",1 km from center,Twin Room,5,,
121,Hotel Villa Konstanz,7.4,"Charlottenburg-Wilmersdorf, Berlin",Good ,806 reviews,Price 418 zł,5.5 km from center,Single Room,3,Breakfast included,
122,Henri Hotel Berlin Kurfürstendamm,8.5,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,693 reviews,Price 713 zł,3.7 km from center,Kabinett Double Room,4,,Location 9.4
123,Hampton by Hilton Berlin City West,8.3,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,"6,350 reviews",Price 542 zł,3.7 km from center,Twin Room Standard,3,Breakfast included,
124,Kiez Hostel Berlin,8.6,"Friedrichshain-Kreuzberg, Berlin",Excellent ,257 reviews,Price 142 zł,4.8 km from center,Bunk Bed in Mixed Dormitory Room (5 Adults) ,0,,
125,Hampton by Hilton Berlin City West,8.3,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,"6,350 reviews",Price 542 zł,3.7 km from center,Twin Room Standard,3,Breakfast included,
126,Kiez Hostel Berlin,8.6,"Friedrichshain-Kreuzberg, Berlin",Excellent ,257 reviews,Price 142 zł,4.8 km from center,Bed in 4-Bed Mixed Dormitory Room,0,,
127,Gäste- und Tagungshaus am Glockengarten,8.4,"Steglitz-Zehlendorf, Berlin",Very Good ,198 reviews,Price 308 zł,12.5 km from center,Single Room,3,,
128,Hotel Berlin Mitte by Campanile,7.7,"Mitte, Berlin",Good ,"1,182 reviews",Price 465 zł,1.5 km from center,Comfort Double or Twin Room,3,,
129,Art Apartments,8.4,"Mitte, Berlin",Very Good ,287 reviews,Price 366 zł,1.8 km from center,Superior Queen Room with Two Queen Beds,3,,Location 9.6
130,NH Collection Berlin Mitte am Checkpoint Charlie,8.4,"Mitte, Berlin",Very Good ,"6,854 reviews",Price 680 zł,1 km from center,Superior Double or Twin Room,4,,Location 9.4
131,St Christopher's Inn Berlin Mitte,8.3,"Mitte, Berlin",Very Good ,"2,819 reviews",Price 132 zł,1.3 km from center,Bed in 12-Bed Mixed Dormitory Room,0,,Location 9.3
132,Park Inn by Radisson Berlin Alexanderplatz,7.4,"Mitte, Berlin",Good ,"21,170 reviews",Price 794 zł,2.6 km from center,Panorama Double Room,4,,Location 9.4
133,Mercure Hotel Berlin Mitte,7.8,"Friedrichshain-Kreuzberg, Berlin",Good ,"1,237 reviews",Price 360 zł,1.8 km from center,Standard Single Room,3,,
134,Schlosshotel Berlin by Patrick Hellmann,8.7,"Charlottenburg-Wilmersdorf, Berlin",Excellent ,647 reviews,"Price 1,553 zł",8 km from center,Deluxe Double Room,5,,
135,Midi Inn Parkhotel Mitte,7.8,"Mitte, Berlin",Good ,291 reviews,Price 450 zł,2.5 km from center,Double Room,3,,
136,25hours Hotel Bikini Berlin,8.8,"Charlottenburg-Wilmersdorf, Berlin",Excellent ,"1,427 reviews",Price 927 zł,2.9 km from center,Medium Urban,4,,Location 9.5
137,Hotel Orion Berlin,6.7,"Charlottenburg-Wilmersdorf, Berlin",Review score ,700 reviews,Price 282 zł,5.2 km from center,Single Room,3,,
138,The Mandala Suites,8.9,"Mitte, Berlin",Excellent ,"1,073 reviews",Price 985 zł,1 km from center,Studio,4,,Location 9.7
139,"Hotel Indigo Berlin – Ku’damm, an IHG Hotel",8.5,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,840 reviews,Price 624 zł,3.4 km from center,Standard Double Room - Disability Access,4,,Location 9.3
140,Grimm's Berlin Mitte,8.5,"Mitte, Berlin",Very Good ,"2,089 reviews",Price 463 zł,2.1 km from center,Single Room,3,,
141,Waldorf Astoria Berlin,8.5,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,695 reviews,"Price 1,685 zł",3.2 km from center,King Deluxe Room,5,,Location 9.4
142,ibis Hotel Berlin Mitte,8.0,"Prenzlauer Berg, Berlin",Very Good ,"3,503 reviews",Price 372 zł,3.1 km from center,Double Room,2,,
143,Seminaris CampusHotel Berlin,7.9,"Steglitz-Zehlendorf, Berlin",Good ,"2,549 reviews",Original price 592 zł. Current price 505 zł.,8.7 km from center,Standard Double Room,0,Breakfast included,
144,Businesshotel Berlin,7.9,"Pankow, Berlin",Good ,717 reviews,Price 360 zł,8.9 km from center,Standard Single Room,3,,
145,Wilmina Hotel,9.3,"Charlottenburg-Wilmersdorf, Berlin",Wonderful ,234 reviews,Price 975 zł,5.5 km from center,Small Double Room,0,Breakfast included,
146,Axel Hotel Berlin-Adults Only,6.8,"Tempelhof-Schöneberg, Berlin",Review score ,"2,679 reviews",Price 539 zł,3 km from center,City Double Room,4,,
147,Hotel Central Inn am Hauptbahnhof,6.3,"Mitte, Berlin",Review score ,"1,533 reviews",Price 328 zł,1.5 km from center,Economy Single Room With Shared Toilet,2,,
148,LINDEMANN'S,8.4,"Tempelhof-Schöneberg, Berlin",Very Good ,"1,768 reviews",Price 483 zł,2.7 km from center,Mini,3,,
149,Pension Amanda,7.5,"Reinickendorf, Berlin",Good ,314 reviews,Price 258 zł,9 km from center,Single Room with Bathroom,3,,
150,Hotel Alex Berlin,7.3,"Prenzlauer Berg, Berlin",Good ,136 reviews,Price 387 zł,3.5 km from center,Single Room,0,,
151,Gold Hotel,7.7,"Friedrichshain-Kreuzberg, Berlin",Good ,746 reviews,Price 541 zł,5.9 km from center,Single Room,0,,
152,a&o Berlin Mitte,6.6,"Mitte, Berlin",Review score ,"4,693 reviews",Price 95 zł,3.3 km from center,Bed in 6-Bed Dormitory Room,2,,
153,AC Hotel by Marriott Berlin Humboldthain Park,8.0,"Mitte, Berlin",Very Good ,995 reviews,Price 498 zł,3.7 km from center,Deluxe King Room,4,,
154,Goodman's Living,8.6,"Charlottenburg-Wilmersdorf, Berlin",Excellent ,"1,505 reviews",Price 423 zł,4.9 km from center,Apartment,4,,
155,Mercure Hotel Berlin City,8.2,"Mitte, Berlin",Very Good ,"2,946 reviews",Price 394 zł,1.6 km from center,Standard Double Room,4,,
156,Hotel Transit Loft,7.9,"Prenzlauer Berg, Berlin",Good ,"3,734 reviews",Price 540 zł,3.7 km from center,Double or Twin Room,2,Breakfast included,
157,Moxy Berlin Ostbahnhof,8.1,"Friedrichshain-Kreuzberg, Berlin",Very Good ,"2,196 reviews",Price 552 zł,3.7 km from center,"Moxy Sleeper, Guest room, 1 Queen",4,,
158,LINDEMANN'S,8.4,"Tempelhof-Schöneberg, Berlin",Very Good ,"1,768 reviews",Price 483 zł,2.7 km from center,Mini,3,,
159,Seehotel Grunewald,7.9,"Charlottenburg-Wilmersdorf, Berlin",Good ,"1,005 reviews",Price 296 zł,12.4 km from center,Double Room with Forest View,3,,Location 9.3
160,the niu Flash,8.5,"Charlottenburg-Wilmersdorf, Berlin",Very Good ,"2,052 reviews",Price 524 zł,3.4 km from center,Standard Double Room,3,,
161,Courtyard by Marriott Berlin City Center,8.3,"Mitte, Berlin",Very Good ,932 reviews,Price 601 zł,1.7 km from center,"Deluxe Room, 1 King",4,,
162,Leonardo Hotel Berlin Mitte,8.1,"Mitte, Berlin",Very Good ,"10,585 reviews",Price 616 zł,0.9 km from center,Comfort Room,4,,Location 9.6
