,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
29,Motel One Hamburg-Alster,8.2,"St. Georg, Hamburg",Very Good ,"3,359 reviews",Price 428 zł,1.5 km from center,Room with King Size bed,3,,
30,Aparthotel Adagio access Hamburg,8.4,"Hohenfelde, Hamburg",Very Good ,38 reviews,Price 296 zł,2.2 km from center,Studio,3,,
31,Ruby Lotti Hotel Hamburg,8.0,"Hamburg City Center (New Town), Hamburg",Very Good ,"5,460 reviews",Price 544 zł,1 km from center,Single Basic,4,,Location 9.4
32,Hampton By Hilton Hamburg City Centre,7.9,"Hammerbrook, Hamburg",Good ,"9,035 reviews",Price 563 zł,1.1 km from center,Double Room with Sofa Bed,3,Breakfast included,
33,Hotel Vorbach,8.2,"Rothenbaum, Hamburg",Very Good ,"1,210 reviews",Price 399 zł,2 km from center,Standard Single Room,3,,
34,Mövenpick Hotel Hamburg,8.0,"Sternschanze, Hamburg",Very Good ,"2,366 reviews",Price 594 zł,2.5 km from center,Classic Queen Room,4,,
35,GRAND ELYSEE Hamburg,8.9,"Rothenbaum, Hamburg",Excellent ,"1,696 reviews",Price 985 zł,1.7 km from center,Grand Classic Double Room,5,,
36,Aussen Alster Hotel,7.8,"St. Georg, Hamburg",Good ,"2,576 reviews",Original price 784 zł. Current price 588 zł.,1.3 km from center,Single Room,4,,
37,Super 8 by Wyndham Hamburg Mitte,8.0,Hamburg,Very Good ,"11,494 reviews",Price 359 zł,2.1 km from center,Standard Double Room,3,,
38,Relexa Hotel Bellevue an der Alster,7.7,"St. Georg, Hamburg",Good ,"1,137 reviews",Price 399 zł,1.4 km from center,Single Room,3,,
39,"Holiday Inn Hamburg - City Nord, an IHG Hotel",8.2,"Winterhude, Hamburg",Very Good ,"6,508 reviews",Price 493 zł,6.2 km from center,Leisure King Room - Non-Smoking,4,,
40,ibis Hotel Hamburg Airport,7.5,"Fuhlsbüttel, Hamburg",Good ,"2,040 reviews",Price 355 zł,8.1 km from center,Double Room,2,,
41,Mercure Hotel Hamburg City,7.8,"Hammerbrook, Hamburg",Good ,"2,315 reviews",Price 389 zł,1.3 km from center,Superior Double Room with Sofa,4,,
42,Mercure Hotel Hamburg am Volkspark,7.5,"Bahrenfeld, Hamburg",Good ,"3,513 reviews",Price 347 zł,7.8 km from center,Standard Double Room,4,,
43,Superbude Hotel Hostel Altona,8.9,"Bahrenfeld, Hamburg",Excellent ,"1,345 reviews",Original price 511 zł. Current price 435 zł.,5.7 km from center,Double Room L,3,,
44,Das Feuerschiff,8.1,"Hamburg City Center (New Town), Hamburg",Very Good ,890 reviews,Price 446 zł,1.6 km from center,Single Room,0,Breakfast included,Location 9.7
45,City Hotel - HEEFA OHG,6.2,"St. Georg, Hamburg",Review score ,893 reviews,Price 258 zł,0.8 km from center,Budget Single Room,0,,
46,a&o Hamburg City,6.4,"Hamburg City Center, Hamburg",Review score ,"10,707 reviews",Price 92 zł,1.5 km from center,Bed in 8-Bed Dormitory Room,2,,
47,Egon Hotel Hamburg City,7.6,"Altona-Altstadt, Hamburg",Good ,"1,581 reviews",Price 371 zł,3 km from center,Single Room,3,,
48,Moxy Hamburg Altona,8.0,"Bahrenfeld, Hamburg",Very Good ,"2,649 reviews",Price 375 zł,4.8 km from center,Moxy Sleeper Twin Room,0,,
49,Ibis budget Hamburg City Ost,7.4,"Wandsbek, Hamburg",Good ,"2,509 reviews",Price 316 zł,5.7 km from center,Triple Room with Double Bed and Bunk Bed,1,,
50,Hotel Hafentor,8.1,"Hamburg City Center (New Town), Hamburg",Very Good ,"1,305 reviews",Price 558 zł,1.9 km from center,Standard Double Room,3,,Location 9.7
51,Ata Hotel,8.5,"Wandsbek, Hamburg",Very Good ,365 reviews,Original price 352 zł. Current price 329 zł.,8.1 km from center,Double or Twin Room,0,,
52,Backpackers St. Pauli,8.0,"Altona-Altstadt, Hamburg",Very Good ,885 reviews,Original price 137 zł. Current price 128 zł.,2.9 km from center,Bed in 8-Bed Dormitory Room,0,,
53,Hotel Preuss im Dammtorpalais,8.0,"Rothenbaum, Hamburg",Very Good ,333 reviews,Price 432 zł,1.8 km from center,Single Room,3,,Location 9.5
54,prizeotel Hamburg-City,8.0,"Hammerbrook, Hamburg",Very Good ,"10,423 reviews",Price 390 zł,1 km from center,Double Room for Single Use,3,,
55,St. Pauli Lodge Townhouse,6.9,"St. Pauli, Hamburg",Review score ,"1,101 reviews",Price 277 zł,2.3 km from center,Single Room with Shared Shower and Toilet,0,,
56,Jugendherberge Hamburg Horner Rennbahn,7.9,Hamburg,Good ,368 reviews,Price 136 zł,5.4 km from center,One Bed in Six-Bed Room (women only),0,Breakfast included,
57,MEININGER Hotel Hamburg City Center,7.9,"Altona-Nord, Hamburg",Good ,"2,751 reviews",Price 126 zł,4.1 km from center,Bed in 8-Bed Mixed Dormitory Room,3,,
58,Hotel Wagner im Dammtorpalais,8.1,"Rothenbaum, Hamburg",Very Good ,972 reviews,Price 446 zł,1.8 km from center,Single Room,3,,
59,JUFA Hotel Hamburg HafenCity,8.4,"HafenCity, Hamburg",Very Good ,"7,719 reviews",Original price 502 zł. Current price 469 zł.,1.2 km from center,Double Room,4,,
60,Hotel Zum Zeppelin Hamburg,7.5,"Schnelsen, Hamburg",Good ,"1,252 reviews",Original price 291 zł. Current price 272 zł.,9.8 km from center,Budget Single Room,3,,
61,Hotel Cockpit,7.2,"Hamburg Nord, Hamburg",Good ,"1,009 reviews",Original price 305 zł. Current price 285 zł.,10.7 km from center,Single Room,3,,
62,east Hotel Hamburg,8.7,"St. Pauli, Hamburg",Excellent ,"2,176 reviews",Price 845 zł,2.3 km from center,East Room,4,,
63,prizeotel Hamburg-St.Pauli,8.1,"Altona-Altstadt, Hamburg",Very Good ,"6,236 reviews",Price 353 zł,2.9 km from center,Double Room for Single Use,3,,
64,Gastwerk Hotel Hamburg,8.7,"Bahrenfeld, Hamburg",Excellent ,"2,116 reviews",Price 719 zł,5.5 km from center,S Loft,4,,
65,Hamburger Alm Hotel St. Pauli,5.0,"St. Pauli, Hamburg",Review score ,365 reviews,Price 324 zł,2.4 km from center,Single Room with Private Bathroom,0,,
66,the niu Yen,8.1,"Hammerbrook, Hamburg",Very Good ,"2,105 reviews",Price 439 zł,1.5 km from center,Standard Double Room,3,,
67,Hotel am Museum,9.1,"Rothenbaum, Hamburg",Wonderful ,303 reviews,Original price 676 zł. Current price 632 zł.,2.3 km from center,Standard Double Room,0,,Location 9.5
68,Hotel Imperial,7.2,"St. Pauli, Hamburg",Good ,"4,081 reviews",Original price 587 zł. Current price 548 zł.,2.1 km from center,Double Room,3,Breakfast included,
69,Hotel Residence am Hauptbahnhof,5.7,"St. Georg, Hamburg",Review score ,559 reviews,Original price 230 zł. Current price 215 zł.,0.9 km from center,Single Room,3,,
70,Hotel Europäischer Hof Hamburg,8.0,"St. Georg, Hamburg",Very Good ,"4,506 reviews",Price 636 zł,0.7 km from center,Standard Single Room,4,Breakfast included,Location 9.3
71,Hotel Cristobal,8.2,"Winterhude, Hamburg",Very Good ,615 reviews,Original price 511 zł. Current price 478 zł.,3.7 km from center,Standard Single Room,3,,
72,ibis Styles Hamburg Barmbek,8.1,"Barmbek Nord, Hamburg",Very Good ,"2,535 reviews",Price 333 zł,5.1 km from center,Comfort Twin Room,3,,
73,Hotel Wedina an der Alster,8.8,"St. Georg, Hamburg",Excellent ,903 reviews,Original price 493 zł. Current price 461 zł.,1.1 km from center,Classic Single Room,3,,Location 9.5
74,Novum Hotel City Nord,7.3,"Wandsbek, Hamburg",Good ,"1,608 reviews",Price 276 zł,7.4 km from center,Single Room,3,Breakfast included,
75,east Hotel Hamburg,8.7,"St. Pauli, Hamburg",Excellent ,"2,176 reviews",Price 845 zł,2.3 km from center,East Room,4,,
76,"Crowne Plaza Hamburg City Centre, an IHG Hotel",8.5,"Hohenfelde, Hamburg",Very Good ,"4,792 reviews",Price 545 zł,1.9 km from center,Superior Room,4,,
77,Leonardo Hotel Hamburg Altona,8.7,"Bahrenfeld, Hamburg",Excellent ,"1,653 reviews",Price 439 zł,5.4 km from center,Standard Double Room,4,,
78,Das Feuerschiff,8.1,"Hamburg City Center (New Town), Hamburg",Very Good ,890 reviews,Price 446 zł,1.6 km from center,Double Room,0,Breakfast included,Location 9.7
79,Leonardo Hotel Hamburg Stillhorn,7.6,"Wilhelmsburg, Hamburg",Good ,"4,046 reviews",Price 397 zł,8 km from center,Comfort Plus Double or Twin Room,4,,
80,Egon Hotel Hamburg City,7.6,"Altona-Altstadt, Hamburg",Good ,"1,581 reviews",Price 371 zł,3 km from center,Single Room,3,,
81,Panorama Inn Hotel,6.6,Hamburg,Review score ,"1,163 reviews",Price 380 zł,6.7 km from center,Double or Twin Room,3,Breakfast included,
82,Hotel Mittelweg,8.4,"Harvestehude, Hamburg",Very Good ,773 reviews,Price 633 zł,3.2 km from center,Single Room,3,,
83,ibis budget Hamburg City,7.1,"Hamburg City Center, Hamburg",Good ,"5,671 reviews",Price 392 zł,0.6 km from center,Double Room,1,,
84,Gastwerk Hotel Hamburg,8.7,"Bahrenfeld, Hamburg",Excellent ,"2,116 reviews",Price 719 zł,5.5 km from center,S Loft,4,,
85,Hamburger Alm Hotel St. Pauli,5.0,"St. Pauli, Hamburg",Review score ,365 reviews,Price 324 zł,2.4 km from center,Single Room with Private Bathroom,0,,
86,Hotel St. Annen,9.1,"St. Pauli, Hamburg",Wonderful ,635 reviews,Price 582 zł,2.4 km from center,Single Room,3,Breakfast included,Location 9.4
87,The Westin Hamburg,8.7,"HafenCity, Hamburg",Excellent ,"6,282 reviews","Price 1,436 zł",1.4 km from center,"Classic Elbphilharmonie, Guest room, 1 King, Atrium view",5,,Location 9.7
88,Lindner Hotel Am Michel,8.4,"Hamburg City Center (New Town), Hamburg",Very Good ,"3,338 reviews",Price 654 zł,1.5 km from center,Business Class Double Room,4,,Location 9.3
89,Airport Hostel,6.8,"Fuhlsbüttel, Hamburg",Review score ,"1,286 reviews",Price 140 zł,8 km from center,Bed in 6-Bed Mixed Dormitory Room,0,,
90,Empire Riverside Hotel,8.5,"St. Pauli, Hamburg",Very Good ,"2,956 reviews",Price 954 zł,2.4 km from center,Riverside - Double Room,4,,Location 9.6
91,Sleep2Fly Hamburg-Airport,7.2,"Hamburg Nord, Hamburg",Good ,402 reviews,Price 367 zł,10.4 km from center,Deluxe Double Room/Twin Room,0,,
92,Hotel Schmidt,6.8,"Othmarschen, Hamburg",Review score ,"1,265 reviews",Price 418 zł,7.5 km from center,Single Room,3,Breakfast included,
93,Hotel am Museum,9.1,"Rothenbaum, Hamburg",Wonderful ,303 reviews,Price 676 zł,2.3 km from center,Standard Double Room,0,,Location 9.5
94,Hotel Fresena im Dammtorpalais,8.4,"Rothenbaum, Hamburg",Very Good ,731 reviews,Price 699 zł,1.8 km from center,Family Room (3 Adults),3,Breakfast included,
95,Mercure Hotel Hamburg City,7.8,"Hammerbrook, Hamburg",Good ,"2,315 reviews",Price 389 zł,1.3 km from center,Superior Double Room with Sofa,4,,
96,Courtyard by Marriott Hamburg City,8.3,"St. Georg, Hamburg",Very Good ,"5,917 reviews",Price 472 zł,1.3 km from center,King Room,4,,
97,Boutique 053 Hamburg Main Station,7.6,"St. Georg, Hamburg",Good ,"1,359 reviews",Price 418 zł,0.7 km from center,Superior Single Room,3,,
98,Superbude Hotel Hostel St. Georg,8.4,"Hamburg City Center, Hamburg",Very Good ,"1,590 reviews",Price 507 zł,1.4 km from center,Doppelbude Plus,1,,
99,"Holiday Inn - Hamburg - Berliner Tor, an IHG Hotel",8.0,Hamburg,Very Good ,"10,119 reviews",Price 528 zł,2.1 km from center,Queen Room - Non-Smoking,4,,
100,Courtyard by Marriott Hamburg City,8.3,"St. Georg, Hamburg",Very Good ,"5,917 reviews",Price 472 zł,1.3 km from center,King Room,4,,
101,Boutique 053 Hamburg Main Station,7.6,"St. Georg, Hamburg",Good ,"1,359 reviews",Price 418 zł,0.7 km from center,Superior Single Room,3,,
102,Superbude Hotel Hostel St. Georg,8.4,"Hamburg City Center, Hamburg",Very Good ,"1,590 reviews",Price 507 zł,1.4 km from center,Doppelbude Plus,1,,
103,"Holiday Inn - Hamburg - Berliner Tor, an IHG Hotel",8.0,Hamburg,Very Good ,"10,119 reviews",Price 528 zł,2.1 km from center,Queen Room - Non-Smoking,4,,
104,MAC City Hostel,7.3,"St. Georg, Hamburg",Good ,"1,472 reviews",Original price 97 zł. Current price 91 zł.,1.6 km from center,Bed in 8-Bed Dormitory Room,0,,
105,THE MADISON Hotel Hamburg,9.0,"Hamburg City Center (New Town), Hamburg",Wonderful ,"3,236 reviews",Price 760 zł,1.3 km from center,Comfort Triple Room with Kitchenette,4,,Location 9.6
106,B&B Hotel Hamburg City-Ost,7.7,Hamburg,Good ,"3,210 reviews",Price 296 zł,1.9 km from center,Single Room,3,,
107,Hampton By Hilton Hamburg City Centre,7.9,"Hammerbrook, Hamburg",Good ,"9,035 reviews",Price 563 zł,1.1 km from center,Double Room with Sofa Bed,3,Breakfast included,
108,Airport Hostel,6.8,"Fuhlsbüttel, Hamburg",Review score ,"1,286 reviews",Original price 140 zł. Current price 131 zł.,8 km from center,Bed in 6-Bed Mixed Dormitory Room,0,,
109,Hotel Baseler Hof,8.0,"Hamburg City Center (New Town), Hamburg",Very Good ,"2,271 reviews",Original price 643 zł. Current price 601 zł.,1 km from center,Superior Double Room,4,,Location 9.4
110,Moxy Hamburg Altona,8.0,"Bahrenfeld, Hamburg",Very Good ,"2,649 reviews",Price 375 zł,4.8 km from center,Moxy Sleeper Twin Room,0,,
111,Hotel Residence am Hauptbahnhof,5.7,"St. Georg, Hamburg",Review score ,559 reviews,Original price 230 zł. Current price 215 zł.,0.9 km from center,Single Room,3,,
112,25hours Hotel Hamburg HafenCity,8.2,"HafenCity, Hamburg",Very Good ,"2,460 reviews",Price 739 zł,1 km from center,Medium,4,,
113,Jugendherberge Hamburg Horner Rennbahn,7.9,Hamburg,Good ,368 reviews,Price 136 zł,5.4 km from center,One Bed in Six-Bed Room (women only),0,Breakfast included,
114,Hotel Cristobal,8.2,"Winterhude, Hamburg",Very Good ,615 reviews,Original price 511 zł. Current price 478 zł.,3.7 km from center,Standard Single Room,3,,
115,Hadley's Bed and Breakfast,8.5,"Rothenbaum, Hamburg",Very Good ,70 reviews,Original price 511 zł. Current price 479 zł.,2.7 km from center,Double Room with Shared Bathroom,0,,Location 9.3
116,a&o Hamburg Reeperbahn,5.7,"St. Pauli, Hamburg",Review score ,"4,434 reviews",Original price 115 zł. Current price 107 zł.,2.8 km from center,Single Bed in 6-Bed Dormitory Room,1,,
117,Kleinhuis Hotel Mellingburger Schleuse,8.4,"Wandsbek, Hamburg",Very Good ,721 reviews,Original price 375 zł. Current price 351 zł.,14.8 km from center,Single Room Business,4,,
118,Sleep2Fly Hamburg-Airport,7.2,"Hamburg Nord, Hamburg",Good ,402 reviews,Original price 367 zł. Current price 344 zł.,10.4 km from center,Deluxe Double Room/Twin Room,0,,
119,Hotel Eggers Hamburg,8.2,"Wandsbek, Hamburg",Very Good ,"1,236 reviews",Original price 409 zł. Current price 382 zł.,11.4 km from center,Standard Single Room,4,,
120,Select Hotel Hamburg Nord,7.8,"Schnelsen, Hamburg",Good ,"2,091 reviews",Price 317 zł,11.2 km from center,Comfort Double Room,4,,
121,The Rilano Hotel Hamburg,8.0,Hamburg,Very Good ,671 reviews,Original price 479 zł. Current price 447 zł.,9.2 km from center,Double Room with Courtyard View,4,,
122,Moxy Hamburg City,8.3,Hamburg,Very Good ,"5,743 reviews",Price 483 zł,1.9 km from center,Queen Room,3,,
123,Michaelis Hof,8.1,"Hamburg City Center (New Town), Hamburg",Very Good ,"1,065 reviews",Price 389 zł,1.1 km from center,Single Room,0,,Location 9.4
124,Hotel Louis C. Jacob,8.4,"Nienstedten, Hamburg",Very Good ,492 reviews,"Price 1,028 zł",10.3 km from center,Superior Single Room,5,Breakfast included,
125,Hotel Residence am Hauptbahnhof,5.7,"St. Georg, Hamburg",Review score ,559 reviews,Price 230 zł,0.9 km from center,Single Room,3,,
126,Hotel Imperial,7.2,"St. Pauli, Hamburg",Good ,"4,081 reviews",Price 587 zł,2.1 km from center,Double Room,3,Breakfast included,
127,GINN Hotel Hamburg Elbspeicher,7.8,"Altona, Hamburg",Good ,"4,504 reviews",Price 577 zł,3.4 km from center,Small Double or Twin Room,4,,Location 9.3
128,Boutique 053 Hamburg Main Station,7.6,"St. Georg, Hamburg",Good ,"1,359 reviews",Price 418 zł,0.7 km from center,Superior Single Room,3,,
129,H4 Hotel Hamburg Bergedorf,8.0,"Bergedorf, Hamburg",Very Good ,"3,999 reviews",Price 493 zł,15.5 km from center,Standard Double Room,4,Breakfast included,
130,ibis Styles Hamburg Barmbek,8.1,"Barmbek Nord, Hamburg",Very Good ,"2,535 reviews",Price 333 zł,5.1 km from center,Comfort Twin Room,3,,
131,"Holiday Inn Hamburg, an IHG Hotel",7.4,Hamburg,Good ,"4,190 reviews",Price 436 zł,2.6 km from center,Premium Room,4,,
132,Kleines Hotel Heimfeld,7.1,"Harburg, Hamburg",Good ,758 reviews,Price 388 zł,10.3 km from center,Single Room,0,,
133,Hotel Richter,7.8,"Wandsbek, Hamburg",Good ,"1,480 reviews",Price 324 zł,7.1 km from center,Twin Room with Shared Bathroom,3,,
134,Apartment040,8.8,"Uhlenhorst, Hamburg",Excellent ,"1,513 reviews",Price 467 zł,2.8 km from center,Single Room without kitchenette,3,,
135,Hotel Louis C. Jacob,8.4,"Nienstedten, Hamburg",Very Good ,492 reviews,"Price 1,028 zł",10.3 km from center,Superior Single Room,5,Breakfast included,
136,Novum Hotel City Nord,7.3,"Wandsbek, Hamburg",Good ,"1,608 reviews",Price 276 zł,7.4 km from center,Single Room,3,Breakfast included,
137,Empire Riverside Hotel,8.5,"St. Pauli, Hamburg",Very Good ,"2,956 reviews",Price 954 zł,2.4 km from center,Riverside - Double Room,4,,Location 9.6
138,Airport Hostel,6.8,"Fuhlsbüttel, Hamburg",Review score ,"1,286 reviews",Price 140 zł,8 km from center,Bed in 6-Bed Mixed Dormitory Room,0,,
139,Hotel und Landhaus 'Kastanie',8.8,"Wandsbek, Hamburg",Excellent ,340 reviews,Price 462 zł,18.8 km from center,Single Room,3,Breakfast included,
140,Michaelis Hof,8.1,"Hamburg City Center (New Town), Hamburg",Very Good ,"1,065 reviews",Price 389 zł,1.1 km from center,Single Room,0,,Location 9.4
141,Urban Home Hotel,7.7,"Wilhelmsburg, Hamburg",Good ,940 reviews,Price 325 zł,3.7 km from center,Single Room,0,,
142,Hotel Behrmann,6.9,"Blankenese, Hamburg",Review score ,"1,274 reviews",Price 446 zł,11.9 km from center,Single Room,3,Breakfast included,
143,Lindner Park-Hotel Hagenbeck,8.5,"Stellingen, Hamburg",Very Good ,"2,215 reviews",Price 634 zł,6.3 km from center,Economy Class Room,4,,
144,the niu Bricks,8.0,"Lokstedt, Hamburg",Very Good ,"3,282 reviews",Price 366 zł,5.5 km from center,Standard Double Room,3,,
145,The Fontenay,9.3,"Rothenbaum, Hamburg",Wonderful ,782 reviews,"Price 1,572 zł",1.7 km from center,Single Room,5,,Location 9.7
146,ibis budget Hamburg Altona,6.7,"Stellingen, Hamburg",Review score ,"2,845 reviews",Price 276 zł,4.7 km from center,Twin Room,1,,
147,Citadines Michel Hamburg,8.5,"Hamburg City Center (New Town), Hamburg",Very Good ,"4,362 reviews",Price 655 zł,1.3 km from center,Studio Standard,4,,Location 9.4
148,The Westin Hamburg,8.7,"HafenCity, Hamburg",Excellent ,"6,282 reviews","Price 1,436 zł",1.4 km from center,"Classic Elbphilharmonie, Guest room, 1 King, Atrium view",5,,Location 9.7
149,ALPHA Hotel Garni,8.2,"St. Georg, Hamburg",Very Good ,853 reviews,Price 388 zł,0.9 km from center,Single Room,2,,Location 9.5
