,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
25,B&B HOTEL Paris 17 Batignolles,7.9,"17th arr., Paris",Good ,"8,307 reviews",Price 520 zł,5.1 km from center,Double Room,3,,
26,Hôtel Du Jeu De Paume,8.4,"4th arr., Paris",Very Good ,360 reviews,"Price 1,370 zł",0.6 km from center,Superior Single Room with Bath,4,,Location 9.7
27,Hôtel Saint Roch,7.4,"1st arr., Paris",Good ,568 reviews,Price 690 zł,1.7 km from center,Standard Single Room,2,,Location 9.5
28,Hotel Royal Phare,8.3,"7th arr., Paris",Very Good ,"1,362 reviews","Price 1,229 zł",3.3 km from center,Classic Double Room,0,,Location 9.4
29,Hôtel 31 - Paris Tour Eiffel,8.7,"15th arr., Paris",Excellent ,"2,120 reviews",Price 595 zł,4.2 km from center,Standard Single Room,3,,Location 9.5
30,Hôtel Du Midi Paris Montparnasse,8.3,"14th arr., Paris",Very Good ,"1,686 reviews",Price 741 zł,3 km from center,Small Single Room,3,,Location 9.3
31,Auberge de Jeunesse HI Paris Yves Robert,7.6,"18th arr., Paris",Good ,"1,551 reviews",Price 135 zł,3.6 km from center,Bed in 6-Bed Female Dormitory Room,0,Breakfast included,
32,Hôtel La Canopée,9.0,"8th arr., Paris",Wonderful ,626 reviews,"Price 1,346 zł",3.1 km from center,Small Single Room - Dune under the eaves,3,,Location 9.4
33,Hotel Luna Park,7.8,"11th arr., Paris",Good ,"3,091 reviews",Price 294 zł,1.8 km from center,Single Room with Shared Bathroom,1,,
34,Le Coffice Auberge de Jeunesse,5.5,"13th arr., Paris",Review score ,"1,150 reviews",Price 116 zł,3.7 km from center,Bunk Bed in Mixed Dormitory Room with Shared Bathroom,0,,
35,Hôtel Ambassadeur,7.4,"17th arr., Paris",Good ,676 reviews,Price 520 zł,4.3 km from center,Single Room,3,,
36,Hotel Mimosa Paris,7.5,"10th arr., Paris",Good ,951 reviews,Price 617 zł,1.5 km from center,Standard Single Room,1,,
37,Tipi,7.0,"14th arr., Paris",Good ,"2,589 reviews",Price 517 zł,3 km from center,Double Room,2,,
38,Hôtel Augustin - Astotel,8.7,"8th arr., Paris",Excellent ,858 reviews,"Price 1,196 zł",3.2 km from center,Standard  Double Room,3,,Location 9.3
39,Novotel Paris Gare De Lyon,8.1,"12th arr., Paris",Very Good ,"2,615 reviews","Price 1,240 zł",2.1 km from center,Standard Queen Room,4,,
40,Sofitel Paris Arc De Triomphe,8.5,"8th arr., Paris",Very Good ,519 reviews,"Price 2,082 zł",4.2 km from center,Superior Queen Room,5,,Location 9.3
41,Cler Hotel,8.8,"7th arr., Paris",Excellent ,884 reviews,"Price 1,299 zł",3.3 km from center,Double Room,3,,Location 9.7
42,Hotel Viator - Gare de Lyon,8.0,"12th arr., Paris",Very Good ,"1,594 reviews",Price 689 zł,1.9 km from center,Single Room,3,,
43,ibis Styles Paris Bercy,7.5,"12th arr., Paris",Good ,"6,066 reviews",Price 526 zł,3 km from center,Standard Double Room,3,Breakfast included,
44,Hôtel Eiffel Turenne,8.6,"7th arr., Paris",Excellent ,"1,456 reviews",Price 980 zł,3.2 km from center,Comfort Single Room with Shower,3,,Location 9.5
45,Montparnasse Daguerre,8.0,"14th arr., Paris",Very Good ,"1,252 reviews",Price 577 zł,3 km from center,Single Room,3,,
46,Royal Garden Champs-Élysées,7.8,"8th arr., Paris",Good ,"1,408 reviews","Original price 1,707 zł. Current price 1,199 zł.",4.1 km from center,Classic Room,4,,
47,Hotel Duette Paris,8.4,"17th arr., Paris",Very Good ,311 reviews,Price 684 zł,4.1 km from center,Single Room,3,,Location 9.3
48,Hotel La Manufacture,8.3,"13th arr., Paris",Very Good ,"1,741 reviews",Price 633 zł,2.7 km from center,Classic Double Room,3,,
49,Hotel Armoni Paris,8.2,"17th arr., Paris",Very Good ,"1,214 reviews",Original price 788 zł. Current price 672 zł.,5.3 km from center,Superior Double Room,4,,
50,Montparnasse Daguerre,8.0,"14th arr., Paris",Very Good ,"1,252 reviews",Price 577 zł,3 km from center,Single Room,3,,
51,Hotel Duette Paris,8.4,"17th arr., Paris",Very Good ,311 reviews,Price 684 zł,4.1 km from center,Single Room,3,,Location 9.3
52,Royal Garden Champs-Élysées,7.8,"8th arr., Paris",Good ,"1,408 reviews","Original price 1,707 zł. Current price 1,199 zł.",4.1 km from center,Classic Room,4,,
53,Hotel La Manufacture,8.3,"13th arr., Paris",Very Good ,"1,741 reviews",Price 633 zł,2.7 km from center,Classic Double Room,3,,
54,Hôtel Gaston,8.1,"17th arr., Paris",Very Good ,614 reviews,Price 691 zł,4.7 km from center,Single Room,3,,
55,Hotel Armoni Paris,8.2,"17th arr., Paris",Very Good ,"1,214 reviews",Original price 788 zł. Current price 672 zł.,5.3 km from center,Superior Double Room,4,,
56,Hôtel des Arts Montmartre,9.5,"18th arr., Paris",Exceptional ,"2,151 reviews","Price 1,093 zł",3.5 km from center,Single Room,4,,Location 9.8
57,Generator Paris,7.4,"10th arr., Paris",Good ,"6,302 reviews",Price 172 zł,2.7 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
58,ibis Styles Paris Eiffel Cambronne,7.7,"15th arr., Paris",Good ,838 reviews,Price 945 zł,3.8 km from center,Standard Single Room,3,Breakfast included,
59,Garden-Elysée,8.5,"16th arr., Paris",Very Good ,799 reviews,"Price 1,327 zł",4.8 km from center,Classic Room,4,,Location 9.3
60,Absolute Hotel Paris République,7.2,"11th arr., Paris",Good ,"2,409 reviews",Price 317 zł,1.8 km from center,Bed in 3-Bed Mixed Dormitory Room with Shower,0,,
61,Hotel Rochechouart,8.6,"9th arr., Paris",Excellent ,900 reviews,"Price 1,099 zł",2.9 km from center,Classic Double Room,4,,
62,Hôtel de Sévigné,8.5,"16th arr., Paris",Very Good ,"1,935 reviews","Price 1,224 zł",4.5 km from center, Classic Room with Balcony,3,,Location 9.4
63,Mercure Paris Gare De Lyon Opera Bastille,8.2,"12th arr., Paris",Very Good ,963 reviews,Price 968 zł,1.9 km from center,Classic Single Room,4,,
64,Hôtel Avama Prony,8.0,"17th arr., Paris",Very Good ,585 reviews,Price 628 zł,5 km from center,Single Room-courtyard view,3,,
65,Francois 1er,8.5,"8th arr., Paris",Very Good ,524 reviews,"Price 1,581 zł",4.1 km from center,Standard Double Room,4,,Location 9.6
66,Hôtel Paris Vaugirard,8.3,"15th arr., Paris",Very Good ,"3,333 reviews","Price 1,205 zł",5.3 km from center,Single Room,3,,
67,Hôtel Bedford,8.3,"8th arr., Paris",Very Good ,"1,540 reviews","Price 1,140 zł",2.7 km from center,Single Room,4,,Location 9.3
68,Hôtel du Square d'Anvers,7.1,"9th arr., Paris",Good ,"1,213 reviews",Price 662 zł,2.9 km from center,Superior Double Room,2,,
69,Hôtel Orchidée,8.3,"14th arr., Paris",Very Good ,"2,369 reviews",Price 806 zł,3.3 km from center,Double Room with Street View,3,,
70,Hôtel Wallace,8.7,"15th arr., Paris",Excellent ,302 reviews,"Price 1,473 zł",4.1 km from center,Riviera Classic Room,4,,
71,Hôtel Waldorf Trocadéro Tour Eiffel,8.3,"16th arr., Paris",Very Good ,566 reviews,Price 924 zł,4.8 km from center,Standard Single Room with Shower - Ground Floor,4,,
72,Hotel de la Paix Tour Eiffel,8.2,"7th arr., Paris",Very Good ,707 reviews,"Price 1,346 zł",3.5 km from center,Classic Double Room,3,,Location 9.4
73,Exe Paris centre,8.1,"8th arr., Paris",Very Good ,"1,256 reviews",Price 900 zł,3 km from center,Standard Double or Twin Room,3,,
74,Hotel Delambre,8.2,"14th arr., Paris",Very Good ,431 reviews,Price 849 zł,2.5 km from center,Budget Double Room,3,,Location 9.4
75,Hôtel Paris Vaugirard,8.3,"15th arr., Paris",Very Good ,"3,333 reviews","Original price 1,205 zł. Current price 1,128 zł.",5.3 km from center,Single Room,3,,
76,Hôtel Orchidée,8.3,"14th arr., Paris",Very Good ,"2,369 reviews",Original price 806 zł. Current price 755 zł.,3.3 km from center,Double Room with Street View,3,,
77,Hôtel Bedford,8.3,"8th arr., Paris",Very Good ,"1,540 reviews","Price 1,140 zł",2.7 km from center,Single Room,4,,Location 9.3
78,Hôtel Léopold,8.4,"14th arr., Paris",Very Good ,722 reviews,"Original price 1,069 zł. Current price 1,001 zł.",2.4 km from center,Superior Double Room,4,,
79,Hôtel du Square d'Anvers,7.1,"9th arr., Paris",Good ,"1,213 reviews",Original price 662 zł. Current price 620 zł.,2.9 km from center,Superior Double Room,2,,
80,Hôtel Wallace,8.7,"15th arr., Paris",Excellent ,302 reviews,"Original price 1,473 zł. Current price 969 zł.",4.1 km from center,Riviera Classic Room,4,,
81,Hôtel Waldorf Trocadéro Tour Eiffel,8.3,"16th arr., Paris",Very Good ,566 reviews,Price 924 zł,4.8 km from center,Standard Single Room with Shower - Ground Floor,4,,
82,Hotel de la Paix Tour Eiffel,8.2,"7th arr., Paris",Very Good ,707 reviews,"Original price 1,346 zł. Current price 1,259 zł.",3.5 km from center,Classic Double Room,3,,Location 9.4
83,Hotel Lilas Blanc,8.5,"15th arr., Paris",Very Good ,"1,009 reviews",Price 728 zł,4 km from center,Single Room,2,,Location 9.5
84,Exe Paris centre,8.1,"8th arr., Paris",Very Good ,"1,256 reviews",Price 900 zł,3 km from center,Standard Double or Twin Room,3,,
85,Hotel Delambre,8.2,"14th arr., Paris",Very Good ,431 reviews,Original price 849 zł. Current price 794 zł.,2.5 km from center,Budget Double Room,3,,Location 9.4
86,Kyriad Hotel XIII Italie Gobelins,8.1,"13th arr., Paris",Very Good ,"3,557 reviews",Price 713 zł,2.6 km from center,Double Room,3,,
87,Hotel Maison FL,8.4,"16th arr., Paris",Very Good ,703 reviews,Price 928 zł,4.9 km from center,Classic Single Room,4,,
88,Hôtel Botaniste,8.5,"16th arr., Paris",Very Good ,367 reviews,Price 932 zł,6.5 km from center,"Standard Double or Twin Room - ""Mélisse"" - Maison Boileau - 39 rue Boileau",4,,
89,Hôtel Palais De Chaillot,8.6,"16th arr., Paris",Excellent ,641 reviews,"Price 1,036 zł",4.9 km from center,Single Room,3,,Location 9.5
90,Mercure Paris Bastille Marais,8.0,"11th arr., Paris",Very Good ,611 reviews,"Price 1,043 zł",2.1 km from center, Classic Single Room ,4,,
91,Nouvel Hôtel Eiffel,7.8,"15th arr., Paris",Good ,933 reviews,Price 764 zł,3.6 km from center,Single Room,3,,
92,Hotel Aida Opera,8.2,"9th arr., Paris",Very Good ,"2,671 reviews","Original price 1,191 zł. Current price 849 zł.",2 km from center,Superior Double or Twin Room,3,,
93,Floride-Etoile,8.5,"16th arr., Paris",Very Good ,779 reviews,Original price 849 zł. Current price 794 zł.,4.8 km from center,Club Double Room,3,,Location 9.4
94,Art Hotel Eiffel,8.2,"15th arr., Paris",Very Good ,"1,196 reviews",Original price 919 zł. Current price 860 zł.,4 km from center,Standard Double Room,3,,Location 9.4
95,Hôtel De La Perdrix Rouge,7.9,"19th arr., Paris",Good ,916 reviews,Price 540 zł,3.4 km from center,Single Room with Shower,2,,
96,Arcadie Montparnasse,7.9,"14th arr., Paris",Good ,"1,633 reviews",Original price 755 zł. Current price 706 zł.,2.9 km from center,Comfort Double Room,3,,
97,L'Ouest Hotel,8.1,"8th arr., Paris",Very Good ,978 reviews,Original price 736 zł. Current price 689 zł.,2.9 km from center,Double Room with Shower,3,,
98,Le Méridien Etoile,7.0,"17th arr., Paris",Good ,"1,008 reviews","Price 1,023 zł",5.5 km from center,Urban Double Room ,4,,
99,New Hotel Opéra,7.0,"9th arr., Paris",Good ,529 reviews,Original price 713 zł. Current price 667 zł.,3.1 km from center,Double Room,3,,
100,Hotel Muguet,9.0,"7th arr., Paris",Wonderful ,557 reviews,"Price 1,196 zł",3.1 km from center,Classic Twin Room,3,,Location 9.5
101,Hôtel Odessa Montparnasse,8.2,"14th arr., Paris",Very Good ,588 reviews,Price 850 zł,2.6 km from center,Comfort Twin Room,2,,Location 9.5
102,Virgina,8.3,"14th arr., Paris",Very Good ,"2,074 reviews",Price 605 zł,4 km from center,Standard Double Room,3,,
103,Hôtel Napoleon Paris,8.4,"8th arr., Paris",Very Good ,299 reviews,"Price 2,199 zł",4.4 km from center,Superior Room,5,,Location 9.6
104,Hotel du Chemin Vert,7.6,"11th arr., Paris",Good ,"1,293 reviews",Price 661 zł,2.2 km from center,Standard Double Room,3,,
105,Kyriad Paris 18 - Porte de Clignancourt - Montmartre,8.0,"18th arr., Paris",Very Good ,"2,226 reviews",Price 661 zł,4.5 km from center,Double Room,3,,
106,France Louvre,6.8,"4th arr., Paris",Review score ,"1,137 reviews",Price 830 zł,350 m from center,Single Room,3,,Location 9.3
107,Parc Hotel,7.7,"14th arr., Paris",Good ,"1,026 reviews",Price 572 zł,4 km from center,Business Double Room,3,,
108,Ibis Styles Paris Massena Olympiades,8.2,"13th arr., Paris",Very Good ,"1,606 reviews",Price 622 zł,4 km from center,Standard Double Room,3,Breakfast included,
109,Hôtel du Mont Blanc,7.2,"5th arr., Paris",Good ,"1,854 reviews",Price 554 zł,0.6 km from center,Single Room,2,,Location 9.4
110,The People - Paris Bercy,8.8,"12th arr., Paris",Excellent ,"3,909 reviews",Price 228 zł,3.6 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
111,Maison Albar Hotels Le Diamond,8.5,"8th arr., Paris",Very Good ,"1,066 reviews","Price 1,660 zł",2.9 km from center,Superior King Room,5,,
112,citizenM Paris Champs-Élysées,8.5,"8th arr., Paris",Very Good ,"1,494 reviews","Price 1,651 zł",3.7 km from center,King Room,4,,Location 9.7
113,Hotel Korner Montparnasse,8.1,"15th arr., Paris",Very Good ,818 reviews,"Original price 1,106 zł. Current price 886 zł.",3.3 km from center,Single Room,3,,
114,Hôtel Richard,6.1,"11th arr., Paris",Review score ,"3,471 reviews",Price 372 zł,2.2 km from center,Single Room with Private Bathroom,0,,
115,Pullman Paris Tour Eiffel,8.2,"15th arr., Paris",Very Good ,"4,327 reviews","Price 1,604 zł",4.3 km from center,Classic King Room with Garden View,4,,Location 9.5
116,Hotel London,7.6,"9th arr., Paris",Good ,"1,430 reviews",Price 764 zł,2 km from center,Single Room,3,,Location 9.3
117,St Christopher's Inn Paris - Gare du Nord,7.4,"10th arr., Paris",Good ,"6,025 reviews",Price 170 zł,2.6 km from center,Bed in 10-Bed Dormitory Room with Shared Bathroom,0,,
118,Gavarni,8.1,"16th arr., Paris",Very Good ,842 reviews,Price 497 zł,5 km from center,Standard Room,3,,Location 9.3
119,Le Pavillon des Lettres - Small Luxury Hotels of the World,8.8,"8th arr., Paris",Excellent ,404 reviews,"Price 2,280 zł",2.9 km from center,Superior Double  Room,4,,Location 9.5
120,Le Malown,7.8,"8th arr., Paris",Good ,831 reviews,"Price 1,022 zł",2.6 km from center,Small Deluxe Single Room,3,,
121,Hôtel De Venise,8.2,"12th arr., Paris",Very Good ,"1,915 reviews",Price 667 zł,2.7 km from center,Single Room,2,,
122,Hotel Ares Eiffel,8.3,"15th arr., Paris",Very Good ,"1,056 reviews","Price 1,276 zł",4 km from center,Classic Double Room,4,,
123,Appia La Fayette,7.5,"10th arr., Paris",Good ,360 reviews,Price 966 zł,2.5 km from center,Privilege Double or Twin Room,3,,
124,Mercure Paris Gare de l'Est,7.9,"10th arr., Paris",Good ,783 reviews,"Price 1,039 zł",2.2 km from center,Classic Â Twin Room,3,,
125,Hotel Phenix,7.4,"17th arr., Paris",Good ,"1,437 reviews",Price 508 zł,4.7 km from center,Double or Twin Room,2,,Location 9.3
126,Central Hotel Paris,7.7,"14th arr., Paris",Good ,"1,013 reviews",Price 609 zł,2.7 km from center,Single Room,3,,Location 9.3
127,Mercure Paris Montparnasse Pasteur,8.0,"15th arr., Paris",Very Good ,441 reviews,Price 846 zł,3.9 km from center,Standard Double Room,4,,
128,Hôtel Edgar Quinet,5.9,"14th arr., Paris",Review score ,"1,838 reviews",Price 404 zł,2.6 km from center,Single Room,2,,
129,Hôtel Eden Opéra,8.2,"9th arr., Paris",Very Good ,530 reviews,Price 450 zł,2.9 km from center,Single Room,3,,
130,Le Tsuba Hotel,8.8,"17th arr., Paris",Excellent ,981 reviews,"Price 1,484 zł",4.9 km from center,Deluxe Double Room,4,,Location 9.3
131,Hôtel Parisianer,8.8,"12th arr., Paris",Excellent ,"1,975 reviews","Price 1,257 zł",2.1 km from center,Classic Double Room,4,,
132,Hôtel Saint-Charles,8.3,"13th arr., Paris",Very Good ,"2,581 reviews",Price 727 zł,3.3 km from center,Double Room,3,,
133,Hotel The Playce by Happyculture,7.8,"18th arr., Paris",Good ,"1,903 reviews",Price 717 zł,3.6 km from center,Single Room,4,,
134,Hôtel Harvey,8.6,"17th arr., Paris",Excellent ,412 reviews,"Price 1,050 zł",5.3 km from center,Standard Double Room Opera,3,,
135,Apostrophe Hôtel,7.9,"6th arr., Paris",Good ,825 reviews,Price 942 zł,2.2 km from center,Standard Double Room with Massaging-Jet Shower,3,,
136,Hotel Ekta Champs Elysées,8.9,"8th arr., Paris",Excellent ,"1,202 reviews","Price 1,632 zł",4.2 km from center,Classic Double Room,4,,Location 9.7
137,Hotel Bridget,8.1,"20th arr., Paris",Very Good ,932 reviews,Price 778 zł,3.5 km from center,Double Room,3,,
138,ibis Paris Montmartre 18ème,7.3,"18th arr., Paris",Good ,"2,592 reviews",Price 649 zł,3.5 km from center,Standard Room with 2 Single Beds,3,,
139,ibis Styles Paris Nation Cours de Vincennes,7.8,"12th arr., Paris",Good ,662 reviews,Price 689 zł,4.3 km from center,Standard Twin Room,3,Breakfast included,
140,Austin's Saint Lazare Hotel,8.1,"9th arr., Paris",Very Good ,"1,459 reviews","Original price 2,073 zł. Current price 1,371 zł.",2.9 km from center,Double Room,3,,
141,Hotel Liberty,4.8,"10th arr., Paris",Review score ,"1,732 reviews",Price 244 zł,1.8 km from center,Single Room with Shared Bathroom,0,,
142,Hotel Splendid,7.7,"15th arr., Paris",Good ,720 reviews,Price 755 zł,4.2 km from center,Standard Single Room,3,,
143,Auberge de Jeunesse HI Paris Le d'Artagnan,6.2,"20th arr., Paris",Review score ,"2,161 reviews",Price 167 zł,4.1 km from center,Bed in a Shared Room 9 Beds Comfort Female,0,Breakfast included,
144,Hôtel Des Batignolles,8.3,"17th arr., Paris",Very Good ,"2,152 reviews",Price 830 zł,3.8 km from center,Classic Double or Twin Room,3,,
145,The People - Paris Marais,8.2,"4th arr., Paris",Very Good ,"2,534 reviews",Price 320 zł,1.1 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
146,The Chess Hotel,8.2,"9th arr., Paris",Very Good ,499 reviews,"Price 1,557 zł",2.1 km from center,Superior Double or Twin Room,4,,Location 9.4
147,Belfast,7.5,"17th arr., Paris",Good ,831 reviews,"Price 1,121 zł",4.7 km from center,Single Room,4,,Location 9.4
148,L'Amiral,8.2,"15th arr., Paris",Very Good ,884 reviews,Price 699 zł,4.1 km from center,Single Room,3,,
149,Hotel Opera Maintenon,8.4,"1st arr., Paris",Very Good ,972 reviews,"Price 1,225 zł",1.6 km from center,Twin Room,2,,Location 9.5
150,Hôtel Harvey,8.6,"17th arr., Paris",Excellent ,412 reviews,"Price 1,050 zł",5.3 km from center,Standard Double Room Opera,3,,
151,Apostrophe Hôtel,7.9,"6th arr., Paris",Good ,825 reviews,Price 942 zł,2.2 km from center,Standard Double Room with Massaging-Jet Shower,3,,
152,Hotel Ekta Champs Elysées,8.9,"8th arr., Paris",Excellent ,"1,202 reviews","Price 1,632 zł",4.2 km from center,Classic Double Room,4,,Location 9.7
153,Hotel Bridget,8.1,"20th arr., Paris",Very Good ,932 reviews,Price 778 zł,3.5 km from center,Double Room,3,,
154,ibis Paris Montmartre 18ème,7.3,"18th arr., Paris",Good ,"2,592 reviews",Price 649 zł,3.5 km from center,Standard Room with 2 Single Beds,3,,
155,ibis Styles Paris Nation Cours de Vincennes,7.8,"12th arr., Paris",Good ,662 reviews,Price 689 zł,4.3 km from center,Standard Twin Room,3,Breakfast included,
156,Austin's Saint Lazare Hotel,8.1,"9th arr., Paris",Very Good ,"1,459 reviews","Original price 2,073 zł. Current price 1,371 zł.",2.9 km from center,Double Room,3,,
157,Hotel Liberty,4.8,"10th arr., Paris",Review score ,"1,732 reviews",Price 244 zł,1.8 km from center,Single Room with Shared Bathroom,0,,
158,Hotel Splendid,7.7,"15th arr., Paris",Good ,720 reviews,Price 755 zł,4.2 km from center,Standard Single Room,3,,
159,Auberge de Jeunesse HI Paris Le d'Artagnan,6.2,"20th arr., Paris",Review score ,"2,161 reviews",Price 167 zł,4.1 km from center,Bed in a Shared Room 9 Beds Comfort Female,0,Breakfast included,
160,Hôtel Des Batignolles,8.3,"17th arr., Paris",Very Good ,"2,152 reviews",Price 830 zł,3.8 km from center,Classic Double or Twin Room,3,,
161,The People - Paris Marais,8.2,"4th arr., Paris",Very Good ,"2,534 reviews",Price 320 zł,1.1 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
162,The Chess Hotel,8.2,"9th arr., Paris",Very Good ,499 reviews,"Price 1,557 zł",2.1 km from center,Superior Double or Twin Room,4,,Location 9.4
163,Belfast,7.5,"17th arr., Paris",Good ,831 reviews,"Price 1,121 zł",4.7 km from center,Single Room,4,,Location 9.4
164,L'Amiral,8.2,"15th arr., Paris",Very Good ,884 reviews,Price 699 zł,4.1 km from center,Single Room,3,,
165,Hotel Opera Maintenon,8.4,"1st arr., Paris",Very Good ,972 reviews,"Price 1,225 zł",1.6 km from center,Twin Room,2,,Location 9.5
166,Hôtel Le Cardinal by Happyculture,8.0,"9th arr., Paris",Very Good ,"1,981 reviews",Price 856 zł,3.2 km from center,Standard Single Room,3,,
167,Amiral-Fondary,8.1,"15th arr., Paris",Very Good ,950 reviews,Price 684 zł,4.3 km from center,Double Room with Shower,3,,
168,The People - Paris Nation,8.5,"12th arr., Paris",Very Good ,"3,787 reviews",Price 286 zł,3.5 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
169,Miramar,7.9,"15th arr., Paris",Good ,"1,520 reviews",Price 638 zł,2.8 km from center,Single Room,3,,Location 9.3
170,Splendid Etoile,8.8,"17th arr., Paris",Excellent ,707 reviews,"Price 1,360 zł",4.7 km from center,Double Room Courtyard Side,4,,Location 9.6
171,Hotel Cervantes by Happyculture,8.2,"8th arr., Paris",Very Good ,397 reviews,Price 856 zł,3.4 km from center,Classic Single Room,3,,
172,ibis Styles Paris Meteor Avenue d'Italie,8.5,"13th arr., Paris",Very Good ,"5,925 reviews",Price 506 zł,4.4 km from center,Standard Twin Room,3,Breakfast included,
173,Marceau Champs-Elysées,8.1,"16th arr., Paris",Very Good ,726 reviews,"Price 1,018 zł",4.1 km from center,Superior Double Room,3,,Location 9.4
174,Au Pacific Hotel,7.9,"15th arr., Paris",Good ,"2,330 reviews",Price 601 zł,4.5 km from center,Standard Double Room,2,,
175,Hotel Ernest,8.6,"10th arr., Paris",Excellent ,384 reviews,Price 832 zł,2.2 km from center,Single Room,3,,
176,ibis Styles Paris Eiffel Cambronne,7.7,"15th arr., Paris",Good ,838 reviews,Price 945 zł,3.8 km from center,Standard Single Room,3,Breakfast included,
177,Hôtel Richard,6.1,"11th arr., Paris",Review score ,"3,471 reviews",Price 372 zł,2.2 km from center,Single Room with Private Bathroom,0,,
178,Hotel des Arts - Cite Bergere,8.1,"9th arr., Paris",Very Good ,"1,467 reviews",Price 794 zł,1.8 km from center,Double Room,2,,Location 9.4
179,Mercure Paris Place d'Italie,7.9,"13th arr., Paris",Good ,605 reviews,Price 826 zł,2.9 km from center,Classic Â Twin Room,4,,
180,Parc Hotel,7.7,"14th arr., Paris",Good ,"1,026 reviews",Price 572 zł,4 km from center,Business Double Room,3,,
