,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
30,Sunlight Apartment,9.9,"Skopje City-Centre, Skopje",Exceptional ,12 reviews,Price 166 zł,1.1 km from center,Two-Bedroom Apartment,0,,Location 10
31,Hotel Panoramika Design & Spa,9.4,Skopje,Wonderful ,818 reviews,Price 351 zł,1.6 km from center,Standard Room with Mountain View,4,Breakfast included,
32,Hotel Kanet,8.0,Skopje,Very Good ,180 reviews,Original price 197 zł. Current price 167 zł.,0.8 km from center,Double or Twin Room,2,Breakfast included,
33,Alexandar Square Boutique Hotel,8.9,"Skopje City-Centre, Skopje",Excellent ,709 reviews,Price 299 zł,250 m from center,Standard Double or Twin Room,4,Breakfast included,Location 9.8
34,VELVET APARTMENT,9.7,Skopje,Exceptional ,30 reviews,Price 156 zł,0.6 km from center,One-Bedroom Apartment,3,,Location 9.9
35,Hotel Mirror,9.1,Skopje,Wonderful ,911 reviews,Price 291 zł,17.1 km from center,Standard Double Room - Free Airport Shuttle,4,Breakfast included,
36,Hotel Kapistec Skopje,8.5,Skopje,Very Good ,367 reviews,Price 97 zł,1.8 km from center,Single Room,3,,
37,Hotel Andalus,9.1,Skopje,Wonderful ,8 reviews,Original price 211 zł. Current price 158 zł.,1.5 km from center,Single Room,4,,
38,Anika Sweet Apartment,,Skopje,,,Original price 278 zł. Current price 223 zł.,1.6 km from center,One-Bedroom Apartment,0,,
39,AEN Hotel-Old City,7.9,"Skopje City-Centre, Skopje",Good ,555 reviews,Price 187 zł,0.9 km from center,Single Room,3,Breakfast included,
40,daniel's Apartment,8.5,Skopje,Very Good ,16 reviews,Price 90 zł,2.9 km from center,One-Bedroom Apartment,0,,
41,City Lux Apartments,9.7,"Skopje City-Centre, Skopje",Exceptional ,104 reviews,Price 136 zł,0.5 km from center,One-Bedroom Apartment,3,,Location 10
42,Hotel Apart,6.7,"Skopje City-Centre, Skopje",Review score ,34 reviews,Price 122 zł,1.1 km from center,Triple Room,3,,
43,The Pioneers Home 2,8.6,Skopje,Excellent ,37 reviews,Price 111 zł,500 m from center,One-Bedroom Apartment,3,,Location 9.3
44,Austrian Palace Hotel,8.9,Skopje,Excellent ,272 reviews,Price 253 zł,1.6 km from center,Standard Double Room,4,Breakfast included,
45,CALLA - Modern & Cozy Main Square Apartment in the City Shopping Center - FREE PARKING SLOT with parking security,9.3,"Skopje City-Centre, Skopje",Wonderful ,112 reviews,Price 164 zł,0.6 km from center,One-Bedroom Apartment,3,,Location 9.9
46,Hotel Ultra Star,6.5,"Skopje City-Centre, Skopje",Review score ,160 reviews,Price 126 zł,0.8 km from center,Standard Twin Room,3,,
47,Villa Nina Hotel & Lounge bar,8.7,"Skopje City-Centre, Skopje",Excellent ,394 reviews,Price 164 zł,400 m from center,Deluxe Double Room,3,,Location 9.4
48,Queen's Hotel - Zebra Center,8.9,Skopje,Excellent ,456 reviews,Price 311 zł,0.8 km from center,Economy Double room (Free Indoor Parking),4,Breakfast included,
49,Skopje Centar Margarita Luxury Aprtment,9.7,"Skopje City-Centre, Skopje",Exceptional ,106 reviews,Price 164 zł,0.5 km from center,One-Bedroom Apartment,3,,Location 9.7
