,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
32,Skyport Istanbul Hotel,7.5,"Asian Side, Istanbul",Good ,"1,695 reviews",Price 209 zł,29.5 km from center,Standard Double Suite,3,,
33,Santa Sophia Hotel - İstanbul,8.3,"Fatih, Istanbul",Very Good ,"1,996 reviews",Original price 222 zł. Current price 211 zł.,350 m from center,Economy Double Room,3,,Location 9.3
34,Hanedan Hotel,9.0,"Fatih, Istanbul",Wonderful ,791 reviews,Price 141 zł,0.6 km from center,Single Room,3,,Location 9.8
35,Artefes Hotel Old City,8.2,"Fatih, Istanbul",Very Good ,724 reviews,Original price 291 zł. Current price 204 zł.,0.6 km from center,Economy Room,4,Breakfast included,Location 9.3
36,Erboy Hotel Istanbul Sirkeci,9.1,"Fatih, Istanbul",Wonderful ,"1,198 reviews",Original price 662 zł. Current price 365 zł.,0.5 km from center,Standard Double or Twin Room,4,,Location 9.6
37,Doubletree by Hilton Istanbul Umraniye,8.4,"Umraniye, Istanbul",Very Good ,847 reviews,Price 557 zł,11.2 km from center,King Room,5,,
38,Livro Hotel,9.8,"Fatih, Istanbul",Exceptional ,19 reviews,Original price 540 zł. Current price 513 zł.,500 m from center,Standard Double Room,0,,Location 10
39,"Holiday Inn Istanbul City, an IHG Hotel",7.1,"Fatih, Istanbul",Good ,775 reviews,Price 459 zł,4.2 km from center,Double Room - Non-Smoking ,5,,
40,Nowy Efendi Hotel - Special Category,8.8,"Fatih, Istanbul",Excellent ,632 reviews,Original price 676 zł. Current price 405 zł.,150 m from center,Double Room,0,Breakfast included,Location 9.6
41,Continental Airport Hotel,7.4,Istanbul,Good ,940 reviews,Price 368 zł,30.1 km from center,Budget Single Room,3,,
42,Beyzas Hotels & Suites,8.2,"Sisli, Istanbul",Very Good ,306 reviews,Original price 794 zł. Current price 370 zł.,4.1 km from center,Deluxe Double Room,0,Breakfast included,
43,Tuyap Palas,7.7,Istanbul,Good ,500 reviews,Original price 587 zł. Current price 558 zł.,29.6 km from center,Standard Double or Twin Room,5,Breakfast included,
44,La Cielo Suites Bostancı,8.4,"Maltepe, Istanbul",Very Good ,527 reviews,Price 469 zł,12.2 km from center,Standard Double Room,4,,
45,Conrad Istanbul Bosphorus,8.6,"Besiktas, Istanbul",Excellent ,"2,437 reviews","Price 1,166 zł",5.2 km from center,Accessible Room,5,,
46,"The Bank Hotel Istanbul, a Member of Design Hotels",9.1,"Beyoglu, Istanbul",Wonderful ,743 reviews,Price 929 zł,1.8 km from center,Classic King Room,5,,Location 9.5
47,Limak Eurasia Luxury Hotel,8.5,"Beykoz, Istanbul",Very Good ,289 reviews,Price 741 zł,13.9 km from center,Deluxe Twin Room,5,,
48,Novotel Istanbul Bosphorus Hotel,8.2,"Beyoglu, Istanbul",Very Good ,"2,927 reviews",Price 883 zł,1.9 km from center,Superior Twin Room,5,,
49,Deluxe Golden Horn Sultanahmet Hotel,8.2,"Fatih, Istanbul",Very Good ,"1,928 reviews",Original price 563 zł. Current price 439 zł.,100 m from center,Standard Double or Twin Room,4,Breakfast included,Location 9.5
50,Ibis Istanbul Esenyurt,8.0,Istanbul,Very Good ,543 reviews,Price 293 zł,26 km from center,Standard Twin Room,3,,
51,"Holiday Inn Istanbul - Kadikoy, an IHG Hotel",8.3,"Kadikoy, Istanbul",Very Good ,"1,027 reviews",Price 395 zł,6 km from center,Standard Single Room,4,,
52,"Adahan DeCamondo Pera, Autograph Collection",8.9,"Beyoglu, Istanbul",Excellent ,176 reviews,Price 836 zł,2.4 km from center,Superior Queen Room - No Window,5,,
53,Erboy Hotel Istanbul Sirkeci,9.1,"Fatih, Istanbul",Wonderful ,"1,198 reviews",Original price 662 zł. Current price 384 zł.,0.5 km from center,Standard Double or Twin Room,4,,Location 9.6
54,Livro Hotel,9.8,"Fatih, Istanbul",Exceptional ,19 reviews,Price 540 zł,500 m from center,Standard Double Room,0,,Location 10
55,Hilton Istanbul Bomonti,8.5,"Sisli, Istanbul",Very Good ,"4,797 reviews",Price 898 zł,5.7 km from center,Twin Guest Room,5,,
56,Hotel Tashkonak Istanbul,8.5,"Fatih, Istanbul",Very Good ,732 reviews,Original price 516 zł. Current price 335 zł.,0.6 km from center,Economy Double or Twin Room - Ground Floor,0,Breakfast included,
57,Hotel Hoyuk,7.4,"Beyoglu, Istanbul",Good ,209 reviews,Price 94 zł,3 km from center,Single Room with Shared Bathroom,0,,
58,BOF Hotels Business,7.9,"Umraniye, Istanbul",Good ,169 reviews,Original price 612 zł. Current price 489 zł.,15.5 km from center,Standard Double or Twin Room,4,,
59,Hotel Yenibosna,7.2,"Bahcelievler, Istanbul",Good ,66 reviews,Price 188 zł,11.8 km from center,Classic Single Room,0,,
60,Wva Hotel Istanbul,7.0,"Fatih, Istanbul",Good ,296 reviews,Original price 188 zł. Current price 113 zł.,1.6 km from center,Standard Single Room,3,Breakfast included,
61,Hilton Istanbul Bosphorus,8.5,"Sisli, Istanbul",Very Good ,"3,435 reviews","Price 1,338 zł",4.1 km from center,King Guest Room with City View,5,,
62,"Gezi Hotel Bosphorus, Istanbul, a Member of Design Hotels",8.7,"Beyoglu, Istanbul",Excellent ,744 reviews,Price 925 zł,3.6 km from center,Deluxe Queen Room with Garden View,5,,
63,Ramada by Wyndham Istanbul Old City,8.7,"Fatih, Istanbul",Excellent ,"1,303 reviews",Price 375 zł,2.9 km from center,Double Room - Non-Smoking ,4,,
64,Hilton Mall Of Istanbul,7.8,Istanbul,Good ,816 reviews,"Price 1,069 zł",15.5 km from center,King Guest Room,5,,
65,Anadolu Hotel,8.4,"Fatih, Istanbul",Very Good ,425 reviews,Price 174 zł,250 m from center,Standard Single Room,3,Breakfast included,Location 9.7
66,Titanic Business Kartal,8.2,"Kartal, Istanbul",Very Good ,482 reviews,Price 487 zł,21.9 km from center,Superior Room,5,,
67,LOFT AİRPORT HOTEL,8.0,Istanbul,Very Good ,698 reviews,Price 338 zł,29.3 km from center,Deluxe Single Room,4,,
68,DoubleTree by Hilton Istanbul Esentepe,8.2,"Sisli, Istanbul",Very Good ,"1,006 reviews",Price 635 zł,7.1 km from center,King Guest Room,5,,
69,Artefes Hotel Old City,8.2,"Fatih, Istanbul",Very Good ,724 reviews,Original price 324 zł. Current price 227 zł.,0.6 km from center,Economy Room,4,Breakfast included,Location 9.3
70,Seven Days Hotel - İstanbul,8.2,"Fatih, Istanbul",Very Good ,"1,128 reviews",Original price 220 zł. Current price 165 zł.,300 m from center,Budget Double Room,3,,
71,Tuyap Palas,7.7,Istanbul,Good ,500 reviews,Price 652 zł,29.6 km from center,Standard Double or Twin Room,5,Breakfast included,
72,The Void Hotel,8.2,"Sisli, Istanbul",Very Good ,266 reviews,Original price 338 zł. Current price 220 zł.,5 km from center,Standard Single Room,3,Breakfast included,Location 9.4
73,Han Hotel,7.8,"Bahcelievler, Istanbul",Good ,806 reviews,Original price 168 zł. Current price 104 zł.,12.9 km from center,Single Room,2,Breakfast included,
74,Hidden Hills Hotel Istanbul Airport,8.8,Istanbul,Excellent ,"3,024 reviews",Price 461 zł,29.5 km from center,Standard Room,5,,
75,Hidden Hills Hotel Istanbul Airport,8.8,Istanbul,Excellent ,"3,024 reviews",Price 461 zł,29.5 km from center,Standard Room,5,,
76,Hotel Nena,9.0,"Fatih, Istanbul",Wonderful ,"1,147 reviews","Original price 1,220 zł. Current price 464 zł.",100 m from center,Standard Double Room,3,Breakfast included,Location 9.6
77,Rixos Pera Istanbul,8.6,"Beyoglu, Istanbul",Excellent ,"1,992 reviews","Price 1,262 zł",2.8 km from center,Deluxe Twin Room with Pera View,5,,
78,Ramada Encore By Wyndham Istanbul Basin Express,8.2,"Kucukcekmece, Istanbul",Very Good ,"1,142 reviews",Price 465 zł,15.1 km from center,Double Room - Non-Smoking ,4,,
79,Beethoven Senfoni Hotel,8.8,"Fatih, Istanbul",Excellent ,561 reviews,Original price 694 zł. Current price 556 zł.,1.6 km from center,Deluxe Single Room,4,Breakfast included,
80,Grand As Hotel,7.0,"Kadikoy, Istanbul",Good ,174 reviews,Price 253 zł,4.7 km from center,Economy Double Room,3,Breakfast included,
81,Great Fortune Design Hotel & Spa,8.8,"Fatih, Istanbul",Excellent ,"1,931 reviews",Original price 798 zł. Current price 535 zł.,350 m from center,Standard Double or Twin Room,4,Breakfast included,Location 9.3
82,Sude Konak,8.5,"Fatih, Istanbul",Very Good ,456 reviews,Price 259 zł,0.5 km from center,Economy Single Room,0,Breakfast included,Location 9.6
83,Hamam Hostel 1469,8.3,"Fatih, Istanbul",Very Good ,320 reviews,Price 94 zł,1.7 km from center,Single Room,0,,
84,Yeni Hotel,7.6,"Fatih, Istanbul",Good ,500 reviews,Price 131 zł,0.7 km from center,Single Room with Shared Bathroom,0,,Location 9.3
85,Hostel Le Banc,9.5,"Beyoglu, Istanbul",Exceptional ,778 reviews,Price 94 zł,2.2 km from center,Bed in 10-Bed Mixed Dormitory Room,0,,Location 9.8
86,Hotel Miniature - Ottoman Mansion,9.3,"Fatih, Istanbul",Wonderful ,656 reviews,Original price 766 zł. Current price 460 zł.,200 m from center,Deluxe Double Room,0,Breakfast included,Location 9.7
87,Hotel Residence,6.9,"Beyoglu, Istanbul",Review score ,780 reviews,Price 141 zł,3 km from center,Standard Double or Twin Room,3,,
88,Renaissance Polat Istanbul Hotel,8.1,"Bakirkoy, Istanbul",Very Good ,657 reviews,Price 650 zł,12.6 km from center,Garden King Room - Annex Building,5,,
89,Mövenpick Hotel Istanbul Asia Airport,9.1,"Asian Side, Istanbul",Wonderful ,927 reviews,Price 790 zł,29.7 km from center,Classic King Room,5,Breakfast included,
90,Hyatt Regency Istanbul Atakoy,8.4,"Bakirkoy, Istanbul",Very Good ,989 reviews,Price 713 zł,10.6 km from center,King Room,5,,
91,BOUTİQUE CALIFORNIA HOTEL,8.3,"Fatih, Istanbul",Very Good ,465 reviews,Price 194 zł,0.6 km from center,Double Room,0,,
92,Sarnic Hotel & Sarnic Premier Hotel(Ottoman Mansion),8.0,"Fatih, Istanbul",Very Good ,364 reviews,Original price 771 zł. Current price 308 zł.,500 m from center,Economy Single Room,0,,Location 9.4
93,Ibis Istanbul West,7.6,"Kucukcekmece, Istanbul",Good ,414 reviews,Price 269 zł,14.4 km from center,Standard Double Room,3,,
94,Park Inn by Radisson Istanbul Airport Odayeri,8.3,Istanbul,Very Good ,"1,155 reviews","Price 1,056 zł",27.4 km from center,Standard Room with Forest View,4,,
95,Hotel Fresia Istanbul,8.2,"Beyoglu, Istanbul",Very Good ,454 reviews,Price 262 zł,2.4 km from center,Standard Double Room,0,,Location 9.3
96,Ramada by Wyndham Istanbul Alibeykoy,8.2,"European Side, Istanbul",Very Good ,416 reviews,Price 558 zł,8.2 km from center,Double Room,4,,
97,Clarion Hotel Golden Horn,8.8,"Beyoglu, Istanbul",Excellent ,"3,123 reviews","Original price 1,159 zł. Current price 742 zł.",6 km from center,Standard Double or Twin Room with Atrium View,5,,
98,Sheraton Grand Istanbul Atasehir,8.0,"Atasehir, Istanbul",Very Good ,442 reviews,Price 669 zł,10.8 km from center,Superior King Room,5,,
99,The Stay Bosphorus,8.8,"Besiktas, Istanbul",Excellent ,679 reviews,"Price 1,680 zł",6.1 km from center,Superior City Room,0,,Location 9.4
100,Hotel Miniature - Ottoman Mansion,9.3,"Fatih, Istanbul",Wonderful ,656 reviews,Original price 766 zł. Current price 460 zł.,200 m from center,Deluxe Double Room,0,Breakfast included,Location 9.7
101,Cherry hostel,5.4,"Fatih, Istanbul",Review score ,113 reviews,Price 38 zł,150 m from center,Bed in 6-Bed Female Dormitory Room,0,,
102,Nusretbey Hotel,8.7,"Fatih, Istanbul",Excellent ,519 reviews,Original price 310 zł. Current price 232 zł.,0.6 km from center,Standard Single Room,4,Breakfast included,Location 9.7
103,Hyatt Regency Istanbul Atakoy,8.4,"Bakirkoy, Istanbul",Very Good ,989 reviews,Price 713 zł,10.6 km from center,King Room,5,,
104,Mövenpick Hotel Istanbul Bosphorus,8.4,"Besiktas, Istanbul",Very Good ,736 reviews,"Price 1,058 zł",6.8 km from center, Superior  Room City View One King Bed,5,,
105,Hotel Bossuite Kadikoy,6.8,"Kadikoy, Istanbul",Review score ,325 reviews,Price 286 zł,5 km from center,Double Room with Terrace,0,,
106,Levni Hotel & SPA - Special Category,8.5,"Fatih, Istanbul",Very Good ,930 reviews,Original price 657 zł. Current price 591 zł.,0.6 km from center,Standard Double or Twin Room,0,Breakfast included,Location 9.5
107,Tashkonak Studio Suites,8.3,"Fatih, Istanbul",Very Good ,352 reviews,Original price 516 zł. Current price 335 zł.,0.6 km from center,Economy Double or Twin Room - Ground Floor,3,Breakfast included,Location 9.3
108,The Galataport Hotel,8.4,"Beyoglu, Istanbul",Very Good ,"1,553 reviews",Original price 215 zł. Current price 194 zł.,1.9 km from center,Budget Double Room,3,,
109,Beethoven Hotel - Special Category,8.8,"Fatih, Istanbul",Excellent ,237 reviews,Price 482 zł,1.5 km from center,Deluxe Double Room with French Balcony,0,Breakfast included,Location 9.3
110,Hotel Melita,6.4,"Fatih, Istanbul",Review score ,83 reviews,Original price 422 zł. Current price 224 zł.,2 km from center,Standard Single Room,0,Breakfast included,
111,Wish More Hotel Istanbul,8.5,"Bayrampasa, Istanbul",Very Good ,"2,508 reviews",Price 978 zł,7.8 km from center,Standard Twin Room,5,,
112,BOUTİQUE CALIFORNIA HOTEL,8.3,"Fatih, Istanbul",Very Good ,465 reviews,Price 194 zł,0.6 km from center,Double Room,0,,
113,Dersaadet Hotel Istanbul,9.2,"Fatih, Istanbul",Wonderful ,121 reviews,Original price 469 zł. Current price 375 zł.,0.5 km from center,Economy Room,0,Breakfast included,Location 9.6
114,Hammamhane,9.5,"Beyoglu, Istanbul",Exceptional ,608 reviews,Price 502 zł,2.7 km from center,Studio,0,Breakfast included,Location 9.6
115,Tugra Hotel,6.9,"Fatih, Istanbul",Review score ,104 reviews,Price 188 zł,2.3 km from center,Superior Double Room,0,Breakfast included,
116,Novotel Istanbul Bosphorus Hotel,8.2,"Beyoglu, Istanbul",Very Good ,"2,927 reviews",Price 883 zł,1.9 km from center,Superior Twin Room,5,,
117,My Dream Istanbul Hotel,9.6,"Fatih, Istanbul",Exceptional ,"1,349 reviews",Original price 967 zł. Current price 290 zł.,0.6 km from center,Standard Single Room,0,,Location 9.7
118,"Holiday Inn Istanbul City, an IHG Hotel",7.1,"Fatih, Istanbul",Good ,775 reviews,Price 459 zł,4.2 km from center,Standard Double or Twin Room,5,,
119,Golden Horn Hotel,8.9,"Fatih, Istanbul",Excellent ,"2,046 reviews",Original price 747 zł. Current price 620 zł.,0.6 km from center,Double or Twin Room,4,Breakfast included,Location 9.6
120,Kartal Palace Taksim Square FAMİLY HOTEL,8.0,"Beyoglu, Istanbul",Very Good ,995 reviews,Original price 570 zł. Current price 433 zł.,3.4 km from center,Standard Single Room with City View,0,Breakfast included,
121,Güler Palas Hotel,6.9,"Fatih, Istanbul",Review score ,292 reviews,Price 203 zł,1.5 km from center,Budget Single Room,3,Breakfast included,
122,Kings Cross Hotel Istanbul,9.1,"Sisli, Istanbul",Wonderful ,552 reviews,Price 366 zł,8.3 km from center,Economy Twin Room,3,,
123,Sokullu Pasa Hotel - Special Class,8.9,"Fatih, Istanbul",Excellent ,324 reviews,Original price 503 zł. Current price 302 zł.,0.5 km from center,Standard Double Room,0,Breakfast included,Location 9.3
124,Great Fortune Hotel & Spa,8.4,"Fatih, Istanbul",Very Good ,"2,842 reviews",Original price 798 zł. Current price 519 zł.,100 m from center,Standard Double or Twin Room - Free Access to Spa,4,Breakfast included,Location 9.5
125,Enderun Hotel Istanbul,9.0,"Fatih, Istanbul",Wonderful ,725 reviews,Price 465 zł,0.7 km from center,Single Room,0,Breakfast included,
126,Ariya yildiz Suite Apart,,"Beyoglu, Istanbul",,,Original price 140 zł. Current price 112 zł.,3.4 km from center,One-Bedroom Apartment,0,,
127,Ariya yildiz Suite Apart,,"Beyoglu, Istanbul",,,Original price 140 zł. Current price 112 zł.,3.4 km from center,One-Bedroom Apartment,0,,
128,Eliza Hotel,8.7,"Fatih, Istanbul",Excellent ,639 reviews,Original price 317 zł. Current price 215 zł.,500 m from center,Single Room,0,Breakfast included,
129,"Crowne Plaza Istanbul - Old City, an IHG Hotel",7.0,"Fatih, Istanbul",Good ,"2,219 reviews","Original price 1,064 zł. Current price 639 zł.",1.4 km from center,Standard Room,5,,
130,Orka Royal Hotel & Spa,7.7,"Fatih, Istanbul",Good ,"3,061 reviews","Original price 1,595 zł. Current price 287 zł.",0.7 km from center,Economy Room - Free Access to Spa,4,Breakfast included,
131,Saba Sultan Hotel,9.0,"Fatih, Istanbul",Wonderful ,"1,129 reviews","Original price 1,140 zł. Current price 285 zł.",0.6 km from center,Economy Double or Twin Room,0,,Location 9.6
132,Grand Kavi Hotel,8.6,"Fatih, Istanbul",Excellent ,334 reviews,Price 282 zł,0.7 km from center,Economy Single Room,3,Breakfast included,
133,Delita City Hotel,8.9,"Sisli, Istanbul",Excellent ,480 reviews,"Original price 1,408 zł. Current price 1,056 zł.",5.7 km from center,King Room with Balcony,4,Breakfast included,
134,Ti8,,Istanbul,,,Original price 169 zł. Current price 135 zł.,3.8 km from center,One-Bedroom Apartment,0,,
135,Ti2,,Istanbul,,,Price 169 zł,3.8 km from center,One-Bedroom Apartment,0,,
136,Private Room in Istanbul #7,,Istanbul,,,Price 167 zł,5.9 km from center,Double Room,0,,
137,ABAM HOTEL,5.7,"Fatih, Istanbul",Review score ,108 reviews,Price 141 zł,1.6 km from center,Standard Single Room,3,Breakfast included,
138,Kafkas Hotel Istanbul,6.7,"Fatih, Istanbul",Review score ,601 reviews,Original price 221 zł. Current price 198 zł.,0.6 km from center,Single Room,0,Breakfast included,
139,Golden Horn Istanbul Hotel,7.7,"Fatih, Istanbul",Good ,666 reviews,Original price 501 zł. Current price 415 zł.,0.8 km from center,Standard Double or Twin Room,0,,Location 9.4
140,Divan Istanbul Asia,8.5,"Pendik, Istanbul",Very Good ,844 reviews,Original price 540 zł. Current price 432 zł.,29.3 km from center,Superior King Room,5,,
141,Ramada Beylikduzu,7.3,Istanbul,Good ,235 reviews,Price 704 zł,28.9 km from center,Deluxe Double Room - French Bed - City View,5,,
142,Şirin Hotel,6.3,"Kadikoy, Istanbul",Review score ,68 reviews,Price 174 zł,4.7 km from center,Budget Double Room,0,Breakfast included,
143,Yuksel Istanbul Yenikapı Hotel,6.8,"Fatih, Istanbul",Review score ,62 reviews,Original price 245 zł. Current price 221 zł.,2.1 km from center,Standard Single Room,4,,
144,Ravvda Hotel,7.7,"Bakirkoy, Istanbul",Good ,151 reviews,Price 164 zł,9.3 km from center,Economy Single Room,3,,
145,Four Points by Sheraton Istanbul Kagithane,8.6,"Kagithane, Istanbul",Excellent ,483 reviews,Price 666 zł,8.8 km from center,Deluxe King Room with City View,4,,
146,Lazz World City Hotel,7.0,"Beyoglu, Istanbul",Good ,63 reviews,Price 183 zł,3 km from center,Standard Single Room,3,Breakfast included,
147,Ramada by Wyndham Istanbul Old City,8.7,"Fatih, Istanbul",Excellent ,"1,303 reviews",Price 375 zł,2.9 km from center,Double Room - Non-Smoking ,4,,
148,OBAHAN HOTEL,9.5,"Fatih, Istanbul",Exceptional ,"1,305 reviews",Original price 465 zł. Current price 269 zł.,0.6 km from center,Economy Single Room,0,Breakfast included,Location 9.5
149,Henna Hotel Istanbul,9.5,"Fatih, Istanbul",Exceptional ,"1,362 reviews",Original price 563 zł. Current price 450 zł.,0.6 km from center,Premier Single Room,0,Breakfast included,Location 9.8
150,DC Suite Rooms Taksim,8.5,"Beyoglu, Istanbul",Very Good ,17 reviews,Price 282 zł,3.1 km from center,Deluxe Double Room,3,,
151,Sultan Hostel & Guesthouse,8.0,"Fatih, Istanbul",Very Good ,759 reviews,Price 66 zł,0.6 km from center,Bed in 6-Bed Mixed Dormitory Room,0,Breakfast included,Location 9.4
152,My Suite,6.4,Istanbul,Review score ,27 reviews,Original price 296 zł. Current price 236 zł.,29.5 km from center,Studio,0,,
153,Kalyon Hotel Istanbul,7.9,"Fatih, Istanbul",Good ,"1,400 reviews",Price 365 zł,0.8 km from center,Standard Double Room with City View,4,,
154,My Dora Hotel,8.8,"Kadikoy, Istanbul",Excellent ,482 reviews,Price 338 zł,4.6 km from center,Standard  Room,3,Breakfast included,Location 9.4
155,Doubletree by Hilton Istanbul Umraniye,8.4,"Umraniye, Istanbul",Very Good ,847 reviews,Price 557 zł,11.2 km from center,King Room,5,,
156,Solis Hotel,6.8,"Fatih, Istanbul",Review score ,133 reviews,Price 235 zł,0.9 km from center,Double or Twin Room,0,Breakfast included,
157,Hotel Suadiye,7.7,"Kadikoy, Istanbul",Good ,597 reviews,Price 588 zł,10.6 km from center,Deluxe Double or Twin Room with City View,4,,Location 9.3
158,Osmanhan Hotel,9.4,"Fatih, Istanbul",Wonderful ,462 reviews,Original price 962 zł. Current price 394 zł.,0.6 km from center,Deluxe Double Room,0,Breakfast included,Location 9.9
159,Zeno Suites Hotel,8.0,"Beyoglu, Istanbul",Very Good ,75 reviews,Price 328 zł,2 km from center,Standard Single Room,0,,Location 9.3
160,Senator Hotel Taksim,8.4,"Beyoglu, Istanbul",Very Good ,375 reviews,Price 652 zł,3.5 km from center,Superior Single Room,0,Breakfast included,Location 9.4
161,The Empress Theodora Hotel,7.8,"Fatih, Istanbul",Good ,"1,141 reviews",Price 240 zł,400 m from center,Economy Double Room without Window,0,Breakfast included,Location 9.4
162,Valeria Deluxe Hotel Sultanahmet,7.0,"Fatih, Istanbul",Good ,100 reviews,Price 194 zł,0.5 km from center,Economy Double Room,0,,
163,Grand Sagcanlar Hotel,7.8,"Fatih, Istanbul",Good ,622 reviews,Price 216 zł,1.7 km from center,Comfort Single Room,3,Breakfast included,
164,"Crowne Plaza Istanbul Asia, an IHG Hotel",8.7,"Asian Side, Istanbul",Excellent ,"1,074 reviews",Price 627 zł,30.3 km from center,Standard King Room,5,,
165,Ramada Encore By Wyndham Istanbul Basin Express,8.2,"Kucukcekmece, Istanbul",Very Good ,"1,142 reviews",Price 465 zł,15.1 km from center,Double Room - Mobility Access/Non-Smoking,4,,
