,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
30,Corinthia Hotel Prague,8.0,"Prague 4, Prague",Very Good ,"5,258 reviews",Price 524 zł,2.8 km from center,Superior Queen Room,5,,
31,Rezidence Vyšehrad,9.0,"Prague 4, Prague",Wonderful ,"1,063 reviews",Price 445 zł,2.8 km from center,Business Suite,4,,Location 9.3
32,Hermitage Hotel Prague,9.0,"Prague 2, Prague",Wonderful ,"4,759 reviews",Price 453 zł,2.1 km from center,Standard Double or Twin Room,4,,
33,Vienna House by Wyndham Andel's Prague,8.8,"Prague 5, Prague",Excellent ,"1,881 reviews",Price 407 zł,2.2 km from center,Single Superior,4,,
34,Esplanade Prague,8.2,"Prague 1, Prague",Very Good ,758 reviews,Price 421 zł,1 km from center,Single Standard,5,,Location 9.3
35,Hostel Fontána,6.0,"Prague 6, Prague",Review score ,"1,714 reviews",Price 44 zł,2 km from center,Bunk Bed in 12-Mixed Dormitory Room ,1,,
36,Czech Inn,8.3,"Vinohrady, Prague",Very Good ,"2,042 reviews",Price 82 zł,2.5 km from center,Bunk Bed in 36-Bed Mixed Dormitory ,3,,
37,Hotel Marianeum,8.7,"Prague 2, Prague",Excellent ,"1,310 reviews",Price 221 zł,2.2 km from center,Standard Double Room,3,Breakfast included,
38,Hotel Krystal,7.9,"Prague 6, Prague",Good ,"5,650 reviews",Price 239 zł,5.7 km from center,Superior Single Room,3,Breakfast included,
39,Ibis Praha Wenceslas Square,7.6,"Prague 2, Prague",Good ,"1,026 reviews",Price 218 zł,1.5 km from center,Room with 2 Single Beds,3,,
40,U Páva,8.6,"Prague 1, Prague",Excellent ,"1,079 reviews",Price 407 zł,0.8 km from center,Single Room,4,Breakfast included,Location 9.8
41,"Pytloun Old Armoury Hotel Prague, Stará Zbrojnice",8.7,"Prague 1, Prague",Excellent ,"1,783 reviews",Original price 333 zł. Current price 268 zł.,1.2 km from center,Superior Single Room,4,Breakfast included,Location 9.6
42,Pension U Lilie,7.9,"Prague 1, Prague",Good ,638 reviews,Price 267 zł,400 m from center,Economy Single Room,3,Breakfast included,Location 9.7
43,Aaron,7.6,"Prague 8, Prague",Good ,"1,271 reviews",Price 182 zł,2.3 km from center,Double Room,3,,
44,Bohemia Plaza Residence,7.0,"Prague 2, Prague",Good ,680 reviews,Original price 267 zł. Current price 202 zł.,1.3 km from center,Standard Suite,4,,
45,Prague Season Hotel,8.1,"Prague 2, Prague",Very Good ,392 reviews,Price 290 zł,1.9 km from center,Small Twin Room,4,Breakfast included,
46,Masarykova Kolej,7.1,"Prague 6, Prague",Good ,"1,239 reviews",Price 299 zł,2.9 km from center,Single Room with Bathroom,3,Breakfast included,
47,Hotel Certovka,8.8,"Prague 1, Prague",Excellent ,892 reviews,Price 253 zł,0.9 km from center,Single Room,4,Breakfast included,Location 9.8
48,Pentahotel Prague,8.6,"Prague 8, Prague",Excellent ,"1,573 reviews",Original price 585 zł. Current price 470 zł.,2.5 km from center,penta Single Room,4,,
49,Hostel Modrá,7.6,"Prague 6, Prague",Good ,490 reviews,Price 150 zł,9.3 km from center,Triple Room with Shower,1,,
