,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
33,Victor's Residenz-Hotel Leipzig,8.2,"Mitte, Leipzig",Very Good ,"1,297 reviews",Price 587 zł,0.7 km from center,Standard Room,4,,Location 9.3
34,Capri by Fraser Leipzig,8.9,"Mitte, Leipzig",Excellent ,"3,332 reviews",Price 502 zł,400 m from center,Deluxe Studio,4,,Location 9.6
35,Jahrhunderthotel Leipzig,8.4,Leipzig,Very Good ,502 reviews,Price 326 zł,3.2 km from center,Standard Single Room,3,,
36,Galerie Hotel Leipziger Hof,7.6,"Ost, Leipzig",Good ,623 reviews,Price 432 zł,2.1 km from center,Single Room,4,Breakfast included,
37,hostel 2.heimat,8.0,"Süd, Leipzig",Very Good ,215 reviews,Price 253 zł,2.6 km from center,Double Room with Shared Bathroom,0,,
38,Best Western Hotel Leipzig City Centre,7.8,"Mitte, Leipzig",Good ,"2,423 reviews",Price 511 zł,0.6 km from center,Standard Double Room,3,,
39,Atlanta Boardinghouse Leipzig,7.3,Leipzig,Good ,153 reviews,Price 352 zł,7.6 km from center,Single Apartment,4,,
40,MEININGER Hotel Leipzig Hauptbahnhof,7.6,"Mitte, Leipzig",Good ,"3,676 reviews",Price 305 zł,400 m from center,Double Room Single Use,3,,Location 9.4
41,Hyperion Hotel Leipzig,8.7,"Mitte, Leipzig",Excellent ,"3,302 reviews",Price 684 zł,0.8 km from center,Comfort Room,5,,Location 9.3
42,Hotel Lindenthal,7.0,"Nordwest, Leipzig",Good ,543 reviews,Price 235 zł,6.1 km from center,Single Room,3,,
43,Hotel am Bayrischen Platz,7.8,"Mitte, Leipzig",Good ,442 reviews,Price 418 zł,1.2 km from center,Single Room,0,Breakfast included,
44,Atlanta Hotel International Leipzig,7.7,Leipzig,Good ,"1,311 reviews",Price 377 zł,7.6 km from center,Double Room,4,,
45,NH Leipzig Zentrum,8.6,"Mitte, Leipzig",Excellent ,"5,996 reviews",Price 779 zł,450 m from center,Standard Double or Twin Room,4,,Location 9.7
46,Seminaris Hotel Leipzig,7.6,"Alt-West, Leipzig",Good ,"3,937 reviews",Original price 672 zł. Current price 540 zł.,4.1 km from center,Standard Double Room,4,Breakfast included,
47,B&B Hotel Leipzig-City,7.8,"Mitte, Leipzig",Good ,"3,050 reviews",Price 286 zł,300 m from center,Twin Room,2,,Location 9.6
48,Ibis Leipzig City,7.9,"Mitte, Leipzig",Good ,"1,802 reviews",Price 334 zł,250 m from center,Twin Room,2,,Location 9.5
49,Hotel Adagio,7.7,"Mitte, Leipzig",Good ,"1,641 reviews",Price 265 zł,1.1 km from center,Single Room,3,,
50,Pentahotel Leipzig,8.1,"Mitte, Leipzig",Very Good ,"3,823 reviews",Price 755 zł,0.8 km from center,penta Standard Room,4,,
51,Atlanta Hotel International Leipzig,7.7,Leipzig,Good ,"1,311 reviews",Price 377 zł,7.6 km from center,Double Room,4,,
52,NH Leipzig Zentrum,8.6,"Mitte, Leipzig",Excellent ,"5,996 reviews",Price 779 zł,450 m from center,Standard Double or Twin Room,4,,Location 9.7
53,Seminaris Hotel Leipzig,7.6,"Alt-West, Leipzig",Good ,"3,937 reviews",Original price 672 zł. Current price 540 zł.,4.1 km from center,Standard Double Room,4,Breakfast included,
54,Ibis Leipzig City,7.9,"Mitte, Leipzig",Good ,"1,802 reviews",Price 334 zł,250 m from center,Twin Room,2,,Location 9.5
55,Hotel Adagio,7.7,"Mitte, Leipzig",Good ,"1,641 reviews",Price 265 zł,1.1 km from center,Single Room,3,,
56,Hotel & Restaurant Michaelis,8.6,"Mitte, Leipzig",Excellent ,850 reviews,Price 465 zł,1.4 km from center,Single Room,3,,
57,Pension Klingenstr. 23,8.5,"Plagwitz, Leipzig",Very Good ,267 reviews,Price 127 zł,4 km from center,Single Room with Shared Bathroom,2,,
58,Oskars Absteige,7.8,"Mitte, Leipzig",Good ,639 reviews,Price 117 zł,1 km from center,Bed in 4-Bed Mixed Dormitory Room,0,,
59,LE Hotel,8.1,"Wiederitzsch, Leipzig",Very Good ,740 reviews,Price 282 zł,7.8 km from center,Standard Double Room,0,,
60,Studio 44,8.7,"Mitte, Leipzig",Excellent ,245 reviews,Price 418 zł,1 km from center,Studio Apartment - Schreberstraße 6a,4,,
61,SchlafGut AppartementHotel,8.4,"Mitte, Leipzig",Very Good ,799 reviews,Price 443 zł,0.8 km from center,Superior Double Room for Single Use with Kitchen,2,,
62,Leipzig Marriott Hotel,8.2,"Mitte, Leipzig",Very Good ,"1,860 reviews",Price 713 zł,300 m from center,"Guest room, Double",4,,Location 9.5
63,abito Suites,8.8,"Mitte, Leipzig",Excellent ,"1,689 reviews",Price 798 zł,400 m from center,Junior Suite,4,Breakfast included,Location 9.8
64,Hotel 3 Linden,8.2,"Alt-West, Leipzig",Very Good ,"1,744 reviews",Price 320 zł,7.1 km from center,Economy Double Room,3,,
65,Gästehaus Leipzig,8.7,"Mitte, Leipzig",Excellent ,354 reviews,Price 465 zł,0.9 km from center,Single Room,3,,Location 9.6
66,Alt-Connewitz Hotel in Leipzig,8.5,"Süd, Leipzig",Very Good ,"1,704 reviews",Price 419 zł,3.9 km from center,Economy Single Room,3,Breakfast included,
67,LOGINN Hotel Leipzig by ACHAT,8.2,"Wiederitzsch, Leipzig",Very Good ,"1,978 reviews",Price 521 zł,6.8 km from center,Business Single Room,3,,
68,Steigenberger Grandhotel Handelshof Leipzig,8.9,"Mitte, Leipzig",Excellent ,"1,966 reviews","Price 1,272 zł",100 m from center,Deluxe Double or Twin Room,5,,Location 9.8
69,Zimmer,7.7,"Süd, Leipzig",Good ,84 reviews,Price 235 zł,4.2 km from center,Apartment,3,,
70,Townhouse Leipzig,8.9,"Mitte, Leipzig",Excellent ,"1,459 reviews",Price 436 zł,250 m from center,City Studio,4,,Location 9.8
71,Campanile Leipzig Halle Airport,8.1,Leipzig,Very Good ,"3,756 reviews",Price 295 zł,13.7 km from center,Double Room,3,,
72,Gwuni B&B,8.2,"Mitte, Leipzig",Very Good ,356 reviews,Price 305 zł,0.7 km from center,Double Room with Shared Bathroom,0,,Location 9.4
73,Best Western Plus Royal Suites,8.0,"Mitte, Leipzig",Very Good ,"3,715 reviews",Price 474 zł,0.8 km from center,Single Room,4,Breakfast included,
74,limehome Leipzig Ritterstraße,8.4,"Mitte, Leipzig",Very Good ,"1,081 reviews",Price 389 zł,350 m from center,Single Suite,3,,Location 9.5
