,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
12,More Than Hotel & Accommodation,9.2,"Petrzalka, Bratislava",Wonderful ,374 reviews,Original price 502 zł. Current price 477 zł.,2.5 km from center,Standard Double Room,4,Breakfast included,
13,Ibis Bratislava Centrum,7.9,"Stare Mesto, Bratislava",Good ,"3,103 reviews",Price 274 zł,400 m from center,Room with 1 double bed,3,,Location 9.4
14,AH Proxenta,10,"Stare Mesto, Bratislava",Exceptional ,2 reviews,Original price 305 zł. Current price 290 zł.,1.8 km from center,One-Bedroom Apartment,0,,Location 10
15,Pension Petit,7.9,"Stare Mesto, Bratislava",Good ,"4,153 reviews",Original price 348 zł. Current price 331 zł.,0.5 km from center,Double Room,3,,
16,Hotel Remy,7.9,"Nove Mesto, Bratislava",Good ,320 reviews,Original price 196 zł. Current price 186 zł.,7.3 km from center,Single Room,2,,
17,Safestay Bratislava,8.0,"Stare Mesto, Bratislava",Very Good ,"1,911 reviews",Price 135 zł,1.2 km from center,Bed in 10-Bed Mixed Dormitory Room,4,,
18,Hotel 21,7.1,"Ruzinov, Bratislava",Good ,364 reviews,Original price 230 zł. Current price 219 zł.,4.9 km from center,Large Single Room,3,,
19,Hotel Dominika,7.6,"Petrzalka, Bratislava",Good ,939 reviews,Original price 313 zł. Current price 298 zł.,2.1 km from center,Double or Twin Room,3,,
20,Hotel Orlan,7.9,"Ruzinov, Bratislava",Good ,574 reviews,Original price 229 zł. Current price 217 zł.,5.8 km from center,Economy Single Room,2,,
21,Vila Ria,8.4,"Podunajske Biskupice, Bratislava",Very Good ,289 reviews,Price 139 zł,7.2 km from center,Twin Room with Shared Bathroom,0,,
22,Patio Hostel,7.9,"Stare Mesto, Bratislava",Good ,"3,959 reviews",Original price 84 zł. Current price 80 zł.,0.7 km from center,Single Bed in Dormitory Room (12 adults),4,,
23,Garni Hotel DOCK Bratislava,9.0,"Ruzinov, Bratislava",Wonderful ,639 reviews,Price 446 zł,1.4 km from center,Double or Twin Room,3,Breakfast included,
24,Roset Hotel & Residence,9.1,"Stare Mesto, Bratislava",Wonderful ,843 reviews,Original price 618 zł. Current price 587 zł.,450 m from center,Executive Suite,4,Breakfast included,Location 9.4
25,Hotel Devín,8.8,"Stare Mesto, Bratislava",Excellent ,"1,804 reviews",Original price 477 zł. Current price 447 zł.,350 m from center,Business Single Room,4,,Location 9.6
26,Hotel Bratislava,7.5,"Ruzinov, Bratislava",Good ,"1,732 reviews",Original price 407 zł. Current price 381 zł.,4.5 km from center,Standard Double or Twin Room (1 Adult),4,Breakfast included,
27,Danubia Gate,8.6,"Stare Mesto, Bratislava",Excellent ,"1,316 reviews",Original price 487 zł. Current price 455 zł.,0.7 km from center,Twin Room,4,Breakfast included,Location 9.3
28,Penzión pri Kaštieli,7.6,Bratislava,Good ,262 reviews,Original price 219 zł. Current price 205 zł.,10.4 km from center,Single Room,3,Breakfast included,
29,Aapartamentoos,8.4,"Stare Mesto, Bratislava",Very Good ,654 reviews,Price 421 zł,100 m from center,One-Bedroom Apartment,4,,Location 9.6
30,Penzión Helios,8.3,Bratislava,Very Good ,152 reviews,Original price 282 zł. Current price 263 zł.,12.1 km from center,Single Room,3,Breakfast included,
31,Hotel Antares,8.5,"Stare Mesto, Bratislava",Very Good ,"1,882 reviews",Original price 275 zł. Current price 258 zł.,1.2 km from center,Standard Single Room,4,,
32,Hotel Blue Bratislava,8.0,"Nove Mesto, Bratislava",Very Good ,716 reviews,Price 371 zł,3.7 km from center,Standard Double Room,3,,
33,Hotel Galeria,6.2,"Nove Mesto, Bratislava",Review score ,"1,033 reviews",Price 168 zł,1.8 km from center,Single Room,2,,
34,Sheraton Bratislava Hotel,8.7,Bratislava,Excellent ,547 reviews,Price 663 zł,1.1 km from center,"Classic, Guest room, 1 King",5,,
35,Ubytovňa Nobelova,7.1,"Nove Mesto, Bratislava",Good ,758 reviews,Price 102 zł,4.9 km from center,Mixed Dormitory Room,0,,
36,Vila Ria,8.4,"Podunajske Biskupice, Bratislava",Very Good ,289 reviews,Price 139 zł,7.2 km from center,Twin Room with Shared Bathroom,0,,
37,LOFT Hotel Bratislava,9.3,"Stare Mesto, Bratislava",Wonderful ,"4,228 reviews",Price 597 zł,1 km from center,Double Room no TV (including daily refilled free mini bar),4,,Location 9.3
38,River View Apartments Hotel,8.8,"Stare Mesto, Bratislava",Excellent ,695 reviews,Price 473 zł,1 km from center,Economy Double Room - Street Parking,0,Breakfast included,
39,Safestay Bratislava,8.0,"Stare Mesto, Bratislava",Very Good ,"1,911 reviews",Price 135 zł,1.2 km from center,Bed in 10-Bed Mixed Dormitory Room,4,,
40,Aviator Garni Hotel Bratislava,7.9,"Ruzinov, Bratislava",Good ,"1,621 reviews",Original price 221 zł. Current price 208 zł.,6.9 km from center,Superior Double or Twin Room,3,,
41,"Grand Hotel River Park, a Luxury Collection Hotel, Bratislava",8.9,"Stare Mesto, Bratislava",Excellent ,559 reviews,Price 747 zł,1.4 km from center,"Castle Hill View, Guest room, 1 King",5,,
42,NH Bratislava Gate One,8.5,"Ruzinov, Bratislava",Very Good ,"2,163 reviews",Price 402 zł,5.7 km from center,Standard Double or Twin Room,4,,
43,BIVIO hotel,8.7,"Raca, Bratislava",Excellent ,165 reviews,Price 275 zł,8.2 km from center,Double Room - Disability Access,3,,
44,7Days B&B,8.4,"Stare Mesto, Bratislava",Very Good ,"1,649 reviews",Original price 393 zł. Current price 368 zł.,0.6 km from center,Comfort Triple Room,3,,
45,Centrum Salvator,9.0,"Stare Mesto, Bratislava",Wonderful ,"1,259 reviews",Original price 302 zł. Current price 283 zł.,0.9 km from center,Single Room,2,Breakfast included,Location 9.6
46,Penzion Hviezda,8.0,"Podunajske Biskupice, Bratislava",Very Good ,780 reviews,Price 205 zł,8 km from center,Single Room,1,,
47,Botel Gracia,7.5,"Stare Mesto, Bratislava",Good ,"1,399 reviews",Original price 336 zł. Current price 315 zł.,450 m from center,Double Room,3,Breakfast included,Location 9.5
48,Booklovers apartment close to center,8.4,"Nove Mesto, Bratislava",Very Good ,54 reviews,Original price 219 zł. Current price 205 zł.,2.8 km from center,One-Bedroom Apartment,3,,
49,Hotel SET,8.6,"Nove Mesto, Bratislava",Excellent ,617 reviews,Original price 411 zł. Current price 346 zł.,3 km from center,Single Room,4,,
50,City Center Best Place Apartments,8.6,"Stare Mesto, Bratislava",Excellent ,"4,823 reviews",Price 395 zł,400 m from center,Apartment,3,,Location 9.6
51,Garni Hotel DOCK Bratislava,9.0,"Ruzinov, Bratislava",Wonderful ,639 reviews,Price 446 zł,1.4 km from center,Double or Twin Room,3,Breakfast included,
52,Penzion Gremium,7.1,"Stare Mesto, Bratislava",Good ,349 reviews,Price 282 zł,250 m from center,Small Single Room,3,,Location 9.4
53,Boutique Apartments Possonium,8.4,"Stare Mesto, Bratislava",Very Good ,700 reviews,Price 236 zł,1.4 km from center,Double Room,3,,
54,BEIGLI Hotel & Garden,9.0,"Stare Mesto, Bratislava",Wonderful ,968 reviews,Price 464 zł,250 m from center,Single Room,3,Breakfast included,Location 9.6
55,Imet Centrum,8.1,"Dubravka, Bratislava",Very Good ,202 reviews,Price 266 zł,5.5 km from center,Twin Room,3,,
56,PÁLFFY,9.8,"Stare Mesto, Bratislava",Exceptional ,272 reviews,Price 305 zł,0.5 km from center,One-Bedroom Apartment,3,,Location 9.8
57,Roset Hotel & Residence,9.1,"Stare Mesto, Bratislava",Wonderful ,843 reviews,Price 618 zł,450 m from center,Executive Suite,4,Breakfast included,Location 9.4
58,Metropolitan Star Apart Hotel,9.0,"Stare Mesto, Bratislava",Wonderful ,"1,385 reviews",Price 482 zł,0.7 km from center,Studio,4,,Location 9.4
59,Rusovský Penzión,8.2,Bratislava,Very Good ,612 reviews,Price 258 zł,10.2 km from center,Single Room,2,Breakfast included,
60,Luxury Garni Hotel Brix,8.6,"Nove Mesto, Bratislava",Excellent ,718 reviews,Price 308 zł,2.8 km from center,Double or Twin Room (1 Adult),3,,
61,Mama's Design & Boutique Hotel,8.7,"Stare Mesto, Bratislava",Excellent ,447 reviews,Price 613 zł,1.4 km from center,Executive Double Room,4,Breakfast included,
62,Apartmány Bratislava,6.0,"Stare Mesto, Bratislava",Review score ,168 reviews,Price 168 zł,1.4 km from center,Apartment Zahradnicka 11,2,,
63,AC Hotel by Marriott Bratislava Old Town,8.8,"Stare Mesto, Bratislava",Excellent ,"1,643 reviews",Price 502 zł,0.5 km from center,"Standard, Guest room, 1 King, City view",4,,Location 9.5
64,Hotel Max Inn,8.8,Bratislava,Excellent ,903 reviews,Price 256 zł,3.3 km from center,Deluxe Single Room,3,,
65,Hotel Taxis Bratislava,7.5,"Nove Mesto, Bratislava",Good ,"1,353 reviews",Price 194 zł,2.3 km from center,Single Room,2,,
66,Mamaison Residence Sulekova Bratislava,8.1,"Stare Mesto, Bratislava",Very Good ,612 reviews,Original price 447 zł. Current price 403 zł.,1 km from center,Business Room,4,,
67,Business Box,6.3,"Nove Mesto, Bratislava",Review score ,23 reviews,Price 215 zł,4 km from center,One-Bedroom Apartment,3,,
68,Apartments Lafranconi,9.0,"Stare Mesto, Bratislava",Wonderful ,370 reviews,Price 266 zł,2.1 km from center,Superior One-Bedroom Apartment,3,,
69,Penzión Vilo,7.8,"Stare Mesto, Bratislava",Good ,505 reviews,Price 243 zł,1.4 km from center,Double or Twin Room with Extra Bed,3,,
70,Retro Hotel Suza,6.9,"Stare Mesto, Bratislava",Review score ,352 reviews,Price 243 zł,2.3 km from center,Standard Double Room with Balcony,2,,
71,Hotel Avance,8.9,"Stare Mesto, Bratislava",Excellent ,919 reviews,Price 599 zł,350 m from center,Business Room,4,Breakfast included,Location 9.7
72,Dolce Vita,5.9,"Stare Mesto, Bratislava",Review score ,"1,078 reviews",Price 244 zł,0.7 km from center,Standard Double Room,0,,
73,Ponteo - Activity Park Rusovce,8.3,Bratislava,Very Good ,329 reviews,Price 325 zł,11.9 km from center,Double Room,4,,
74,W Hotel,8.5,Bratislava,Very Good ,752 reviews,Original price 510 zł. Current price 359 zł.,12.9 km from center,Double Room,3,Breakfast included,
75,W Hotel,8.5,Bratislava,Very Good ,752 reviews,Original price 510 zł. Current price 359 zł.,12.9 km from center,Double Room,3,Breakfast included,
76,Tempus Club Garni Hotel,8.5,"Ruzinov, Bratislava",Very Good ,181 reviews,Price 380 zł,6.9 km from center,Standard Single Room,3,,
77,Hotel Remy,7.9,"Nove Mesto, Bratislava",Good ,320 reviews,Price 196 zł,7.3 km from center,Single Room,2,,
78,Apartments City Centre,8.5,"Stare Mesto, Bratislava",Very Good ,460 reviews,Price 379 zł,350 m from center,Studio with Balcony - Obchodna street nr. 7,3,,Location 9.4
79,Hotel Dominika,7.6,"Petrzalka, Bratislava",Good ,939 reviews,Price 313 zł,2.1 km from center,Double or Twin Room,3,,
80,Hotel Viktor,7.4,"Petrzalka, Bratislava",Good ,"2,695 reviews",Price 325 zł,2.3 km from center,Standard Double or Twin Room,3,,
81,Garni Hotel VIRGO,8.3,"Stare Mesto, Bratislava",Very Good ,"1,203 reviews",Price 400 zł,0.6 km from center,Standard Double or Twin Room,3,,
82,Felicity Garni Hotel,9.2,"Ruzinov, Bratislava",Wonderful ,"1,337 reviews",Price 346 zł,2.1 km from center,Single Room,3,,
83,Hotel Orlan,7.9,"Ruzinov, Bratislava",Good ,574 reviews,Price 229 zł,5.8 km from center,Economy Single Room,2,,
84,apartman-Rača,8.2,"Raca, Bratislava",Very Good ,167 reviews,Price 160 zł,8.1 km from center,Apartment - Ground Floor,3,,
85,SKARITZ Hotel & Residence,8.6,"Stare Mesto, Bratislava",Excellent ,"1,529 reviews",Price 426 zł,150 m from center,Budget Double Room,4,,Location 9.7
86,frombratislava*com,,"Stare Mesto, Bratislava",,,Price 199 zł,1.1 km from center,One-Bedroom Apartment,3,,
87,Apart Hotel VIRGO,9.1,"Stare Mesto, Bratislava",Wonderful ,"1,357 reviews",Price 476 zł,0.6 km from center,Standard Double Room,4,,Location 9.3
88,Hotel SOREA REGIA,7.6,"Stare Mesto, Bratislava",Good ,561 reviews,Price 328 zł,1.7 km from center,Single Room,4,,
89,Hotel West,8.0,"Nove Mesto, Bratislava",Very Good ,565 reviews,Price 313 zł,4.7 km from center,Economy Double Room,3,,
90,RAJ zdravia,8.7,"Nove Mesto, Bratislava",Excellent ,146 reviews,Price 364 zł,3 km from center,Single Room with Shared Bathroom,0,,
91,Hotel Prim,7.5,"Nove Mesto, Bratislava",Good ,339 reviews,Price 214 zł,7.5 km from center,Double or Twin Room,2,,
92,Hostel Bratislava,8.8,"Ruzinov, Bratislava",Excellent ,428 reviews,Price 219 zł,5 km from center,Double Room,0,,
93,Street Food Possonium Apartments,8.5,"Stare Mesto, Bratislava",Very Good ,424 reviews,Price 270 zł,1.4 km from center,Compact Deluxe Studio - Double Bed,3,,
94,Hotel Expo,6.8,"Petrzalka, Bratislava",Review score ,491 reviews,Price 336 zł,1.3 km from center,Suite,3,,
95,HOTEL JURKI DOM,4.6,"Ruzinov, Bratislava",Review score ,179 reviews,Price 196 zł,4.6 km from center,Large Double or Twin Room,3,,
96,Apart & Wellness Hotel VILLA IVICA,8.0,Bratislava,Very Good ,332 reviews,Original price 462 zł. Current price 255 zł.,12.2 km from center,Studio (2 Adults) - Economy,3,,
97,LOFT Premium & Wilson Palace,9.4,"Stare Mesto, Bratislava",Wonderful ,610 reviews,Price 651 zł,1 km from center,Premium Double Room (including daily refilled free mini bar),4,,Location 9.3
98,Stadium & garage,9.4,"Nove Mesto, Bratislava",Wonderful ,144 reviews,Price 382 zł,2.9 km from center,One-Bedroom Apartment,3,,
99,Smart & Green Living by Ambiente,8.8,"Stare Mesto, Bratislava",Excellent ,480 reviews,Original price 494 zł. Current price 396 zł.,1 km from center,Economy Apartment,4,,
