,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
78,Hotel Maltański,8.6,"Old Town, Krakow",Excellent ,879 reviews,Price 330 zł,0.7 km from center,Single Room,3,,Location 9.7
79,SZEWSKA 22 BOUTIQUE,9.3,"Old Town, Krakow",Wonderful ,627 reviews,Price 410 zł,250 m from center,Deluxe Double Room,4,,Location 9.9
80,City Life Apartments Kraków,9.4,"Grzegórzki, Krakow",Wonderful ,100 reviews,Price 235 zł,2.2 km from center,Queen Studio,3,,
81,"Dietla 32 Residence - ideal location in the heart of Krakow, between Main Square and Kazimierz District",8.0,"Old Town, Krakow",Very Good ,"2,706 reviews",Price 241 zł,1.3 km from center,Superior Apartment,3,,
82,Hotel Gródek,8.8,"Old Town, Krakow",Excellent ,831 reviews,Price 480 zł,450 m from center,Standard Double Room,5,,Location 9.7
83,Xerion Hotel,8.7,"Podgórze, Krakow",Excellent ,"1,127 reviews",Original price 436 zł. Current price 262 zł.,2.3 km from center,Small Double or Twin Room,4,,
84,Radisson Blu Hotel Krakow,8.6,"Old Town, Krakow",Excellent ,"3,578 reviews",Price 585 zł,0.6 km from center,Standard Room,5,,Location 9.6
85,29 Avenue Apartments,9.4,"Pradnik Czerwony, Krakow",Wonderful ,270 reviews,Price 148 zł,2.8 km from center,Large Double Room,3,,
86,Hotel Europejski,8.6,"Old Town, Krakow",Excellent ,"3,398 reviews",Price 278 zł,0.7 km from center,Single Room,3,,Location 9.7
87,Best Western Plus Krakow Old Town,8.6,"Old Town, Krakow",Excellent ,"1,558 reviews",Price 363 zł,0.6 km from center,Premium Single Room,3,Breakfast included,Location 9.6
88,Akacja Pokoje Gościnne,9.4,"Pradnik Bialy, Krakow",Wonderful ,417 reviews,Price 150 zł,2.7 km from center,Twin Room,0,,
89,Ascot Premium Hotel,8.7,"Old Town, Krakow",Excellent ,"1,875 reviews",Price 260 zł,0.8 km from center,Single Room,4,,Location 9.3
90,Lwowska 1,9.1,"Podgórze, Krakow",Wonderful ,"2,824 reviews",Price 333 zł,2.3 km from center,Superior Queen Room,4,,
91,Hotel Maximum,8.9,"Old Town, Krakow",Excellent ,"1,399 reviews",Price 306 zł,0.6 km from center,Single Room,3,Breakfast included,Location 9.7
92,Hotel Galicya,8.4,"Podgórze, Krakow",Very Good ,900 reviews,Price 259 zł,3.3 km from center,Standard Double Room,3,Breakfast included,
93,Vienna House by Wyndham Andel's Cracow,9.1,"Old Town, Krakow",Wonderful ,"2,376 reviews",Price 554 zł,0.7 km from center,Standard Queen Room,4,,Location 9.8
94,City Space Apartments,8.3,"Old Town, Krakow",Very Good ,725 reviews,Price 170 zł,0.8 km from center,Studio Apartment,3,,Location 9.4
95,Station Aparthotel,7.5,"Grzegórzki, Krakow",Good ,"1,898 reviews",Price 185 zł,1.1 km from center,Single Room with Shared Bathroom,0,,Location 9.4
96,Farmona Hotel Business & SPA,8.9,"Lagiewniki, Krakow",Excellent ,"1,138 reviews",Price 322 zł,6.1 km from center,Single Room,3,Breakfast included,
97,Hotel Columbus,9.0,"Old Town, Krakow",Wonderful ,"1,106 reviews",Price 333 zł,1.3 km from center,Single Room,3,Breakfast included,Location 9.3
98,Sereno Apartments,7.5,"Old Town, Krakow",Good ,"1,023 reviews",Price 195 zł,450 m from center,Twin Room with Shared Bathroom,3,,
99,Grottger Luxury Boutique Hotel City,8.9,"Krowodrza, Krakow",Excellent ,486 reviews,Price 309 zł,1.3 km from center,Standard Single Room,4,,
100,Grottger Luxury Boutique Hotel City,8.9,"Krowodrza, Krakow",Excellent ,486 reviews,Price 309 zł,1.3 km from center,Standard Single Room,4,,
101,Hotel Alexander,8.3,"Old Town, Krakow",Very Good ,"5,437 reviews",Price 230 zł,400 m from center,Single Room,3,Breakfast included,Location 9.5
102,Plaza Boutique Hotel,9.0,"Podgórze, Krakow",Wonderful ,"1,531 reviews",Price 314 zł,2.3 km from center,Standard Single Room,4,,
103,Golden Tulip Krakow Kazimierz,8.8,"Old Town, Krakow",Excellent ,"2,161 reviews",Price 363 zł,1.6 km from center,Double Room,4,,Location 9.4
104,"Holiday Inn Krakow City Centre, an IHG Hotel",8.8,"Old Town, Krakow",Excellent ,"1,347 reviews",Price 450 zł,0.6 km from center,Standard Double Room - Non-Smoking,5,,Location 9.6
105,Hotel Mikołaj,8.6,"Old Town, Krakow",Excellent ,"1,294 reviews",Price 279 zł,450 m from center,Single Room,3,Breakfast included,Location 9.8
106,Leonardo Boutique Hotel Krakow Old Town,9.0,"Old Town, Krakow",Wonderful ,"2,517 reviews",Price 306 zł,0.9 km from center,Single Room,3,,Location 9.6
107,Globtroter Guest House,8.9,"Old Town, Krakow",Excellent ,"1,199 reviews",Price 242 zł,150 m from center,Single Room,0,,Location 9.9
108,Hotel Petrus,8.0,"Debniki, Krakow",Very Good ,681 reviews,Price 220 zł,2.8 km from center,Single Room,3,Breakfast included,
109,Vienna House Easy by Wyndham Cracow,8.7,"Grzegórzki, Krakow",Excellent ,"2,142 reviews",Price 346 zł,1.7 km from center,Easy Room,3,,
110,Amber Boutique Hotels - Hotel Amber,9.0,"Old Town, Krakow",Wonderful ,944 reviews,Original price 464 zł. Current price 371 zł.,350 m from center,Single Room,3,Breakfast included,Location 9.6
111,Hotel Regent,8.4,"Old Town, Krakow",Very Good ,377 reviews,Price 235 zł,1.5 km from center,Single Room,3,Breakfast included,
112,Krakow B&B,8.0,"Old Town, Krakow",Very Good ,"1,344 reviews",Price 299 zł,1.6 km from center,Apartment with Balcony,3,,
113,Aparthotel Vanilla,9.1,"Lagiewniki, Krakow",Wonderful ,"2,567 reviews",Price 265 zł,5.4 km from center,Classic Studio Apartment with balcony,4,,
114,Hotel M29,9.1,"Old Town, Krakow",Wonderful ,"1,599 reviews",Price 426 zł,1.3 km from center,Standard Double Room,4,,Location 9.5
115,Topolowa Residence,9.6,"Grzegórzki, Krakow",Exceptional ,657 reviews,Price 399 zł,1.3 km from center,Standard Apartment,4,,Location 9.4
116,"Boat-Hostel ""Marta""",8.2,"Debniki, Krakow",Very Good ,791 reviews,Original price 203 zł. Current price 152 zł.,1.8 km from center,Cabin on Boat with Bathroom and River View,0,Breakfast included,Location 9.4
117,Bingi,4.8,"Old Town, Krakow",Review score ,181 reviews,Price 135 zł,0.8 km from center,Studio Apartment,0,,
118,Hotel Perfect,9.1,"Old Town, Krakow",Wonderful ,"1,700 reviews",Original price 450 zł. Current price 360 zł.,1.5 km from center,Classic Double Room,4,,Location 9.4
119,Libroom,8.2,"Old Town, Krakow",Very Good ,871 reviews,Price 135 zł,0.7 km from center,Quadruple Room with Shared Bathroom,0,,Location 9.5
120,MR67 Mayera Rapaporta,9.2,"Old Town, Krakow",Wonderful ,"1,708 reviews",Original price 496 zł. Current price 298 zł.,1.1 km from center,Standard Double or Twin Room,4,,Location 9.4
121,Freedom Hostel,8.1,"Krowodrza, Krakow",Very Good ,"2,283 reviews",Price 58 zł,1.2 km from center,Bed in 4-Bed Dormitory Room,0,,
122,Nr 3,5.4,"Old Town, Krakow",Review score ,83 reviews,Price 119 zł,0.6 km from center,Standard Apartment,0,,
123,Aparthotel Camea,8.9,"Old Town, Krakow",Excellent ,290 reviews,Price 220 zł,0.5 km from center,Single Room,3,,Location 9.8
124,Sheraton Grand Krakow,8.7,"Old Town, Krakow",Excellent ,"1,380 reviews",Price 712 zł,0.9 km from center,"Deluxe, Guest room, 2 Twin/Single Bed(s)",5,,Location 9.5
125,Hotel Maximum,8.9,"Old Town, Krakow",Excellent ,"1,399 reviews",Price 306 zł,0.6 km from center,Single Room,3,Breakfast included,Location 9.7
126,Noclegi Czarna Perła,8.8,"Pradnik Bialy, Krakow",Excellent ,646 reviews,Price 150 zł,5.2 km from center,Double Room,0,,
127,Hotel Rubinstein,9.0,"Old Town, Krakow",Wonderful ,640 reviews,Price 324 zł,1.4 km from center,Single Room,4,,Location 9.5
128,Aparthotel Grodzka 21,8.5,"Old Town, Krakow",Very Good ,466 reviews,Original price 412 zł. Current price 247 zł.,450 m from center,Single Room,3,,Location 9.7
129,Caramba,5.9,"Old Town, Krakow",Review score ,58 reviews,Price 149 zł,0.6 km from center,One-Bedroom Apartment,0,,
130,Q Hotel Plus Kraków,8.8,"Debniki, Krakow",Excellent ,"2,226 reviews",Price 333 zł,1.8 km from center,Double Room,4,,
131,By the Roof Apartments,8.7,"Krowodrza, Krakow",Excellent ,89 reviews,Price 288 zł,1.5 km from center,One-Bedroom Apartment,3,,
132,Bubble Hostel,8.4,"Old Town, Krakow",Very Good ,"1,700 reviews",Price 67 zł,450 m from center,Bunk Bed in Mixed Dormitory Room,0,Breakfast included,Location 9.6
133,Home Hotel,8.8,"Old Town, Krakow",Excellent ,"1,352 reviews",Original price 338 zł. Current price 270 zł.,0.9 km from center,Classic Double Room,3,,Location 9.6
134,MR67 Mayera Rapaporta,9.2,"Old Town, Krakow",Wonderful ,"1,708 reviews",Original price 496 zł. Current price 298 zł.,1.1 km from center,Standard Double or Twin Room,4,,Location 9.4
135,Conrad Hotel,8.8,"Pradnik Bialy, Krakow",Excellent ,"1,420 reviews",Price 229 zł,3.8 km from center,Single Room,4,,
136,Vinfort Aparthotel,9.3,"Old Town, Krakow",Wonderful ,254 reviews,Price 450 zł,250 m from center,Standard Apartment,4,,Location 9.8
137,Sheraton Grand Krakow,8.7,"Old Town, Krakow",Excellent ,"1,380 reviews",Price 712 zł,0.9 km from center,"Deluxe, Guest room, 2 Twin/Single Bed(s)",5,,Location 9.5
138,Hotel Santi,8.6,"Old Town, Krakow",Excellent ,"1,121 reviews",Original price 621 zł. Current price 373 zł.,450 m from center,Double or Twin Room,4,,Location 9.7
139,Xerion Hotel,8.7,"Podgórze, Krakow",Excellent ,"1,127 reviews",Original price 436 zł. Current price 262 zł.,2.3 km from center,Small Double or Twin Room,4,,
140,Steam Park Rakowicka Koper Apartment,9.7,"Old Town, Krakow",Exceptional ,62 reviews,Original price 250 zł. Current price 225 zł.,1.4 km from center,One-Bedroom Apartment,3,,Location 9.4
141,Hotel Rezydent,8.1,"Old Town, Krakow",Very Good ,774 reviews,Price 274 zł,350 m from center,Superior Single Room,3,,Location 9.6
142,Pokój 11D,5.0,"Old Town, Krakow",Review score ,12 reviews,Price 99 zł,300 m from center,One-Bedroom Apartment,0,,
143,Bingi,4.8,"Old Town, Krakow",Review score ,181 reviews,Price 135 zł,0.8 km from center,Studio Apartment,0,,
144,Galaxy Hotel,8.2,"Grzegórzki, Krakow",Very Good ,"1,576 reviews",Price 374 zł,1.9 km from center,Standard Twin Room,4,,
145,Nobilton Hotel,8.2,"Old Town, Krakow",Very Good ,"1,003 reviews",Price 278 zł,0.7 km from center,Single Room,3,,Location 9.3
146,29 Avenue Apartments,9.4,"Pradnik Czerwony, Krakow",Wonderful ,270 reviews,Price 148 zł,2.8 km from center,Large Double Room,3,,
147,Ametyst Hostel,7.7,"Old Town, Krakow",Good ,467 reviews,Price 70 zł,350 m from center,Bed in 6-Bed Mixed Dormitory Room,0,,Location 9.5
148,Leonardo Boutique Hotel Krakow City Center,8.5,"Old Town, Krakow",Very Good ,484 reviews,Price 284 zł,0.9 km from center,Cozy Double Room,4,,
149,Hotel Perfect,9.1,"Old Town, Krakow",Wonderful ,"1,700 reviews",Original price 450 zł. Current price 360 zł.,1.5 km from center,Classic Double Room,4,,Location 9.4
150,Hotel Rezydent,8.1,"Old Town, Krakow",Very Good ,774 reviews,Price 280 zł,350 m from center,Single Superior,3,,Location 9.6
151,Pokój 11D,5.0,"Old Town, Krakow",Review score ,12 reviews,Original price 99 zł. Current price 93 zł.,300 m from center,One-Bedroom Apartment,0,,
152,Galaxy Hotel,8.2,"Grzegórzki, Krakow",Very Good ,"1,576 reviews",Price 374 zł,1.9 km from center,Standard Twin Room,4,,
153,Nobilton Hotel,8.2,"Old Town, Krakow",Very Good ,"1,003 reviews",Price 278 zł,0.7 km from center,Single Room,3,,Location 9.3
154,29 Avenue Apartments,9.4,"Pradnik Czerwony, Krakow",Wonderful ,270 reviews,Original price 148 zł. Current price 138 zł.,2.8 km from center,Large Double Room,3,,
155,Ametyst Hostel,7.7,"Old Town, Krakow",Good ,467 reviews,Price 70 zł,350 m from center,Bed in 6-Bed Mixed Dormitory Room,0,,Location 9.5
156,Leonardo Boutique Hotel Krakow City Center,8.5,"Old Town, Krakow",Very Good ,484 reviews,Original price 284 zł. Current price 266 zł.,0.9 km from center,Cozy Double Room,4,,
157,Hotel Perfect,9.1,"Old Town, Krakow",Wonderful ,"1,700 reviews",Original price 450 zł. Current price 360 zł.,1.5 km from center,Classic Double Room,4,,Location 9.4
158,Discover Cracow APARThostel,9.0,"Old Town, Krakow",Wonderful ,284 reviews,Original price 230 zł. Current price 215 zł.,0.8 km from center,Quadruple Room with Private Bathroom,0,,Location 9.5
159,Hotel Copernicus,9.3,"Old Town, Krakow",Wonderful ,340 reviews,Original price 850 zł. Current price 795 zł.,0.8 km from center,Standard Single Room,5,,Location 9.9
160,Hotel Kazimierz,8.7,"Old Town, Krakow",Excellent ,"1,443 reviews",Original price 246 zł. Current price 230 zł.,1.3 km from center,Economy Double Room,3,,Location 9.4
161,Hotel City SM Business & Spa,8.0,"Lagiewniki, Krakow",Very Good ,"1,069 reviews",Original price 208 zł. Current price 194 zł.,4.8 km from center,Single Room,3,Breakfast included,
162,Golden Tulip Krakow Kazimierz,8.8,"Old Town, Krakow",Excellent ,"2,161 reviews",Original price 363 zł. Current price 339 zł.,1.6 km from center,Double Room,4,,Location 9.4
163,Hotel Wentzl,9.2,"Old Town, Krakow",Wonderful ,663 reviews,Original price 570 zł. Current price 533 zł.,250 m from center,Double Room,4,,Location 9.9
164,Hotel Justyna,8.7,"Czyzyny, Krakow",Excellent ,514 reviews,Price 300 zł,4.4 km from center,Single Room,4,Breakfast included,
165,SALI 2,4.6,"Old Town, Krakow",Review score ,83 reviews,Original price 149 zł. Current price 139 zł.,0.6 km from center,Apartment,0,,
166,Pokoje Gościnne Św. Anny,9.1,"Old Town, Krakow",Wonderful ,"1,212 reviews",Price 269 zł,250 m from center,Double Room,3,,Location 9.9
167,PR13 Kazimierz,6.6,"Grzegórzki, Krakow",Review score ,187 reviews,Price 60 zł,1.5 km from center,Bunk Bed in Female Dormitory Room  ,0,,
168,Libroom,8.2,"Old Town, Krakow",Very Good ,871 reviews,Price 135 zł,0.7 km from center,Quadruple Room with Shared Bathroom,0,,Location 9.5
169,Great Polonia Kraków Old Town,8.1,"Old Town, Krakow",Very Good ,52 reviews,Price 371 zł,400 m from center,Double Room,4,,Location 9.8
170,Pokoje Gościnne Poselska 20,9.5,"Old Town, Krakow",Exceptional ,222 reviews,Price 269 zł,0.5 km from center,Double or Twin Room,0,,Location 9.9
171,Apartamenty Platinex 6,8.8,"Bronowice, Krakow",Excellent ,87 reviews,Original price 290 zł. Current price 278 zł.,3.5 km from center,Studio,3,,
172,Hotel J&J Sport Center,8.9,"Debniki, Krakow",Excellent ,"1,033 reviews",Price 270 zł,6.8 km from center,Double or Twin Room,3,Breakfast included,
