,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
19,Ramada by Wyndham Sofia City Center,7.6,"Centrum, Sofia",Good ,"1,642 reviews",Original price 485 zł. Current price 454 zł.,1.2 km from center,Superior Double Room,4,Breakfast included,
20,Family Hotel Madrid,8.4,"Oborishte, Sofia",Very Good ,351 reviews,Original price 192 zł. Current price 179 zł.,2.7 km from center,Double Room,1,,
21,Best Western Terminus Hotel,8.5,"Centrum, Sofia",Very Good ,"1,390 reviews",Original price 245 zł. Current price 229 zł.,1.5 km from center,Comfort King Room,4,Breakfast included,
22,Belle Stelle Sofia,7.9,"Centrum, Sofia",Good ,396 reviews,Original price 95 zł. Current price 89 zł.,0.7 km from center,Deluxe Double Room (2 Adults + 1 Child)  with Shared Bathroom,0,Breakfast included,
23,Tsarsko Selo Spa Hotel,8.0,"Vitosha District, Sofia",Very Good ,"2,090 reviews",Price 300 zł,6.6 km from center,Deluxe Single Room - Free Spa,4,Breakfast included,
24,Hostel Mostel Hub Rooms and Apartments,8.0,"Centrum, Sofia",Very Good ,972 reviews,Price 67 zł,0.6 km from center,Single Bed in 6-Bed Dormitory Room,0,,
25,Casa Blanca,7.2,Sofia,Good ,71 reviews,Price 180 zł,8.3 km from center,Double or Twin Room,3,,
26,Hotel Montecito,8.3,Sofia,Very Good ,"1,282 reviews",Price 158 zł,10 km from center,Single Room,3,Breakfast included,
27,Guesthouse Tzar Asen,5.4,"Centrum, Sofia",Review score ,91 reviews,Price 96 zł,1.1 km from center,Twin Room,3,,
28,Hotel Consul,6.8,"Airport District, Sofia",Review score ,491 reviews,Price 192 zł,4.8 km from center,Budget Double Room,3,,
29,Rosslyn Thracia Hotel Sofia,8.7,"Centrum, Sofia",Excellent ,945 reviews,Price 441 zł,0.5 km from center,Economy Single Room,4,,Location 9.6
30,Amarant Aparts,9.4,"Studentski Grad, Sofia",Wonderful ,108 reviews,Price 186 zł,5.9 km from center,Apartment with Mountain View,4,,
31,Art 'Otel,9.1,"Centrum, Sofia",Wonderful ,"1,001 reviews",Price 361 zł,0.6 km from center,Comfort Single Room with Yard View,4,Breakfast included,Location 9.8
32,Hotel Gorna Banya,7.3,Sofia,Good ,997 reviews,Price 123 zł,7.2 km from center,Single Room,3,,
33,Central Hotel Sofia,8.4,"Centrum, Sofia",Very Good ,"2,313 reviews",Price 374 zł,500 m from center,Comfort Double Room,4,,
34,Apartment Secession Style,9.5,"Centrum, Sofia",Exceptional ,309 reviews,Price 166 zł,0.7 km from center,Apartment With Shared Bathroom,3,,Location 9.6
35,"New York - guest room near the Airport, transport possibility",8.9,"Airport District, Sofia",Excellent ,146 reviews,Price 123 zł,5 km from center,Large Double Room,0,,
36,Hotel Niky,8.8,"Centrum, Sofia",Excellent ,"1,816 reviews",Original price 341 zł. Current price 290 zł.,0.8 km from center,Standard Double Room,3,Breakfast included,Location 9.6
37,Design Hotel 36,9.1,"Centrum, Sofia",Wonderful ,295 reviews,Price 330 zł,350 m from center,Double Room with Balcony,3,,Location 9.7
38,Light Hotel,8.6,"Centrum, Sofia",Excellent ,"2,034 reviews",Original price 425 zł. Current price 268 zł.,0.7 km from center,Economy Double Room - Free Spa,3,,
39,Sense Hotel Sofia,8.7,"Centrum, Sofia",Excellent ,786 reviews,Price 622 zł,0.9 km from center,Superior Accessible Room,5,,Location 9.5
40,Best Western Plus Expo Hotel,8.6,"Airport District, Sofia",Excellent ,"1,736 reviews",Price 250 zł,8.4 km from center,Superior Twin Room (Room Only),4,,
41,Hotel Leda,9.2,"Centrum, Sofia",Wonderful ,64 reviews,Price 210 zł,0.9 km from center,Double or Twin Room,0,,
42,Hotel Villa Boyana - Free Parking,8.9,"Vitosha District, Sofia",Excellent ,351 reviews,Price 216 zł,7.2 km from center,Single Room with Balcony,4,,Location 9.3
43,Santa Sofia,6.3,"Centrum, Sofia",Review score ,512 reviews,Original price 161 zł. Current price 129 zł.,100 m from center,Single Room with Private External Bathroom,3,,
44,Hyatt Regency Sofia,8.9,"Centrum, Sofia",Excellent ,"1,366 reviews",Price 707 zł,1.2 km from center,King Room,5,,
45,Osogovo Rooms,7.5,"Centrum, Sofia",Good ,150 reviews,Price 108 zł,1.2 km from center,Twin Room with Shared Bathroom,1,,
46,Family Hotel Diana,9.1,"Vitosha District, Sofia",Wonderful ,121 reviews,Price 168 zł,7.7 km from center,Double or Twin Room,1,,
47,Ivory Tower Hostel,8.2,"Centrum, Sofia",Very Good ,818 reviews,Price 107 zł,300 m from center,Economy Triple Room with Shared Bathroom,1,,Location 9.4
48,Apartment 132,9.3,"Mladost, Sofia",Wonderful ,135 reviews,Price 192 zł,5.6 km from center,Apartment,3,,
49,Lovely Cozy Apartment,8.1,"Mladost, Sofia",Very Good ,16 reviews,Price 199 zł,5.5 km from center,One-Bedroom Apartment,0,,
50,"Tulips - guest room close to the Airport, free street parking",8.8,"Airport District, Sofia",Excellent ,122 reviews,Original price 119 zł. Current price 111 zł.,5 km from center,Double Room with Balcony,0,,
51,Best Western Plus Bristol Hotel,8.2,"Centrum, Sofia",Very Good ,"3,336 reviews",Original price 282 zł. Current price 263 zł.,0.6 km from center,Twin Room,4,Breakfast included,
52,Stivan Iskar Hotel,6.9,"Centrum, Sofia",Review score ,447 reviews,Price 120 zł,500 m from center,Economy Twin Room with Private External Bathroom,2,,
53,DITER Hotel,8.2,"Centrum, Sofia",Very Good ,"1,025 reviews",Original price 294 zł. Current price 275 zł.,0.9 km from center,Twin Room,3,,Location 9.4
54,Earth & People Hotel & SPA,7.4,Sofia,Good ,"1,278 reviews",Original price 281 zł. Current price 262 zł.,5.7 km from center,Double or Twin Room with Spa and Functional Training Included,4,Breakfast included,
55,Mini Sofia,9.2,"Lozenets, Sofia",Wonderful ,915 reviews,Price 216 zł,1.5 km from center,King Room,3,,Location 9.4
56,Hotel Marinela Sofia,7.5,"Lozenets, Sofia",Good ,"1,795 reviews",Price 418 zł,2.8 km from center,Standard King Room,5,,
57,easyHotel Sofia,7.5,"Centrum, Sofia",Good ,"1,709 reviews",Original price 156 zł. Current price 146 zł.,1.6 km from center,Small Double Room,1,,
58,Visito Aparthouse,8.9,"Centrum, Sofia",Excellent ,"1,270 reviews",Original price 206 zł. Current price 193 zł.,1.3 km from center,Double Room with Balcony,3,,
59,Family Hotel Agoncev,9.0,"Centrum, Sofia",Wonderful ,926 reviews,Price 281 zł,1.4 km from center,Budget Single Room,3,Breakfast included,Location 9.3
60,Hotel Calipso Hotel,9.1,Sofia,Wonderful ,597 reviews,Original price 240 zł. Current price 224 zł.,4 km from center,Double Room,3,,
61,Blue Label Apart House,8.9,"Studentski Grad, Sofia",Excellent ,540 reviews,Original price 235 zł. Current price 220 zł.,5.1 km from center,Standard Studio,3,,
62,Hotel Brod - Free Parking,7.7,"Lozenets, Sofia",Good ,624 reviews,Original price 190 zł. Current price 178 zł.,5.4 km from center,Single Room,3,,
63,Hotel Cheap,8.3,"Centrum, Sofia",Very Good ,336 reviews,Original price 249 zł. Current price 210 zł.,1.1 km from center,Single Room,1,,
64,Slavyanska Beseda Hotel,7.1,"Centrum, Sofia",Good ,"1,561 reviews",Price 157 zł,0.7 km from center,Single Standard,3,,Location 9.3
65,Art Studio Studentski grad,9.1,"Studentski Grad, Sofia",Wonderful ,101 reviews,Price 144 zł,5.5 km from center,Studio Apartment,0,,Location 9.5
66,Elit Hotel,8.2,"Vitosha District, Sofia",Very Good ,134 reviews,Price 116 zł,7.5 km from center,Single Room,2,,
67,Guest House 32,8.1,"Centrum, Sofia",Very Good ,209 reviews,Original price 192 zł. Current price 179 zł.,0.7 km from center,Superior Double Room with External Bathroom,0,,Location 9.6
68,Best Western Art Plaza Hotel,8.1,"Centrum, Sofia",Very Good ,"2,889 reviews",Original price 299 zł. Current price 280 zł.,0.9 km from center,Double Room with Double Bed - Non-Smoking,3,Breakfast included,Location 9.5
69,KM!Sofia - Стаи за гости,7.7,"Centrum, Sofia",Good ,122 reviews,Original price 122 zł. Current price 114 zł.,0.6 km from center,Twin Room with Shared Bathroom,0,,Location 9.3
70,St. George Hotel,8.8,"Centrum, Sofia",Excellent ,"1,186 reviews",Price 305 zł,0.8 km from center,Twin Room,3,,Location 9.6
71,Hotel Lion Sofia,8.2,"Centrum, Sofia",Very Good ,"2,138 reviews",Original price 300 zł. Current price 280 zł.,0.8 km from center,Deluxe Double Room,3,,
72,Hotel Anel,8.4,"Centrum, Sofia",Very Good ,"2,498 reviews",Price 363 zł,0.6 km from center,Single Executive,5,,
73,Hilton Sofia,7.6,Sofia,Good ,244 reviews,Price 535 zł,1.8 km from center,King Hilton Room,5,,
74,Art Hotel Simona,7.9,Sofia,Good ,"1,507 reviews",Price 168 zł,2.3 km from center,Design Single Room,3,,
75,Tsarsko Selo Spa Hotel,8.0,"Vitosha District, Sofia",Very Good ,"2,090 reviews",Price 300 zł,6.6 km from center,Deluxe Single Room - Free Spa,4,Breakfast included,
76,Hemus Hotel Sofia,7.7,"Lozenets, Sofia",Good ,"1,241 reviews",Price 283 zł,2.1 km from center,Double Room,3,,
77,Meg-Lozenetz Hotel,8.5,"Lozenets, Sofia",Very Good ,351 reviews,Original price 357 zł. Current price 334 zł.,2.1 km from center,Single Room,3,,
78,Sofia Place Hotel by HMG,8.1,"Centrum, Sofia",Very Good ,"1,861 reviews",Original price 350 zł. Current price 262 zł.,0.6 km from center,Classic Double Room Ground Floor,3,,Location 9.6
79,Hotel Astra,7.5,"Airport District, Sofia",Good ,649 reviews,Price 144 zł,4.3 km from center,Standard Double Room with Free Secured Parking,3,Breakfast included,
80,Courthouse Apartments Slavi,9.5,"Centrum, Sofia",Exceptional ,292 reviews,Price 335 zł,200 m from center,Apartment with Balcony,3,,Location 9.9
81,VIKO Boutique Apart Hotel,9.4,"Centrum, Sofia",Wonderful ,196 reviews,Price 701 zł,1.8 km from center,Junior Apartment,4,,
82,Hotel Consul,6.8,"Airport District, Sofia",Review score ,491 reviews,Price 192 zł,4.8 km from center,Budget Double Room,3,,
83,Abrazo Sofia Hotel by HMG,8.7,"Centrum, Sofia",Excellent ,39 reviews,Original price 447 zł. Current price 402 zł.,0.9 km from center,Double or Twin Room,4,Breakfast included,
84,Astoria Grand Hotel,8.0,"Centrum, Sofia",Very Good ,248 reviews,Price 437 zł,1.2 km from center,Classic Twin Room,4,,
85,SPA Hotel Dragalevtsi,7.9,"Vitosha District, Sofia",Good ,623 reviews,Price 283 zł,7.4 km from center,Standard Double Room,4,Breakfast included,
86,Elate Plaza Hotel,8.2,"Mladost, Sofia",Very Good ,239 reviews,Price 381 zł,6.9 km from center,Economy Single Room with Free Parking,3,,
87,Olives City Hotel,8.7,"Studentski Grad, Sofia",Excellent ,362 reviews,Price 381 zł,4.7 km from center,Twin Room with Balcony,4,,
88,Peter Pan House,8.0,"Centrum, Sofia",Very Good ,395 reviews,Price 168 zł,1.1 km from center,Studio,0,,
89,"Hotel COOP, Sofia",8.7,"Centrum, Sofia",Excellent ,639 reviews,Original price 540 zł. Current price 505 zł.,0.7 km from center,Deluxe Single Room,4,Breakfast included,
90,Sveta Sofia Hotel,7.3,"Centrum, Sofia",Good ,"1,916 reviews",Original price 293 zł. Current price 233 zł.,350 m from center,Economy Double Room,4,Breakfast included,
91,Central Club Sofia - Open since November 2022,7.6,"Centrum, Sofia",Good ,40 reviews,Original price 210 zł. Current price 196 zł.,400 m from center,Economy  Room,0,,Location 9.5
92,Vitoshko Lale Hotel,8.5,"Vitosha District, Sofia",Very Good ,543 reviews,Price 147 zł,7.7 km from center,Twin Room with Balcony,3,Breakfast included,
93,Diana 3 Hotel,6.8,Sofia,Review score ,379 reviews,Price 166 zł,4 km from center,Single Room,2,Breakfast included,
94,6aTo Hotel & Spa,7.6,"Vitosha District, Sofia",Good ,679 reviews,Price 202 zł,8 km from center,Twin Room with Mountain View,4,,
95,Novotel Sofia,8.9,"Airport District, Sofia",Excellent ,794 reviews,Price 408 zł,6.6 km from center,Superior Family Room,4,,
96,Hotel Leda,9.2,"Centrum, Sofia",Wonderful ,64 reviews,Price 210 zł,0.9 km from center,Double or Twin Room,0,,
97,Smart Hostel Sofia,7.7,"Centrum, Sofia",Good ,"2,006 reviews",Price 86 zł,0.8 km from center,Bed in 6-Bed Mixed Dormitory Room,1,,
98,Elite Spetema Hotel,7.4,Sofia,Good ,"1,229 reviews",Price 119 zł,12.5 km from center,Double or Twin Room with Balcony,0,,
99,Family Hotel Saint George,8.4,"Vitosha District, Sofia",Very Good ,"1,203 reviews",Original price 154 zł. Current price 144 zł.,10.1 km from center,Economy Double Room with Mountain View,2,,
100,Family Hotel Saint George,8.4,"Vitosha District, Sofia",Very Good ,"1,203 reviews",Original price 154 zł. Current price 144 zł.,10.1 km from center,Economy Double Room with Mountain View,2,,
101,Osogovo Rooms,7.5,"Centrum, Sofia",Good ,150 reviews,Original price 108 zł. Current price 101 zł.,1.2 km from center,Twin Room with Shared Bathroom,1,,
102,Guesthouse Tzar Asen,5.4,"Centrum, Sofia",Review score ,91 reviews,Price 96 zł,1.1 km from center,Twin Room,3,,
103,Avenue Hotel - Free Parking,8.9,"Studentski Grad, Sofia",Excellent ,916 reviews,Original price 332 zł. Current price 311 zł.,6 km from center,Deluxe Studio,0,,
104,Hotel VEGA Sofia,8.6,"Studentski Grad, Sofia",Excellent ,561 reviews,Original price 516 zł. Current price 482 zł.,4.7 km from center,Deluxe Double Room,4,,
105,Triada Hotel,8.5,Sofia,Very Good ,570 reviews,Original price 228 zł. Current price 213 zł.,3.8 km from center,Single Room,4,,
106,Hotel Gorna Banya,7.3,Sofia,Good ,997 reviews,Price 123 zł,7.2 km from center,Single Room,3,,
107,Sofia Palace Hotel by HMG,8.0,"Centrum, Sofia",Very Good ,"2,430 reviews",Original price 459 zł. Current price 322 zł.,450 m from center,Double or Twin Room,4,,
108,Hotel Rocentro,7.6,"Centrum, Sofia",Good ,926 reviews,Price 225 zł,0.6 km from center,Double or Twin Room,3,Breakfast included,
109,Amarant Aparts,9.4,"Studentski Grad, Sofia",Wonderful ,108 reviews,Original price 186 zł. Current price 174 zł.,5.9 km from center,Apartment with Mountain View,4,,
110,Geneva Hotel,8.4,Sofia,Very Good ,"1,151 reviews",Original price 257 zł. Current price 240 zł.,3.2 km from center,Double Room,4,Breakfast included,
111,Impresamente Art Hotel,9.7,"Lozenets, Sofia",Exceptional ,165 reviews,Original price 525 zł. Current price 491 zł.,4.6 km from center,Deluxe Double or Twin Room,4,,
112,Rooms43,8.2,"Centrum, Sofia",Very Good ,341 reviews,Original price 204 zł. Current price 191 zł.,0.7 km from center,Double Room,3,,
113,Apartment Secession Style,9.5,"Centrum, Sofia",Exceptional ,309 reviews,Price 166 zł,0.7 km from center,Apartment With Shared Bathroom,3,,Location 9.6
114,Villa Pontica,8.8,"Vitosha District, Sofia",Excellent ,295 reviews,Price 118 zł,10.3 km from center,Double Room with Mountain View,0,,
115,BLOCK 531 ApartHouse BLOCK 533,8.3,"Mladost, Sofia",Very Good ,987 reviews,Price 180 zł,7.3 km from center,Double Room,1,,
116,Hotel ZOO Sofia,8.7,"Lozenets, Sofia",Excellent ,"1,291 reviews",Original price 296 zł. Current price 277 zł.,4.5 km from center,Standard Double or Twin Room,4,,
117,Hotel and SPA Moreni,9.1,"Vitosha District, Sofia",Wonderful ,982 reviews,Price 672 zł,12.3 km from center,Double Room with Terrace,4,Breakfast included,Location 9.4
118,"Стаи за гости ""Дом Градина Вита"" / Guest Rooms “House Vita Garden”",8.5,Sofia,Very Good ,181 reviews,Original price 84 zł. Current price 79 zł.,9.2 km from center,Double Room with Shared Bathroom,1,,
119,City Avenue Hotel by HMG,8.0,"Centrum, Sofia",Very Good ,"4,062 reviews",Original price 345 zł. Current price 323 zł.,1.2 km from center,Deluxe Double Room,3,,
120,Dimitrovi Rooms,8.8,"Lozenets, Sofia",Excellent ,42 reviews,Original price 173 zł. Current price 161 zł.,1.8 km from center,Deluxe King Room,0,,
121,Hotel Geppy,9.2,"Studentski Grad, Sofia",Wonderful ,291 reviews,Original price 211 zł. Current price 197 zł.,5.5 km from center,Deluxe Double Room with Balcony,1,,
122,Santa Sofia,6.3,"Centrum, Sofia",Review score ,512 reviews,Original price 161 zł. Current price 121 zł.,100 m from center,Single Room with Private External Bathroom,3,,
123,Design Hotel 36,9.1,"Centrum, Sofia",Wonderful ,295 reviews,Original price 330 zł. Current price 309 zł.,350 m from center,Double Room with Balcony,3,,Location 9.7
124,Park Hotel Moskva,8.0,Sofia,Very Good ,"1,219 reviews",Original price 368 zł. Current price 275 zł.,3.4 km from center,Double Room,3,,
125,Geneva Hotel,8.4,Sofia,Very Good ,"1,151 reviews",Original price 257 zł. Current price 240 zł.,3.2 km from center,Double Room,4,Breakfast included,
126,WOW Apartments,9.5,Sofia,Exceptional ,366 reviews,Price 202 zł,5.8 km from center,Standard Studio,3,,
127,Hotel Simona Complex,7.5,Sofia,Good ,457 reviews,Price 182 zł,7.4 km from center,Standard Single Room,1,,
128,Einstein appartments,7.0,"Studentski Grad, Sofia",Good ,27 reviews,Price 156 zł,5.3 km from center,Apartment,0,,
129,Family Hotel Madrid,8.4,"Oborishte, Sofia",Very Good ,351 reviews,Original price 192 zł. Current price 179 zł.,2.7 km from center,Double Room,1,,
130,City Hostel Sofia,4.1,"Centrum, Sofia",Review score ,39 reviews,Original price 98 zł. Current price 92 zł.,1.3 km from center,Single Room with Balcony,0,,
131,Едностаен в близост до метростанция.,7.7,Sofia,Good ,19 reviews,Original price 151 zł. Current price 141 zł.,5.7 km from center,One-Bedroom Apartment,4,,
132,Hotel Geppy,9.2,"Studentski Grad, Sofia",Wonderful ,291 reviews,Original price 211 zł. Current price 197 zł.,5.5 km from center,Deluxe Double Room with Balcony,1,,
133,Hotel Forum - Free Parking,8.4,Sofia,Very Good ,"1,541 reviews",Original price 275 zł. Current price 257 zł.,2.4 km from center,Standard Twin Room with Free coffee and tea facilities,3,,
134,CityHome Aparthotel,7.3,Sofia,Good ,"2,181 reviews",Original price 227 zł. Current price 172 zł.,4.6 km from center,Budget Single Room,3,,
135,Orient Express Guest House,6.7,"Centrum, Sofia",Review score ,244 reviews,Original price 82 zł. Current price 76 zł.,0.6 km from center,Bed in 4-Bed Mixed Dormitory Room,1,,
136,Airport Apartment,8.5,"Airport District, Sofia",Very Good ,181 reviews,Original price 206 zł. Current price 193 zł.,7.4 km from center,One-Bedroom Apartment,3,,
137,Tsarsko Selo Spa Hotel,8.0,"Vitosha District, Sofia",Very Good ,"2,090 reviews",Price 300 zł,6.6 km from center,Deluxe Single Room - Free Spa,4,Breakfast included,
138,Hotel Kanyon,8.4,"Mladost, Sofia",Very Good ,55 reviews,Price 288 zł,7.2 km from center,Deluxe Double or Twin Room,2,,
139,Europe Hotel,7.4,"Geo Milev, Sofia",Good ,685 reviews,Original price 369 zł. Current price 311 zł.,3.9 km from center,Double Room with Free Underground Parking,4,,
140,BLOCK 531 ApartHouse BLOCK 533,8.3,"Mladost, Sofia",Very Good ,987 reviews,Price 180 zł,7.3 km from center,Double Room,1,,
141,Villa Pontica,8.8,"Vitosha District, Sofia",Excellent ,295 reviews,Price 118 zł,10.3 km from center,Double Room with Mountain View,0,,
142,CityResidence Aparthotel,8.1,"Centrum, Sofia",Very Good ,"1,121 reviews",Original price 298 zł. Current price 226 zł.,1 km from center,Deluxe Apartment,3,,
143,The rainbow 7,7.4,"Centrum, Sofia",Good ,16 reviews,Original price 132 zł. Current price 123 zł.,0.6 km from center,Deluxe Studio,3,,
144,"Стаи за гости ""Дом Градина Вита"" / Guest Rooms “House Vita Garden”",8.5,Sofia,Very Good ,181 reviews,Original price 84 zł. Current price 79 zł.,9.2 km from center,Double Room with Shared Bathroom,1,,
145,Hello Sofia Guesthouse,6.8,"Centrum, Sofia",Review score ,499 reviews,Original price 161 zł. Current price 150 zł.,450 m from center,Budget Quadruple Room with Shared Bathroom,2,,
146,TOP center - very comfortable private room,7.9,"Centrum, Sofia",Good ,101 reviews,Original price 187 zł. Current price 177 zł.,350 m from center,Bed in 4-Bed Mixed Dormitory Room,0,,Location 9.4
147,Villa Magicland,9.6,"Centrum, Sofia",Exceptional ,25 reviews,Original price 228 zł. Current price 213 zł.,1.5 km from center,Standard Double Room,3,,Location 9.9
148,COLORED HOUSE Apartments,8.2,"Centrum, Sofia",Very Good ,57 reviews,Original price 288 zł. Current price 269 zł.,1 km from center,Studio,3,,
149,Fantastic Studio Studentski Grad,9.3,"Studentski Grad, Sofia",Wonderful ,121 reviews,Price 168 zł,5.5 km from center,One-Bedroom Apartment,3,,Location 9.5
150,Olives City Hotel,8.7,"Studentski Grad, Sofia",Excellent ,362 reviews,Price 381 zł,4.7 km from center,Twin Room with Balcony,4,,
151,Central Apartment,7.6,"Centrum, Sofia",Good ,37 reviews,Price 202 zł,0.9 km from center,Two-Bedroom Apartment,0,,Location 9.4
152,Sunny Dream Apartments,9.3,"Studentski Grad, Sofia",Wonderful ,209 reviews,Price 198 zł,5.7 km from center,Studio Apartment,3,,
153,Peter Pan House,8.0,"Centrum, Sofia",Very Good ,395 reviews,Price 107 zł,1.1 km from center,Double Room with Shared Bathroom,0,,
154,"Hotel COOP, Sofia",8.7,"Centrum, Sofia",Excellent ,639 reviews,Price 475 zł,0.7 km from center,Single Room ,4,Breakfast included,
155,Sveta Sofia Hotel,7.3,"Centrum, Sofia",Good ,"1,916 reviews",Original price 293 zł. Current price 249 zł.,350 m from center,Economy Double Room,4,Breakfast included,
156,Pop Bogomil family hotel,7.4,"Centrum, Sofia",Good ,432 reviews,Price 171 zł,0.9 km from center,Double Room,2,,
157,Hotel Gloria Palace Diplomat,7.8,Sofia,Good ,261 reviews,Price 140 zł,6.6 km from center,Large Single Room,3,,
158,COLORED HOUSE Apartments,8.2,"Centrum, Sofia",Very Good ,57 reviews,Price 288 zł,1 km from center,Studio,3,,
159,Boutique Hotel L do Rado,9.2,Sofia,Wonderful ,137 reviews,Price 312 zł,10.2 km from center,Triple Room,3,,
160,Hostel Alex 1,4.5,"Centrum, Sofia",Review score ,122 reviews,Price 108 zł,1.4 km from center,Economy Double Room with Shared Bathroom,0,,
161,Sofia Colour Life Apartment -No Window Apartment,8.8,"Centrum, Sofia",Excellent ,134 reviews,Price 235 zł,450 m from center,One-Bedroom Apartment - No Window,3,,Location 9.5
162,Molly's Apartment,9.3,"Studentski Grad, Sofia",Wonderful ,74 reviews,Price 214 zł,5 km from center,Apartment with Balcony,3,,
163,Vitoshko Lale Hotel,8.5,"Vitosha District, Sofia",Very Good ,543 reviews,Price 147 zł,7.7 km from center,Twin Room with Balcony,3,Breakfast included,
164,Apart Hotel Rosen,9.2,Sofia,Wonderful ,171 reviews,Price 190 zł,2.2 km from center,Standard Studio,3,,
165,Diana 3 Hotel,6.8,Sofia,Review score ,379 reviews,Price 166 zł,4 km from center,Single Room,2,Breakfast included,
166,6aTo Hotel & Spa,7.6,"Vitosha District, Sofia",Good ,679 reviews,Price 202 zł,8 km from center,Twin Room with Mountain View,4,,
167,Apartment The Orchid,9.2,Sofia,Wonderful ,102 reviews,Price 235 zł,4.7 km from center,Apartment with Terrace,3,,
168,Park Hotel Amfora,8.2,"Vitosha District, Sofia",Very Good ,214 reviews,Price 133 zł,8.3 km from center,Superior Double Room with Free Secured Parking,0,,
169,Smart Hostel Sofia,7.7,"Centrum, Sofia",Good ,"2,006 reviews",Price 86 zł,0.8 km from center,Bed in 6-Bed Mixed Dormitory Room,1,,
170,Bright apartment at a great location,9.2,"Geo Milev, Sofia",Wonderful ,136 reviews,Price 205 zł,4 km from center,Apartment,3,,
171,Come inn,8.8,"Centrum, Sofia",Excellent ,113 reviews,Price 216 zł,1 km from center,One-Bedroom Apartment,3,,Location 9.7
172,Hotel Alabin Central,4.4,"Centrum, Sofia",Review score ,269 reviews,Price 166 zł,450 m from center,Budget Double Room,0,,
173,Apartment 148,9.5,"Studentski Grad, Sofia",Exceptional ,2 reviews,Price 156 zł,5.9 km from center,One-Bedroom Apartment,0,,
174,Апартамент в центъра на София,,"Centrum, Sofia",,,Price 144 zł,300 m from center,One-Bedroom Apartment,3,,
175,4 us,8.4,"Centrum, Sofia",Very Good ,117 reviews,Price 192 zł,1 km from center,One-Bedroom Apartment,3,,Location 9.3
176,"Hotel COOP, Sofia",8.7,"Centrum, Sofia",Excellent ,639 reviews,Price 475 zł,0.7 km from center,Single Room ,4,Breakfast included,
