,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
23,Sun Hotel,7.1,"Elsene / Ixelles, Brussels",Good ,"1,225 reviews",Price 391 zł,1.4 km from center,Budget Single Room,2,,
24,B&B A Côté du Cinquantenaire,9.3,"Etterbeek, Brussels",Wonderful ,193 reviews,Price 619 zł,2.8 km from center,Double Room,3,,Location 9.5
25,MEININGER Hotel Bruxelles Gare du Midi,8.2,"Anderlecht, Brussels",Very Good ,"5,280 reviews",Price 156 zł,1.9 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
26,La Bourse Hotel,7.5,"Brussels Center, Brussels",Good ,730 reviews,Original price 442 zł. Current price 415 zł.,250 m from center,Single Room,3,,Location 9.3
27,Hotel The Neufchatel,8.2,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,984 reviews,Original price 380 zł. Current price 356 zł.,2.1 km from center,Comfort Single Room,3,,
28,B&B A Côté du Cinquantenaire,9.3,"Etterbeek, Brussels",Wonderful ,193 reviews,Price 619 zł,2.8 km from center,Double Room,3,,Location 9.5
29,Safestay Brussels,7.1,"Brussels Center, Brussels",Good ,"3,595 reviews",Price 191 zł,250 m from center,Bed in 6-Bed Female Dormitory Room,3,,Location 9.3
30,Courtyard By Marriott Brussels,8.4,"Evere, Brussels",Very Good ,"1,274 reviews",Price 574 zł,4.5 km from center,"Twin Deluxe room, Guest room, 2 Twin/Single Bed(s)",4,,
31,Courtyard by Marriott Brussels EU,8.7,"European District, Brussels",Excellent ,"1,539 reviews",Price 559 zł,1.4 km from center,Standard King Room,4,,
32,Hotel Chambord,7.8,"Brussels Center, Brussels",Good ,"3,979 reviews",Original price 508 zł. Current price 476 zł.,1.1 km from center,Small Single Room,3,Breakfast included,
33,Pullman Brussels Centre Midi,8.3,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,"2,115 reviews",Price 625 zł,1.6 km from center,Classic Twin Room,4,,
34,Hôtel Concorde,8.1,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,631 reviews,Original price 490 zł. Current price 467 zł.,1.5 km from center,Standard Single Room,4,,
35,Ibis Brussels City Centre,7.7,"Brussels Center, Brussels",Good ,"3,390 reviews",Price 482 zł,450 m from center,Standard Double Room,3,,
36,NH Brussels EU Berlaymont,8.4,"European District, Brussels",Very Good ,"2,670 reviews",Price 467 zł,2.1 km from center,Standard Single,4,,
37,ibis Hotel Brussels Centre Gare du Midi,7.8,"Sint-Gillis / Saint-Gilles, Brussels",Good ,"3,266 reviews",Price 463 zł,1.5 km from center,Double Room,3,,
38,Le Berger Hotel,7.8,"Elsene / Ixelles, Brussels",Good ,"2,041 reviews",Price 391 zł,1.4 km from center,Standard Double Room,3,,
39,Eurostars Montgomery,8.3,"Sint-Pieters-Woluwe / Woluwe-Saint-Pierre, Brussels",Very Good ,"1,287 reviews",Price 644 zł,4 km from center,Deluxe Double Room,5,,
40,Jacques Brel Youth Hostel,7.7,"Brussels Center, Brussels",Good ,"2,582 reviews",Price 122 zł,1.2 km from center,Bed in 8-Bed Mixed Dormitory Room,0,Breakfast included,
41,MEININGER Hotels Bruxelles City Center,8.3,"Sint-Jans-Molenbeek / Molenbeek-Saint-Jean, Brussels",Very Good ,"3,681 reviews",Price 143 zł,1.1 km from center,Bed in 10-Bed Mixed Dormitory Room,3,,
42,Hilton Garden Inn Brussels City Centre,7.9,"Sint-Gillis / Saint-Gilles, Brussels",Good ,"1,465 reviews",Price 456 zł,1.6 km from center,Superior Double Room,4,,
43,Harmon House,8.3,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,"1,560 reviews",Original price 882 zł. Current price 826 zł.,1.8 km from center,Deluxe Double or Twin Room,4,,
44,DoubleTree By Hilton Brussels City,8.8,"Sint-Joost-ten-Node, Brussels",Excellent ,"2,135 reviews",Price 625 zł,1.1 km from center,King Guest Room,4,,
45,Novotel Brussels Centre Midi,8.2,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,"1,322 reviews",Price 513 zł,1.4 km from center,Superior King Room,4,,
46,Hotel Park Inn by Radisson Brussels Midi,8.3,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,"3,547 reviews",Price 494 zł,1.6 km from center,Standard Room,3,,
47,Steigenberger Icon Wiltcher's,8.4,"Chatelain, Brussels",Very Good ,"1,641 reviews","Price 1,245 zł",1.6 km from center,Superior Room,5,,
48,Hotel Retro,7.3,"Sint-Joost-ten-Node, Brussels",Good ,"1,822 reviews",Original price 489 zł. Current price 459 zł.,1.4 km from center,Superior Double Room,3,,
49,Hygge Hotel,8.4,"Elsene / Ixelles, Brussels",Very Good ,"3,595 reviews",Original price 670 zł. Current price 573 zł.,1.4 km from center,Cozy Twin Room,3,,
50,Hôtel Concorde,8.1,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,631 reviews,Original price 490 zł. Current price 467 zł.,1.5 km from center,Standard Single Room,4,,
51,Hotel Barry,6.6,"Brussels Center, Brussels",Review score ,"2,208 reviews",Price 372 zł,0.6 km from center,Single Room,2,,
52,Hotel Floris Arlequin Grand-Place,7.9,"Brussels Center, Brussels",Good ,"1,846 reviews",Original price 598 zł. Current price 561 zł.,150 m from center,Superior Single Room,3,Breakfast included,Location 9.6
53,NH Brussels EU Berlaymont,8.4,"European District, Brussels",Very Good ,"2,670 reviews",Price 467 zł,2.1 km from center,Standard Single,4,,
54,Hotel The Moon,7.0,"Brussels Center, Brussels",Good ,"1,685 reviews",Original price 516 zł. Current price 484 zł.,150 m from center,Triple Room,2,,Location 9.6
55,DoubleTree By Hilton Brussels City,8.8,"Sint-Joost-ten-Node, Brussels",Excellent ,"2,135 reviews",Price 625 zł,1.1 km from center,King Guest Room,4,,
56,Hygge Hotel,8.4,"Elsene / Ixelles, Brussels",Very Good ,"3,595 reviews",Original price 670 zł. Current price 573 zł.,1.4 km from center,Cozy Twin Room,3,,
57,pentahotel Brussels City Centre,7.9,"Sint-Gillis / Saint-Gilles, Brussels",Good ,"4,568 reviews",Original price 433 zł. Current price 406 zł.,1.8 km from center,Single Room,4,,
58,B&B HOTEL Brussels Centre Louise,8.5,"Elsene / Ixelles, Brussels",Very Good ,"4,774 reviews",Price 421 zł,2.2 km from center,Double Room,3,,
59,Novotel Brussels City Centre,8.2,"Brussels Center, Brussels",Very Good ,"4,057 reviews",Price 708 zł,500 m from center,Superior Double Room,4,,
60,Safestay Brussels,7.1,"Brussels Center, Brussels",Good ,"3,595 reviews",Price 191 zł,250 m from center,Bed in 6-Bed Female Dormitory Room,3,,Location 9.3
61,MEININGER Hotels Bruxelles City Center,8.3,"Sint-Jans-Molenbeek / Molenbeek-Saint-Jean, Brussels",Very Good ,"3,681 reviews",Price 143 zł,1.1 km from center,Bed in 10-Bed Mixed Dormitory Room,3,,
62,Hotel Retro,7.3,"Sint-Joost-ten-Node, Brussels",Good ,"1,822 reviews",Original price 489 zł. Current price 459 zł.,1.4 km from center,Superior Double Room,3,,
63,ibis Hotel Brussels off Grand'Place,8.3,"Brussels Center, Brussels",Very Good ,"3,910 reviews",Price 577 zł,200 m from center,Standard Twin Room,3,,Location 9.7
64,Hotel Park Inn by Radisson Brussels Midi,8.3,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,"3,547 reviews",Price 494 zł,1.6 km from center,Standard Room,3,,
65,The Scott Hotel Brussels,8.6,"Sint-Gillis / Saint-Gilles, Brussels",Excellent ,"2,333 reviews",Original price 607 zł. Current price 489 zł.,1.7 km from center,Standard Double or Twin Room,3,,
66,Hôtel onyx expo,6.9,"Laeken, Brussels",Review score ,614 reviews,Original price 391 zł. Current price 367 zł.,4.4 km from center,Single Room,3,,
67,Beverly Hills Hotel,8.3,"Elsene / Ixelles, Brussels",Very Good ,"1,386 reviews",Original price 358 zł. Current price 336 zł.,1.5 km from center,Small Single Room,3,,
68,Ibis Brussels Erasmus,7.5,"Anderlecht, Brussels",Good ,841 reviews,Price 415 zł,6.6 km from center,Double Room,3,,
69,Citadines Sainte Catherine Brussels,8.1,"Brussels Center, Brussels",Very Good ,"4,150 reviews",Price 686 zł,0.8 km from center,Studio (2 Adults),3,,Location 9.4
70,Le Louise Hotel Brussels - MGallery,8.4,"Elsene / Ixelles, Brussels",Very Good ,209 reviews,Price 911 zł,1.2 km from center,Superior King Room,5,,
71,Résidence Le Quinze Grand Place Brussels,8.6,"Brussels Center, Brussels",Excellent ,842 reviews,Price 888 zł,50 m from center,Double Room with View,1,,Location 9.9
72,Hotel Du Parlement,7.2,"Elsene / Ixelles, Brussels",Good ,425 reviews,Price 742 zł,1.6 km from center,Double Room,2,,
73,Radisson RED Brussels,8.6,"Elsene / Ixelles, Brussels",Excellent ,"2,818 reviews",Price 554 zł,1.7 km from center,Standard Room,4,,
74,Brussels Marriott Hotel Grand Place,8.1,"Brussels Center, Brussels",Very Good ,881 reviews,"Price 1,029 zł",400 m from center,Deluxe King Guest Room,4,,Location 9.4
75,Rocco Forte Hotel Amigo,9.0,"Brussels Center, Brussels",Wonderful ,697 reviews,"Price 1,625 zł",100 m from center,Classic Double Room,5,,Location 9.8
76,Hotel Du Congres,8.0,"Brussels Center, Brussels",Very Good ,"3,544 reviews",Original price 440 zł. Current price 413 zł.,1.1 km from center,Single Room,3,,
77,B&B DRUUM,8.6,"Brussels Center, Brussels",Excellent ,646 reviews,Price 511 zł,0.9 km from center,Deluxe Double Room,3,Breakfast included,
78,NH Brussels Louise,7.6,"Sint-Gillis / Saint-Gilles, Brussels",Good ,"1,502 reviews",Price 504 zł,1.6 km from center,Standard Double or Twin Room,4,,
79,Hotel Euro Capital Brussels,7.1,"Sint-Gillis / Saint-Gilles, Brussels",Good ,"1,775 reviews",Price 434 zł,1.4 km from center,Single Room,3,,
80,Moxy Brussels City Center,8.9,"Elsene / Ixelles, Brussels",Excellent ,"2,037 reviews",Price 606 zł,1.5 km from center,"Moxy Sleeper, Guest room, 1 Queen",4,,
81,The Hotel Brussels,8.5,"Brussels Center, Brussels",Very Good ,"4,140 reviews","Price 1,057 zł",1.1 km from center,Superior Double Room,4,,Location 9.3
82,Yadoya Hotel,8.3,"Brussels Center, Brussels",Very Good ,"4,567 reviews",Original price 714 zł. Current price 610 zł.,1.2 km from center,Superior Double Room,3,,
83,ibis Styles Hotel Brussels Centre Stéphanie,7.9,"Sint-Gillis / Saint-Gilles, Brussels",Good ,"1,763 reviews",Price 484 zł,1.9 km from center,Standard Room with One Double Bed,3,,
84,Aris Grand Place Hotel,7.9,"Brussels Center, Brussels",Good ,"2,332 reviews",Original price 554 zł. Current price 519 zł.,100 m from center,Classic Single Room,3,,Location 9.7
85,The Dominican,8.7,"Brussels Center, Brussels",Excellent ,584 reviews,Price 953 zł,300 m from center,Courtyard Room,4,,Location 9.6
86,Urban Yard Hotel,8.5,"Anderlecht, Brussels",Very Good ,"2,837 reviews",Original price 626 zł. Current price 535 zł.,1.1 km from center,Superior Double Room,3,,
87,Aparthotel Adagio Access Bruxelles Europe Aparthotel,8.4,"European District, Brussels",Very Good ,"1,648 reviews",Price 442 zł,1.3 km from center,Studio (2 Adults),2,,
88,B&B Avenue Deschanel,9.6,"Schaarbeek / Schaerbeek, Brussels",Exceptional ,227 reviews,Original price 460 zł. Current price 431 zł.,2.6 km from center,Deluxe Double Room,3,,Location 9.3
89,Alma Grand Place Hotel,7.8,"Brussels Center, Brussels",Good ,"1,290 reviews",Original price 596 zł. Current price 559 zł.,150 m from center,Classic Queen Room,3,,Location 9.6
90,NH Collection Brussels Centre,8.5,"Brussels Center, Brussels",Very Good ,"4,357 reviews",Price 724 zł,0.6 km from center,Single Room,4,,Location 9.3
91,Thon Hotel EU,8.7,"European District, Brussels",Excellent ,"1,764 reviews",Price 506 zł,1.7 km from center,Classic Double Room,4,,
92,Hotel Albergo,4.8,"Sint-Joost-ten-Node, Brussels",Review score ,590 reviews,Original price 307 zł. Current price 288 zł.,1.3 km from center,Single Room,2,,
93,Maxhotel,7.8,"Brussels Center, Brussels",Good ,"4,798 reviews",Price 391 zł,0.9 km from center,Small Double Room,1,,
94,Hotel Best Western City Centre,6.9,"Sint-Joost-ten-Node, Brussels",Review score ,"1,190 reviews",Original price 531 zł. Current price 498 zł.,1.3 km from center,Standard Single Room,3,,
95,Hilton Brussels Grand Place,8.1,"Brussels Center, Brussels",Very Good ,"2,225 reviews",Price 949 zł,250 m from center,Queen Guest Room,4,,Location 9.4
96,MEININGER Hotel Bruxelles Gare du Midi,8.2,"Anderlecht, Brussels",Very Good ,"5,280 reviews",Price 156 zł,1.9 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
97,easyHotel Brussels City Centre,8.0,"Brussels Center, Brussels",Very Good ,"6,970 reviews",Price 455 zł,450 m from center,Standard Double Room,3,,Location 9.4
98,Wok Rooms,7.7,"Elsene / Ixelles, Brussels",Good ,137 reviews,Original price 466 zł. Current price 437 zł.,1.3 km from center,Superior King Room,3,,
99,Hotel Le Châtelain,8.4,"Elsene / Ixelles, Brussels",Very Good ,821 reviews,Original price 687 zł. Current price 645 zł.,2.4 km from center,Superior Double or Twin Room,5,,
100,Hotel Euro Capital Brussels,7.1,"Sint-Gillis / Saint-Gilles, Brussels",Good ,"1,775 reviews",Price 436 zł,1.4 km from center,Single Room,3,,
101,Le Vaudeville,8.0,"Brussels Center, Brussels",Very Good ,661 reviews,Price 630 zł,150 m from center,Double Room with Courtyard View,4,Breakfast included,Location 9.7
102,Craves,8.5,"Brussels Center, Brussels",Very Good ,"1,263 reviews",Original price 932 zł. Current price 795 zł.,250 m from center,Single Room,3,,Location 9.5
103,Hotel Le Dixseptième,8.8,"Brussels Center, Brussels",Excellent ,483 reviews,Original price 930 zł. Current price 839 zł.,200 m from center,Patio Standard,4,,Location 9.8
104,Vintage Hotel Brussels,8.4,"Sint-Gillis / Saint-Gilles, Brussels",Very Good ,"1,022 reviews",Price 619 zł,1.5 km from center,Small Double Room,3,,
105,Hotel Hubert Grand Place,8.4,"Brussels Center, Brussels",Very Good ,"4,277 reviews",Price 738 zł,300 m from center,Single Room,4,,Location 9.6
106,Juliana Hotel Brussels,9.1,"Brussels Center, Brussels",Wonderful ,285 reviews,"Price 1,350 zł",0.6 km from center,Superior Double Room,5,,Location 9.4
107,Thon Hotel Brussels City Centre,8.1,"Sint-Joost-ten-Node, Brussels",Very Good ,"1,749 reviews",Price 461 zł,1.1 km from center,Standard Double Room,4,,
108,"Holiday Inn Express Brussels-Grand-Place, an IHG Hotel",8.5,"Brussels Center, Brussels",Very Good ,"2,161 reviews",Price 611 zł,0.6 km from center,Standard Twin Room,3,Breakfast included,Location 9.3
109,Hotel Prestige,6.0,"Sint-Joost-ten-Node, Brussels",Review score ,950 reviews,Price 400 zł,1.5 km from center,Single Room,3,,
110,Hotel Avenue Louise Brussels Trademark Collection by Wyndham,8.0,"Elsene / Ixelles, Brussels",Very Good ,"1,528 reviews",Price 527 zł,1.9 km from center,King Room - Non-Smoking,4,,
111,B&B Avenue Deschanel,9.6,"Schaarbeek / Schaerbeek, Brussels",Exceptional ,227 reviews,Price 460 zł,2.6 km from center,Deluxe Double Room,3,,Location 9.3
112,Wok Rooms,7.7,"Elsene / Ixelles, Brussels",Good ,137 reviews,Price 466 zł,1.3 km from center,Superior Double Room,3,,
113,Hotel La Grande Cloche,8.5,"Brussels Center, Brussels",Very Good ,"1,117 reviews",Price 489 zł,0.6 km from center,Single Room,3,,
114,Hotel Evergreen,5.8,"Evere, Brussels",Review score ,438 reviews,Price 372 zł,4.5 km from center,Double Room,2,Breakfast included,
115,Hotel Aviation,4.6,"Anderlecht, Brussels",Review score ,"2,202 reviews",Price 341 zł,1.2 km from center,Single Room,3,,
116,Hôtel Belvue,7.2,"Sint-Jans-Molenbeek / Molenbeek-Saint-Jean, Brussels",Good ,713 reviews,Price 644 zł,1.1 km from center,Executive Double Room,3,,
117,Progress Hotel,7.6,"Sint-Joost-ten-Node, Brussels",Good ,883 reviews,Price 487 zł,1.2 km from center,Superior Single Room,4,,
118,La Maison Haute guest house,9.3,"Brussels Center, Brussels",Wonderful ,391 reviews,Original price 813 zł. Current price 718 zł.,0.8 km from center,Twin Room with Shower,3,Breakfast included,Location 9.5
119,Hotel Manhattan,4.1,"Brussels Center, Brussels",Review score ,"1,308 reviews",Price 294 zł,0.9 km from center,Single Room,1,,
120,New Hotel Charlemagne,7.7,"European District, Brussels",Good ,945 reviews,Price 541 zł,2.1 km from center,Double Room,4,,
121,Hotel Albergo,4.8,"Sint-Joost-ten-Node, Brussels",Review score ,590 reviews,Price 307 zł,1.3 km from center,Single Room,2,,
122,ROXI The Urban Residence Brussels,8.2,Brussels,Very Good ,927 reviews,Price 411 zł,6.7 km from center,Double Room,0,,
123,Hotel Satellite,8.5,"European District, Brussels",Very Good ,380 reviews,Price 606 zł,2.7 km from center,Economy Double Room,0,,
124,Hotel Novotel Brussels Off Grand Place,8.3,"Brussels Center, Brussels",Very Good ,"2,114 reviews",Price 712 zł,200 m from center,Superior Double Room,4,,Location 9.7
