,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
79,Eleni's home in Athens-room rental,8.9,"Pagkrati, Athens",Excellent ,119 reviews,Price 178 zł,1.6 km from center,Deluxe Double Room,0,,Location 9.3
80,Belle Epoque Suites,9.3,"Syntagma, Athens",Wonderful ,833 reviews,Original price 530 zł. Current price 425 zł.,450 m from center,Deluxe Double Room,0,,Location 9.6
81,Best Western Plus Embassy Hotel,8.4,"Athens City Centre, Athens",Very Good ,775 reviews,Original price 489 zł. Current price 418 zł.,2.1 km from center,Twin Room,4,Breakfast included,
82,Mandra Living-Kolonaki,9.5,"Kolonaki, Athens",Exceptional ,20 reviews,Price 300 zł,0.7 km from center,One-Bedroom Apartment,4,,Location 9.9
83,Royal Olympic Hotel,7.4,"Athens City Centre, Athens",Good ,"1,748 reviews",Price 572 zł,0.9 km from center,Special Offer - Executive Room,5,Breakfast included,
84,Green Suites Boutique Hotel,9.0,Athens,Wonderful ,"1,311 reviews",Price 547 zł,5.2 km from center,Double or Twin Room - Disability Access,5,Breakfast included,
85,The Athens Gate Hotel,8.8,"Koukaki, Athens",Excellent ,"2,494 reviews",Price 500 zł,0.8 km from center,Budget Double Room,4,Breakfast included,Location 9.7
86,Hotel Achilleas,8.8,"Syntagma, Athens",Excellent ,765 reviews,Price 335 zł,300 m from center,Standard  Room,3,Breakfast included,Location 9.6
87,Minoa Athens Hotel,8.1,"Athens City Centre, Athens",Very Good ,"1,982 reviews",Price 157 zł,1.5 km from center,Single Room,3,,
88,Tempi Hotel,8.0,"Monastiraki, Athens",Very Good ,"1,742 reviews",Price 132 zł,0.7 km from center,Budget Single Room with Shared Bathroom,1,,Location 9.7
89,Ilissos,8.3,"Koukaki, Athens",Very Good ,331 reviews,Price 324 zł,2 km from center,Single Room,4,,
90,Acropolis House,8.1,"Plaka, Athens",Very Good ,"1,002 reviews",Price 265 zł,350 m from center,Single Room with Private External Bathroom,2,Breakfast included,Location 9.7
91,Thisean Modern Suites By Athens Stay,8.5,"Kallithea, Athens",Very Good ,532 reviews,Original price 463 zł. Current price 371 zł.,4 km from center,Superior Apartment,4,,
92,Acropol Hotel,8.5,"Chalandri, Athens",Very Good ,474 reviews,Price 307 zł,8.6 km from center,Single Room,3,Breakfast included,
93,SOUL Athens Hotel,8.7,"Psiri, Athens",Excellent ,"1,120 reviews",Original price 610 zł. Current price 518 zł.,1 km from center,Double Room,0,,
94,Athens Capital Center Hotel - MGallery Collection,9.0,"Syntagma, Athens",Wonderful ,"1,009 reviews",Price 824 zł,150 m from center,Classic Queen Room,5,,Location 9.8
95,Nefeli Hotel,8.0,"Plaka, Athens",Very Good ,699 reviews,Price 260 zł,400 m from center,Single Room,2,Breakfast included,Location 9.7
96,COCO-MAT Athens Jumelle,9.1,"Kolonaki, Athens",Wonderful ,"2,187 reviews",Price 699 zł,0.7 km from center,Double Room,5,,Location 9.4
97,MiraMe Athens Boutique Hotel-House of Gastronomy,9.5,"Psiri, Athens",Exceptional ,228 reviews,Price 575 zł,1.2 km from center,Superior Double Room,4,Breakfast included,Location 9.7
98,Pan Hotel,8.4,"Syntagma, Athens",Very Good ,"1,251 reviews",Price 306 zł,200 m from center,Single Standard Room,3,Breakfast included,Location 9.7
99,Niche Hotel Athens,9.1,"Athens City Centre, Athens",Wonderful ,"1,783 reviews",Price 521 zł,1 km from center,Single niche Room,4,Breakfast included,Location 9.5
100,Nefeli Hotel,8.0,"Plaka, Athens",Very Good ,699 reviews,Price 260 zł,400 m from center,Single Room,2,Breakfast included,Location 9.7
101,COCO-MAT Athens Jumelle,9.1,"Kolonaki, Athens",Wonderful ,"2,187 reviews",Price 699 zł,0.7 km from center,Double Room,5,,Location 9.4
102,MiraMe Athens Boutique Hotel-House of Gastronomy,9.5,"Psiri, Athens",Exceptional ,228 reviews,Price 575 zł,1.2 km from center,Superior Double Room,4,Breakfast included,Location 9.7
103,Pan Hotel,8.4,"Syntagma, Athens",Very Good ,"1,251 reviews",Price 309 zł,200 m from center,Single Standard Room,3,Breakfast included,Location 9.7
104,Niche Hotel Athens,9.1,"Athens City Centre, Athens",Wonderful ,"1,783 reviews",Price 521 zł,1 km from center,Single niche Room,4,Breakfast included,Location 9.5
105,Philia Boutique Hotel,9.3,"Psiri, Athens",Wonderful ,489 reviews,Price 446 zł,0.9 km from center,Double Room with Patio,4,Breakfast included,Location 9.6
106,NJV Athens Plaza,8.4,"Syntagma, Athens",Very Good ,"1,092 reviews",Price 737 zł,50 m from center,Classic Single Room,5,,Location 9.7
107,Athens Tower Hotel by Palladian Hotels,8.2,"Monastiraki, Athens",Very Good ,231 reviews,Price 443 zł,0.8 km from center,Double Room,4,Breakfast included,Location 9.5
108,Hotel Fresh,8.6,"Athens City Centre, Athens",Excellent ,"1,455 reviews",Price 397 zł,1 km from center,Single Room,4,Breakfast included,
109,Ivis 4 Boutique Hotel,9.4,"Psiri, Athens",Wonderful ,719 reviews,Price 750 zł,1.1 km from center,Superior Double or Twin Room,4,Breakfast included,Location 9.6
110,"Brown Acropol, a member of Brown Hotels",8.4,"Athens City Centre, Athens",Very Good ,"2,030 reviews",Original price 415 zł. Current price 295 zł.,1.1 km from center,Cozy Double Room,4,,
111,Palladian Home,8.8,"Plaka, Athens",Excellent ,614 reviews,Price 401 zł,0.6 km from center,Standard Double Room,4,,Location 9.8
112,STAY INN,8.8,"Marousi, Athens",Excellent ,236 reviews,Price 587 zł,7.6 km from center,Double Room with Balcony,3,,
113,WUKELA APARTMENTS,9.2,"Psiri, Athens",Wonderful ,945 reviews,Price 366 zł,1.3 km from center,One-Bedroom Apartment,3,,Location 9.3
114,Central Hotel,8.4,"Plaka, Athens",Very Good ,"2,158 reviews",Price 318 zł,350 m from center,Single Standard,3,Breakfast included,Location 9.6
115,Economy Hotel,8.4,"Athens City Centre, Athens",Very Good ,"1,905 reviews",Price 228 zł,1 km from center,Single Room,2,Breakfast included,
116,Crafoord Place Hostel Athens,7.2,"Plaka, Athens",Good ,"1,722 reviews",Original price 80 zł. Current price 68 zł.,350 m from center,Bed in 6-Bed Mixed Dormitory Room,0,,Location 9.3
117,Herodion Hotel,8.8,"Koukaki, Athens",Excellent ,636 reviews,Price 528 zł,1.1 km from center,Single Room,4,Breakfast included,Location 9.8
118,The Marblous Athens,9.2,"Syntagma, Athens",Wonderful ,"1,185 reviews",Price 464 zł,200 m from center,Standard Single Room,0,Breakfast included,Location 9.8
119,Evripidou Suites,8.9,"Syntagma, Athens",Excellent ,955 reviews,Original price 762 zł. Current price 504 zł.,0.7 km from center,Superior Double Room,0,Breakfast included,
120,Heritage Hill Hotel,8.9,Athens,Excellent ,"1,054 reviews",Original price 909 zł. Current price 677 zł.,1.7 km from center,Classic Room,4,Breakfast included,
121,Athens 1890 Hotel & Spa,8.4,"Athens City Centre, Athens",Very Good ,494 reviews,Price 688 zł,0.6 km from center,Superior Athenian Room,4,,Location 9.7
122,Ermou Athens City Center Apartment,9.0,"Syntagma, Athens",Wonderful ,227 reviews,Price 354 zł,350 m from center,Deluxe Apartment,4,,Location 9.8
123,Athens Golden City Hotel,7.2,"Athens City Centre, Athens",Good ,"4,710 reviews",Price 159 zł,1.5 km from center,Single Room,3,Breakfast included,
124,GREA Ardittos,9.3,"Kallimarmaro, Athens",Wonderful ,211 reviews,Original price 361 zł. Current price 325 zł.,1.1 km from center,Apartment with Terrace,3,,
125,Heritage Hill Hotel,8.9,Athens,Excellent ,"1,054 reviews",Original price 909 zł. Current price 677 zł.,1.7 km from center,Classic Room,4,Breakfast included,
126,Athens 1890 Hotel & Spa,8.4,"Athens City Centre, Athens",Very Good ,494 reviews,Price 688 zł,0.6 km from center,Superior Athenian Room,4,,Location 9.7
127,"Hotel Grande Bretagne, a Luxury Collection Hotel, Athens",9.2,"Syntagma, Athens",Wonderful ,504 reviews,"Price 1,696 zł",50 m from center,"Classic, Guest room, 1 King, Courtyard view",5,,Location 9.8
128,Ermou Athens City Center Apartment,9.0,"Syntagma, Athens",Wonderful ,227 reviews,Price 354 zł,350 m from center,Deluxe Apartment,4,,Location 9.8
129,Athens Golden City Hotel,7.2,"Athens City Centre, Athens",Good ,"4,710 reviews",Price 159 zł,1.5 km from center,Single Room,3,Breakfast included,
130,GREA Ardittos,9.3,"Kallimarmaro, Athens",Wonderful ,211 reviews,Price 361 zł,1.1 km from center,Apartment with Terrace,3,,
131,360 Degrees,8.9,"Plaka, Athens",Excellent ,775 reviews,Price 480 zł,0.8 km from center,Standard Double or Twin Room,0,Breakfast included,Location 9.7
132,Acropolis Stay,9.2,"Koukaki, Athens",Wonderful ,519 reviews,Original price 392 zł. Current price 314 zł.,1.1 km from center,Standard Double Room with Balcony,0,,Location 9.6
133,Mansion Hotel,7.1,"Athens City Centre, Athens",Good ,"1,492 reviews",Price 144 zł,1.3 km from center,Single Room,0,,
134,Moxy Athens City,8.4,"Athens City Centre, Athens",Very Good ,127 reviews,Price 368 zł,1 km from center,Queen Room with Limited View,0,,
135,Athens Utopia Ermou,8.9,"Syntagma, Athens",Excellent ,"1,714 reviews",Price 835 zł,500 m from center,Classic Double Room,0,Breakfast included,Location 9.8
136,Perianth Hotel,9.0,"Syntagma, Athens",Wonderful ,850 reviews,Price 948 zł,0.6 km from center,Superior Double Acropolis View,5,Breakfast included,Location 9.6
137,Sweet home in Koukaki,9.4,"Koukaki, Athens",Wonderful ,233 reviews,Original price 305 zł. Current price 247 zł.,1.7 km from center,Apartment,3,,Location 9.6
138,HOTEL HILL,8.2,"Ayia Paraskevi, Athens",Very Good ,151 reviews,Price 305 zł,9.5 km from center,Standard Single Room,1,,
139,A for Athens,9.0,"Psiri, Athens",Wonderful ,"1,268 reviews",Price 659 zł,0.8 km from center,Deluxe Double Room,0,Breakfast included,Location 9.8
140,Hotel Exarchion,7.6,"Exarcheia, Athens",Good ,"1,012 reviews",Price 188 zł,1.2 km from center,Single Room,3,,
141,Coco-Mat Hotel Athens,9.1,"Kolonaki, Athens",Wonderful ,"1,409 reviews",Price 690 zł,0.9 km from center,Internal Budget Double Room - Sleep Tight ,4,,Location 9.5
142,Art Hotel Athens,7.3,"Athens City Centre, Athens",Good ,609 reviews,Price 210 zł,1.5 km from center,Single,4,,
143,Athens City View Urban Suites,9.2,"Monastiraki, Athens",Wonderful ,553 reviews,Price 437 zł,0.7 km from center,Double Room,4,,Location 9.8
144,PURE URBAN PREMIUM METRO AGIOS NIKOLAOS,7.6,Athens,Good ,75 reviews,Price 122 zł,3.1 km from center,One-Bedroom Apartment,3,,
145,Art Suites Korai,7.3,"Athens City Centre, Athens",Good ,"1,067 reviews",Price 277 zł,1.4 km from center,Junior Suite,4,,
146,Athens Studios,7.9,"Koukaki, Athens",Good ,"3,284 reviews",Original price 414 zł. Current price 352 zł.,1.1 km from center,Studio Apartment with Kitchenette and Balcony,3,Breakfast included,Location 9.6
147,B4B Athens 365,8.3,"Kallithea, Athens",Very Good ,"1,172 reviews",Price 404 zł,2.3 km from center,Corner Single Room with Acropolis View,4,Breakfast included,
148,Bright Eco Studios,8.8,"Ilisia, Athens",Excellent ,241 reviews,Price 352 zł,1.5 km from center,Studio,3,,
149,Mirada Hotel,8.0,"Glyfada, Athens",Very Good ,336 reviews,Price 422 zł,11.9 km from center,Superior Double Room,3,,
150,CHROMA FASHION ROOMS & APARTMENTS,9.2,"Chalandri, Athens",Wonderful ,"1,230 reviews",Original price 358 zł. Current price 335 zł.,7.9 km from center,Double or Twin Room with Balcony,4,,Location 9.3
151,Your stay next to Acropolis!,8.0,"Koukaki, Athens",Very Good ,113 reviews,Original price 258 zł. Current price 241 zł.,1.1 km from center,One-Bedroom Apartment,3,,Location 9.7
152,Cecil Hotel,7.8,"Psiri, Athens",Good ,"1,902 reviews",Original price 185 zł. Current price 173 zł.,0.8 km from center,Single Room,2,Breakfast included,Location 9.5
153,Amalia Hotel Athens,8.9,"Syntagma, Athens",Excellent ,"3,236 reviews",Original price 530 zł. Current price 497 zł.,200 m from center,Classic Single Room,4,Breakfast included,Location 9.7
154,Acropolis Hill Hotel,8.3,"Koukaki, Athens",Very Good ,591 reviews,Price 306 zł,1.4 km from center,Standard Double or Twin Room,3,Breakfast included,
155,St. Bjur Suites,8.4,"Psiri, Athens",Very Good ,"1,744 reviews",Original price 706 zł. Current price 364 zł.,0.8 km from center,Standard Room,4,Breakfast included,Location 9.6
156,Athens Center Square Hotel,8.3,"Psiri, Athens",Very Good ,"1,017 reviews",Price 238 zł,0.9 km from center,Partner offer option,3,Breakfast included,
157,Galini Palace,7.7,"Voula, Athens",Good ,462 reviews,Original price 303 zł. Current price 228 zł.,15.6 km from center, Double Room (Single Use),3,,
158,Athos Hotel,8.1,"Plaka, Athens",Very Good ,761 reviews,Original price 359 zł. Current price 336 zł.,350 m from center,Standard Twin Room,3,,Location 9.5
159,Acropolis Apartments,8.6,"Koukaki, Athens",Excellent ,209 reviews,Original price 375 zł. Current price 228 zł.,1.2 km from center,Apartment - Ground Floor,4,,Location 9.7
160,Athens Platinum Rooms and Suites,8.7,Athens,Excellent ,732 reviews,Original price 425 zł. Current price 397 zł.,3.3 km from center,Standard Double or Twin Room with Balcony,4,Breakfast included,
161,Glyfada South42,9.0,"Glyfada, Athens",Wonderful ,317 reviews,Original price 760 zł. Current price 533 zł.,13 km from center,Deluxe Double Room,4,,Location 9.7
162,Mosaikon,9.2,"Syntagma, Athens",Wonderful ,"1,680 reviews",Price 141 zł,0.6 km from center,Single Bed in 8-Bed Mixed Dormitory Room,0,,Location 9.7
163,One Three One - In the Heart of Athens,7.7,"Plaka, Athens",Good ,263 reviews,Original price 339 zł. Current price 317 zł.,1.2 km from center,Double Room with Balcony,3,,Location 9.5
164,Attalos Hotel,8.7,"Psiri, Athens",Excellent ,"2,336 reviews",Original price 283 zł. Current price 226 zł.,0.8 km from center,Single Room,3,,Location 9.7
165,Acropolis Apartment,8.5,"Plaka, Athens",Very Good ,52 reviews,Original price 282 zł. Current price 263 zł.,0.6 km from center,Deluxe Apartment,3,,Location 9.9
166,Arion Athens Hotel,8.5,"Psiri, Athens",Very Good ,528 reviews,Price 289 zł,0.9 km from center,Standard Double or Twin Room,3,Breakfast included,Location 9.5
167,Amazing Apartments @ Monastiraki Subway Station,9.1,"Psiri, Athens",Wonderful ,170 reviews,Original price 513 zł. Current price 479 zł.,0.8 km from center,Deluxe Studio,4,,Location 9.7
168,Ergon House,9.1,"Plaka, Athens",Wonderful ,"1,078 reviews",Price 732 zł,300 m from center,Small Double Room,4,Breakfast included,Location 9.8
169,Periscope,9.0,"Kolonaki, Athens",Wonderful ,122 reviews,Price 727 zł,0.9 km from center,Standard  Room,4,,Location 9.7
170,The Owl nest Modern and Cozy place in the Historical Center,9.3,"Syntagma, Athens",Wonderful ,26 reviews,Original price 376 zł. Current price 351 zł.,0.7 km from center,One-Bedroom Apartment,3,Breakfast included,Location 9.6
