,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
33,Apartament Nadolnik,9.3,"Nowe Miasto, Poznań",Wonderful ,70 reviews,Price 192 zł,3.1 km from center,One-Bedroom Apartment,3,,
34,Belle Epoque,8.3,"Jeżyce, Poznań",Very Good ,474 reviews,Price 230 zł,2.1 km from center,Standard Single Room,3,Breakfast included,
35,Ionia Apartment - Stary Rynek-,8.2,"Stare Miasto District, Poznań",Very Good ,621 reviews,Price 155 zł,500 m from center,Single Room,3,,Location 9.4
36,Apartament Broadway,9.0,"Stare Miasto District, Poznań",Wonderful ,131 reviews,Price 204 zł,0.6 km from center,Studio Apartment,3,,Location 9.7
37,Hotel Camping Malta,8.1,"Nowe Miasto, Poznań",Very Good ,"1,252 reviews",Price 206 zł,3.4 km from center,Single Room,3,Breakfast included,
38,Tanie spanie przy Targach Poznańskich - zameldowanie bezobsługowe-,7.2,"Grunwald, Poznań",Good ,36 reviews,Price 165 zł,2.2 km from center,Double Room with Shared Bathroom,0,,
39,Hotel Moderno Poznań,8.7,"Grunwald, Poznań",Excellent ,"1,992 reviews",Price 271 zł,2.9 km from center,Classic Twin Room ,4,,
40,Hampton By Hilton Poznan Old Town,9.0,"Stare Miasto District, Poznań",Wonderful ,"3,842 reviews",Price 342 zł,400 m from center,Queen Room,3,Breakfast included,Location 9.6
41,Hotel Zielony,8.4,"Wilda, Poznań",Very Good ,451 reviews,Price 219 zł,4.8 km from center,Single Room,3,,
42,Willa Na Nehringa,7.9,"Grunwald, Poznań",Good ,208 reviews,Price 130 zł,3.6 km from center,Single Room with Shared Bathroom,0,,
43,City Solei Boutique Hotel,9.1,"Stare Miasto District, Poznań",Wonderful ,"1,198 reviews",Price 272 zł,400 m from center,Comfort Single Room,4,,Location 9.6
44,POKOJE & NOCLEGI de'Górska,7.4,"Jeżyce, Poznań",Good ,223 reviews,Price 100 zł,6.9 km from center,Basic Twin Room with Shared Bathroom,0,,
45,M&M Centrum Apartments,8.5,"Stare Miasto District, Poznań",Very Good ,59 reviews,Price 249 zł,450 m from center,Apartment,3,,Location 9.9
46,Cinema Hostel,8.9,"Stare Miasto District, Poznań",Excellent ,531 reviews,Price 149 zł,0.6 km from center,Twin Room with Shared Bathroom,0,,Location 9.6
47,PREMIUM Apartments RATUSZOVA AD 1954 Stary Rynek Old Market Square,9.4,"Stare Miasto District, Poznań",Wonderful ,312 reviews,Price 722 zł,50 m from center,Deluxe Junior Suite,4,,Location 9.8
48,Hotel Atlantis,8.4,"Grunwald, Poznań",Very Good ,508 reviews,Price 190 zł,7.8 km from center,Double Room,2,,
49,Novotel Poznan Centrum,8.4,"Stare Miasto District, Poznań",Very Good ,"2,379 reviews",Price 308 zł,0.9 km from center,Standard Room with Queen Bed and Sofa,4,,Location 9.3
50,Poznan Rents - Apartamenty Mostowa Parking Free,8.8,"Stare Miasto District, Poznań",Excellent ,735 reviews,Price 432 zł,0.6 km from center,Apartment with Balcony,3,,Location 9.5
51,Lemon Plaza Hotel,8.9,"Stare Miasto District, Poznań",Excellent ,"2,676 reviews",Price 260 zł,3.8 km from center,Standard Single Room,3,,
52,Hotel Lechicka,7.7,"Stare Miasto District, Poznań",Good ,"1,125 reviews",Price 249 zł,3.9 km from center,Single Room,3,,
53,Hotel Palazzo Rosso,8.9,"Stare Miasto District, Poznań",Excellent ,"1,629 reviews",Price 318 zł,150 m from center,Standard Single Room,3,,Location 9.7
54,Meet Poznań Hotel,9.1,"Nowe Miasto, Poznań",Wonderful ,865 reviews,Price 168 zł,3.4 km from center,Standard Single Room,3,,
55,Ilonn Hotel,8.8,"Jeżyce, Poznań",Excellent ,"1,002 reviews",Price 279 zł,6.7 km from center,Classic Twin Room,4,,
56,Grand Royal Hotel,7.8,"Grunwald, Poznań",Good ,"2,056 reviews",Price 276 zł,7 km from center,Single Room,4,,
57,Apartamenty Schoeps Residence,9.6,"Stare Miasto District, Poznań",Exceptional ,428 reviews,Price 350 zł,150 m from center,Standard Double Room,3,,Location 9.9
58,Hotel Kortowo,8.9,Poznań,Excellent ,651 reviews,Price 235 zł,7.8 km from center,Single Room,3,Breakfast included,
59,Port Sołacz,8.7,"Jeżyce, Poznań",Excellent ,3 reviews,Price 350 zł,2.7 km from center,Standard Double Room,3,,Location 10
60,Sleep in Hostel & Apartments,8.7,"Stare Miasto District, Poznań",Excellent ,"1,721 reviews",Price 230 zł,100 m from center,Double Room with Shared Bathroom,0,,Location 9.6
61,Apartamenty Velvet,7.9,"Grunwald, Poznań",Good ,"1,533 reviews",Price 179 zł,2.2 km from center,Double Room with Kitchenette,3,,
62,Lilia House Poznan,8.2,"Stare Miasto District, Poznań",Very Good ,323 reviews,Price 167 zł,0.9 km from center,Budget Double Room,0,,Location 9.5
63,Apartament Nadolnik,9.3,"Nowe Miasto, Poznań",Wonderful ,70 reviews,Price 192 zł,3.1 km from center,One-Bedroom Apartment,3,,
64,Hotel DeSilva Premium Poznań,8.9,"Stare Miasto District, Poznań",Excellent ,"1,501 reviews",Price 338 zł,0.6 km from center,Standard Twin Room,4,,Location 9.5
65,Ionia Apartment - Stary Rynek-,8.2,"Stare Miasto District, Poznań",Very Good ,621 reviews,Price 155 zł,500 m from center,Single Room,3,,Location 9.4
66,Apartament Broadway,9.0,"Stare Miasto District, Poznań",Wonderful ,131 reviews,Price 204 zł,0.6 km from center,Studio Apartment,3,,Location 9.7
67,Hotel Camping Malta,8.1,"Nowe Miasto, Poznań",Very Good ,"1,252 reviews",Price 206 zł,3.4 km from center,Single Room,3,Breakfast included,
68,Tanie spanie przy Targach Poznańskich - zameldowanie bezobsługowe-,7.2,"Grunwald, Poznań",Good ,36 reviews,Price 165 zł,2.2 km from center,Double Room with Shared Bathroom,0,,
69,Platinum Apartments Aparthotel,8.5,"Stare Miasto District, Poznań",Very Good ,"1,672 reviews",Price 299 zł,0.7 km from center,Standard Studio,3,,Location 9.5
70,Apartamenty Klasztorna 25,9.0,"Stare Miasto District, Poznań",Wonderful ,"1,081 reviews",Price 279 zł,100 m from center,Single Room,3,,Location 9.8
71,Hotel Forza,8.2,"Stare Miasto District, Poznań",Very Good ,644 reviews,Price 260 zł,4.1 km from center,Comfort Double or Twin Room,3,,
72,Hotel Zielony,8.4,"Wilda, Poznań",Very Good ,451 reviews,Price 219 zł,4.8 km from center,Single Room,3,,
73,Willa Na Nehringa,7.9,"Grunwald, Poznań",Good ,208 reviews,Price 130 zł,3.6 km from center,Single Room with Shared Bathroom,0,,
74,Hotel Księcia Józefa,8.4,"Nowe Miasto, Poznań",Very Good ,348 reviews,Price 265 zł,6.7 km from center,Single Room,3,,
75,PREMIUM Apartments RATUSZOVA AD 1954 Stary Rynek Old Market Square,9.4,"Stare Miasto District, Poznań",Wonderful ,312 reviews,Price 722 zł,50 m from center,Deluxe Junior Suite,4,,Location 9.8
76,M&M Centrum Apartments,8.5,"Stare Miasto District, Poznań",Very Good ,59 reviews,Original price 249 zł. Current price 233 zł.,450 m from center,Apartment,3,,Location 9.9
77,Hotel Atlantis,8.4,"Grunwald, Poznań",Very Good ,508 reviews,Price 190 zł,7.8 km from center,Double Room,2,,
78,Na Kosynierskiej,6.7,"Grunwald, Poznań",Review score ,19 reviews,Price 118 zł,4 km from center,Double Room,0,,
79,Hotel NH Poznan,8.4,"Stare Miasto District, Poznań",Very Good ,"2,312 reviews",Price 288 zł,0.9 km from center,Standard Double or Twin Room,4,,Location 9.3
80,Hotel Kolegiacki,8.5,"Stare Miasto District, Poznań",Very Good ,"1,224 reviews",Original price 249 zł. Current price 233 zł.,150 m from center,Classic Double Room,4,,Location 9.6
81,Hotel Rezydencja Solei,8.0,"Jeżyce, Poznań",Very Good ,153 reviews,Price 229 zł,9.1 km from center,Single Room,4,,
82,TCZ Mokra,8.8,"Stare Miasto District, Poznań",Excellent ,271 reviews,Original price 270 zł. Current price 252 zł.,200 m from center,Standard Double Room,3,,Location 9.8
83,PRIMEX tani nocleg,7.7,"Jeżyce, Poznań",Good ,164 reviews,Original price 100 zł. Current price 93 zł.,6.6 km from center,Small Single Room,0,,
84,Hotel HP Park Poznań Malta Sport,8.7,"Nowe Miasto, Poznań",Excellent ,"1,008 reviews",Original price 249 zł. Current price 233 zł.,2.7 km from center,Twin Room - Street Side,3,,
85,Piper Cytadela Apartament,9.1,"Stare Miasto District, Poznań",Wonderful ,156 reviews,Original price 950 zł. Current price 346 zł.,1.8 km from center,Deluxe Apartment,3,,Location 9.5
86,ONE Apartamenty Gąsiorowskich 4,9.2,"Grunwald, Poznań",Wonderful ,340 reviews,Original price 250 zł. Current price 234 zł.,2.2 km from center,Studio Apartment,3,,Location 9.4
87,Sleepway Apartments - Blue Dream,9.2,"Stare Miasto District, Poznań",Wonderful ,157 reviews,Original price 240 zł. Current price 224 zł.,0.5 km from center,One-Bedroom Apartment,3,,Location 9.7
88,Villa Kornelka,8.2,"Jeżyce, Poznań",Very Good ,51 reviews,Original price 139 zł. Current price 130 zł.,8 km from center,Standard Single Room with Shared Bathroom,0,,
89,"""Poznań okazyjnie""",7.7,"Stare Miasto District, Poznań",Good ,123 reviews,Original price 169 zł. Current price 158 zł.,3.2 km from center,Single Room,3,,
90,Vesna Rooms MTP,8.6,"Grunwald, Poznań",Excellent ,171 reviews,Original price 191 zł. Current price 179 zł.,2.2 km from center,Double Room with Private Bathroom,3,,
91,TCZ Woźna,9.0,"Stare Miasto District, Poznań",Wonderful ,385 reviews,Original price 270 zł. Current price 252 zł.,200 m from center,Superior Double Room,0,,Location 9.9
92,City Center House Elephant,9.3,"Grunwald, Poznań",Wonderful ,191 reviews,Original price 288 zł. Current price 269 zł.,4.9 km from center,Double Room,3,,
93,Novotel Poznań Malta,8.2,"Nowe Miasto, Poznań",Very Good ,"1,816 reviews",Price 251 zł,2.7 km from center,Twin Room,3,,
94,sleepwell,7.8,"Grunwald, Poznań",Good ,9 reviews,Original price 249 zł. Current price 233 zł.,4.3 km from center,Studio,3,,
95,Cooltour,8.8,"Jeżyce, Poznań",Excellent ,457 reviews,Price 203 zł,1.8 km from center,Twin Room with Shared Bathroom,0,,Location 9.4
96,Sleepway Apartments - Red Metro,9.1,"Stare Miasto District, Poznań",Wonderful ,178 reviews,Original price 250 zł. Current price 234 zł.,0.5 km from center,Studio Apartment,3,,Location 9.7
97,Matejki Street Apartments,7.9,"Grunwald, Poznań",Good ,18 reviews,Original price 190 zł. Current price 178 zł.,2.4 km from center,Single Room,3,,
98,Hotel Sunny,6.9,"Grunwald, Poznań",Review score ,"1,013 reviews",Price 179 zł,7.6 km from center,Economy Double or Twin Room,3,,
99,"Grey Poznań Pokój z łazienką , Darmowy parking, Zameldowanie Bezobsługowe",6.7,"Stare Miasto District, Poznań",Review score ,631 reviews,Price 141 zł,10 km from center,Twin Room with Private Bathroom,0,,
100,Apartament Szyperska 23 Satre Miasto,10,"Stare Miasto District, Poznań",Exceptional ,6 reviews,Price 259 zł,350 m from center,One-Bedroom Apartment,3,,Location 10
101,City Center House Elephant,9.3,"Grunwald, Poznań",Wonderful ,191 reviews,Price 288 zł,4.9 km from center,Double Room,3,,
102,Piper Cytadela Apartament,9.1,"Stare Miasto District, Poznań",Wonderful ,156 reviews,Original price 950 zł. Current price 370 zł.,1.8 km from center,Deluxe Apartment,3,,Location 9.5
103,Hotel Palazzo Rosso,8.9,"Stare Miasto District, Poznań",Excellent ,"1,629 reviews",Price 318 zł,150 m from center,Standard Single Room,3,,Location 9.7
104,Apple Park,9.3,"Wilda, Poznań",Wonderful ,899 reviews,Price 269 zł,1.7 km from center,Deluxe Apartment,3,,Location 9.3
105,Attic Studio Poznań-Jeżyce,9.5,"Jeżyce, Poznań",Exceptional ,33 reviews,Price 207 zł,2.4 km from center,One-Bedroom Apartment,3,,Location 9.7
106,Sleepway Apartments- Green Dream,9.1,"Stare Miasto District, Poznań",Wonderful ,194 reviews,Price 250 zł,0.5 km from center,One-Bedroom Apartment,3,,Location 9.8
107,sleepwell,7.8,"Grunwald, Poznań",Good ,9 reviews,Price 249 zł,4.3 km from center,Studio,3,,
108,Aparthotel Fortune Old Town,9.1,"Stare Miasto District, Poznań",Wonderful ,654 reviews,Price 299 zł,450 m from center,Double Room,3,,Location 9.7
109,Hotel Sunny,6.9,"Grunwald, Poznań",Review score ,"1,013 reviews",Price 179 zł,7.6 km from center,Economy Double or Twin Room,3,,
110,"Very Berry - Glogowska 39-5 - Apartamenty Targowe, self check in 24h",8.7,"Grunwald, Poznań",Excellent ,284 reviews,Price 315 zł,2.3 km from center,Studio Apartment,3,,
111,Expolis Residence - City Center Poznań Główny MTP RECEPTION 24H,8.4,"Grunwald, Poznań",Very Good ,"3,047 reviews",Price 189 zł,2.5 km from center,Single Room with Private Bathroom,3,,
112,Śródka Boutique Hotel,9.2,"Nowe Miasto, Poznań",Wonderful ,"1,252 reviews",Price 234 zł,1.4 km from center,Single Room,3,,Location 9.4
113,Sleepway Apartments - Garbary 95-112a,9.1,"Stare Miasto District, Poznań",Wonderful ,150 reviews,Price 260 zł,0.5 km from center,One-Bedroom Apartment,3,,Location 9.7
114,Kwatery Pokoje Mira,8.5,"Jeżyce, Poznań",Very Good ,135 reviews,Price 100 zł,8.1 km from center,Budget Single Room with Shared Bathroom,0,,
115,"""Poznań okazyjnie""",7.7,"Stare Miasto District, Poznań",Good ,123 reviews,Price 169 zł,3.2 km from center,Single Room,3,,
116,Hotel Gold,8.3,"Jeżyce, Poznań",Very Good ,"1,025 reviews",Price 139 zł,4.3 km from center,Standard Twin Room with Shared Bathroom,2,,
117,H31,9.0,"Grunwald, Poznań",Wonderful ,332 reviews,Price 260 zł,5 km from center,Small Single Room,3,,
118,PREMIUM Apartments RATUSZOVA AD 1954 Stary Rynek Old Market Square,9.4,"Stare Miasto District, Poznań",Wonderful ,312 reviews,Price 722 zł,50 m from center,Deluxe Junior Suite,4,,Location 9.8
119,Apartament Sensual SAUNA&JACUZZI Poznań,8.9,"Stare Miasto District, Poznań",Excellent ,106 reviews,Price 865 zł,450 m from center,Superior Apartment,3,,
120,Hotel Rezydencja Solei,8.0,"Jeżyce, Poznań",Very Good ,153 reviews,Price 229 zł,9.1 km from center,Single Room,4,,
121,"Grey Poznań Pokój z łazienką , Darmowy parking, Zameldowanie Bezobsługowe",6.7,"Stare Miasto District, Poznań",Review score ,631 reviews,Price 141 zł,10 km from center,Twin Room with Private Bathroom,0,,
122,Old Town Centrum Residence Apartments,8.1,"Stare Miasto District, Poznań",Very Good ,196 reviews,Price 840 zł,350 m from center,Loft Three-Bedroom Apartment with Dinning Room (7 Adults),3,,Location 9.4
123,Apartamenty Stare Zoo,8.6,"Jeżyce, Poznań",Excellent ,682 reviews,Price 285 zł,1.9 km from center,Apartment,3,,Location 9.3
124,Sleepway Apartments -Boho Chic,9.3,"Stare Miasto District, Poznań",Wonderful ,29 reviews,Price 240 zł,0.7 km from center,One-Bedroom Apartment,3,,Location 9.9
125,Apartamenty Stare Zoo,8.6,"Jeżyce, Poznań",Excellent ,682 reviews,Price 285 zł,1.9 km from center,Apartment,3,,Location 9.3
126,EL Apartments - Antares,9.3,"Stare Miasto District, Poznań",Wonderful ,116 reviews,Original price 470 zł. Current price 447 zł.,400 m from center,One-Bedroom Apartment,3,,Location 9.8
127,Apple Green Apartments,9.1,"Wilda, Poznań",Wonderful ,592 reviews,Price 260 zł,1.3 km from center,Superior Apartment,3,,Location 9.5
128,Sen Poznań - ZAMELDOWANIE BEZOBSŁUGOWE -,6.6,"Stare Miasto District, Poznań",Review score ,91 reviews,Original price 115 zł. Current price 109 zł.,6 km from center,Double Room with Shared Bathroom,0,,
129,Avalis Apartamenty,8.7,"Grunwald, Poznań",Excellent ,226 reviews,Original price 221 zł. Current price 209 zł.,2.2 km from center,Apartment (2 Adults),3,,Location 9.4
130,EL Apartments - Solaris,9.4,"Stare Miasto District, Poznań",Wonderful ,70 reviews,Original price 420 zł. Current price 399 zł.,0.6 km from center,One-Bedroom Apartment,3,,Location 9.4
131,EL Apartments - Orion,9.6,"Nowe Miasto, Poznań",Exceptional ,153 reviews,Original price 370 zł. Current price 351 zł.,3 km from center,One-Bedroom Apartment,3,,
132,Apartament Matejki,8.8,"Grunwald, Poznań",Excellent ,182 reviews,Original price 309 zł. Current price 294 zł.,2.4 km from center,Studio Apartment,3,,Location 9.4
133,H2 APARTMENT- Gąsiorowskich 4 - Parking Podziemny - Self Check In 24h - MTP Targi - PKP - Sklep Netto w budynku,9.3,"Grunwald, Poznań",Wonderful ,301 reviews,Original price 700 zł. Current price 665 zł.,2.2 km from center,One-Bedroom Apartment,3,,Location 9.4
134,Tanie Spanie przy City Park - Zameldowanie Bezobsługowe -,6.4,"Grunwald, Poznań",Review score ,51 reviews,Original price 149 zł. Current price 142 zł.,2.7 km from center,Quadruple Room with Shared Bathroom,0,,
135,EL Apartments - Gemini,9.5,"Stare Miasto District, Poznań",Exceptional ,67 reviews,Original price 420 zł. Current price 399 zł.,0.7 km from center,One-Bedroom Apartment,3,,Location 9.6
136,Sleepway Apartments - Grey Dream,8.9,"Stare Miasto District, Poznań",Excellent ,118 reviews,Original price 250 zł. Current price 237 zł.,0.6 km from center,One-Bedroom Apartment,3,,Location 9.5
137,Sleepway Apartments - English Dream,9.2,"Stare Miasto District, Poznań",Wonderful ,130 reviews,Original price 240 zł. Current price 228 zł.,0.5 km from center,One-Bedroom Apartment,3,,Location 9.6
138,Apartament Rybaki 22,8.6,"Stare Miasto District, Poznań",Excellent ,103 reviews,Original price 306 zł. Current price 291 zł.,0.7 km from center,Studio Apartment,3,,Location 9.8
139,Biały Dom Henlex Hotel Restauracja,8.7,"Nowe Miasto, Poznań",Excellent ,444 reviews,Price 250 zł,8.1 km from center,Single Room,3,Breakfast included,
140,"Very Berry - Chełmońskiego 20 - Deluxe Apartments, check in 24h",8.8,"Grunwald, Poznań",Excellent ,79 reviews,Original price 343 zł. Current price 326 zł.,2.6 km from center,Studio Apartment,3,,Location 9.4
141,Apartament Malta,9.6,"Nowe Miasto, Poznań",Exceptional ,37 reviews,Original price 280 zł. Current price 266 zł.,4.5 km from center,One-Bedroom Apartment,3,,Location 9.3
142,Apartament Old Town View SAUNA&JACUZZI Poznań,9.0,"Stare Miasto District, Poznań",Wonderful ,51 reviews,Original price 931 zł. Current price 884 zł.,450 m from center,Superior Apartment with Sauna,3,,Location 9.5
143,Cinema Apartments,8.7,"Stare Miasto District, Poznań",Excellent ,"1,106 reviews",Price 319 zł,0.6 km from center,Deluxe Queen Studio ,3,,Location 9.5
144,Apartamenty Plac Kolegiacki,8.7,"Stare Miasto District, Poznań",Excellent ,37 reviews,Original price 367 zł. Current price 349 zł.,150 m from center,One-Bedroom Apartment,3,,Location 9.7
145,Wolny pokój Winogrady,,"Stare Miasto District, Poznań",,,Original price 167 zł. Current price 158 zł.,2.7 km from center,One-Bedroom Apartment,0,,
146,"Very Berry - Podgorna 1c - Old City Apartments, check in 24h",9.0,"Stare Miasto District, Poznań",Wonderful ,328 reviews,Original price 403 zł. Current price 383 zł.,400 m from center,Superior Apartment,3,,Location 9.6
147,Pensjonat Wrzos,9.2,"Nowe Miasto, Poznań",Wonderful ,341 reviews,Price 179 zł,5 km from center,Deluxe Single Room,3,,
148,Very Berry - Glogowska 35a - MTP Apartments - self check in 24h,8.2,"Grunwald, Poznań",Very Good ,278 reviews,Original price 254 zł. Current price 242 zł.,2.2 km from center,Studio Apartment,3,,
149,"Very Berry - Zwierzyniecka 30 - check in 24h, parking, lift",8.5,"Jeżyce, Poznań",Very Good ,174 reviews,Price 328 zł,2.1 km from center,Studio Apartment,3,,
