,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
20,Sercotel Gran Hotel Conde Duque,8.4,"Chamberi, Madrid",Very Good ,"3,294 reviews",Original price 784 zł. Current price 627 zł.,1.6 km from center,Single  Interior Room,4,,
21,One Shot Fortuny 07,8.4,"Chamberi, Madrid",Very Good ,"1,123 reviews",Price 747 zł,1.7 km from center,Standard Double or Twin Room,4,,Location 9.4
22,Eurostars Madrid Tower,8.6,"Fuencarral-El Pardo, Madrid",Excellent ,"3,330 reviews",Price 774 zł,7 km from center,Superior Double or Twin Room Single Use,5,,
23,Erase un Hotel,8.3,"Tetuan, Madrid",Very Good ,"4,524 reviews",Price 493 zł,5.2 km from center,Double or Twin Room,3,,
24,Melia Barajas,8.3,"Barajas, Madrid",Very Good ,"4,291 reviews",Price 652 zł,11.9 km from center,Meliá Room,4,,
25,The Match Madrid,8.4,"Chamberi, Madrid",Very Good ,"1,014 reviews",Price 612 zł,2.9 km from center,Business Double Room,3,,
26,"Hotel Madrid Alameda Aeropuerto, Affiliated by Meliá",8.1,"Barajas, Madrid",Very Good ,"6,427 reviews",Price 652 zł,11.9 km from center,Standard Room,4,,
27,Eurostars Central,8.4,"Madrid City Center, Madrid",Very Good ,"3,344 reviews",Price 704 zł,1.2 km from center,Single Room,4,,
28,Hotel Opera,8.4,"Madrid City Center, Madrid",Very Good ,"1,981 reviews",Price 704 zł,0.6 km from center,Economy Single Room,4,,Location 9.6
29,Velázquez 45 by Pillow,8.7,"Salamanca, Madrid",Excellent ,"4,016 reviews",Price 718 zł,2 km from center,Single Room,3,,Location 9.7
30,H10 Puerta de Alcalá,8.5,"Salamanca, Madrid",Very Good ,"3,678 reviews",Price 657 zł,2 km from center,Basic Double Room,4,,Location 9.4
31,HC Hostel,5.5,"Madrid City Center, Madrid",Review score ,789 reviews,Price 46 zł,400 m from center,Bunk Bed in Mixed Dormitory Room,0,,
32,Hotel Sardinero Madrid,8.7,"Chamberi, Madrid",Excellent ,"1,450 reviews",Price 676 zł,1.4 km from center,Standard Double or Twin Room,4,,Location 9.5
33,TaCH Madrid Airport,8.4,"Barajas, Madrid",Very Good ,"6,224 reviews",Original price 587 zł. Current price 548 zł.,11.8 km from center,Double Room with Single Use ,4,,
34,Sercotel Gran Hotel Conde Duque,8.4,"Chamberi, Madrid",Very Good ,"3,294 reviews",Original price 784 zł. Current price 627 zł.,1.6 km from center,Single  Interior Room,4,,
35,One Shot Prado 23,8.3,"Madrid City Center, Madrid",Very Good ,"1,550 reviews",Price 612 zł,500 m from center,Economy Double or Twin Room,3,,Location 9.6
36,Riu Plaza España,8.9,"Madrid City Center, Madrid",Excellent ,"28,113 reviews","Original price 1,725 zł. Current price 1,121 zł.",1 km from center,Deluxe Twin,4,Breakfast included,Location 9.7
37,Ibis Madrid Aeropuerto Barajas,8.1,"Barajas, Madrid",Very Good ,"6,039 reviews",Price 516 zł,12 km from center,Double Room,2,,
38,"Hotel Indigo Madrid - Princesa, an IHG Hotel",8.5,"Moncloa-Aravaca, Madrid",Very Good ,"1,381 reviews",Price 873 zł,1.9 km from center,Standard Double Room,3,,
39,Hotel Cortezo,8.0,"Madrid City Center, Madrid",Very Good ,"5,399 reviews",Price 751 zł,350 m from center,Double or Twin Room,3,,Location 9.4
40,Eurostars Suites Mirasierra,8.5,"Fuencarral-El Pardo, Madrid",Very Good ,"2,709 reviews",Price 657 zł,7.8 km from center,Deluxe Suite with Parking,5,,
41,Hotel Santo Domingo,7.5,"Madrid City Center, Madrid",Good ,"5,128 reviews",Original price 798 zł. Current price 678 zł.,0.6 km from center,Small Double Room,4,,Location 9.4
42,Sercotel Madrid Aeropuerto,8.5,"Barajas, Madrid",Very Good ,"3,691 reviews",Original price 633 zł. Current price 507 zł.,11.2 km from center,Double or Twin Room (1-2 Adults),4,,
43,Catalonia Plaza Mayor,9.0,"Madrid City Center, Madrid",Wonderful ,"2,336 reviews",Price 798 zł,450 m from center,Double or Twin Room,4,,Location 9.5
44,NH Madrid Balboa,8.5,"Salamanca, Madrid",Very Good ,"1,305 reviews",Price 598 zł,2.8 km from center,Single Room,4,,
45,Zenit Abeba,8.5,"Salamanca, Madrid",Very Good ,"2,560 reviews",Price 605 zł,3 km from center,Double or Twin Room,4,,
46,Silken Puerta Madrid,8.5,"San Blas, Madrid",Very Good ,"2,799 reviews",Original price 613 zł. Current price 490 zł.,6.7 km from center,Comfort Double or Twin Room,4,,
47,H10 Tribeca,8.8,"Tetuan, Madrid",Excellent ,"3,156 reviews",Price 626 zł,4.3 km from center,Deluxe Double or Twin Room with Extra Bed (2 Adults + 1 Child),4,,
48,Hostal royal begoña,8.4,"Fuencarral-El Pardo, Madrid",Very Good ,552 reviews,Price 282 zł,7.8 km from center,Budget Double Room,0,,
49,Hotel Nuevo Madrid,8.2,"Ciudad Lineal, Madrid",Very Good ,"8,647 reviews",Price 363 zł,6.6 km from center,Single Room,4,,
50,Eurostars Central,8.4,"Madrid City Center, Madrid",Very Good ,"3,344 reviews",Price 704 zł,1.2 km from center,Single Room,4,,
51,Hotel Mayorazgo,8.7,"Madrid City Center, Madrid",Excellent ,"3,973 reviews",Price 846 zł,0.8 km from center,Single Room,4,,Location 9.6
52,Hostal royal begoña,8.4,"Fuencarral-El Pardo, Madrid",Very Good ,552 reviews,Price 282 zł,7.8 km from center,Budget Double Room,0,,
53,Catalonia Plaza Mayor,9.0,"Madrid City Center, Madrid",Wonderful ,"2,336 reviews",Price 798 zł,450 m from center,Double or Twin Room,4,,Location 9.5
54,Agumar,8.1,"Retiro, Madrid",Very Good ,"7,188 reviews",Price 513 zł,2 km from center,Single Room,4,,
55,Zenit Abeba,8.5,"Salamanca, Madrid",Very Good ,"2,560 reviews",Price 605 zł,3 km from center,Double or Twin Room,4,,
56,Hotel Meninas - Boutique Opera,8.4,"Madrid City Center, Madrid",Very Good ,741 reviews,Price 563 zł,0.6 km from center,Single Room,4,,Location 9.6
57,Ilunion Alcalá Norte,8.6,"San Blas, Madrid",Excellent ,"9,060 reviews",Original price 803 zł. Current price 643 zł.,7.3 km from center,Double or Twin Room,4,,
58,Woohoo Hostal Madrid,7.3,"Madrid City Center, Madrid",Good ,"2,478 reviews",Price 190 zł,450 m from center,Bed in 4-Bed Dormitory Room,2,,Location 9.4
59,Catalonia Gran Vía Madrid,8.6,"Madrid City Center, Madrid",Excellent ,"4,018 reviews",Price 985 zł,500 m from center,Double or Twin Room,4,,Location 9.6
60,Catalonia Goya,8.5,"Salamanca, Madrid",Very Good ,"2,215 reviews","Price 1,079 zł",2 km from center,Double or Twin Room,4,,Location 9.5
61,Eurostars Monte Real,8.7,"Fuencarral-El Pardo, Madrid",Excellent ,"1,419 reviews",Price 418 zł,7.3 km from center,Double Room,4,,
62,Abba Madrid,8.8,"Salamanca, Madrid",Excellent ,"1,827 reviews",Price 610 zł,3.6 km from center,Twin Room,4,,
63,Soho Boutique Congreso,8.6,"Madrid City Center, Madrid",Excellent ,"3,286 reviews",Price 915 zł,0.5 km from center,Double or Twin Room,4,,Location 9.6
64,Hotel Cortezo,8.0,"Madrid City Center, Madrid",Very Good ,"5,399 reviews",Price 751 zł,350 m from center,Double or Twin Room,3,,Location 9.4
65,Hotel Nuevo Madrid,8.2,"Ciudad Lineal, Madrid",Very Good ,"8,647 reviews",Price 363 zł,6.6 km from center,Single Room,4,,
66,Silken Puerta Madrid,8.5,"San Blas, Madrid",Very Good ,"2,799 reviews",Original price 613 zł. Current price 490 zł.,6.7 km from center,Comfort Double or Twin Room,4,,
67,Hotel Mora by MIJ,8.0,"Madrid City Center, Madrid",Very Good ,"2,365 reviews",Price 697 zł,1.1 km from center,Single Room,2,,Location 9.5
68,Petit Palace President Castellana,7.8,"Salamanca, Madrid",Good ,"2,578 reviews","Original price 1,004 zł. Current price 904 zł.",1.9 km from center,Double Room (1 - 2 Adults),4,,Location 9.4
69,Axor Feria,8.4,"San Blas, Madrid",Very Good ,"2,903 reviews",Price 516 zł,10.8 km from center,Double Room,4,,
70,Exe Madrid Norte,8.4,"Hortaleza, Madrid",Very Good ,"2,242 reviews",Price 465 zł,8.9 km from center,Double Room (1 Adult),4,,
71,Catalonia Puerta del Sol,9.0,"Madrid City Center, Madrid",Wonderful ,"1,331 reviews",Price 938 zł,300 m from center,Double or Twin Room,4,,Location 9.7
72,"Holiday Inn Madrid - Las Tablas, an IHG Hotel",8.3,"Fuencarral-El Pardo, Madrid",Very Good ,"1,105 reviews",Price 319 zł,10.9 km from center,Standard Double or Twin Room,4,,
73,H10 Tribeca,8.8,"Tetuan, Madrid",Excellent ,"3,156 reviews",Price 626 zł,4.3 km from center,Deluxe Double or Twin Room with Extra Bed (2 Adults + 1 Child),4,,
74,Catalonia Las Cortes,9.2,"Madrid City Center, Madrid",Wonderful ,"1,173 reviews",Price 938 zł,450 m from center,Double or Twin Room,4,,Location 9.7
75,NH Madrid Atocha,8.1,"Retiro, Madrid",Very Good ,"1,882 reviews",Price 732 zł,1.5 km from center,Basic Single Room,3,,
76,Air Rooms Madrid Airport By Premium Traveller,7.3,"Barajas, Madrid",Good ,"1,591 reviews",Price 859 zł,12.6 km from center,Standard Double Room,4,,
77,Ilunion Pio XII,8.3,"Chamartín, Madrid",Very Good ,"7,685 reviews",Original price 728 zł. Current price 583 zł.,6.3 km from center,Double or Twin Room,4,,
78,Emperador,8.5,"Madrid City Center, Madrid",Very Good ,"5,046 reviews",Price 938 zł,0.7 km from center,Double or Twin Room,4,,Location 9.7
79,Arc House Madrid - Puerta del Sol Only Adults,7.5,"Madrid City Center, Madrid",Good ,"2,841 reviews",Price 164 zł,150 m from center,Single Bed in Female Dormitory Room,0,,Location 9.4
80,Hotel Avenida Gran Vía,7.4,"Madrid City Center, Madrid",Good ,"2,360 reviews",Price 751 zł,350 m from center,Double or Twin Room (1-2 Adults),3,,Location 9.5
81,II Castillas Madrid,8.7,"Madrid City Center, Madrid",Excellent ,"4,220 reviews",Price 785 zł,300 m from center,Single Room,3,,Location 9.7
82,Bloom Inn Madrid,8.5,"Madrid City Center, Madrid",Very Good ,935 reviews,Original price 840 zł. Current price 672 zł.,0.6 km from center,Standard Twin Room,3,,Location 9.3
83,Eurostars Plaza Mayor,8.4,"Madrid City Center, Madrid",Very Good ,"1,553 reviews",Price 845 zł,400 m from center,Double or Twin Room,4,,
84,Eurostars Madrid Gran Vía,8.6,"Madrid City Center, Madrid",Excellent ,"1,688 reviews",Price 906 zł,0.7 km from center,Double Room,4,,
85,"Hotel Indigo Madrid - Princesa, an IHG Hotel",8.5,"Moncloa-Aravaca, Madrid",Very Good ,"1,381 reviews",Price 873 zł,1.9 km from center,Standard Double Room,3,,
86,H10 Puerta de Alcalá,8.5,"Salamanca, Madrid",Very Good ,"3,678 reviews",Price 657 zł,2 km from center,Basic Double Room,4,,Location 9.4
87,Ibis Budget Madrid Vallecas,7.5,"Villa de Vallecas, Madrid",Good ,"1,933 reviews",Price 299 zł,7.3 km from center,Standard Double Room,1,,
88,Dear Hotel Madrid,8.8,"Madrid City Center, Madrid",Excellent ,"5,909 reviews",Price 995 zł,0.9 km from center,Deluxe Double or Twin Room,4,,Location 9.7
89,NH Madrid Balboa,8.5,"Salamanca, Madrid",Very Good ,"1,305 reviews",Price 598 zł,2.8 km from center,Single Room,4,,
90,Pestana Plaza Mayor Madrid,9.0,"Madrid City Center, Madrid",Wonderful ,"3,534 reviews","Price 1,192 zł",400 m from center,Standard Room,4,,Location 9.8
91,Only YOU Boutique Hotel Madrid,9.1,"Madrid City Center, Madrid",Wonderful ,"2,529 reviews","Price 1,642 zł",0.9 km from center,Small Double Room,4,,Location 9.6
92,Vincci Centrum,8.3,"Madrid City Center, Madrid",Very Good ,"3,682 reviews","Original price 1,136 zł. Current price 1,022 zł.",400 m from center,Budget Double or Twin Room,4,,Location 9.5
93,Vértice Roomspace,8.1,"Villaverde, Madrid",Very Good ,"8,113 reviews",Price 296 zł,9.4 km from center,Double Room (1 Adult) with Parking,3,,
94,Espahotel Gran Vía,8.5,"Madrid City Center, Madrid",Very Good ,"1,322 reviews",Price 915 zł,0.9 km from center,Studio (2 Adults),3,,Location 9.7
95,Hotel Chamartin The One,8.0,"Chamartín, Madrid",Very Good ,"9,409 reviews",Price 611 zł,6.3 km from center,Double Room,4,,
96,Hostal Avenida Barajas,8.2,"Barajas, Madrid",Very Good ,"2,012 reviews",Price 328 zł,12 km from center,Single Room,3,,
97,Petit Palace Chueca,8.6,"Madrid City Center, Madrid",Excellent ,"2,813 reviews",Price 948 zł,450 m from center,Double or Twin Room,3,,Location 9.7
98,Soho Boutique Opera,8.6,"Madrid City Center, Madrid",Excellent ,"3,063 reviews",Price 985 zł,450 m from center,Double or Twin Room,4,,Location 9.6
99,Novotel Madrid Center,8.7,"Salamanca, Madrid",Excellent ,"4,356 reviews",Price 818 zł,2.7 km from center,Standard Queen Room with Sofa,4,,
100,Novotel Madrid Center,8.7,"Salamanca, Madrid",Excellent ,"4,356 reviews",Price 818 zł,2.7 km from center,Standard Queen Room with Sofa,4,,
101,Urban Sea Hotel Atocha 113,7.9,"Madrid City Center, Madrid",Good ,"1,630 reviews",Price 558 zł,1 km from center,Single Room,1,,Location 9.3
102,Wellington Hotel & Spa Madrid,8.8,"Salamanca, Madrid",Excellent ,"1,163 reviews","Price 1,595 zł",1.7 km from center,Executive Double Room,5,,Location 9.7
103,Petit Palace Plaza del Carmen,8.7,"Madrid City Center, Madrid",Excellent ,"1,342 reviews",Price 812 zł,250 m from center,Small Double Room,4,,Location 9.6
104,The Match Madrid,8.4,"Chamberi, Madrid",Very Good ,"1,014 reviews",Original price 612 zł. Current price 572 zł.,2.9 km from center,Business Double Room,3,,
105,Ilunion Suites Madrid,8.5,"Chamartín, Madrid",Very Good ,"5,840 reviews",Original price 901 zł. Current price 721 zł.,4.5 km from center,Standard Double or Twin Room,4,,
106,Hotel Mirador de Chamartín,8.4,"Ciudad Lineal, Madrid",Very Good ,"2,358 reviews",Price 657 zł,7.8 km from center,Deluxe Double Room,4,,
107,Axor Barajas,8.5,"San Blas, Madrid",Very Good ,"2,644 reviews",Price 587 zł,10.8 km from center,Double or Twin Room,4,,
108,Vincci Soma,8.3,"Salamanca, Madrid",Very Good ,"5,020 reviews","Price 1,032 zł",2.3 km from center,Small Single Room,4,,Location 9.3
109,Le Petit Palü-Fuencarral,7.7,"Madrid City Center, Madrid",Good ,"3,492 reviews",Original price 305 zł. Current price 285 zł.,0.6 km from center,Single Room,3,,Location 9.5
110,Exe Suites 33,8.4,"Madrid City Center, Madrid",Very Good ,"1,236 reviews",Price 798 zł,0.9 km from center,Double or Twin Room,3,,Location 9.4
111,Hostal Madrid,8.5,"Madrid City Center, Madrid",Very Good ,"1,776 reviews",Original price 615 zł. Current price 575 zł.,150 m from center,Interior Single Room,3,,Location 9.8
112,Hotel Regina,9.2,"Madrid City Center, Madrid",Wonderful ,"10,841 reviews","Original price 1,396 zł. Current price 1,305 zł.",300 m from center,Single Room,3,Breakfast included,Location 9.9
113,Hotel Best Osuna,7.6,"Hortaleza, Madrid",Good ,"3,923 reviews",Price 390 zł,8.6 km from center,Single Room,4,,
114,Hostel Napoles,4.9,"Hortaleza, Madrid",Review score ,"1,944 reviews",Price 93 zł,6.7 km from center,Bunk Bed in Mixed Dormitory Room,0,,
115,Hotel Sardinero Madrid,8.7,"Chamberi, Madrid",Excellent ,"1,450 reviews",Original price 676 zł. Current price 632 zł.,1.4 km from center,Standard Double or Twin Room,4,,Location 9.5
116,Hostal Abami II,8.4,"Madrid City Center, Madrid",Very Good ,"1,192 reviews",Original price 756 zł. Current price 565 zł.,0.8 km from center,Twin Room,2,,Location 9.5
117,Agora Juan de Austria,8.2,"Chamberi, Madrid",Very Good ,"1,452 reviews","Original price 1,272 zł. Current price 951 zł.",1.7 km from center,Single Room,4,,
118,ME Madrid Reina Victoria by Meliá,8.3,"Madrid City Center, Madrid",Very Good ,954 reviews,"Original price 1,197 zł. Current price 1,119 zł.",300 m from center,Aura Room,4,,Location 9.5
119,Ibis Budget Madrid Centro Las Ventas,7.8,"Ciudad Lineal, Madrid",Good ,"2,501 reviews",Price 346 zł,4.4 km from center,Standard Room with 2 Single Beds,1,,
120,Hotel Miau,8.5,"Madrid City Center, Madrid",Very Good ,"1,407 reviews",Original price 847 zł. Current price 792 zł.,400 m from center,Double Room,3,,Location 9.7
121,NH Collection Madrid Colón,8.5,"Salamanca, Madrid",Very Good ,"1,105 reviews",Price 877 zł,1.6 km from center,Superior Single Room,4,,Location 9.6
122,Bob W Chueca,8.8,"Madrid City Center, Madrid",Excellent ,407 reviews,Original price 571 zł. Current price 534 zł.,0.8 km from center,Chueca Design Studio,3,,Location 9.7
123,Hotel Infantas by MIJ,8.4,"Madrid City Center, Madrid",Very Good ,"1,581 reviews",Price 845 zł,0.7 km from center,Double or Twin Room,4,,Location 9.6
124,Novotel Campo De Las Naciones,8.4,"Barajas, Madrid",Very Good ,"3,315 reviews",Price 671 zł,9 km from center,Superior Queen Room with Sofa,4,,
125,Eurostars Plaza Mayor,8.4,"Madrid City Center, Madrid",Very Good ,"1,553 reviews",Price 845 zł,400 m from center,Double or Twin Room,4,,
126,Hostal Abel Victoriano,8.3,"Madrid City Center, Madrid",Very Good ,"1,212 reviews",Original price 727 zł. Current price 582 zł.,1.1 km from center,Double Room,3,,Location 9.4
127,Hotel Acta Madfor,8.2,"Moncloa-Aravaca, Madrid",Very Good ,"2,457 reviews",Price 591 zł,1.6 km from center,Double or Twin Room,3,,
128,ARTIEM Madrid,9.3,"Ciudad Lineal, Madrid",Wonderful ,"1,370 reviews",Price 509 zł,5.5 km from center,Standard Double Room (1 Adult),4,,
129,Hostal Viky,7.9,"Barajas, Madrid",Good ,"8,402 reviews",Price 343 zł,12.5 km from center,Double Room,2,,
130,"TÓTEM Madrid, a Small Luxury Hotel of the World",8.9,"Salamanca, Madrid",Excellent ,551 reviews,"Price 1,347 zł",1.9 km from center,Petite Double Room,4,,Location 9.8
131,Globales Acis y Galatea,8.0,"Hortaleza, Madrid",Very Good ,"2,129 reviews",Price 540 zł,8.5 km from center,Standard Single Room,3,,
132,UMusic Hotel Madrid,8.9,"Madrid City Center, Madrid",Excellent ,50 reviews,"Original price 1,924 zł. Current price 1,539 zł.",150 m from center,Standard Single Room,5,,Location 9.7
133,Regente Hotel,8.4,"Madrid City Center, Madrid",Very Good ,"3,735 reviews",Price 929 zł,350 m from center,Double or Twin Room,3,,Location 9.7
134,Only YOU Hotel Atocha,9.1,"Retiro, Madrid",Wonderful ,"7,742 reviews","Price 1,290 zł",1.7 km from center,Deluxe Double or Twin Room,4,,Location 9.4
135,Posada del Dragón Boutique Hotel,8.5,"Madrid City Center, Madrid",Very Good ,"1,361 reviews",Price 840 zł,0.6 km from center,Single Room,4,,Location 9.6
136,Dormirdcine,8.5,"Salamanca, Madrid",Very Good ,"1,587 reviews",Price 631 zł,3 km from center,Single Room,4,,
137,Hotel Los Condes,8.5,"Madrid City Center, Madrid",Very Good ,"2,618 reviews",Price 528 zł,0.6 km from center,Single Room,3,,Location 9.6
138,The Social Hub Madrid 4 star,8.7,"Moncloa-Aravaca, Madrid",Excellent ,231 reviews,Price 714 zł,1.2 km from center,Standard Single Room,4,,
139,"The Westin Palace, Madrid",8.4,"Madrid City Center, Madrid",Very Good ,907 reviews,"Price 1,387 zł",0.7 km from center,Deluxe Twin Room,5,,Location 9.5
140,Gran Via 63 Rooms,7.4,"Madrid City Center, Madrid",Good ,"3,413 reviews",Price 704 zł,0.9 km from center,Small Double Room Single use,3,,Location 9.5
141,II Castillas Madrid,8.7,"Madrid City Center, Madrid",Excellent ,"4,220 reviews",Price 760 zł,300 m from center,Single Room,3,,Location 9.7
142,UVE Marcenado,9.2,"Chamartín, Madrid",Wonderful ,"1,711 reviews",Price 605 zł,4.1 km from center,Single Standard,3,,
143,Ibis Budget Madrid Calle 30,7.6,"Puente de Vallecas, Madrid",Good ,"2,144 reviews",Price 334 zł,3.6 km from center,Queen Room,1,,
144,Ilunion Alcalá Norte,8.6,"San Blas, Madrid",Excellent ,"9,060 reviews",Original price 803 zł. Current price 643 zł.,7.3 km from center,Double or Twin Room,4,,
145,AC Hotel Los Vascos by Marriott,8.3,"Moncloa-Aravaca, Madrid",Very Good ,803 reviews,Price 691 zł,3.6 km from center,Economy Single Room,3,,
146,Hotel Avenida Gran Vía,7.4,"Madrid City Center, Madrid",Good ,"2,360 reviews",Price 751 zł,350 m from center,Double or Twin Room (1-2 Adults),3,,Location 9.5
147,Ilunion Pio XII,8.3,"Chamartín, Madrid",Very Good ,"7,685 reviews",Original price 728 zł. Current price 583 zł.,6.3 km from center,Double or Twin Room,4,,
148,Melia Madrid Serrano,8.4,"Salamanca, Madrid",Very Good ,"1,596 reviews","Price 1,403 zł",2.6 km from center,Premium Double or Twin Room,4,Breakfast included,
149,Ilunion Suites Madrid,8.5,"Chamartín, Madrid",Very Good ,"5,840 reviews",Original price 901 zł. Current price 721 zł.,4.5 km from center,Standard Double or Twin Room,4,,
150,Hostal Los Coronales,8.5,"Barajas, Madrid",Very Good ,"3,256 reviews",Price 375 zł,11.1 km from center,Single Room,3,,
151,Far Home Bernabeu,8.3,"Tetuan, Madrid",Very Good ,"1,986 reviews",Original price 190 zł. Current price 178 zł.,4.2 km from center,Bed in 4-Bed Mixed Dormitory Room,0,,
152,Hostal Inn Madrid,8.6,"Madrid City Center, Madrid",Excellent ,"1,647 reviews",Original price 714 zł. Current price 667 zł.,300 m from center,Single Room,3,,Location 9.8
153,Melia Madrid Serrano,8.4,"Salamanca, Madrid",Very Good ,"1,596 reviews","Original price 1,403 zł. Current price 1,312 zł.",2.6 km from center,Premium Double or Twin Room,4,Breakfast included,
154,Hostal Esparteros,7.6,"Madrid City Center, Madrid",Good ,631 reviews,Original price 821 zł. Current price 614 zł.,200 m from center,Double Exterior Room,3,,Location 9.6
155,Hotel Acta Madfor,8.2,"Moncloa-Aravaca, Madrid",Very Good ,"2,457 reviews",Price 591 zł,1.6 km from center,Double or Twin Room,3,,
156,Hotel Mexico,7.7,"Madrid City Center, Madrid",Good ,"2,237 reviews",Price 490 zł,1 km from center,Single Room,2,,
157,Barceló Imagine,9.1,"Chamartín, Madrid",Wonderful ,"2,488 reviews",Price 686 zł,6.2 km from center,Deluxe Double or Twin Room,5,,
158,Hostal Arrate,7.5,"Chamberi, Madrid",Good ,201 reviews,Original price 557 zł. Current price 417 zł.,2.5 km from center,Double Room with Shared Bathroom,2,,
159,Aparto-Hotel Rosales,8.7,"Moncloa-Aravaca, Madrid",Excellent ,"1,940 reviews",Original price 605 zł. Current price 566 zł.,2 km from center,Apartment,3,,
160,"Hotel Madrid Chamartín, Affiliated by Meliá",7.9,"Chamartín, Madrid",Good ,"2,792 reviews",Original price 652 zł. Current price 610 zł.,6.3 km from center,Double or Twin Room,3,,
161,Rafaelhoteles Piramides,8.2,"Arganzuela, Madrid",Very Good ,916 reviews,Price 491 zł,1.7 km from center,Double or Twin Room,3,,
162,NH Madrid Ribera del Manzanares,8.4,"Arganzuela, Madrid",Very Good ,"2,957 reviews",Price 507 zł,1.9 km from center,Standard Double or Twin Room,4,,
163,Hostal Main Street Madrid,9.0,"Madrid City Center, Madrid",Wonderful ,"2,343 reviews",Original price 981 zł. Current price 734 zł.,0.5 km from center,Exterior Double Room,3,,Location 9.8
164,Vincci Vía - 66,8.5,"Madrid City Center, Madrid",Very Good ,"5,265 reviews","Price 1,136 zł",0.8 km from center,Standard Double or Twin Room,4,,Location 9.6
165,Generator Madrid,8.1,"Madrid City Center, Madrid",Very Good ,"5,373 reviews",Price 214 zł,0.6 km from center,Bed in 8-Bed Female Dormitory Room,0,,Location 9.5
166,"Hotel Madrid Atocha, Affiliated by Meliá",8.2,"Madrid City Center, Madrid",Very Good ,"1,272 reviews","Price 1,150 zł",0.8 km from center,Single Room,4,,
167,NH Madrid Chamberí,8.5,"Chamberi, Madrid",Very Good ,"1,056 reviews",Price 619 zł,2.6 km from center,Standard Single Room,3,,
168,Aparthotel Tribunal,7.5,"Madrid City Center, Madrid",Good ,"4,634 reviews",Original price 699 zł. Current price 654 zł.,1 km from center,Double or Twin Apartment,3,,Location 9.4
