,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
32,Hotel Marysin Dwór,8.6,Katowice,Excellent ,"1,626 reviews",Price 278 zł,2.3 km from center,Standard Single Room,2,,
33,Ważne Miejsce Apartment,8.2,Katowice,Very Good ,273 reviews,Price 152 zł,1.3 km from center,Apartment,3,,
34,Klimczoka 6,7.4,Katowice,Good ,283 reviews,Price 146 zł,2 km from center,Comfort Single Room,0,,
35,Hotel Restauracja Kinga,8.0,Katowice,Very Good ,773 reviews,Price 195 zł,4.6 km from center,Single Room,3,,
36,Novotel Katowice Centrum,8.4,Katowice,Very Good ,"2,693 reviews",Price 594 zł,0.9 km from center,Standard Double Room,4,,
37,Quality Silesian Hotel,8.1,Katowice,Very Good ,"1,345 reviews",Price 373 zł,1.8 km from center,Double Economy,3,,
38,Studio Apartament Centrum Katowice,7.7,Katowice,Good ,788 reviews,Price 389 zł,450 m from center,Deluxe Studio,3,,
39,Park Hotel Diament Katowice,8.4,Katowice,Very Good ,"2,301 reviews",Price 653 zł,1.6 km from center,Standard Double Room,4,,
40,eM Apartment 6,8.3,Katowice,Very Good ,88 reviews,Price 190 zł,1.4 km from center,One-Bedroom Apartment,3,,Location 9.3
41,Economy Silesian Hotel,8.1,Katowice,Very Good ,890 reviews,Price 423 zł,1.8 km from center,Twin Room,2,,
42,SAVOY Mariacka Apartments,8.9,Katowice,Excellent ,"3,660 reviews",Price 400 zł,350 m from center,One-Bedroom Apartment,4,,Location 9.5
43,Comfy & Cosy Apartment,9.4,Katowice,Wonderful ,41 reviews,Price 314 zł,1.4 km from center,Apartment,3,,Location 9.6
44,Holdek Apartamenty Ceglana,8.7,Katowice,Excellent ,632 reviews,Price 239 zł,1.8 km from center,Deluxe Double Room,3,,
45,Apartamenty Tespis - Francuska Atal Park,9.1,Katowice,Wonderful ,"1,188 reviews",Price 361 zł,2.1 km from center,Standard Apartment with Balcony - ul. Francuska 98A/20,4,,
46,Pokoje Gościnne NAP,7.8,Katowice,Good ,363 reviews,Price 200 zł,400 m from center,Standard Twin Room,0,,
47,Crystal Apartment Katowice IV,7.7,Katowice,Good ,86 reviews,Original price 234 zł. Current price 211 zł.,350 m from center,One-Bedroom Apartment,3,,
48,"Aparthotel Hornigold ""W Zielonej Kamienicy""",9.2,Katowice,Wonderful ,"1,349 reviews",Price 561 zł,0.7 km from center,Standard Double or Twin Room,4,,Location 9.4
49,EvitaWita nr2 i nr3 Słowackiego 50mGaleria Katowice,8.7,Katowice,Excellent ,323 reviews,Price 285 zł,450 m from center,Studio Apartment,3,,Location 9.5
