,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
19,Karl Johans gate 35,8.1,"Oslo City Centre, Oslo",Very Good ,372 reviews,Price 598 zł,100 m from center,Budget Single Room,0,Breakfast included,Location 9.6
20,Thon Hotel Vika Atrium,8.3,"Frogner, Oslo",Very Good ,598 reviews,Price 535 zł,0.8 km from center,Standard Twin Room,4,Breakfast included,Location 9.3
21,Hotell Bondeheimen,8.4,"Oslo City Centre, Oslo",Very Good ,"7,669 reviews",Price 754 zł,150 m from center,Single Room,3,Breakfast included,Location 9.5
22,Thon Hotel Cecil,8.4,"Oslo City Centre, Oslo",Very Good ,"1,189 reviews",Price 745 zł,100 m from center,Standard Queen Room,4,Breakfast included,Location 9.5
23,Thon Hotel Slottsparken,8.1,"Frogner, Oslo",Very Good ,987 reviews,Price 558 zł,0.7 km from center,Standard Double Room,4,,
24,Hotel Oslo Guldsmeden,7.7,"Frogner, Oslo",Good ,456 reviews,Price 509 zł,1.1 km from center,Single Room,4,,
25,Quality Hotel Hasle Linie,8.3,"Grunerlokka, Oslo",Very Good ,745 reviews,Original price 618 zł. Current price 575 zł.,3.6 km from center,Standard Single Room,4,Breakfast included,
26,Thon Hotel Vika Atrium,8.3,"Frogner, Oslo",Very Good ,598 reviews,Price 535 zł,0.8 km from center,Standard Twin Room,4,Breakfast included,Location 9.3
27,Clarion Hotel The Hub,8.3,"Oslo City Centre, Oslo",Very Good ,"4,657 reviews","Original price 1,107 zł. Current price 1,030 zł.",0.7 km from center,Standard Double or Twin Room,4,Breakfast included,Location 9.5
28,Thon Hotel Cecil,8.4,"Oslo City Centre, Oslo",Very Good ,"1,189 reviews",Price 745 zł,100 m from center,Standard Queen Room,4,Breakfast included,Location 9.5
29,Thon Hotel Slottsparken,8.1,"Frogner, Oslo",Very Good ,987 reviews,Price 558 zł,0.7 km from center,Standard Double Room,4,,
30,Hotel Oslo Guldsmeden,7.7,"Frogner, Oslo",Good ,456 reviews,Price 509 zł,1.1 km from center,Single Room,4,,
31,Comfort Hotel Børsparken,7.4,"Oslo City Centre, Oslo",Good ,"1,603 reviews",Original price 662 zł. Current price 616 zł.,0.6 km from center,Standard Single Room,3,Breakfast included,Location 9.3
32,Hotel Continental,8.9,"Oslo City Centre, Oslo",Excellent ,543 reviews,"Price 1,554 zł",300 m from center,Single Room,5,Breakfast included,Location 9.7
33,Comfort Hotel Karl Johan,7.5,"Oslo City Centre, Oslo",Good ,"1,549 reviews",Original price 791 zł. Current price 736 zł.,450 m from center,Budget Double or Twin Room,3,Breakfast included,Location 9.5
34,Park Inn by Radisson Oslo,8.1,"Oslo City Centre, Oslo",Very Good ,"2,780 reviews",Price 636 zł,300 m from center,Standard Room,3,,Location 9.3
35,Thon Hotel Gyldenløve,7.9,"Frogner, Oslo",Good ,540 reviews,Price 651 zł,1.6 km from center,Standard Double Room,3,Breakfast included,
36,Lysebu Hotel,9.0,"Holmenkollen, Oslo",Wonderful ,559 reviews,Price 807 zł,8.5 km from center,Single Room,5,Breakfast included,Location 9.3
37,The Thief,8.6,"Frogner, Oslo",Excellent ,239 reviews,"Price 1,952 zł",1.2 km from center,Standard Double Room,5,Breakfast included,Location 9.4
38,Clarion Collection Hotel Gabelshus,7.9,"Frogner, Oslo",Good ,856 reviews,Original price 707 zł. Current price 658 zł.,1.7 km from center,Standard Single Room with Evening Meal,4,Breakfast & dinner included,
39,Att Revier,8.6,"Oslo City Centre, Oslo",Excellent ,127 reviews,Original price 997 zł. Current price 798 zł.,450 m from center,Standard Double Room,4,,Location 9.4
40,Forenom Aparthotel Oslo,7.7,"Gamle Oslo, Oslo",Good ,"1,688 reviews",Price 494 zł,1.2 km from center,Studio Apartment For Two,3,,
41,Comfort Hotel Xpress Central Station,7.8,"Oslo City Centre, Oslo",Good ,"2,395 reviews",Original price 529 zł. Current price 492 zł.,0.6 km from center,Economy Double Room,3,,Location 9.4
42,Guesthouse3,7.5,"Gamle Oslo, Oslo",Good ,2 reviews,Price 340 zł,1.4 km from center,Double Room with Shared Bathroom,0,,
43,Camillas Hus,9.6,"Frogner, Oslo",Exceptional ,432 reviews,Price 885 zł,1 km from center,Single Room,0,Breakfast included,Location 9.8
44,Hotel Christiania Teater,8.1,"Oslo City Centre, Oslo",Very Good ,346 reviews,"Price 1,241 zł",200 m from center,Standard  Room,4,Breakfast included,Location 9.6
45,Radisson RED Oslo Okern,9.1,"Grunerlokka, Oslo",Wonderful ,709 reviews,Price 500 zł,3.9 km from center,Standard Room,4,,
46,Radisson Blu Hotel Oslo Alna,7.3,Oslo,Good ,"2,358 reviews",Price 514 zł,7.5 km from center,Standard Room,4,,
47,Comfort Hotel Grand Central,7.8,"Oslo City Centre, Oslo",Good ,906 reviews,Original price 796 zł. Current price 740 zł.,0.7 km from center,Standard Single Room,3,Breakfast included,Location 9.6
48,Comfort Hotel Xpress Youngstorget,7.5,"Grunerlokka, Oslo",Good ,"2,392 reviews",Original price 533 zł. Current price 496 zł.,0.7 km from center,Standard Double Room,3,,
49,Clarion Collection Hotel Savoy,7.7,"Oslo City Centre, Oslo",Good ,496 reviews,Original price 663 zł. Current price 616 zł.,350 m from center,Economy Single Room,4,Breakfast & dinner included,Location 9.3
