,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
21,Solaris,8.7,"Stare Miasto, Toruń",Excellent ,961 reviews,Price 210 zł,100 m from center,Single Room,3,,Location 9.8
22,Apartament Bartolomeo Cheder,8.2,"Stare Miasto, Toruń",Very Good ,122 reviews,Price 135 zł,500 m from center,Apartment,3,,Location 9.8
23,Teatr Baj Pomorski,8.2,"Stare Miasto, Toruń",Very Good ,229 reviews,Price 180 zł,0.6 km from center,Large Double Room,0,,Location 9.7
24,Hotel Mercure Toruń Centrum,7.9,Toruń,Good ,"1,282 reviews",Price 198 zł,0.6 km from center,Double Room,4,,
25,Hotel Kopernik,8.3,"Stare Miasto, Toruń",Very Good ,"1,705 reviews",Price 248 zł,0.7 km from center,Single Room Superior,3,,Location 9.5
26,Apartamenty Siedem Komnat Siedmiu Mistrzów,9.1,"Stare Miasto, Toruń",Wonderful ,978 reviews,Price 239 zł,150 m from center,Double or Twin Room,3,,Location 9.7
27,Apartamenty Europa,8.8,"Stare Miasto, Toruń",Excellent ,"1,458 reviews",Price 302 zł,0.6 km from center,Apartment,3,,Location 9.7
28,Twierdza Toruń - Fort IV,7.2,Toruń,Good ,837 reviews,Price 122 zł,3.9 km from center,Deluxe Triple Room,0,,
29,Apartament Witrażysty A.D. 1555,9.6,"Stare Miasto, Toruń",Exceptional ,46 reviews,Price 164 zł,150 m from center,One-Bedroom Apartment,3,,Location 9.9
30,Kamienica Toruń,8.2,"Stare Miasto, Toruń",Very Good ,46 reviews,Price 155 zł,350 m from center,Two-Bedroom Apartment,0,,Location 9.6
31,Apartamenty Szewska 25,9.9,"Stare Miasto, Toruń",Exceptional ,553 reviews,Price 302 zł,100 m from center,Deluxe Apartment,4,,Location 9.9
32,Apartamenty Koci Ogon,9.3,"Stare Miasto, Toruń",Wonderful ,320 reviews,Price 302 zł,200 m from center,Deluxe Apartment,3,,Location 9.9
33,Office Park Apartments,9.4,Toruń,Wonderful ,207 reviews,Price 260 zł,1.6 km from center,One-Bedroom Apartment,3,,
34,Apartamenty Świętego Jakuba,9.5,"Stare Miasto, Toruń",Exceptional ,201 reviews,Price 363 zł,0.6 km from center,Studio Apartment,3,,Location 9.8
35,Apartament Toruń Starówka #2,9.2,"Stare Miasto, Toruń",Wonderful ,4 reviews,Price 247 zł,350 m from center,One-Bedroom Apartment,0,,Location 10
36,Apartamenty Kopernika 14,9.6,"Stare Miasto, Toruń",Exceptional ,296 reviews,Price 339 zł,150 m from center,Apartment - Ground Floor,4,,Location 9.9
37,Apartament Rosso,8.5,Toruń,Very Good ,115 reviews,Price 205 zł,0.8 km from center,One-Bedroom Apartment,3,,
38,Nice Apartments,9.1,Toruń,Wonderful ,138 reviews,Price 289 zł,0.9 km from center,One-Bedroom Apartment,3,,Location 9.5
39,Apartament na starówce Toruń,9.5,"Stare Miasto, Toruń",Exceptional ,108 reviews,Price 324 zł,350 m from center,One-Bedroom Apartment,3,,Location 9.9
40,Hotel Oraz Apartamenty Heban,8.8,"Stare Miasto, Toruń",Excellent ,381 reviews,Original price 293 zł. Current price 280 zł.,400 m from center,Twin Room,4,,Location 9.8
41,Jagielonka,9.2,Toruń,Wonderful ,23 reviews,Price 209 zł,1.1 km from center,One-Bedroom Apartment,3,,Location 9.7
42,Apartamenty Jan Olbracht,9.8,"Stare Miasto, Toruń",Exceptional ,280 reviews,Price 301 zł,150 m from center,Apartment,4,,Location 9.9
43,Zajazd Pod Kominkiem - Brzoza koło Torunia,7.5,Toruń,Good ,204 reviews,Price 130 zł,6.9 km from center,Single Room,0,,
44,Apartament Żelazna 11,8.8,Toruń,Excellent ,114 reviews,Price 189 zł,1.7 km from center,One-Bedroom Apartment,3,,
45,TOP Garden Aparthotel,9.1,Toruń,Wonderful ,"1,556 reviews",Price 359 zł,0.9 km from center,King Studio with Sofa Bed,3,,
46,Apartamenty Róże i Zen,9.5,"Stare Miasto, Toruń",Exceptional ,752 reviews,Price 250 zł,300 m from center,Deluxe Double or Twin Room,4,,Location 9.9
47,BP Apartment VI,7.9,Toruń,Good ,136 reviews,Price 242 zł,0.7 km from center,Superior Apartment,3,,
48,Nowoczesny apartament w zacisznym sercu Torunia.,9.5,Toruń,Exceptional ,124 reviews,Price 180 zł,2.1 km from center,One-Bedroom Apartment,3,,
49,Apartamenty nad Bazą,7.9,"Stare Miasto, Toruń",Good ,55 reviews,Price 173 zł,150 m from center,One-Bedroom Apartment,3,,Location 9.7
