,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
16,Och!hostel,8.5,Gdynia,Very Good ,800 reviews,Price 45 zł,0.6 km from center,Bed in 6-Bed Mixed Dormitory Room,0,,Location 9.5
17,Green Loft Gdynia,9.2,Gdynia,Wonderful ,"1,247 reviews",Price 272 zł,3.3 km from center,Economy Apartment (2 adults),3,,
18,My Story Gdynia Hotel,9.3,"Wzgórze Św Maksymiliana, Gdynia",Wonderful ,337 reviews,Price 402 zł,1.6 km from center,Single Room,4,,
19,Antares Hotel,8.7,Gdynia,Excellent ,"1,868 reviews",Price 308 zł,3.3 km from center,Single Room,3,,
20,Willa Anna,9.0,"Wzgórze Św Maksymiliana, Gdynia",Wonderful ,96 reviews,Price 202 zł,1.8 km from center,Budget Single Room,3,,
21,Gdynia Centrum,8.7,"Śródmieście, Gdynia",Excellent ,"2,650 reviews",Price 300 zł,0.5 km from center,Standard Double Room,3,,Location 9.4
22,110hostel,8.0,"Śródmieście, Gdynia",Very Good ,500 reviews,Price 140 zł,0.7 km from center,Double Room,0,,
23,Hostel City Center Gdynia,8.2,"Śródmieście, Gdynia",Very Good ,437 reviews,Price 72 zł,200 m from center,Bed in 4-Bed Mixed Dormitory Room,0,,Location 9.7
24,Apartament No.1,9.1,"Śródmieście, Gdynia",Wonderful ,69 reviews,Price 251 zł,100 m from center,Studio Apartment,3,,Location 9.7
25,Apartament Oksywska Przystań,8.9,Gdynia,Excellent ,65 reviews,Price 192 zł,3.7 km from center,Two-Bedroom Apartment,3,,
26,Apartament Narcyzowa,9.5,Gdynia,Exceptional ,46 reviews,Price 222 zł,2.5 km from center,One-Bedroom Apartment,3,,
27,Gościniec Witomino,8.3,Gdynia,Very Good ,425 reviews,Price 168 zł,3.7 km from center,Double or Twin Room with Bathroom,3,,
28,Willa Weneda,8.6,"Orłowo, Gdynia",Excellent ,287 reviews,Price 162 zł,4.5 km from center,Double Room,3,,Location 9.3
29,Baltic Sea Hostel Gdynia,9.0,"Kamienna Góra, Gdynia",Wonderful ,253 reviews,Price 178 zł,0.5 km from center,Large Double Room,0,,Location 9.4
30,Biały Słoń POKOJE DELUX,8.3,Gdynia,Very Good ,176 reviews,Price 132 zł,6 km from center,Deluxe Single Room,0,,
31,Hotel Willa Lubicz,8.8,"Orłowo, Gdynia",Excellent ,446 reviews,Price 270 zł,4.3 km from center,Single Room,3,,Location 9.6
32,Pokoje w Apartamencie Danuta,9.3,"Orłowo, Gdynia",Wonderful ,200 reviews,Price 152 zł,4.2 km from center,Double Room with Shared Bathroom,0,,Location 9.4
33,Green Loft Gdynia,9.2,Gdynia,Wonderful ,"1,247 reviews",Price 272 zł,3.3 km from center,Economy Apartment (2 adults),3,,
34,My Story Gdynia Hotel,9.3,"Wzgórze Św Maksymiliana, Gdynia",Wonderful ,337 reviews,Price 402 zł,1.6 km from center,Single Room,4,,
35,Antares Hotel,8.7,Gdynia,Excellent ,"1,868 reviews",Price 308 zł,3.3 km from center,Single Room,3,,
36,Gdynia99,8.3,"Wzgórze Św Maksymiliana, Gdynia",Very Good ,641 reviews,Price 182 zł,2.1 km from center,Family Room with Private Bathroom,3,,
37,Gdynia Centrum,8.7,"Śródmieście, Gdynia",Excellent ,"2,650 reviews",Price 300 zł,0.5 km from center,Standard Double Room,3,,Location 9.4
38,Apartament Panorama,10.0,Gdynia,Exceptional ,2 reviews,Price 146 zł,0.9 km from center,One-Bedroom Apartment,0,,Location 10
39,110hostel,8.0,"Śródmieście, Gdynia",Very Good ,500 reviews,Price 140 zł,0.7 km from center,Double Room,0,,
40,Figaro Apartaments,8.6,Gdynia,Excellent ,95 reviews,Price 182 zł,5.3 km from center,Small Double Room,0,,
41,Leśniczówka Pokoje Gościnne,7.7,Gdynia,Good ,39 reviews,Price 117 zł,3.3 km from center,Single Room with Private Bathroom,0,,
42,Uroczy apartament blisko centrum - 10 min do plaży,9.4,"Redłowo, Gdynia",Wonderful ,18 reviews,Price 213 zł,2.8 km from center,One-Bedroom Apartment,3,,
43,Hotel Kuracyjny Spa & Wellness,8.2,"Orłowo, Gdynia",Very Good ,"1,251 reviews",Price 245 zł,4.5 km from center,Single Room,3,,
44,Gdynia99,8.1,"Wzgórze Św Maksymiliana, Gdynia",Very Good ,269 reviews,Price 185 zł,2.1 km from center,One-Bedroom Apartment,3,,
45,Willa Długa No. 4 Bed & Breakfast,8.4,Gdynia,Very Good ,"1,268 reviews",Price 180 zł,3.1 km from center,Single Room with Private Bathroom,3,Breakfast included,
46,Hotton Hotel,7.7,"Śródmieście, Gdynia",Good ,907 reviews,Price 238 zł,0.9 km from center,Double or Twin Room,3,,
47,Hotel Dom Marynarza,7.4,"Wzgórze Św Maksymiliana, Gdynia",Good ,"1,112 reviews",Price 263 zł,1.3 km from center,Single Room,2,Breakfast included,Location 9.6
48,Willa Akacja,8.3,"Orłowo, Gdynia",Very Good ,760 reviews,Price 160 zł,3.8 km from center,Double or Twin Room,0,,
49,Jakubowy Hotel,8.9,"Śródmieście, Gdynia",Excellent ,"1,077 reviews",Price 380 zł,0.7 km from center,Standard Double Room,3,Breakfast included,Location 9.4
