,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
19,Hyatt Regency Köln,8.5,"Deutz, Cologne",Very Good ,"3,606 reviews",Price 862 zł,0.8 km from center,King Room,5,,Location 9.5
20,Savoy Hotel,8.8,"Altstadt-Nord, Cologne",Excellent ,"2,151 reviews",Price 739 zł,0.6 km from center,Single Room,4,,
21,Hotel Domspitzen,8.3,"Altstadt-Nord, Cologne",Very Good ,"2,956 reviews",Price 414 zł,0.5 km from center,Single Room with Private Bathroom in Hallway,3,,Location 9.5
22,Motel One Köln-Neumarkt,8.6,"Altstadt-Nord, Cologne",Excellent ,"4,543 reviews",Price 488 zł,0.7 km from center,King Room,3,,Location 9.4
23,Hotel Domblick Garni,8.6,"Altstadt-Nord, Cologne",Excellent ,"1,291 reviews",Price 345 zł,0.6 km from center,Single Room,3,,Location 9.6
24,a&o Köln Neumarkt,7.3,"Altstadt-Süd, Cologne",Good ,"5,456 reviews",Price 141 zł,1.4 km from center,Bed in 4-Bed Dormitory Room,2,,
25,Buchholz Downtown Hotel,8.2,"Altstadt-Nord, Cologne",Very Good ,808 reviews,Price 438 zł,0.7 km from center,Standard Single Room,3,Breakfast included,Location 9.3
26,"art'otel cologne, Powered by Radisson Hotels",8.0,"Altstadt-Süd, Cologne",Very Good ,"6,293 reviews",Price 685 zł,1.1 km from center,Art Twin Room,4,,
27,Savoy Hotel,8.8,"Altstadt-Nord, Cologne",Excellent ,"2,151 reviews",Price 739 zł,0.6 km from center,Single Room,4,,
28,Hotel Domspitzen,8.3,"Altstadt-Nord, Cologne",Very Good ,"2,956 reviews",Price 414 zł,0.5 km from center,Single Room with Private Bathroom in Hallway,3,,Location 9.5
29,Moxy Cologne Muelheim,8.5,"Mülheim, Cologne",Very Good ,626 reviews,Price 458 zł,4.9 km from center,Standard Queen Room,0,,
30,Essential by Dorint Köln-Junkersdorf,7.6,"Müngersdorf, Cologne",Good ,"1,003 reviews",Price 472 zł,7.4 km from center,Essential Room With Single Bed,3,,
31,Leonardo Hotel Köln,7.5,"Buchforst, Cologne",Good ,"6,236 reviews",Price 395 zł,3.5 km from center,Comfort Double or Twin Room,4,,
32,Mercure Hotel Köln City Friesenstraße,7.4,"Altstadt-Nord, Cologne",Good ,"1,307 reviews",Price 394 zł,1.1 km from center,Standard Single Room,4,,
33,Hotel Kunibert der Fiese - Superior,7.0,"Altstadt-Nord, Cologne",Good ,720 reviews,Price 285 zł,300 m from center,Single Room,3,,Location 9.5
34,Hotel Mondial am Dom Cologne MGallery,8.4,"Altstadt-Nord, Cologne",Very Good ,"1,771 reviews",Price 685 zł,200 m from center,Classic Queen Room,4,,Location 9.7
35,Wyndham Köln,7.1,"Altstadt-Nord, Cologne",Good ,"4,032 reviews",Price 468 zł,350 m from center,Standard Double Room,4,,
36,Pathpoint Cologne - Backpacker Hostel,8.1,"Altstadt-Nord, Cologne",Very Good ,690 reviews,Price 121 zł,0.6 km from center,Single Bed in 8-Bed Male Dormitory Room,0,,
37,Hotel Domblick Garni,8.6,"Altstadt-Nord, Cologne",Excellent ,"1,291 reviews",Price 345 zł,0.6 km from center,Single Room,3,,Location 9.6
38,Hyatt Regency Köln,8.5,"Deutz, Cologne",Very Good ,"3,606 reviews",Price 862 zł,0.8 km from center,King Room,5,,Location 9.5
39,CityClass Hotel Residence am Dom,8.3,"Altstadt-Nord, Cologne",Very Good ,"3,084 reviews",Price 463 zł,250 m from center,Comfort Single Room,4,,Location 9.7
40,Lindner Hotel Dom Residence,8.2,"Altstadt-Nord, Cologne",Very Good ,"2,001 reviews",Price 607 zł,450 m from center,Business Class Room,4,,
41,Hilton Cologne,7.7,"Altstadt-Nord, Cologne",Good ,"2,950 reviews",Price 744 zł,300 m from center,Queen Room,5,,Location 9.3
42,Moxy Cologne Bonn Airport,8.4,"Grengel, Cologne",Very Good ,"3,157 reviews",Price 483 zł,13.1 km from center,"Moxy Sleeper, Guest room, 1 Queen",0,,Location 9.3
43,Hotel Müller Köln,7.3,"Altstadt-Nord, Cologne",Good ,"1,471 reviews",Price 384 zł,500 m from center,Single Room,3,,Location 9.3
44,NH Köln Altstadt,8.2,"Altstadt-Süd, Cologne",Very Good ,"1,572 reviews",Price 537 zł,1.1 km from center,Standard Double or Twin Room,4,,
45,Maternushaus,8.4,"Altstadt-Nord, Cologne",Very Good ,"2,575 reviews",Price 452 zł,0.6 km from center,Superior Double or Twin Room,0,Breakfast included,
46,Hotel Lyskirchen,7.9,"Altstadt-Süd, Cologne",Good ,"3,177 reviews",Price 439 zł,0.9 km from center,Economy Single Room,4,,
47,Hostel die Wohngemeinschaft,9.0,"Neustadt-Süd, Cologne",Wonderful ,"1,927 reviews",Price 142 zł,1.7 km from center,Single Bed in 8-Bed Dormitory Room,0,,
48,Hotel Eigelstein,7.9,"Altstadt-Nord, Cologne",Good ,945 reviews,Price 370 zł,0.7 km from center,Single Room,0,Breakfast included,
49,Station - Hostel for Backpackers,7.2,"Altstadt-Nord, Cologne",Good ,"1,927 reviews",Price 127 zł,400 m from center,Single Bed in Mixed 6-Bed Dormitory Room with Shared Bathroom,0,,Location 9.3
50,Station - Hostel for Backpackers,7.2,"Altstadt-Nord, Cologne",Good ,"1,927 reviews",Price 127 zł,400 m from center,Single Bed in Mixed 6-Bed Dormitory Room with Shared Bathroom,0,,Location 9.3
51,TRYP by Wyndham Köln City Centre,7.4,"Altstadt-Nord, Cologne",Good ,"1,824 reviews",Price 468 zł,500 m from center,Double Room,4,,
52,the niu Mill,8.6,"Mülheim, Cologne",Excellent ,"1,062 reviews",Price 429 zł,4.2 km from center,Standard Double Room,3,,
53,Pullman Cologne,8.2,"Altstadt-Nord, Cologne",Very Good ,"1,800 reviews",Price 650 zł,0.9 km from center,Superior Double Room,4,,
54,Radisson Blu Hotel Köln,8.2,"Deutz, Cologne",Very Good ,"5,566 reviews",Price 636 zł,1.9 km from center,Standard Room,4,,
55,CityClass Hotel Europa am Dom,8.2,"Altstadt-Nord, Cologne",Very Good ,"3,052 reviews",Price 419 zł,100 m from center,Comfort Single Room,4,,Location 9.6
56,NunoHotel,7.1,"Altstadt-Süd, Cologne",Good ,553 reviews,Price 477 zł,1.7 km from center,Single Room,3,,
57,AZIMUT Hotel Cologne,8.0,"Neustadt Nord, Cologne",Very Good ,"6,028 reviews",Price 501 zł,1 km from center,Single Room,4,,
58,Hotel Arena,7.2,"Kalk, Cologne",Good ,596 reviews,Price 370 zł,3 km from center,Standard Single Room,0,,
59,Hotel Uhu Garni - Superior,8.6,"Dellbrück, Cologne",Excellent ,207 reviews,Price 510 zł,8.9 km from center,Single Room,3,Breakfast included,
60,Hostel Köln,8.2,"Altstadt-Süd, Cologne",Very Good ,"1,250 reviews",Price 605 zł,1.2 km from center,Single Room,2,Breakfast included,
61,Leonardo Hotel Köln Bonn Airport,8.1,"Grengel, Cologne",Very Good ,"3,750 reviews",Price 532 zł,12.6 km from center,Comfort Double or Twin Room,4,,
62,HOPPER Hotel St. Josef,8.3,"Altstadt-Süd, Cologne",Very Good ,944 reviews,Price 463 zł,1.8 km from center,Small Single Room,4,,
63,XII Apostel Albergo,7.9,"Altstadt-Nord, Cologne",Good ,"1,648 reviews",Price 665 zł,400 m from center,Double Room,3,,Location 9.5
64,Hotel Servatius,8.3,"Ostheim, Cologne",Very Good ,992 reviews,Price 389 zł,6.3 km from center,Single Room,3,Breakfast included,
65,Hotel Merian,7.6,"Altstadt-Nord, Cologne",Good ,817 reviews,Price 567 zł,0.6 km from center,Single Room,3,,
66,"Holiday Inn Express Cologne Mülheim, an IHG Hotel",7.8,"Mülheim, Cologne",Good ,"3,443 reviews",Price 440 zł,5.2 km from center,Standard Double or Twin Room,3,Breakfast included,
67,Breslauer Hof Am Dom,7.6,"Altstadt-Nord, Cologne",Good ,762 reviews,Price 443 zł,400 m from center,Single Room,3,,Location 9.5
68,Lindner Hotel City Plaza,8.3,"Altstadt-Nord, Cologne",Very Good ,"2,080 reviews",Price 628 zł,1.1 km from center,Business Class Room (2 Adults),4,,
69,Südbrücke Köln,7.2,"Poll, Cologne",Good ,137 reviews,Price 340 zł,3.1 km from center,Standard Single Room,3,,
70,Excelsior Hotel Ernst am Dom,9.1,"Altstadt-Nord, Cologne",Wonderful ,705 reviews,"Price 1,020 zł",150 m from center,Classic Single Room,5,,Location 9.7
71,Hotel Viktoria,8.3,"Neustadt Nord, Cologne",Very Good ,321 reviews,Price 517 zł,1.6 km from center,Single Room,4,Breakfast included,
72,THE QVEST hideaway,8.6,"Altstadt-Nord, Cologne",Excellent ,476 reviews,Price 597 zł,1 km from center,Small,4,,Location 9.5
73,Callas am Dom,7.3,"Altstadt-Nord, Cologne",Good ,"1,384 reviews",Price 417 zł,150 m from center,Single Room,3,Breakfast included,Location 9.5
74,Mauritius Hotel & Therme,7.3,"Altstadt-Süd, Cologne",Good ,"2,874 reviews",Price 572 zł,1.3 km from center,Standard Single Room,4,,
75,Hotel Imperial,8.2,"Ehrenfeld, Cologne",Very Good ,681 reviews,Price 507 zł,2.5 km from center,Single Room,4,,
76,Liberty Hotel Cologne,6.9,"Deutz, Cologne",Review score ,649 reviews,Price 438 zł,1 km from center,Single Room,0,,
77,Hotel Boulevard - Superior,8.1,"Altstadt-Nord, Cologne",Very Good ,356 reviews,Price 434 zł,1.1 km from center,Single Room,3,,
78,Jugendherberge City-Hostel Köln-Riehl,7.7,"Riehl, Cologne",Good ,"1,409 reviews",Price 196 zł,3.2 km from center,Single Bed in Dormitory Room - Female,0,Breakfast included,
79,Trip Inn Hotel Conti,7.0,"Neustadt-Süd, Cologne",Good ,"1,470 reviews",Price 772 zł,1.7 km from center,Single Room,3,Breakfast included,
80,Ibis budget Koeln Messe,7.1,"Deutz, Cologne",Good ,"2,885 reviews",Price 426 zł,2 km from center,Twin Room,2,,
81,Akazienhof Hotel & Brauhaus,8.0,"Grengel, Cologne",Very Good ,458 reviews,Price 439 zł,11.8 km from center,Double Room,3,Breakfast included,
82,Hotel Friends,7.6,"Flittard, Cologne",Good ,567 reviews,Price 355 zł,6.9 km from center,Economy Single Room,3,,
83,AMERON Köln Hotel Regent,8.5,"Ehrenfeld, Cologne",Very Good ,"1,932 reviews",Price 617 zł,3.5 km from center,Standard Double Room,4,,
84,B&B Hotel Köln-Ehrenfeld,8.1,"Müngersdorf, Cologne",Very Good ,"1,844 reviews",Price 517 zł,4.4 km from center,Single Room,0,,
85,Park Inn by Radisson Köln City West,8.2,"Ehrenfeld, Cologne",Very Good ,"3,320 reviews",Price 700 zł,2.4 km from center,Superior Double Room,4,,
86,Centro Hotel Ayun DELUXE,7.1,"Mülheim, Cologne",Good ,250 reviews,Price 439 zł,2.5 km from center,Single Room,4,,
87,Koncept Hotel Josefine,8.2,"Nippes, Cologne",Very Good ,991 reviews,Price 496 zł,2.7 km from center,Standard Double Room,3,,
88,ibis budget Koeln Porz,7.0,"Gremberghoven, Cologne",Good ,"1,666 reviews",Price 259 zł,6.8 km from center,Standard Room,1,,
89,Hotel Bürgerhof,7.8,"Niehl, Cologne",Good ,690 reviews,Price 438 zł,5.5 km from center,Single Room,3,,
90,a&o Köln Dom,7.3,"Altstadt-Nord, Cologne",Good ,"1,393 reviews",Price 487 zł,250 m from center,Single Room,2,,Location 9.3
91,Hotel Berg,7.5,"Altstadt-Nord, Cologne",Good ,"2,011 reviews",Price 431 zł,500 m from center,Double or Twin Room,0,,Location 9.4
92,PhiLeRo Hotel Köln,8.3,"Kalk, Cologne",Very Good ,"1,042 reviews",Price 576 zł,4.1 km from center,Standard  Room,4,,
93,V8 Hotel Köln at MOTORWORLD,8.8,"Ossendorf, Cologne",Excellent ,"1,509 reviews",Price 864 zł,6.1 km from center,Standard Twin Room,4,,
94,Hotel Cara Vita Cologne,7.0,"Altstadt-Nord, Cologne",Good ,759 reviews,Price 379 zł,0.9 km from center,Single Room,3,,
95,UHU Gästehaus Superior,8.6,"Dellbrück, Cologne",Excellent ,356 reviews,Price 466 zł,8.9 km from center,Single Room,0,Breakfast included,
96,Mercure Hotel Koeln Belfortstrasse,7.6,"Neustadt Nord, Cologne",Good ,725 reviews,Price 650 zł,1.3 km from center,Standard Double Room,4,,
97,Hotel Lorien,7.0,"Holweide, Cologne",Good ,813 reviews,Price 366 zł,6.2 km from center,Standard Single Room with Shower,3,,
98,ibis budget Köln Marsdorf,7.6,"Junkersdorf, Cologne",Good ,"1,130 reviews",Price 249 zł,7.6 km from center,Standard Double Room,1,,
99,Koncept Hotel zum kostbaren Blut,7.9,"Altstadt-Nord, Cologne",Good ,"1,184 reviews",Price 473 zł,350 m from center,Single Room,3,,Location 9.5
