,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
14,New Hotel Le Quai - Vieux Port,8.3,"Vieux Port - La Canebière, Marseille",Very Good ,"2,003 reviews",Price 645 zł,350 m from center,Standard Double Room,4,,Location 9.5
15,Appart'City Confort Marseille Centre Prado Velodrome,7.6,"Prado-Perier, Marseille",Good ,"2,115 reviews",Price 294 zł,2.3 km from center,Twin Studio,3,,
16,Hotel Belle-Vue Vieux-Port,8.1,"Vieux Port - La Canebière, Marseille",Very Good ,"1,014 reviews",Price 665 zł,0.5 km from center,Double or Twin room with side view on the Old Port,3,,Location 9.6
17,Best Western Plus Hôtel La Joliette,7.8,"Euromed - La Joliette, Marseille",Good ,"1,164 reviews",Price 410 zł,1.1 km from center,Comfort Double Room,4,,
18,Hostel Ambassade Bretonne Vieux-Port,8.0,"Vieux Port - La Canebière, Marseille",Very Good ,64 reviews,Price 123 zł,0.5 km from center,Bed in 6-Bed Mixed Dormitory Room,0,,Location 9.5
19,Kyriad Marseille Palais Des Congrès – Vélodrome,7.7,"Chanot - Stade Velodrome, Marseille",Good ,"2,929 reviews",Price 332 zł,2.6 km from center,Double Room,3,,
20,Hôtel Hermès,7.9,"Vieux Port - La Canebière, Marseille",Good ,"1,137 reviews",Price 324 zł,0.5 km from center,Junior  Double Room,2,,Location 9.6
21,ibis Styles Marseille Centre Prado Castellane,7.7,"Castellane et Préfecture, Marseille",Good ,"1,162 reviews",Price 313 zł,1.7 km from center,Double Room,3,Breakfast included,
22,Le Rhul,8.1,"La Corniche, Marseille",Very Good ,875 reviews,Price 618 zł,2.8 km from center,Standard Double Room with Street View,3,,Location 9.3
23,Le Ryad Boutique Hôtel,8.0,"Vieux Port - La Canebière, Marseille",Very Good ,281 reviews,Price 444 zł,450 m from center,Standard Double Room,0,,
24,Mercure Marseille Canebière Vieux-Port,8.2,"Vieux Port - La Canebière, Marseille",Very Good ,"1,223 reviews",Price 450 zł,200 m from center,Classic Double Room,4,,
25,B&B HOTEL Marseille La Valentine St Menet,7.3,"La Valentine, Marseille",Good ,"2,417 reviews",Price 263 zł,10.8 km from center,Double Room,2,,
26,Novotel Marseille Centre Prado Vélodrome,7.8,"Prado-Perier, Marseille",Good ,"1,008 reviews",Price 490 zł,2.1 km from center,Superior Triple Room,4,,
27,Radisson Blu Hotel Marseille Vieux Port,7.6,"Vieux Port - La Canebière, Marseille",Good ,"3,182 reviews",Original price 903 zł. Current price 636 zł.,1.1 km from center,Superior Room,4,,
28,Montempô Apparthôtel Marseille Centre Euromed,6.5,"Euromed - La Joliette, Marseille",Review score ,"1,456 reviews",Price 249 zł,2 km from center,Twin Studio,3,,
29,greet Marseille Centre Saint Charles,7.9,Marseille,Good ,860 reviews,Price 277 zł,250 m from center,Pure Double Room,2,,
30,Hotel Monte-Cristo,6.7,"Vieux Port - La Canebière, Marseille",Review score ,993 reviews,Price 266 zł,400 m from center,Double Room,0,,
31,Ibis Budget Marseille Timone,7.0,"Blancarde, Marseille",Good ,"1,885 reviews",Price 251 zł,1.9 km from center,Triple Room,2,,
32,B&B HOTEL Marseille Prado Parc des Expositions,7.2,"Prado-Perier, Marseille",Good ,"1,613 reviews",Price 660 zł,2.3 km from center,Standard Double Room,3,,
33,"Holiday Inn Express Marseille Saint Charles, an IHG Hotel",7.8,"Saint-Charles, Marseille",Good ,"5,230 reviews",Price 362 zł,0.5 km from center,Standard Queen Room,3,Breakfast included,
34,Hotel Belle-Vue Vieux-Port,8.1,"Vieux Port - La Canebière, Marseille",Very Good ,"1,014 reviews",Price 665 zł,0.5 km from center,Double or Twin room with side view on the Old Port,3,,Location 9.6
35,Hôtel Carré Vieux Port,7.9,"Vieux Port - La Canebière, Marseille",Good ,"1,934 reviews",Price 393 zł,450 m from center,Comfort Room with Large Bed,3,,Location 9.5
36,Best Western Hotel du Mucem,7.7,"Euromed - La Joliette, Marseille",Good ,574 reviews,Price 279 zł,1.1 km from center,Standard Single Room,3,,
37,Le Ryad Boutique Hôtel,8.0,"Vieux Port - La Canebière, Marseille",Very Good ,281 reviews,Price 444 zł,450 m from center,Standard Double Room,0,,
38,ibis Marseille Timone,7.5,"Baille-La Timone, Marseille",Good ,"1,033 reviews",Price 372 zł,2 km from center,Standard Twin Room,3,,
39,B&B HOTEL Marseille Parc Chanot,6.1,"Prado-Perier, Marseille",Review score ,"1,949 reviews",Price 254 zł,2.9 km from center,Triple Room,2,,
40,B&B HOTEL Marseille Centre La Joliette,7.0,"Euromed - La Joliette, Marseille",Good ,"2,831 reviews",Price 332 zł,1.1 km from center,Double Room,3,,
41,Dadla,8.4,"Baille-La Timone, Marseille",Very Good ,45 reviews,Price 249 zł,1.5 km from center,Two-Bedroom Apartment,3,,
42,ibis Styles Marseille Centre Prado Castellane,7.7,"Castellane et Préfecture, Marseille",Good ,"1,162 reviews",Price 313 zł,1.7 km from center,Double Room,3,Breakfast included,
43,B&B Hôtel Marseille La Valentine Porte d'Aubagne,7.5,"La Valentine, Marseille",Good ,741 reviews,Price 332 zł,9.6 km from center,Triple Room,3,,
44,Magnifique appartement Marseille,7.0,"Chanot - Stade Velodrome, Marseille",Good ,1 review,Price 634 zł,3.2 km from center,Double Room,0,,
45,Les Chambres de Jeannette,8.8,"Chanot - Stade Velodrome, Marseille",Excellent ,85 reviews,Price 417 zł,3.8 km from center,Standard Double Room,3,Breakfast included,
46,Hôtel du Rocher,6.5,Marseille,Review score ,497 reviews,Price 356 zł,6.7 km from center,Comfort Double Room,0,,
47,ibis Marseille Centre Euromed,7.7,"Euromed - La Joliette, Marseille",Good ,"1,568 reviews",Price 358 zł,1.3 km from center,Standard Room with one double and one single bed,3,,
48,New Hotel Le Quai - Vieux Port,8.3,"Vieux Port - La Canebière, Marseille",Very Good ,"2,003 reviews",Price 645 zł,350 m from center,Standard Double Room,4,,Location 9.5
49,Residhotel Le Grand Prado,6.8,"Prado-Perier, Marseille",Review score ,"3,530 reviews",Price 280 zł,2.1 km from center,Studio - 1 to 2 people,3,,
50,B&B HOTEL Marseille Centre Vieux Port,6.9,"Vieux Port - La Canebière, Marseille",Review score ,922 reviews,Price 378 zł,450 m from center,Double Room - Disability Access,3,,
51,Massilia hôtel,7.3,"Saint-Charles, Marseille",Good ,"1,531 reviews",Price 346 zł,300 m from center,Small Double Room,3,,
52,Appart'City Marseille Euromed,6.7,"Euromed - La Joliette, Marseille",Review score ,"2,278 reviews",Price 252 zł,2 km from center,Double Studio,3,,
53,Aparthotel Adagio Marseille Prado Plage,7.3,"Prado-Perier, Marseille",Good ,"1,317 reviews",Price 308 zł,3.8 km from center,Studio (2 Adults),3,,
54,Alpinias Bed and Breakfast,9.1,"Chanot - Stade Velodrome, Marseille",Wonderful ,112 reviews,Price 379 zł,2.6 km from center,Standard Double Room Plus,0,Breakfast included,
55,Le Drip's,8.2,"Borely-Bonneveine, Marseille",Very Good ,664 reviews,Price 551 zł,5.8 km from center,Standard Double Room,4,,
56,Citadines Castellane Marseille,8.0,"Castellane et Préfecture, Marseille",Very Good ,"2,032 reviews",Price 320 zł,1.9 km from center,Studio,3,,
57,Liberté,8.1,"Saint-Charles, Marseille",Very Good ,317 reviews,Price 392 zł,400 m from center,Double Room with Private Bathroom,0,Breakfast included,
58,AC Hotel by Marriott Marseille Prado Vélodrome,8.0,"Prado-Perier, Marseille",Very Good ,"1,079 reviews",Price 526 zł,3.5 km from center,Classic Double or Twin Room,4,,
59,Hôtel Maison Saint Louis - Vieux Port,7.8,"Vieux Port - La Canebière, Marseille",Good ,"1,510 reviews",Price 430 zł,300 m from center,Standard Double Room,3,,
60,Golden Tulip Marseille Euromed,7.7,"Euromed - La Joliette, Marseille",Good ,"3,369 reviews",Price 481 zł,1.5 km from center,Superior King Room,4,,
61,Hôtel 96,9.0,Marseille,Wonderful ,294 reviews,Price 500 zł,6.9 km from center,Classic Double Room,3,,
62,Mercure Marseille Centre Vieux Port,7.8,"Vieux Port - La Canebière, Marseille",Good ,"1,064 reviews",Price 509 zł,200 m from center,Classic Â Double Room,4,,
63,Aparthotel Adagio Access Marseille Prado Périer,7.7,"Prado-Perier, Marseille",Good ,"1,710 reviews",Price 336 zł,2.3 km from center,Studio (2 Adults),3,,
64,"InterContinental Marseille - Hotel Dieu, an IHG Hotel",8.2,"Vieux Port - La Canebière, Marseille",Very Good ,"1,753 reviews","Price 1,052 zł",0.7 km from center,Classic Twin Room,5,,Location 9.4
65,Residhome Marseille,8.5,"Euromed - La Joliette, Marseille",Very Good ,"1,585 reviews",Price 523 zł,1.1 km from center,Studio,4,,
66,Saint Ferréol,7.7,"Vieux Port - La Canebière, Marseille",Good ,476 reviews,Price 425 zł,450 m from center,Double Room,3,,
67,Hotel C2,8.9,"Vieux Port - La Canebière, Marseille",Excellent ,604 reviews,"Price 1,043 zł",1 km from center,Superior Double Room,5,,
68,boutique Hôtel Azur,7.3,Marseille,Good ,844 reviews,Price 380 zł,0.7 km from center,Budget Single Room,2,,
69,Appartement Businessman,5.3,"Vieux Port - La Canebière, Marseille",Review score ,3 reviews,Price 342 zł,0.6 km from center,One-Bedroom Apartment,0,,
70,Le Studio de Caylus,8.9,"Vieux Port - La Canebière, Marseille",Excellent ,11 reviews,Price 307 zł,0.9 km from center,One-Bedroom Apartment,3,,Location 9.5
71,Hôtel Le Mistral,8.0,"Borely-Bonneveine, Marseille",Very Good ,"1,207 reviews",Price 393 zł,5.6 km from center,Standard Single Room,0,,
72,Les Chambres de l'Abbaye,8.7,"Vieux Port - La Canebière, Marseille",Excellent ,216 reviews,Price 724 zł,1.1 km from center,Double Room Emma,3,Breakfast included,Location 9.4
73,B&B HOTEL Marseille La Valentine St Menet,7.3,"La Valentine, Marseille",Good ,"2,417 reviews",Price 263 zł,10.8 km from center,Double Room,2,,
74,Novotel Marseille Centre Prado Vélodrome,7.8,"Prado-Perier, Marseille",Good ,"1,008 reviews",Price 490 zł,2.1 km from center,Superior Triple Room,4,,
75,nhow Marseille,8.1,"La Corniche, Marseille",Very Good ,"3,016 reviews",Price 753 zł,3.4 km from center,Nhow Room - Ground Floor,4,,
76,Hôtel Le Mistral,8.0,"Borely-Bonneveine, Marseille",Very Good ,"1,207 reviews",Price 393 zł,5.6 km from center,Standard Single Room,0,,
77,Les Chambres de l'Abbaye,8.7,"Vieux Port - La Canebière, Marseille",Excellent ,216 reviews,Price 724 zł,1.1 km from center,Double Room Emma,3,Breakfast included,Location 9.4
78,B&B HOTEL Marseille La Valentine St Menet,7.3,"La Valentine, Marseille",Good ,"2,417 reviews",Price 263 zł,10.8 km from center,Double Room,2,,
79,Novotel Marseille Centre Prado Vélodrome,7.8,"Prado-Perier, Marseille",Good ,"1,008 reviews",Price 490 zł,2.1 km from center,Superior Triple Room,4,,
80,Staycity Aparthotels Centre Vieux Port,7.9,"Vieux Port - La Canebière, Marseille",Good ,"4,186 reviews",Price 379 zł,350 m from center,Studio (2 Adults),3,,
81,Montempô Apparthôtel Marseille Centre Euromed,6.5,"Euromed - La Joliette, Marseille",Review score ,"1,456 reviews",Price 249 zł,2 km from center,Twin Studio,3,,
82,greet Marseille Centre Saint Charles,7.9,Marseille,Good ,860 reviews,Price 277 zł,250 m from center,Pure Double Room,2,,
83,Golden Tulip Villa Massalia,7.4,"Borely-Bonneveine, Marseille",Good ,"1,788 reviews",Price 500 zł,4.8 km from center,Classic King Room,4,,
84,Novotel Marseille Vieux Port,7.6,"Vieux Port - La Canebière, Marseille",Good ,"1,104 reviews",Price 726 zł,1.6 km from center,Classic Triple Room,4,,
85,Ibis Budget Marseille Timone,7.0,"Blancarde, Marseille",Good ,"1,885 reviews",Price 251 zł,1.9 km from center,Triple Room,2,,
86,Grand Hotel Beauvau Marseille Vieux Port - MGallery,8.6,"Vieux Port - La Canebière, Marseille",Excellent ,"1,107 reviews",Price 598 zł,450 m from center,Classic Double Room,4,,Location 9.6
87,B&B HOTEL Marseille Prado Parc des Expositions,7.2,"Prado-Perier, Marseille",Good ,"1,613 reviews",Price 660 zł,2.3 km from center,Standard Double Room,3,,
88,Odalys City Marseille Le Dôme,6.9,Marseille,Review score ,"2,229 reviews",Price 267 zł,2.5 km from center,Standard Studio (2 Adults),3,,
89,Escale Oceania Marseille Vieux Port,8.1,"Vieux Port - La Canebière, Marseille",Very Good ,787 reviews,Price 491 zł,400 m from center,Comfort Double Room,3,,Location 9.5
90,ibis Marseille Timone,7.5,"Baille-La Timone, Marseille",Good ,"1,033 reviews",Price 372 zł,2 km from center,Standard Twin Room,3,,
91,B&B HOTEL Marseille Parc Chanot,6.1,"Prado-Perier, Marseille",Review score ,"1,949 reviews",Price 254 zł,2.9 km from center,Triple Room,2,,
92,B&B HOTEL Marseille Centre La Joliette,7.0,"Euromed - La Joliette, Marseille",Good ,"2,831 reviews",Price 332 zł,1.1 km from center,Double Room,3,,
93,Dadla,8.4,"Baille-La Timone, Marseille",Very Good ,45 reviews,Price 249 zł,1.5 km from center,Two-Bedroom Apartment,3,,
94,B&B Hôtel Marseille La Valentine Porte d'Aubagne,7.5,"La Valentine, Marseille",Good ,741 reviews,Price 332 zł,9.6 km from center,Triple Room,3,,
95,Magnifique appartement Marseille,7.0,"Chanot - Stade Velodrome, Marseille",Good ,1 review,Price 634 zł,3.2 km from center,Double Room,0,,
96,Hôtel du Rocher,6.5,Marseille,Review score ,497 reviews,Price 356 zł,6.7 km from center,Comfort Double Room,0,,
97,ibis Marseille Centre Euromed,7.7,"Euromed - La Joliette, Marseille",Good ,"1,568 reviews",Price 358 zł,1.3 km from center,Standard Room with one double and one single bed,3,,
98,Residhotel Le Grand Prado,6.8,"Prado-Perier, Marseille",Review score ,"3,530 reviews",Price 280 zł,2.1 km from center,Studio - 1 to 2 people,3,,
99,Premiere Classe Marseille La Valentine,5.2,"La Valentine, Marseille",Review score ,"2,436 reviews",Price 198 zł,8 km from center,Triple Room (1 Double Bed + 1 Single Bed),1,,
100,Hôtel Maison Montgrand - Vieux Port,8.0,"Vieux Port - La Canebière, Marseille",Very Good ,"1,564 reviews",Original price 594 zł. Current price 506 zł.,0.8 km from center,Superior Double Room,3,,Location 9.3
101,Mercure Marseille Centre Prado Vélodrome,8.2,"Prado-Perier, Marseille",Very Good ,"1,289 reviews",Price 440 zł,3.3 km from center,Classic Â Double Room,4,,
102,Dadla,8.4,"Baille-La Timone, Marseille",Very Good ,45 reviews,Price 249 zł,1.5 km from center,Two-Bedroom Apartment,3,,
103,Aparthotel Adagio Access Marseille Saint Charles,7.4,"Saint-Charles, Marseille",Good ,"2,007 reviews",Price 289 zł,0.8 km from center,Studio,3,,
104,Residhotel Le Grand Prado,6.8,"Prado-Perier, Marseille",Review score ,"3,530 reviews",Price 280 zł,2.1 km from center,Studio - 1 to 2 people,3,,
105,Campanile Marseille Saint Antoine,6.1,Marseille,Review score ,"1,767 reviews",Price 346 zł,9.2 km from center,Double Room with One Junior Bed (Up To 10 Years) ,3,,
106,"Appartement entièrement rénové, ensoleillé, à 3mn de la Gare St Charles, avec la vue sur Notre-Dame de la Garde",9.1,"Saint-Charles, Marseille",Wonderful ,25 reviews,Original price 730 zł. Current price 624 zł.,450 m from center,Two-Bedroom Apartment,3,,
107,B&B HOTEL Marseille Centre La Timone,7.9,"Baille-La Timone, Marseille",Good ,"1,101 reviews",Price 305 zł,2.2 km from center,Twin Room,2,,
108,Ibis Budget Marseille Valentine,7.5,"La Valentine, Marseille",Good ,"1,372 reviews",Price 241 zł,7.9 km from center,Triple Room with Double Bed and Single Bunk Bed,2,,
109,Ibis Budget Marseille Est Porte d'Aubagne,6.9,"La Valentine, Marseille",Review score ,"1,436 reviews",Price 226 zł,10.9 km from center,Standard Room,2,,
110,Massilia hôtel,7.3,"Saint-Charles, Marseille",Good ,"1,531 reviews",Price 346 zł,300 m from center,Small Double Room,3,,
111,B&B HOTEL Marseille La Valentine,6.9,"La Valentine, Marseille",Review score ,"2,148 reviews",Price 263 zł,8.4 km from center,Double Room,2,,
112,Logement Marseille,2.5,"Euromed - La Joliette, Marseille",Review score ,4 reviews,Price 253 zł,2.2 km from center,One-Bedroom Apartment,0,,
113,Aparthotel Adagio Access Marseille Prado Périer,7.7,"Prado-Perier, Marseille",Good ,"1,710 reviews",Price 336 zł,2.3 km from center,Studio (2 Adults),3,,
114,Odalys City Marseille Canebière,6.7,"Vieux Port - La Canebière, Marseille",Review score ,767 reviews,Price 271 zł,450 m from center,Standard Studio (2 Adults),3,,
115,Nuit d’orient,6.6,"Castellane et Préfecture, Marseille",Review score ,178 reviews,Price 234 zł,1.5 km from center,Double Room,0,,
116,B&B HOTEL Marseille Estaque,7.2,Marseille,Good ,509 reviews,Price 328 zł,7.7 km from center,Double Room,2,,
117,La Luna B&B,9.6,"La Corniche, Marseille",Exceptional ,79 reviews,Price 520 zł,2.7 km from center,Standard Double Room,3,Breakfast included,Location 9.7
118,Chambre cooconing avec jacuzzi,9.0,Marseille,Wonderful ,3 reviews,Price 264 zł,5.6 km from center,Double Room with Private Bathroom,0,Breakfast included,
119,"Bel appartement T2 lumineux, emplacement central!",,"Baille-La Timone, Marseille",,,Original price 580 zł. Current price 506 zł.,1.5 km from center,One-Bedroom Apartment,0,,
120,Le Pytheas Vieux Port Marseille,9.4,"Vieux Port - La Canebière, Marseille",Wonderful ,87 reviews,Price 931 zł,0.5 km from center,One-Bedroom Apartment,4,,Location 10
121,MARSEILLE studio 8eme PRADO Entre vélodrome et la plage,4.8,"Prado-Perier, Marseille",Review score ,4 reviews,Price 379 zł,3.2 km from center,One-Bedroom Apartment,0,,
122,Grand Hotel Beauvau Marseille Vieux Port - MGallery,8.6,"Vieux Port - La Canebière, Marseille",Excellent ,"1,107 reviews",Price 598 zł,450 m from center,Classic Double Room,4,,Location 9.6
123,Appart hôtel Maison Montgrand-Vieux Port,8.5,"Vieux Port - La Canebière, Marseille",Very Good ,457 reviews,Price 580 zł,0.8 km from center,Studio (1-2 Adults),4,,Location 9.4
124,Republique,6.9,"Vieux Port - La Canebière, Marseille",Review score ,8 reviews,Price 285 zł,0.5 km from center,One-Bedroom Apartment,0,,Location 9.4
125,Le Pytheas Vieux Port Marseille,9.4,"Vieux Port - La Canebière, Marseille",Wonderful ,87 reviews,Price 931 zł,0.5 km from center,One-Bedroom Apartment,4,,Location 10
126,LA nuit étoilée,7.6,Marseille,Good ,115 reviews,Price 293 zł,5.2 km from center,Studio,3,,
127,"Le 66,havre de paix",8.2,"Prado-Perier, Marseille",Very Good ,132 reviews,Price 336 zł,2.8 km from center,One-Bedroom Apartment,3,,
128,Chambre cooconing avec jacuzzi,9.0,Marseille,Wonderful ,3 reviews,Price 264 zł,5.6 km from center,Double Room with Private Bathroom,0,Breakfast included,
129,MARSEILLE studio 8eme PRADO Entre vélodrome et la plage,4.8,"Prado-Perier, Marseille",Review score ,4 reviews,Price 379 zł,3.2 km from center,One-Bedroom Apartment,0,,
130,Lovely studio under the roof -Le Panier,7.9,"Vieux Port - La Canebière, Marseille",Good ,8 reviews,Price 351 zł,0.9 km from center,One-Bedroom Apartment,3,,Location 9.3
131,T2 vélodrome/ prado,,"Prado-Perier, Marseille",,,Price 285 zł,3.4 km from center,Two-Bedroom Apartment,0,,
132,Lou Palmieri,8.7,Marseille,Excellent ,3 reviews,Price 351 zł,2.6 km from center,Two-Bedroom Apartment,3,,
133,Republique,6.9,"Vieux Port - La Canebière, Marseille",Review score ,8 reviews,Price 285 zł,0.5 km from center,One-Bedroom Apartment,0,,Location 9.4
134,La Calanq'Aise,9.2,Marseille,Wonderful ,138 reviews,Price 488 zł,7.5 km from center,Family Studio,3,,
135,URBAN LOFT Marseille,7.4,"Saint-Charles, Marseille",Good ,318 reviews,Price 563 zł,400 m from center,Studio Apartment,3,,
136,Appart hôtel Maison Montgrand-Vieux Port,8.5,"Vieux Port - La Canebière, Marseille",Very Good ,457 reviews,Price 580 zł,0.8 km from center,Studio (1-2 Adults),4,,Location 9.4
137,Les jardins du Paradis,9.2,"Prado-Perier, Marseille",Wonderful ,17 reviews,Price 376 zł,2.5 km from center,One-Bedroom Apartment,0,,Location 9.4
138,ketfi,8.5,"Euromed - La Joliette, Marseille",Very Good ,23 reviews,Price 405 zł,2.2 km from center,One-Bedroom Apartment,3,,
139,Nouvel Appartement de Caractère et Climatisé à la Joliette,8.1,"Euromed - La Joliette, Marseille",Very Good ,46 reviews,Price 417 zł,1 km from center,One-Bedroom Apartment,3,,
140,Novotel Marseille Est Porte d'Aubagne,6.7,"La Valentine, Marseille",Review score ,524 reviews,Price 613 zł,10.9 km from center,Standard Double Room,4,,
141,Superbe appartement tout équipé avec parking.,9.0,"Vieux Port - La Canebière, Marseille",Wonderful ,45 reviews,Price 558 zł,1 km from center,One-Bedroom Apartment,3,,Location 9.6
142,Fred's Home GuestRoom - VieuxPort - LgbtFriendly,9.4,"Vieux Port - La Canebière, Marseille",Wonderful ,100 reviews,Price 771 zł,350 m from center,Standard Double Room with Shared Bathroom,4,,Location 9.7
143,gite du stade Le cottage studio sur cour parking piscine,8.4,"Chanot - Stade Velodrome, Marseille",Very Good ,39 reviews,Price 469 zł,3.8 km from center,Studio,3,,
144,Suite Jacuzzi Privatif Plage Des Catalans,9.1,Marseille,Wonderful ,82 reviews,Price 798 zł,1.8 km from center,One-Bedroom Apartment,3,,Location 9.4
145,La Daurade du FRIOUL - Marseille - Frioul,9.2,Marseille,Wonderful ,10 reviews,Price 316 zł,6.4 km from center,One-Bedroom Apartment,3,,
146,Maison Sainte Marthe,9.0,Marseille,Wonderful ,6 reviews,Price 281 zł,4.2 km from center,Double Room with Private Bathroom,3,,Location 9.5
147,Massilia New'z Appart,6.0,"Saint-Charles, Marseille",Review score ,84 reviews,Price 602 zł,350 m from center,Apartment - Split Level,3,,
148,Casa Ammirati Apartments,9.4,Marseille,Wonderful ,392 reviews,Price 440 zł,1.9 km from center,Studio with Garden View,3,,
149,Chic et moderne,8.5,Marseille,Very Good ,55 reviews,Price 537 zł,1.1 km from center,One-Bedroom Apartment,0,,
