,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
91,Le Ghiacciaie,8.1,"Fortezza da Basso, Florence",Very Good ,143 reviews,Price 324 zł,1.3 km from center,Double or Twin Room,3,Breakfast included,
92,B&B La Casa dei Tintori,9.4,"Santa Croce, Florence",Wonderful ,240 reviews,Price 436 zł,0.7 km from center,Twin Room with Private Bathroom,3,Breakfast included,Location 9.9
93,25hours Hotel Florence Piazza San Paolino,9.2,"Santa Maria Novella, Florence",Wonderful ,"2,066 reviews",Price 816 zł,500 m from center,Medium Room,4,,Location 9.7
94,Hotel Bernini Palace,9.0,"Uffizi, Florence",Wonderful ,774 reviews,"Price 1,258 zł",350 m from center,Classic Single Room,5,Breakfast included,Location 9.8
95,Villa Royal,8.3,"Florence Historic Center, Florence",Very Good ,"2,375 reviews",Price 357 zł,1.2 km from center,Single Room,4,,
96,Room Mate Luca,9.0,"Florence Historic Center, Florence",Wonderful ,"1,814 reviews",Price 526 zł,0.9 km from center,Single Room,4,Breakfast included,
97,Santa Maria Novella - WTB Hotels,9.0,"Santa Maria Novella, Florence",Wonderful ,"1,037 reviews",Price 685 zł,400 m from center,Single Room,4,Breakfast included,Location 9.8
98,Hotel Ester,8.4,"San Lorenzo, Florence",Very Good ,485 reviews,Price 426 zł,0.6 km from center,Single Room,3,,Location 9.5
99,Hotel Calimala,9.4,"Uffizi, Florence",Wonderful ,"1,221 reviews",Price 779 zł,100 m from center,Superior Double Room,4,,Location 9.9
100,Palazzo Guicciardini,9.1,"Santo Spirito, Florence",Wonderful ,749 reviews,"Original price 1,121 zł. Current price 1,050 zł.",0.6 km from center,Deluxe Double or Twin Room,0,,Location 9.7
101,Hotel Deco,7.9,"Santa Maria Novella, Florence",Good ,"1,181 reviews",Original price 352 zł. Current price 302 zł.,300 m from center,Deluxe Double or Twin Room,2,,Location 9.7
102,Hotel Delle Nazioni,8.0,"Santa Maria Novella, Florence",Very Good ,"3,445 reviews",Price 336 zł,0.9 km from center,Standard Single Room,3,Breakfast included,
103,Hotel Bella Firenze,8.3,"Santa Maria Novella, Florence",Very Good ,497 reviews,Original price 662 zł. Current price 620 zł.,0.9 km from center,Single Room,3,,Location 9.3
104,Casa Botticelli,9.4,"Santo Spirito, Florence",Wonderful ,714 reviews,Original price 910 zł. Current price 852 zł.,0.8 km from center,Superior Double Room,0,Breakfast included,Location 9.7
105,Il Dromedario,9.0,"Santa Maria Novella, Florence",Wonderful ,290 reviews,Original price 394 zł. Current price 370 zł.,1 km from center,Double Room with Private Bathroom,3,Breakfast included,Location 9.3
106,La Fonderia Firenze,9.2,Florence,Wonderful ,615 reviews,Price 293 zł,1.4 km from center,Single Room with Private External Bathroom,3,Breakfast included,
107,Hotel S.Giorgio & Olimpic,7.6,"San Lorenzo, Florence",Good ,"1,074 reviews",Original price 355 zł. Current price 333 zł.,450 m from center,Single Room,3,Breakfast included,Location 9.5
108,My Friends,9.0,"Florence Historic Center, Florence",Wonderful ,"1,379 reviews",Price 178 zł,0.9 km from center,Bed in 4-Bed Female Dormitory Room,0,,Location 9.6
109,The Social Hub Florence Lavagnini,8.3,"Fortezza da Basso, Florence",Very Good ,"3,307 reviews",Original price 428 zł. Current price 402 zł.,1.2 km from center,Economy Single Room,4,,
110,Villa Neroli,9.1,"Campo Di Marte, Florence",Wonderful ,"1,053 reviews",Original price 574 zł. Current price 538 zł.,3.7 km from center,Single Room,4,Breakfast included,
111,Golden Tower Hotel & Spa,8.8,"Tornabuoni, Florence",Excellent ,521 reviews,"Original price 1,173 zł. Current price 1,098 zł.",150 m from center,Basic Single Room,5,Breakfast included,Location 9.8
112,Casa G. Firenze,9.3,"Tornabuoni, Florence",Wonderful ,217 reviews,Price 825 zł,250 m from center,Classic Double Room,0,Breakfast included,Location 9.9
113,Hotel Argentina,8.4,"Santa Maria Novella, Florence",Very Good ,"1,440 reviews",Original price 397 zł. Current price 320 zł.,1 km from center,Single Room,3,,
114,B&Beatrice,8.8,"Santo Spirito, Florence",Excellent ,190 reviews,Original price 418 zł. Current price 392 zł.,0.7 km from center,Double Room with Private External Bathroom,3,,Location 9.4
115,Hotel Lombardi,8.0,"Florence Historic Center, Florence",Very Good ,"1,044 reviews",Price 304 zł,0.7 km from center,Single Room,2,,Location 9.4
116,La Terrazza di Jenny B&B,9.2,"Fortezza da Basso, Florence",Wonderful ,329 reviews,Original price 465 zł. Current price 436 zł.,1.3 km from center,Double or Twin Room with Private Bathroom,3,Breakfast included,
117,Hotel Rosso23 - WTB Hotels,8.6,"Santa Maria Novella, Florence",Excellent ,912 reviews,Original price 547 zł. Current price 513 zł.,400 m from center,Single Room,4,Breakfast included,Location 9.8
118,B&B La Terrazza Sul Duomo,9.1,"Duomo, Florence",Wonderful ,722 reviews,Original price 671 zł. Current price 629 zł.,150 m from center,Economy Double Room,4,,Location 9.9
119,B&B La Cittadella,8.2,"Fortezza da Basso, Florence",Very Good ,507 reviews,Original price 328 zł. Current price 308 zł.,1.3 km from center,Single Room with Shared Bathroom,0,,
120,Dimora Dionisio B&B,8.7,"Santa Maria Novella, Florence",Excellent ,125 reviews,Original price 394 zł. Current price 370 zł.,0.9 km from center,Double Room,3,,Location 9.3
121,Hotel Spadai,9.5,"Duomo, Florence",Exceptional ,"1,411 reviews","Price 1,116 zł",350 m from center,Standard  Double Room,4,,Location 9.9
122,Adler Cavalieri Hotel,8.3,"Santa Maria Novella, Florence",Very Good ,"1,828 reviews",Original price 563 zł. Current price 528 zł.,0.8 km from center,Single Room,4,Breakfast included,
123,Palazzo Graziani,8.8,"San Marco - Santissima Annunziata, Florence",Excellent ,926 reviews,Price 417 zł,0.7 km from center,Standard Single Room,3,,Location 9.6
124,Hotel Universo - WTB Hotels,7.9,"Santa Maria Novella, Florence",Good ,853 reviews,Original price 376 zł. Current price 353 zł.,450 m from center,Single Room,3,,Location 9.7
125,Hotel Davanzati,9.3,"Uffizi, Florence",Wonderful ,"1,507 reviews",Price 673 zł,150 m from center,Superior Double Room,3,Breakfast included,Location 9.9
126,Le Camere Dei Conti,8.5,"Florence Historic Center, Florence",Very Good ,419 reviews,Price 273 zł,0.7 km from center,Economy Double Room,3,,Location 9.5
127,Dedo Boutique Hotel,8.5,"Santa Maria Novella, Florence",Very Good ,"1,430 reviews",Price 373 zł,0.9 km from center,Single Room,3,Breakfast included,
128,Nilhotel,8.3,"Novoli - San Donato, Florence",Very Good ,"2,346 reviews",Price 431 zł,3.7 km from center,Standard Single Room,4,,
129,B&Beatrice,8.8,"Santo Spirito, Florence",Excellent ,190 reviews,Price 418 zł,0.7 km from center,Double Room with Private External Bathroom,3,,Location 9.4
130,Hotel Botticelli,8.1,"San Lorenzo, Florence",Very Good ,"1,230 reviews",Price 563 zł,0.6 km from center,Single Room,4,Breakfast included,Location 9.6
131,Hotel Embassy,8.2,"Santa Maria Novella, Florence",Very Good ,946 reviews,Price 675 zł,1 km from center,Double or Twin Room,4,Breakfast included,
132,La Filarocca B&B,8.4,"Campo Di Marte, Florence",Very Good ,195 reviews,Price 300 zł,2.7 km from center,Double Room with Shared Bathroom,0,Breakfast included,
133,AUTO PARK HOTEL con Ristorante interno e grande parcheggio gratuito,6.7,"Novoli - San Donato, Florence",Review score ,"1,630 reviews",Price 185 zł,4 km from center,Double Room,3,,
134,Golden Dream Guest House,6.7,"Florence Historic Center, Florence",Review score ,373 reviews,Price 277 zł,0.7 km from center,Triple Room with Private Bathroom,0,,
135,Signoria Guest House Florence,8.3,"Uffizi, Florence",Very Good ,36 reviews,Price 549 zł,350 m from center,Apartment,3,,Location 9.8
136,Hotel degli Orafi,9.1,"Uffizi, Florence",Wonderful ,890 reviews,Price 625 zł,400 m from center,Single Room,4,Breakfast included,Location 9.9
137,Solo Experience Hotel,9.0,"San Lorenzo, Florence",Wonderful ,"2,156 reviews",Price 577 zł,450 m from center,Deluxe Double or Twin Room with City View,4,,Location 9.8
138,La Marmora Apartment,8.1,"San Marco - Santissima Annunziata, Florence",Very Good ,85 reviews,Price 324 zł,1.3 km from center,Apartment,3,,
139,Le Residenze a Firenze - Residenza Benizzi Luxury guest house in the center of Florence,9.3,"Santo Spirito, Florence",Wonderful ,104 reviews,Price 629 zł,0.6 km from center,Superior Single Room,3,,Location 10
140,B&B IL TABERNACOLO,9.8,"Lungarno del Tempio, Florence",Exceptional ,123 reviews,Price 375 zł,2.5 km from center,Large Double Room,3,,Location 9.3
141,Cosmopolitan Hotel,8.2,"Novoli - San Donato, Florence",Very Good ,858 reviews,Price 469 zł,4.3 km from center,Classic Double Room,4,,
142,Arte' Boutique Hotel,9.5,"San Marco - Santissima Annunziata, Florence",Exceptional ,"1,099 reviews","Original price 1,041 zł. Current price 614 zł.",0.5 km from center,Superior Queen Room with Cathedral View,4,,Location 9.9
143,Lost In Florence,7.7,"San Marco - Santissima Annunziata, Florence",Good ,871 reviews,Price 335 zł,500 m from center,Deluxe Room,3,,Location 9.6
144,Hotel Milù,9.4,"Tornabuoni, Florence",Wonderful ,565 reviews,Price 594 zł,200 m from center,Superior Single Room,4,,Location 9.9
145,Hotel Deco,7.9,"Santa Maria Novella, Florence",Good ,"1,181 reviews",Original price 352 zł. Current price 302 zł.,300 m from center,Deluxe Double or Twin Room,2,,Location 9.7
146,Dante's Rooms,7.8,"Uffizi, Florence",Good ,568 reviews,Price 260 zł,200 m from center,Twin Room with Shared Bathroom,0,,Location 9.7
147,Borghese Palace Art Hotel,7.9,"Uffizi, Florence",Good ,"1,112 reviews",Price 529 zł,450 m from center,Superior Double Room,4,Breakfast included,Location 9.6
148,FH55 Grand Hotel Mediterraneo,7.9,"Lungarno del Tempio, Florence",Good ,"1,296 reviews",Price 561 zł,1.6 km from center,Classic Double or Twin Room,4,Breakfast included,
149,The Social Hub Florence Lavagnini,8.3,"Fortezza da Basso, Florence",Very Good ,"3,307 reviews",Price 428 zł,1.2 km from center,Economy Single Room,4,,
150,Il Dromedario,9.0,"Santa Maria Novella, Florence",Wonderful ,290 reviews,Price 394 zł,1 km from center,Double Room with Private Bathroom,3,Breakfast included,Location 9.3
151,Best Western Plus CHC Florence,7.3,"Novoli - San Donato, Florence",Good ,"1,890 reviews",Price 351 zł,4.4 km from center,Single Room,4,,
152,Hotel Universo - WTB Hotels,7.9,"Santa Maria Novella, Florence",Good ,853 reviews,Price 376 zł,450 m from center,Single Room,3,,Location 9.7
153,Hotel Paris,8.2,"Tornabuoni, Florence",Very Good ,"2,462 reviews",Price 537 zł,300 m from center,Single Room,3,,Location 9.7
154,Hotel Tourist House,8.2,"Santa Maria Novella, Florence",Very Good ,812 reviews,Original price 631 zł. Current price 509 zł.,500 m from center,Small Double Room,3,,Location 9.6
155,Hotel Genesio,7.2,"Florence Historic Center, Florence",Good ,529 reviews,Price 385 zł,0.9 km from center,Single Room,2,,
156,Hotel La Fortezza,8.5,"Fortezza da Basso, Florence",Very Good ,603 reviews,Price 692 zł,1.4 km from center,Single Room,3,,
157,HomEdo B&B,9.2,"San Lorenzo, Florence",Wonderful ,470 reviews,Price 483 zł,0.5 km from center,Economy Double Room,4,,Location 9.9
158,c-hotels Club,8.2,"Florence Historic Center, Florence",Very Good ,"5,198 reviews",Price 398 zł,0.7 km from center,Single Room,4,,
159,Dimora Dionisio B&B,8.7,"Santa Maria Novella, Florence",Excellent ,125 reviews,Price 394 zł,0.9 km from center,Double Room,3,,Location 9.3
160,La Filarocca B&B,8.4,"Campo Di Marte, Florence",Very Good ,195 reviews,Price 300 zł,2.7 km from center,Double Room with Shared Bathroom,0,Breakfast included,
161,Mio Hotel Firenze,7.7,"Novoli - San Donato, Florence",Good ,692 reviews,Price 422 zł,4 km from center,Single Room,3,Breakfast included,
162,Hotel Margaret,8.1,"Santa Maria Novella, Florence",Very Good ,810 reviews,Price 438 zł,0.6 km from center,Small Double Room,1,,Location 9.5
163,MyForte Relais de Charme & SPA,8.7,"Lungarno del Tempio, Florence",Excellent ,619 reviews,Price 718 zł,1.4 km from center,Double Room with Patio & Pool Access,3,,
164,Hotel Ungherese Small Luxury Hotel,9.1,"Campo Di Marte, Florence",Wonderful ,962 reviews,"Original price 1,053 zł. Current price 589 zł.",2.7 km from center,Double or Twin Room with External Private Bathroom,3,Breakfast included,
165,Hotel Torre Guelfa Palazzo Acciaiuoli,7.9,"Tornabuoni, Florence",Good ,593 reviews,Price 517 zł,250 m from center,Standard Double Room,4,Breakfast included,Location 9.7
166,La Terrazza di Jenny B&B,9.2,"Fortezza da Basso, Florence",Wonderful ,329 reviews,Price 465 zł,1.3 km from center,Double or Twin Room with Private Bathroom,3,Breakfast included,
167,FH55 Hotel Calzaiuoli,8.8,"Uffizi, Florence",Excellent ,"1,397 reviews",Price 908 zł,100 m from center,Classic Double Room or Twin Room,4,Breakfast included,Location 9.8
