,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
32,Hyatt Regency Amsterdam,8.4,"Amsterdam City Center, Amsterdam",Very Good ,"1,737 reviews","Price 1,181 zł",1.8 km from center,Twin Room,5,,
33,Mercure Amsterdam City Hotel,8.3,"Oost, Amsterdam",Very Good ,"2,377 reviews",Price 538 zł,4.4 km from center,Classic Double Room,4,,
34,YOTEL Amsterdam,8.0,"Amsterdam Noord, Amsterdam",Very Good ,"5,823 reviews",Original price 888 zł. Current price 757 zł.,2.2 km from center,Premium Queen,4,,
35,Felicitas,8.1,"Amsterdam City Center, Amsterdam",Very Good ,"1,218 reviews",Price 414 zł,1.2 km from center,Single Room with Private Bathroom,0,Breakfast included,
36,Budget Hotel Tourist Inn,7.6,"Amsterdam City Center, Amsterdam",Good ,"3,032 reviews",Price 279 zł,350 m from center,One Bed in a Dormitory,2,Breakfast included,Location 9.3
37,Hotel Corner House,7.5,"Amsterdam City Center, Amsterdam",Good ,656 reviews,Price 913 zł,200 m from center,Twin Room,1,,Location 9.4
38,Hampton By Hilton Amsterdam Arena Boulevard,8.1,"Zuidoost, Amsterdam",Very Good ,"6,829 reviews",Price 466 zł,7.6 km from center,Double Room,3,Breakfast included,
39,The Manor Amsterdam,8.3,"Oost, Amsterdam",Very Good ,"2,058 reviews",Price 693 zł,2.7 km from center,Superior King Room,4,,
40,B&B Modern Times,9.6,"Zuidoost, Amsterdam",Exceptional ,183 reviews,Price 610 zł,8.8 km from center,Deluxe Single Room,3,Breakfast included,
41,Hotel V Nesplein,8.9,"Amsterdam City Center, Amsterdam",Excellent ,"1,166 reviews","Price 1,357 zł",250 m from center,Comfort Double or Twin Room,4,,Location 9.7
42,"Holiday Inn Express Amsterdam - Sloterdijk Station, an IHG Hotel",7.8,"Westpoort, Amsterdam",Good ,"5,671 reviews",Price 515 zł,4.1 km from center,Standard Double Room,3,Breakfast included,
43,Conscious Hotel Museum Square,8.6,"Oud Zuid, Amsterdam",Excellent ,"1,328 reviews",Price 863 zł,2.2 km from center,Double Room,4,,Location 9.3
44,"Holiday Inn Express Amsterdam - North Riverside, an IHG Hotel",8.4,"Amsterdam Noord, Amsterdam",Very Good ,"9,327 reviews",Price 607 zł,2.2 km from center,Standard Double Room,3,Breakfast included,
45,Qbic Hotel WTC Amsterdam,7.8,"Zuideramstel, Amsterdam",Good ,"2,375 reviews",Price 575 zł,3.9 km from center,Standard Double Room - No Window,3,,
46,NH Collection Amsterdam Flower Market,8.5,"Amsterdam City Center, Amsterdam",Very Good ,"4,906 reviews","Original price 1,309 zł. Current price 1,309 zł.",0.7 km from center,Superior Double or Twin Room,4,,Location 9.5
47,Koopermoolen,7.4,"Amsterdam City Center, Amsterdam",Good ,"1,579 reviews",Price 507 zł,0.6 km from center,Single Room,2,Breakfast included,Location 9.5
48,Mövenpick Hotel Amsterdam City Centre,8.1,"Zeeburg, Amsterdam",Very Good ,"2,656 reviews",Price 864 zł,1.5 km from center,Classic King Room with View,4,,
49,DoubleTree by Hilton Amsterdam - NDSM Wharf,8.5,"Amsterdam Noord, Amsterdam",Very Good ,"1,634 reviews",Price 533 zł,3.1 km from center,Single Guest Room with Double Bed,4,,
50,Qbic Hotel WTC Amsterdam,7.8,"Zuideramstel, Amsterdam",Good ,"2,375 reviews",Price 575 zł,3.9 km from center,Standard Double Room - No Window,3,,
51,Postillion Hotel Amsterdam,8.5,"Oost, Amsterdam",Very Good ,"7,375 reviews",Price 563 zł,4.8 km from center,Standard Double Room,4,,
52,Jan Luyken Hotel Amsterdam,8.3,"Oud Zuid, Amsterdam",Very Good ,706 reviews,Price 845 zł,1.7 km from center,Single Room,4,,Location 9.6
53,NH Collection Amsterdam Flower Market,8.5,"Amsterdam City Center, Amsterdam",Very Good ,"4,906 reviews","Original price 1,309 zł. Current price 1,309 zł.",0.7 km from center,Superior Double or Twin Room,4,,Location 9.5
54,The Alfred Hotel,7.1,"Oud Zuid, Amsterdam",Good ,"2,849 reviews",Price 583 zł,2.6 km from center,Standard Double Room,3,,
55,Koopermoolen,7.4,"Amsterdam City Center, Amsterdam",Good ,"1,579 reviews",Price 507 zł,0.6 km from center,Single Room,2,Breakfast included,Location 9.5
56,Mövenpick Hotel Amsterdam City Centre,8.1,"Zeeburg, Amsterdam",Very Good ,"2,656 reviews",Price 864 zł,1.5 km from center,Classic King Room with View,4,,
57,Hotel Arena,8.2,"Oost, Amsterdam",Very Good ,"2,819 reviews",Price 822 zł,2 km from center,Classic Double or Twin Room,4,,
58,DoubleTree by Hilton Amsterdam - NDSM Wharf,8.5,"Amsterdam Noord, Amsterdam",Very Good ,"1,634 reviews",Price 533 zł,3.1 km from center,Single Guest Room with Double Bed,4,,
59,Hotel JL No76,8.0,"Oud Zuid, Amsterdam",Very Good ,"1,583 reviews",Price 855 zł,1.7 km from center,Comfort Double or Twin Room,4,,Location 9.3
60,Hotel Estheréa,9.1,"Amsterdam City Center, Amsterdam",Wonderful ,"3,423 reviews","Price 2,215 zł",400 m from center,Triple Room,4,,Location 9.7
61,NH Amsterdam Caransa,7.8,"Amsterdam City Center, Amsterdam",Good ,789 reviews,"Original price 1,143 zł. Current price 1,143 zł.",0.8 km from center,Standard Double or Twin Room,4,,Location 9.3
62,DoubleTree by Hilton Amsterdam Centraal Station,7.8,"Amsterdam City Center, Amsterdam",Good ,"2,820 reviews","Price 1,078 zł",1 km from center,Queen Guest Room,4,,
63,"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",7.9,"Zuidoost, Amsterdam",Good ,"9,932 reviews",Price 519 zł,7.8 km from center,Standard Double Room - Disability Access,3,Breakfast included,
64,Leonardo Royal Hotel Amsterdam,8.3,"Oost, Amsterdam",Very Good ,"4,988 reviews",Price 594 zł,4.8 km from center,Double Room,4,,
65,Volkshotel,8.5,"Oost, Amsterdam",Very Good ,"2,701 reviews",Price 508 zł,2.5 km from center,Sleep Cabin with Shared Bathroom,0,,
66,Hotel 83,6.9,"Amsterdam City Center, Amsterdam",Review score ,715 reviews,"Price 1,013 zł",350 m from center,Standard Double Room,2,,
67,Hotel de Westertoren,7.6,"Amsterdam City Center, Amsterdam",Good ,942 reviews,Price 577 zł,450 m from center,Single Room with Shared Toilet,2,Breakfast included,Location 9.4
68,Cocomama,7.8,"Amsterdam City Center, Amsterdam",Good ,547 reviews,Original price 239 zł. Current price 216 zł.,1.6 km from center,Bed in 6-Bed Mixed Dormitory Room,0,,
69,Hotel Torenzicht,7.6,"Amsterdam City Center, Amsterdam",Good ,"1,193 reviews",Price 483 zł,350 m from center,Single Room with Shared Bathroom,1,Breakfast included,
70,Durty Nelly's Inn,8.2,"Amsterdam City Center, Amsterdam",Very Good ,"3,174 reviews",Price 264 zł,250 m from center,Bed in 12-Bed Mixed Dormitory,0,,Location 9.5
71,Morgan & Mees,8.8,"Westerpark, Amsterdam",Excellent ,236 reviews,"Price 1,044 zł",1.3 km from center,Mini Split Level,4,,
72,Park Centraal Amsterdam,8.3,"Oud Zuid, Amsterdam",Very Good ,"1,611 reviews","Price 1,033 zł",1.4 km from center,Deluxe Twin Room,4,,Location 9.4
73,ibis Styles Amsterdam City,8.3,"Oud Zuid, Amsterdam",Very Good ,"1,390 reviews","Price 1,008 zł",1.7 km from center,Standard Twin Room,3,,
74,"Kimpton De Witt Amsterdam, an IHG Hotel",8.7,"Amsterdam City Center, Amsterdam",Excellent ,"2,303 reviews","Price 1,071 zł",0.5 km from center,1 Double Bed City Single Room,5,,Location 9.4
75,Max Brown Hotel Museum Square,7.9,"Oud Zuid, Amsterdam",Good ,882 reviews,Price 598 zł,1.6 km from center,Small Twin Room,3,,Location 9.5
76,Stayokay Hostel Amsterdam Oost,8.2,"Zeeburg, Amsterdam",Very Good ,"2,445 reviews",Price 238 zł,3 km from center,Bed in 8-Bed Mixed Room,0,,
77,Leonardo Hotel Amsterdam City Center,7.7,"Oud West, Amsterdam",Good ,"2,078 reviews",Price 582 zł,1.6 km from center,Comfort Double Room,4,,
78,The Bee Hostel,8.6,"Amsterdam City Center, Amsterdam",Excellent ,812 reviews,Original price 291 zł. Current price 250 zł.,1.5 km from center,Bunk Bed in Mixed Dormitory Room,0,,
79,Morgan & Mees,8.8,"Westerpark, Amsterdam",Excellent ,236 reviews,"Price 1,044 zł",1.3 km from center,Mini Split Level,4,,
80,WestCord Fashion Hotel Amsterdam,8.2,"Slotervaart, Amsterdam",Very Good ,"2,680 reviews",Price 633 zł,3.7 km from center,Superior Double or Twin Room,4,,
81,Renaissance Amsterdam Hotel,7.3,"Amsterdam City Center, Amsterdam",Good ,"1,231 reviews","Price 1,071 zł",0.6 km from center,Deluxe Room,5,,
82,Amadi Park Hotel,7.9,"Oud West, Amsterdam",Good ,"1,283 reviews",Price 608 zł,1.6 km from center,Single Room,4,,
83,Hotel JL No76,8.0,"Oud Zuid, Amsterdam",Very Good ,"1,583 reviews",Price 855 zł,1.7 km from center,Comfort Double or Twin Room,4,,Location 9.3
84,Amadi Panorama Hotel,7.9,"IJburg, Amsterdam",Good ,"3,559 reviews",Price 459 zł,6.6 km from center,Deluxe Single Room with View,4,,
85,"Radisson Blu Hotel, Amsterdam City Center",8.5,"Amsterdam City Center, Amsterdam",Very Good ,"4,413 reviews","Price 1,273 zł",400 m from center,Standard Double or Twin Room,4,,Location 9.4
86,Hotel Espresso,7.6,"Oud West, Amsterdam",Good ,"1,740 reviews",Price 793 zł,1.6 km from center,Small Double Room,3,,
87,"Holiday Inn Express Amsterdam - South, an IHG Hotel",8.1,"Zuideramstel, Amsterdam",Very Good ,"2,043 reviews",Price 519 zł,5.5 km from center,Double or Twin Room,3,Breakfast included,
88,Moxy Amsterdam Houthavens,8.1,"Westpoort, Amsterdam",Very Good ,"1,495 reviews",Price 674 zł,3.4 km from center,Double Room - Moxy Sleeper Queen,4,,
89,Hilton Amsterdam,8.1,"Oud Zuid, Amsterdam",Very Good ,660 reviews,"Price 1,159 zł",2.8 km from center,Deluxe King Room,5,,
90,Courtyard by Marriott Amsterdam Arena Atlas,8.1,"Zuidoost, Amsterdam",Very Good ,"1,389 reviews",Price 498 zł,7.9 km from center,"Standard King Room, Guest room, 1 King",4,,
91,Hotel V Fizeaustraat,8.8,"Oost, Amsterdam",Excellent ,"2,540 reviews",Price 598 zł,3.8 km from center,Double Room,4,,
92,Apollofirst Boutique Hotel,8.7,"Oud Zuid, Amsterdam",Excellent ,945 reviews,Price 711 zł,2.8 km from center,Comfort Twin/Double Room,4,,
93,Inntel Hotels Amsterdam Centre,8.3,"Amsterdam City Center, Amsterdam",Very Good ,"4,602 reviews","Price 1,045 zł",400 m from center,Single Room,4,,Location 9.5
94,Hotel Amsterdam De Roode Leeuw,7.8,"Amsterdam City Center, Amsterdam",Good ,"1,810 reviews","Price 1,048 zł",100 m from center,Single Room,4,,Location 9.7
95,Hotel New Kit,7.9,"Geuzenveld-Slotermeer, Amsterdam",Good ,"3,316 reviews",Price 439 zł,3.8 km from center,Single Room,3,,
96,Four Elements Hotel,8.2,"IJburg, Amsterdam",Very Good ,"4,001 reviews",Price 588 zł,7.9 km from center,Comfort Double Room,4,,
97,Anantara Grand Hotel Krasnapolsky Amsterdam,8.8,"Amsterdam City Center, Amsterdam",Excellent ,"5,218 reviews","Price 1,537 zł",100 m from center,Premier Double or Twin Room,5,,Location 9.7
98,Met Hotel Amsterdam,9.0,"Slotervaart, Amsterdam",Wonderful ,"1,461 reviews",Price 558 zł,4.1 km from center,Queen Room without Window,3,,
99,Best Western Dam Square Inn,8.0,"Amsterdam City Center, Amsterdam",Very Good ,"1,553 reviews","Price 1,219 zł",150 m from center,Twin Room,3,Breakfast included,Location 9.6
100,Amadi Panorama Hotel,7.9,"IJburg, Amsterdam",Good ,"3,559 reviews",Price 459 zł,6.6 km from center,Deluxe Single Room with View,4,,
101,"Radisson Blu Hotel, Amsterdam City Center",8.5,"Amsterdam City Center, Amsterdam",Very Good ,"4,413 reviews","Price 1,273 zł",400 m from center,Standard Double or Twin Room,4,,Location 9.4
102,Hotel Espresso,7.6,"Oud West, Amsterdam",Good ,"1,740 reviews",Price 793 zł,1.6 km from center,Small Double Room,3,,
103,Sonder Park House,7.8,"Oud Zuid, Amsterdam",Good ,"1,714 reviews","Original price 1,043 zł. Current price 940 zł.",1.7 km from center,Double Room,0,,
104,"Holiday Inn Express Amsterdam - South, an IHG Hotel",8.1,"Zuideramstel, Amsterdam",Very Good ,"2,043 reviews",Price 519 zł,5.5 km from center,Double or Twin Room,3,Breakfast included,
105,Moxy Amsterdam Houthavens,8.1,"Westpoort, Amsterdam",Very Good ,"1,495 reviews",Price 674 zł,3.4 km from center,Double Room - Moxy Sleeper Queen,4,,
106,Hilton Amsterdam,8.1,"Oud Zuid, Amsterdam",Very Good ,660 reviews,"Price 1,159 zł",2.8 km from center,Deluxe King Room,5,,
107,Courtyard by Marriott Amsterdam Arena Atlas,8.1,"Zuidoost, Amsterdam",Very Good ,"1,389 reviews",Price 498 zł,7.9 km from center,"Standard King Room, Guest room, 1 King",4,,
108,Hotel Amsterdam De Roode Leeuw,7.8,"Amsterdam City Center, Amsterdam",Good ,"1,810 reviews","Price 1,048 zł",100 m from center,Single Room,4,,Location 9.7
109,Hotel V Fizeaustraat,8.8,"Oost, Amsterdam",Excellent ,"2,540 reviews",Price 598 zł,3.8 km from center,Double Room,4,,
110,Inntel Hotels Amsterdam Centre,8.3,"Amsterdam City Center, Amsterdam",Very Good ,"4,602 reviews","Price 1,133 zł",400 m from center,Single Room,4,,Location 9.5
111,Hotel Mai Amsterdam,8.6,"Amsterdam City Center, Amsterdam",Excellent ,"5,672 reviews","Price 1,213 zł",0.6 km from center,Comfort Double or Twin Room,4,,Location 9.5
112,The Dylan Amsterdam - The Leading Hotels of the World,9.2,"Amsterdam City Center, Amsterdam",Wonderful ,283 reviews,"Price 1,987 zł",0.7 km from center,Luxury Single Room,5,,Location 9.7
113,The Muse Amsterdam - Boutique Hotel,8.1,"Oud Zuid, Amsterdam",Very Good ,909 reviews,Price 651 zł,2.3 km from center,Small Single Room,3,,
114,Boutique Hotel Notting Hill,8.7,"Amsterdam City Center, Amsterdam",Excellent ,"2,651 reviews",Price 818 zł,1.7 km from center,Souterrain Double Room (Below Street Level with Limited View),4,,
115,Anantara Grand Hotel Krasnapolsky Amsterdam,8.8,"Amsterdam City Center, Amsterdam",Excellent ,"5,218 reviews","Price 1,537 zł",100 m from center,Premier Double or Twin Room,5,,Location 9.7
116,Met Hotel Amsterdam,9.0,"Slotervaart, Amsterdam",Wonderful ,"1,461 reviews",Price 558 zł,4.1 km from center,Queen Room without Window,3,,
117,Hotel New Kit,7.9,"Geuzenveld-Slotermeer, Amsterdam",Good ,"3,316 reviews",Price 439 zł,3.8 km from center,Single Room,3,,
118,Avenue Hotel,7.3,"Amsterdam City Center, Amsterdam",Good ,"2,999 reviews",Price 763 zł,450 m from center,Single Room,3,,
119,Best Western Dam Square Inn,8.0,"Amsterdam City Center, Amsterdam",Very Good ,"1,553 reviews","Price 1,219 zł",150 m from center,Twin Room,3,Breakfast included,Location 9.6
120,The Social Hub Amsterdam West,8.1,"Slotervaart, Amsterdam",Very Good ,"2,119 reviews",Price 523 zł,3.9 km from center,Executive Double Room,3,,
121,Hotel Casa Amsterdam,8.7,"Oost, Amsterdam",Excellent ,"5,707 reviews",Price 713 zł,3.1 km from center,Double Room,3,,
122,Mercure Amsterdam Sloterdijk Station,8.3,"Westpoort, Amsterdam",Very Good ,"3,615 reviews",Price 610 zł,4.3 km from center,Classic Double Room,4,,
123,Waldorf Astoria Amsterdam,9.6,"Amsterdam City Center, Amsterdam",Exceptional ,206 reviews,"Price 4,040 zł",0.9 km from center,Queen Deluxe Room,5,,Location 9.8
124,ibis Styles Amsterdam Central Station,7.9,"Amsterdam City Center, Amsterdam",Good ,"3,112 reviews","Price 1,053 zł",0.6 km from center,Standard Single Room,3,,Location 9.4
125,Hotel Prins Hendrik,8.2,"Amsterdam City Center, Amsterdam",Very Good ,"2,654 reviews",Price 812 zł,0.6 km from center,Double or Twin Room,3,Breakfast included,Location 9.6
126,Rembrandt Square Hotel,6.9,"Amsterdam City Center, Amsterdam",Review score ,"1,140 reviews",Price 571 zł,0.8 km from center,Twin Room with Shared Bathroom,1,,
127,Cityview Hotel,7.9,"Amsterdam City Center, Amsterdam",Good ,752 reviews,Price 632 zł,0.8 km from center,Single Room,3,,Location 9.4
128,Hotel V Frederiksplein,7.8,"Amsterdam City Center, Amsterdam",Good ,"1,113 reviews",Price 688 zł,1.6 km from center,Small Double Room,3,,
129,Rokin Hotel,7.8,"Amsterdam City Center, Amsterdam",Good ,"1,758 reviews",Price 829 zł,250 m from center,Double room - Cellar,3,,Location 9.6
130,The Bank Hotel,8.1,"Amsterdam City Center, Amsterdam",Very Good ,"1,432 reviews","Price 1,046 zł",0.9 km from center,Standard Double or Twin Room,3,,Location 9.3
131,Hotel Washington,7.4,"Oud Zuid, Amsterdam",Good ,"1,466 reviews",Price 422 zł,2.1 km from center,Single Room,2,,
132,XO Hotels Park West,8.4,"Sloterdijk, Amsterdam",Very Good ,"6,793 reviews",Price 540 zł,3.4 km from center,Single Room,4,,
133,ibis Amsterdam City West,7.8,"Westpoort, Amsterdam",Good ,"2,793 reviews",Price 538 zł,3.6 km from center,Double Room,3,,
134,Ecomama,8.2,"Amsterdam City Center, Amsterdam",Very Good ,"1,506 reviews",Original price 214 zł. Current price 194 zł.,1 km from center,Bed in 12-Bed El Cheapo Dorm,0,,
135,OZO Hotels Cordial Amsterdam,6.8,"Amsterdam City Center, Amsterdam",Review score ,"1,997 reviews",Price 638 zł,250 m from center,Budget Single Room,3,,Location 9.3
136,Grand Hotel Amrâth Amsterdam,7.9,"Amsterdam City Center, Amsterdam",Good ,"2,415 reviews","Price 1,020 zł",0.8 km from center,Single Room,5,,
137,Hotel van de Vijsel,8.1,"Oud West, Amsterdam",Very Good ,"2,626 reviews",Price 967 zł,1.5 km from center,Small Double Room,4,,
138,Van der Valk Hotel Amsterdam Zuidas -Rai,8.7,"Zuideramstel, Amsterdam",Excellent ,"1,773 reviews","Price 1,013 zł",4.1 km from center,Comfort King Room,4,,
139,De Mallemoolen,6.9,"Amsterdam City Center, Amsterdam",Review score ,654 reviews,Price 436 zł,0.6 km from center,Basic Single Room with Shared Bathroom,0,Breakfast included,Location 9.3
140,NH Collection Amsterdam Doelen,8.6,"Amsterdam City Center, Amsterdam",Excellent ,"1,094 reviews","Price 1,452 zł",0.6 km from center,Superior Double or Twin Room,5,,Location 9.6
141,The Times Hotel,8.3,"Amsterdam City Center, Amsterdam",Very Good ,"1,753 reviews","Price 1,105 zł",400 m from center,Standard Double Room,3,,Location 9.6
142,ibis Amsterdam Centre,7.6,"Amsterdam City Center, Amsterdam",Good ,"5,474 reviews",Price 863 zł,0.8 km from center,Small Double Room,3,,Location 9.3
143,Hotel Nes,8.1,"Amsterdam City Center, Amsterdam",Very Good ,"1,982 reviews","Price 1,312 zł",0.6 km from center,Double Room - Canal View,3,,Location 9.5
144,Room Mate Aitana,8.6,"Amsterdam City Center, Amsterdam",Excellent ,"6,851 reviews","Original price 1,249 zł. Current price 1,002 zł.",1.3 km from center,Queen or Two Double Beds Room,4,,
145,Sofitel Legend The Grand Amsterdam,9.0,"Amsterdam City Center, Amsterdam",Wonderful ,683 reviews,"Price 1,932 zł",250 m from center,Classic Single Room with Garden View,5,,Location 9.6
146,Luxury Suites Amsterdam,8.9,"Amsterdam City Center, Amsterdam",Excellent ,285 reviews,"Original price 3,074 zł. Current price 2,309 zł.",0.7 km from center,Luxury Suite,5,,
147,Prinsengracht Hotel,7.9,"Amsterdam City Center, Amsterdam",Good ,912 reviews,Price 657 zł,1.2 km from center,Single Room,3,,Location 9.3
148,"Crowne Plaza Amsterdam - South, an IHG Hotel",8.4,"Zuideramstel, Amsterdam",Very Good ,718 reviews,Price 729 zł,4.3 km from center,Superior Double Room,4,,
149,Conscious Hotel Westerpark,8.4,"Westerpark, Amsterdam",Very Good ,"2,713 reviews",Price 823 zł,1.9 km from center,Double Room,4,,
150,XO Hotels Couture,8.5,"Slotervaart, Amsterdam",Very Good ,"5,304 reviews",Original price 560 zł. Current price 524 zł.,4.3 km from center,Standard Twin Room,4,,
151,"The College Hotel Amsterdam, Autograph Collection",8.2,"Oud Zuid, Amsterdam",Very Good ,920 reviews,"Price 1,043 zł",2.3 km from center,Superior Queen Room with City View,4,,
152,Hotel Mercier,8.4,"Amsterdam City Center, Amsterdam",Very Good ,"2,355 reviews","Original price 1,416 zł. Current price 1,325 zł.",0.7 km from center,Indoor Room - No Direct Daylight,4,,Location 9.5
153,The Lancaster Hotel Amsterdam,8.0,"Amsterdam City Center, Amsterdam",Very Good ,"2,796 reviews",Price 859 zł,1.6 km from center,Small Double Room,4,,
154,Mozart Hotel,7.3,"Amsterdam City Center, Amsterdam",Good ,"4,032 reviews",Original price 838 zł. Current price 785 zł.,1.1 km from center,Standard Double or Twin Room,2,,
155,WestCord Art Hotel Amsterdam 4 stars,8.0,"Westerpark, Amsterdam",Very Good ,706 reviews,Price 658 zł,2.8 km from center,Large Room,4,,
156,Botel,7.4,"Amsterdam Noord, Amsterdam",Good ,"5,316 reviews",Price 233 zł,3.1 km from center,Bed in 8-Bed Mixed Dormitory Room,3,,
157,"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",7.8,"Zuidoost, Amsterdam",Good ,"1,938 reviews",Price 506 zł,7.8 km from center,Standard Queen Room - Accessible,4,,
158,NH Amsterdam Museum Quarter,7.9,"Oud Zuid, Amsterdam",Good ,987 reviews,"Price 1,033 zł",2 km from center,Standard Double or Twin Room,4,,
159,Pestana Amsterdam Riverside,8.6,"Oud Zuid, Amsterdam",Excellent ,"3,676 reviews","Original price 1,680 zł. Current price 1,130 zł.",2.4 km from center,Deluxe Double Room,5,,
160,XO Hotels City Centre,7.4,"Amsterdam City Center, Amsterdam",Good ,"4,330 reviews",Original price 916 zł. Current price 856 zł.,350 m from center,Single Room without Window,3,,Location 9.4
