,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
31,Kościuszki Street Hostel,6.4,"Stare Miasto, Wrocław",Review score ,92 reviews,Original price 149 zł. Current price 139 zł.,0.9 km from center,Large Double Room,0,,
32,Radisson Blu Hotel Wroclaw,8.6,"Stare Miasto, Wrocław",Excellent ,"3,472 reviews",Price 405 zł,0.9 km from center,Standard Room,5,,Location 9.4
33,ibis budget Wrocław Stadion,7.6,"Fabryczna, Wrocław",Good ,"2,698 reviews",Price 144 zł,6.5 km from center,Double Room,1,,
34,Citi Hotel's Wrocław,8.5,"Stare Miasto, Wrocław",Very Good ,"2,618 reviews",Original price 238 zł. Current price 223 zł.,1.4 km from center,Standard Double Room,3,,
35,"Hostel, Pokoje gościnne Mleczarnia - Ozonowane",8.6,"Stare Miasto, Wrocław",Excellent ,"1,011 reviews",Price 80 zł,500 m from center,Bed in 8-Bed Female Dormitory Room,0,,Location 9.5
36,ibis budget Wrocław Południe,7.8,"Krzyki, Wrocław",Good ,"2,955 reviews",Price 135 zł,5 km from center,Standard Double Room,1,,
37,Absynt Hostel Wrocław,6.8,"Stare Miasto, Wrocław",Review score ,"3,291 reviews",Price 69 zł,400 m from center,Single Bed in 8-Bed Dormitory Room,0,,
38,Hotel Patio Old Town,8.4,"Stare Miasto, Wrocław",Very Good ,"2,480 reviews",Original price 278 zł. Current price 260 zł.,200 m from center,Standard Double Room,3,,Location 9.7
39,DoubleTree by Hilton Wroclaw,8.7,"Stare Miasto, Wrocław",Excellent ,"2,124 reviews",Price 599 zł,0.9 km from center,Twin Guest Room,5,,Location 9.4
40,Europeum Hotel,8.9,"Stare Miasto, Wrocław",Excellent ,"1,939 reviews",Original price 342 zł. Current price 320 zł.,350 m from center,Classic Single Room,3,,Location 9.7
41,Colourful Hostel,8.3,"Śródmieście, Wrocław",Very Good ,"1,081 reviews",Original price 230 zł. Current price 184 zł.,0.8 km from center,Deluxe Double Room,0,,
42,PURO Wrocław Stare Miasto,9.1,"Stare Miasto, Wrocław",Wonderful ,"4,167 reviews",Price 485 zł,0.5 km from center,Classic Double Room,4,,Location 9.7
43,SleepWalker Boutique Suites,8.8,"Stare Miasto, Wrocław",Excellent ,845 reviews,Price 367 zł,350 m from center,Deluxe Single Room,4,,Location 9.4
44,Hotel Orbita,7.3,"Fabryczna, Wrocław",Good ,926 reviews,Price 180 zł,3.8 km from center,Single Room,3,,
45,Absyntapart - Bulwar Staromiejski,8.4,"Stare Miasto, Wrocław",Very Good ,"3,402 reviews",Original price 329 zł. Current price 308 zł.,500 m from center,Deluxe Double Studio,3,,Location 9.4
46,Q Hotel Plus Wrocław,8.7,"Krzyki, Wrocław",Excellent ,"3,273 reviews",Original price 395 zł. Current price 369 zł.,1.5 km from center,Double Room,4,,
47,Ibis Wroclaw Centrum,8.8,"Krzyki, Wrocław",Excellent ,"2,317 reviews",Price 251 zł,1.4 km from center,Standard Room with 1 Bed,3,,
48,InterHotel,9.0,"Psie Pole, Wrocław",Wonderful ,"1,863 reviews",Price 210 zł,4.8 km from center,Standard Single Room,3,,
49,Hotel Monopol,8.7,"Stare Miasto, Wrocław",Excellent ,"2,906 reviews",Price 621 zł,500 m from center,Standard Double Room,5,,Location 9.7
50,Korona Hotel Wroclaw Market Square,8.9,"Stare Miasto, Wrocław",Excellent ,"3,815 reviews",Price 284 zł,250 m from center,Single Standard,3,,Location 9.8
51,Sarnia Point Apartamenty Prestige,9.3,"Krzyki, Wrocław",Wonderful ,207 reviews,Price 327 zł,7 km from center,Family Studio,3,,
52,Akira Bed & Breakfast,8.1,"Śródmieście, Wrocław",Very Good ,"1,548 reviews",Price 179 zł,1.3 km from center,Single Room,3,Breakfast included,
53,Haston City Hotel,8.6,"Psie Pole, Wrocław",Excellent ,"2,475 reviews",Price 280 zł,5.2 km from center,Double Room with one large bed,4,,
54,Park Hotel Diament Wroclaw,8.1,"Fabryczna, Wrocław",Very Good ,"1,802 reviews",Price 288 zł,4.1 km from center,Comfort Double or Twin Room,4,,
55,Tęczowa 82,,"Stare Miasto, Wrocław",,,Price 315 zł,1.8 km from center,Two-Bedroom Apartment,0,,
56,Max Berg Hostel,7.8,"Śródmieście, Wrocław",Good ,586 reviews,Price 135 zł,1.8 km from center,Quadruple Room,0,,
57,30th+ Floor Apartments in Sky Tower,8.9,"Krzyki, Wrocław",Excellent ,"2,959 reviews",Price 649 zł,1.9 km from center,Suite with City View,4,,Location 9.3
58,SZWEDZKA22 PL Premium Rooms,8.6,"Fabryczna, Wrocław",Excellent ,"1,449 reviews",Price 270 zł,4.8 km from center,Small Double Room,3,,
59,Old Town Haston,9.5,"Stare Miasto, Wrocław",Exceptional ,"1,086 reviews",Price 360 zł,450 m from center,Standard Single Room,4,,Location 9.8
60,Novotel Wrocław Centrum,8.8,"Krzyki, Wrocław",Excellent ,"1,889 reviews",Price 311 zł,1.4 km from center,Superior Double Room,4,,
61,Business Hotel Vega Wrocław,8.0,"Fabryczna, Wrocław",Very Good ,"1,672 reviews",Price 259 zł,3.6 km from center,Double Room,3,,
62,Arche Hotel Wrocław Airport,8.5,"Fabryczna, Wrocław",Very Good ,"1,499 reviews",Price 363 zł,10.1 km from center,Standard Single Room,3,,
63,In The Sky - Apartamenty w Sky Tower,8.9,"Krzyki, Wrocław",Excellent ,"1,844 reviews","Price 1,008 zł",2 km from center,Studio Apartment,4,,Location 9.3
64,Joyinn Aparthotel,8.7,"Stare Miasto, Wrocław",Excellent ,"1,877 reviews",Price 390 zł,0.6 km from center,Superior Double Room,3,,Location 9.6
65,Premium Hotel Bacero Wrocław,7.9,"Krzyki, Wrocław",Good ,"1,398 reviews",Price 259 zł,5.8 km from center,Double Room,3,,
66,The Granary - La Suite Hotel,8.3,"Stare Miasto, Wrocław",Very Good ,"1,131 reviews",Price 466 zł,0.5 km from center,Executive Room,5,,
67,Świętego Antoniego Apart,6.9,"Stare Miasto, Wrocław",Review score ,18 reviews,Price 199 zł,0.5 km from center,One-Bedroom Apartment,3,,Location 9.3
68,U Danusi,9.0,"Krzyki, Wrocław",Wonderful ,259 reviews,Price 125 zł,4.7 km from center,Single Room,0,,
69,CITY PARK APARTMENTS by ATC,7.7,"Śródmieście, Wrocław",Good ,22 reviews,Price 324 zł,1.1 km from center,Standard Apartment,3,,
70,Hotel Sleep Wrocław,8.7,"Psie Pole, Wrocław",Excellent ,"2,612 reviews",Price 200 zł,7 km from center,Single Room,3,,
71,Motel Rezydent,6.5,"Śródmieście, Wrocław",Review score ,836 reviews,Price 259 zł,3.5 km from center,Standard Twin Room,0,,
72,Apartament Księcia Witolda,8.4,"Śródmieście, Wrocław",Very Good ,77 reviews,Price 162 zł,0.5 km from center,One-Bedroom Apartment,3,,Location 9.6
73,Hotel Altus Palace,9.5,"Stare Miasto, Wrocław",Exceptional ,416 reviews,Price 640 zł,0.7 km from center,Standard Single Room,5,,Location 9.6
74,Invite,8.4,"Krzyki, Wrocław",Very Good ,"1,207 reviews",Price 219 zł,2.3 km from center,Studio ,3,,
75,Zebra,10,"Krzyki, Wrocław",Exceptional ,1 review,Price 297 zł,1.6 km from center,One-Bedroom Apartment,0,,
76,Terminal Hotel,8.7,"Fabryczna, Wrocław",Excellent ,313 reviews,Price 280 zł,7.3 km from center,Comfort Single Room,3,,
77,K3Mhome,9.2,"Fabryczna, Wrocław",Wonderful ,307 reviews,Price 189 zł,4.1 km from center,Standard Twin Room with Shared Bathroom,0,,
78,Mercure Wrocław Centrum,8.4,"Stare Miasto, Wrocław",Very Good ,"1,584 reviews",Price 381 zł,0.6 km from center,Classic Double Room with Sofa and City View,4,,Location 9.6
79,Róża- Lotnisko,9.0,"Fabryczna, Wrocław",Wonderful ,110 reviews,Price 225 zł,9.8 km from center,Studio Apartment,3,,Location 9.3
80,"Fitness Hostel - restauracja, darmowy parking i siłownia",6.7,"Psie Pole, Wrocław",Review score ,"1,792 reviews",Price 168 zł,4.3 km from center,Standard Double Room with Gym Access and Shared Bathroom,0,,
81,Q Hotel Plus Wrocław Bielany,9.2,Wrocław,Wonderful ,973 reviews,Price 322 zł,7.6 km from center,Standard Double Room,4,,
82,Hotel Traffic Wrocław Stare Miasto,9.0,"Stare Miasto, Wrocław",Wonderful ,"3,546 reviews",Price 320 zł,450 m from center,Standard Single Room,2,,Location 9.8
83,Starter III,9.1,"Krzyki, Wrocław",Wonderful ,"1,474 reviews",Price 235 zł,1.7 km from center,Studio with Sofa Bed,3,,Location 9.6
84,Hostel Krasnal Market Square Wroclaw,7.3,"Stare Miasto, Wrocław",Good ,"1,291 reviews",Price 440 zł,350 m from center,Single Bed in Dormitory Room,0,,Location 9.5
85,Witkowska-nocleg,8.8,"Psie Pole, Wrocław",Excellent ,182 reviews,Price 180 zł,5.2 km from center,One-Bedroom Apartment,3,,
86,Platinum Palace Boutique Hotel & SPA,8.6,"Krzyki, Wrocław",Excellent ,"1,331 reviews",Price 432 zł,4 km from center,Standard Double Room,5,,
87,Starter 24 Wrocław,8.4,"Śródmieście, Wrocław",Very Good ,"3,617 reviews",Price 251 zł,2.8 km from center,Standard Apartment,3,,
88,Property Apart - Soft Lofty Legnicka Centrum,9.0,"Fabryczna, Wrocław",Wonderful ,629 reviews,Price 380 zł,2.5 km from center,Apartment,3,,
89,Na niebieskim Widoku,,"Stare Miasto, Wrocław",,,Original price 246 zł. Current price 221 zł.,0.5 km from center,One-Bedroom Apartment,3,,
90,Ada Aparthouse,8.8,"Stare Miasto, Wrocław",Excellent ,763 reviews,Price 179 zł,1.1 km from center,Standard Double Room with Shared Bathroom,0,,Location 9.5
91,Novotel Wrocław City,8.6,"Krzyki, Wrocław",Excellent ,"1,314 reviews",Price 273 zł,4.9 km from center,Superior Double Room,3,,
92,Savoy Wrocław,7.0,"Stare Miasto, Wrocław",Good ,643 reviews,Price 229 zł,0.9 km from center,Standard Single Room,0,,Location 9.4
93,Green Panther right in the city of Wroclaw,9.4,"Stare Miasto, Wrocław",Wonderful ,111 reviews,Price 189 zł,100 m from center,One-Bedroom Apartment,3,,Location 9.8
94,Wrocław Centrum,10,"Stare Miasto, Wrocław",Exceptional ,1 review,Price 315 zł,0.9 km from center,One-Bedroom Apartment,0,,Location 10
95,Silver Apartments,8.5,"Stare Miasto, Wrocław",Very Good ,"1,411 reviews",Price 400 zł,0.5 km from center,Studio Apartment (2 Adults),3,,Location 9.7
96,City Place Noclegi,8.7,"Krzyki, Wrocław",Excellent ,113 reviews,Price 162 zł,6.2 km from center,Single Room with Shared Bathroom,0,,
97,"Hostel Night o'clock - Parking, restauracja, darmowa siłownia",7.8,"Psie Pole, Wrocław",Good ,"1,497 reviews",Price 168 zł,4.4 km from center,Double Room with Shared Bathroom,0,,
98,Art Apart Old Town Wrocław,7.2,"Krzyki, Wrocław",Good ,779 reviews,Price 290 zł,1.6 km from center,Premium Studio Apartment,3,,
99,A-Piramida,7.1,"Psie Pole, Wrocław",Good ,291 reviews,Price 190 zł,7.2 km from center,Standard Single Room,0,,
100,Sonya,8.5,"Stare Miasto, Wrocław",Very Good ,70 reviews,Price 270 zł,100 m from center,One-Bedroom Apartment,3,,Location 9.8
101,Great Polonia Wrocław City Center,8.0,"Śródmieście, Wrocław",Very Good ,"3,380 reviews",Price 284 zł,1.5 km from center,Double Room,3,,
102,Great Polonia Wrocław Tumski,7.7,"Śródmieście, Wrocław",Good ,"1,628 reviews",Price 379 zł,0.9 km from center,Double Room,3,,Location 9.3
103,Cinema Hostel,7.6,"Stare Miasto, Wrocław",Good ,70 reviews,Price 270 zł,350 m from center,Double Room with Shared Bathroom,0,,Location 9.4
104,Hotel Europejski Wrocław Centrum,7.9,"Stare Miasto, Wrocław",Good ,"2,006 reviews",Price 221 zł,1.1 km from center,Single Room,3,,
105,Property Apart - Ruska Centrum,8.6,"Stare Miasto, Wrocław",Excellent ,"1,133 reviews",Price 297 zł,500 m from center,Double Room with Private Bathroom,3,,Location 9.4
106,Hotel Dwór Polski,8.1,"Stare Miasto, Wrocław",Very Good ,"1,531 reviews",Price 302 zł,100 m from center,Twin Room,4,Breakfast included,Location 9.6
107,Wrocław Centrum,10,"Stare Miasto, Wrocław",Exceptional ,1 review,Price 315 zł,0.9 km from center,One-Bedroom Apartment,0,,Location 10
108,Bike'UP Wrocław,8.6,"Stare Miasto, Wrocław",Excellent ,"1,884 reviews",Price 277 zł,1 km from center,King Studio,3,,Location 9.3
109,Brassel Aparthotel,8.9,"Stare Miasto, Wrocław",Excellent ,"2,350 reviews",Price 701 zł,1.1 km from center,Deluxe Double Room,3,Breakfast included,Location 9.3
110,Hostel 55,8.1,"Psie Pole, Wrocław",Very Good ,843 reviews,Price 169 zł,3.3 km from center,Double Room with Shared Bathroom,0,,
111,Mala Italia Apartments,7.4,"Psie Pole, Wrocław",Good ,720 reviews,Price 280 zł,5.1 km from center,Studio Apartment,3,,
112,Galeria Italiana Apartments,7.4,"Stare Miasto, Wrocław",Good ,"1,630 reviews",Price 380 zł,250 m from center,Standard Triple Studio,3,,Location 9.5
113,CKS Wrocław - Centrum Konferencyjno-Szkoleniowe CS Natura Tour,6.3,"Krzyki, Wrocław",Review score ,495 reviews,Price 220 zł,2.2 km from center,Double Room with Private Bathroom,0,,
114,Rest Apartments,8.7,"Krzyki, Wrocław",Excellent ,913 reviews,Price 252 zł,2.4 km from center,Studio Apartment,3,,
115,Zebra,10,"Krzyki, Wrocław",Exceptional ,1 review,Price 297 zł,1.6 km from center,One-Bedroom Apartment,0,,
116,Apartamenty Wratislavia,8.7,"Krzyki, Wrocław",Excellent ,438 reviews,Price 233 zł,1.3 km from center,Apartment,3,,
117,Art Apart Old Town Wrocław,7.2,"Krzyki, Wrocław",Good ,779 reviews,Price 290 zł,1.6 km from center,Premium Studio Apartment,3,,
118,A-Piramida,7.1,"Psie Pole, Wrocław",Good ,291 reviews,Price 190 zł,7.2 km from center,Standard Single Room,0,,
119,Legnicka Business Apartments,,"Fabryczna, Wrocław",,,Price 480 zł,3.1 km from center,One-Bedroom Apartment,0,,
120,Kotlarska Apart,5.7,"Stare Miasto, Wrocław",Review score ,23 reviews,Price 249 zł,400 m from center,One-Bedroom Apartment,0,,
121,Boogie Deluxe Old Town,7.4,"Stare Miasto, Wrocław",Good ,"1,213 reviews",Price 311 zł,250 m from center,Twin Room with Private Bathroom,3,,
122,SpaceRebels,8.8,"Krzyki, Wrocław",Excellent ,67 reviews,Price 210 zł,2.4 km from center,Small Double Room,0,,
123,GREENY,9.3,"Stare Miasto, Wrocław",Wonderful ,355 reviews,Price 340 zł,250 m from center,One-Bedroom Apartment,3,,Location 9.7
124,Schronisko na Wyspie,6.7,"Śródmieście, Wrocław",Review score ,214 reviews,Price 92 zł,0.9 km from center,Single Bed in 10-Bed Dormitory Room,0,,
