,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
29,Royal Aparthotel Piotrkowska 116,8.1,"Srodmiescie, Łódź",Very Good ,"1,169 reviews",Price 152 zł,450 m from center,Double Room,0,,Location 9.5
30,Aparthotel Łódź 55 & Apartments,8.2,"Srodmiescie, Łódź",Very Good ,"1,244 reviews",Price 285 zł,1.2 km from center,Standard Studio,3,,Location 9.5
31,Rent-Apart City Center Kopernika,9.0,Łódź,Wonderful ,36 reviews,Price 242 zł,0.8 km from center,One-Bedroom Apartment,3,,
32,GOLDA apartments,8.2,Łódź,Very Good ,683 reviews,Price 325 zł,2.1 km from center,Studio Apartment,3,,
33,Aparthotel Globus - bezkontaktowa obsługa,9.0,Łódź,Wonderful ,979 reviews,Price 169 zł,10.4 km from center,Single Room,3,,
34,Aparthotel Krzywa Kamienica,9.5,Łódź,Exceptional ,"2,148 reviews",Original price 369 zł. Current price 314 zł.,1.9 km from center,Standard Studio,4,,
35,PURO Łódź Centrum,9.4,"Baluty, Łódź",Wonderful ,"4,135 reviews",Price 449 zł,2.2 km from center,Standard Double Room,4,,Location 9.7
36,Boat City Aparts - Dworzec Łódź Fabryczna,8.5,"Srodmiescie, Łódź",Very Good ,685 reviews,Price 236 zł,1.5 km from center,Superior Apartment with Mezzanine,3,,
37,Novotel Lodz Centrum,8.8,"Srodmiescie, Łódź",Excellent ,"1,665 reviews",Price 365 zł,250 m from center,Superior Room with Sofa,4,,Location 9.5
38,Apartamenty Fresco Plus,8.0,"Srodmiescie, Łódź",Very Good ,247 reviews,Price 130 zł,1.3 km from center,One-Bedroom Apartment with Shared Bathroom,0,,
39,Boutique Hotel's I,7.4,Łódź,Good ,899 reviews,Price 204 zł,1.6 km from center,Standard Single Room,3,,
40,Iness Hotel,8.2,Łódź,Very Good ,817 reviews,Price 300 zł,1.9 km from center,Double or Twin Room,3,,
41,Łódzki Pałacyk - Pokoje hostelowe,7.5,Łódź,Good ,618 reviews,Price 54 zł,1.1 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
42,Pomorska Rooms,8.0,"Srodmiescie, Łódź",Very Good ,61 reviews,Price 135 zł,2.4 km from center,Double Room,0,,
43,Cotton House,9.5,Łódź,Exceptional ,"2,139 reviews",Price 350 zł,0.8 km from center,Standard Apartment,4,,Location 9.3
44,Hotel Tobaco Łódź,8.4,Łódź,Very Good ,"2,519 reviews",Price 247 zł,1.5 km from center,Small Single Room,3,,
45,M Hotel,7.4,"Baluty, Łódź",Good ,953 reviews,Price 290 zł,8 km from center,Single Room,3,,
46,U Hanki,9.3,"Srodmiescie, Łódź",Wonderful ,29 reviews,Price 162 zł,1.1 km from center,One-Bedroom Apartment,3,,Location 9.7
47,Good Time Residence,8.5,"Srodmiescie, Łódź",Very Good ,"1,066 reviews",Price 246 zł,400 m from center,Deluxe Studio,3,,Location 9.7
48,Studio Pomorska 22,8.3,"Srodmiescie, Łódź",Very Good ,13 reviews,Original price 143 zł. Current price 122 zł.,2 km from center,One-Bedroom Apartment,0,,
49,Focus Hotel Łódź,8.5,Łódź,Very Good ,"3,004 reviews",Price 211 zł,1 km from center,Single Room,3,,
50,Novotel Lodz Centrum,8.8,"Srodmiescie, Łódź",Excellent ,"1,665 reviews",Price 365 zł,250 m from center,Superior Room with Sofa,4,,Location 9.5
51,Studio Pomorska 22,8.3,"Srodmiescie, Łódź",Very Good ,13 reviews,Original price 143 zł. Current price 122 zł.,2 km from center,One-Bedroom Apartment,0,,
52,Prestige Aparthotel Piotrkowska,9.5,"Srodmiescie, Łódź",Exceptional ,195 reviews,Price 229 zł,0.9 km from center,One-Bedroom Apartment,3,,Location 9.7
53,Rent-Apart City Center Lodz,8.9,"Srodmiescie, Łódź",Excellent ,308 reviews,Price 242 zł,1.4 km from center,Studio (1-3 Adults),3,,Location 9.5
54,Good Time Residence,8.5,"Srodmiescie, Łódź",Very Good ,"1,066 reviews",Price 246 zł,400 m from center,Deluxe Studio,3,,Location 9.7
55,Aparts Loft Bed&Breakfast,8.0,Łódź,Very Good ,615 reviews,Price 205 zł,1.4 km from center,Studio Apartment,3,,
56,Noclegi Elan,7.0,Łódź,Good ,305 reviews,Price 130 zł,3.3 km from center,Double Room with Private Bathroom,0,,
57,Apartamenty Fabrykanta Księży Młyn,9.4,Łódź,Wonderful ,76 reviews,Price 251 zł,0.9 km from center,King Studio with Sofa Bed,3,,Location 9.3
58,Aparts Biznes,7.9,Łódź,Good ,30 reviews,Price 205 zł,1.5 km from center,Studio Apartment,3,,
59,Domek Podróżniczy,9.4,Łódź,Wonderful ,174 reviews,Price 175 zł,2.6 km from center,Studio Apartment,3,,Location 9.4
60,BDSM BAST Apart Grey Manufaktura Centrum Miasta Legionów 18 Parking bezpłatny,9.5,"Srodmiescie, Łódź",Exceptional ,184 reviews,Price 649 zł,2 km from center,One-Bedroom Apartment,3,,Location 9.5
61,Pomorska 65,8.6,"Srodmiescie, Łódź",Excellent ,410 reviews,Price 188 zł,2.2 km from center,Loft,3,,
62,Łódź Fabryczna Apartament,8.6,"Srodmiescie, Łódź",Excellent ,71 reviews,Price 259 zł,0.7 km from center,Apartment,3,,Location 9.4
63,Hotel Flora,7.9,"Baluty, Łódź",Good ,857 reviews,Price 170 zł,8.1 km from center,Family Room with Bathroom,3,,
64,Gościniec u Zawierki,7.5,"Baluty, Łódź",Good ,280 reviews,Price 110 zł,11.5 km from center,Double Room with Private Bathroom,0,,
65,Apartament Łodzianka,9.8,"Srodmiescie, Łódź",Exceptional ,12 reviews,Price 239 zł,0.6 km from center,One-Bedroom Apartment,0,,Location 10
66,Piotrkowska Welcome Apartments,9.2,"Srodmiescie, Łódź",Wonderful ,511 reviews,Price 288 zł,400 m from center,One-Bedroom Apartment,3,,Location 9.8
67,Apartament przy Fabrycznym,9.5,"Srodmiescie, Łódź",Exceptional ,22 reviews,Price 300 zł,1.7 km from center,One-Bedroom Apartment,3,,Location 9.3
68,Drukarnia Apartments,8.0,Łódź,Very Good ,642 reviews,Price 289 zł,1 km from center,One-Bedroom Apartment,3,,
69,Hotel Hensch,8.1,"Baluty, Łódź",Very Good ,244 reviews,Price 140 zł,8.2 km from center,Twin Room,0,,
70,Royal Aparthotel Piotrkowska 33,7.7,"Srodmiescie, Łódź",Good ,357 reviews,Price 147 zł,1.4 km from center,Double Room,0,,
71,Rent-Apart Fabryczna,8.4,Łódź,Very Good ,961 reviews,Price 198 zł,1.3 km from center,Studio Apartment,3,,
72,"Apartament I LOVE PIOTRKOWSKA z wielkim lustrem, balkonem i klimatyzacją",9.8,"Srodmiescie, Łódź",Exceptional ,164 reviews,Price 240 zł,0.6 km from center,Studio Apartment,3,,Location 10
73,Rent-Apart City Center Kopernika,9.0,Łódź,Wonderful ,36 reviews,Price 242 zł,0.8 km from center,One-Bedroom Apartment,3,,
74,Apartament EC1 Łódź Fabryczna,8.6,"Srodmiescie, Łódź",Excellent ,201 reviews,Price 239 zł,1.2 km from center,Apartment,3,,Location 9.5
75,DobraNoc,8.2,"Srodmiescie, Łódź",Very Good ,74 reviews,Price 420 zł,0.6 km from center,Triple Room with Bathroom,3,,
76,Willa Marina Widzew,5.8,Łódź,Review score ,125 reviews,Price 169 zł,3.1 km from center,Triple Room with Private Bathroom,0,,
77,Loft Piotrkowska by Good Time,8.4,"Srodmiescie, Łódź",Very Good ,650 reviews,Price 249 zł,400 m from center,Deluxe Studio,3,,Location 9.7
78,Hotel Hensch,8.1,"Baluty, Łódź",Very Good ,244 reviews,Price 140 zł,8.2 km from center,Twin Room,0,,
79,"Przestronny, przytulny apartament w sercu Łodzi",9.4,Łódź,Wonderful ,43 reviews,Price 289 zł,1.2 km from center,One-Bedroom Apartment,3,,Location 9.3
80,Apple Apartments - Gdańska PRYWATNE MIEJSCE PARKINGOWE,9.1,Łódź,Wonderful ,37 reviews,Price 281 zł,0.6 km from center,One-Bedroom Apartment,3,,Location 9.6
81,Apartament LOFT Industrial EC1,8.4,"Srodmiescie, Łódź",Very Good ,207 reviews,Price 188 zł,1 km from center,Apartment,3,,Location 9.3
82,Promised Land - Piotrkowska 37,9.2,"Srodmiescie, Łódź",Wonderful ,170 reviews,Price 304 zł,1.4 km from center,Studio with Balcony,3,,Location 9.8
83,"Apartament I LOVE PIOTRKOWSKA z wielkim lustrem, balkonem i klimatyzacją",9.8,"Srodmiescie, Łódź",Exceptional ,164 reviews,Price 240 zł,0.6 km from center,Studio Apartment,3,,Location 10
84,Rent-Apart Fabryczna,8.4,Łódź,Very Good ,961 reviews,Price 198 zł,1.3 km from center,Studio Apartment,3,,
85,Lodz Great apartment,8.0,"Srodmiescie, Łódź",Very Good ,98 reviews,Price 289 zł,1.6 km from center,One-Bedroom Apartment,3,,
86,DarkHouse2,8.2,"Srodmiescie, Łódź",Very Good ,66 reviews,Price 306 zł,1.5 km from center,One-Bedroom Apartment,3,,
87,deLux4,8.8,"Srodmiescie, Łódź",Excellent ,36 reviews,Price 246 zł,0.8 km from center,Apartment - Split Level,3,,Location 9.7
88,Stacja Nowa Gdynia Bed & Breakfast,9.1,Łódź,Wonderful ,325 reviews,Price 450 zł,8.4 km from center,Double Room,3,Breakfast included,
89,Leśne Ukojenie w Łodzi - Forest Soothing Apartment,9.3,"Srodmiescie, Łódź",Wonderful ,3 reviews,Price 252 zł,1.4 km from center,One-Bedroom Apartment,3,,Location 10
90,M Hotel,7.4,"Baluty, Łódź",Good ,953 reviews,Price 290 zł,8 km from center,Single Room,3,,
91,Red Apartament,8.0,Łódź,Very Good ,90 reviews,Price 190 zł,1.8 km from center,Apartment,3,,
92,Park Studio Orientarium Zoo&AquaParkFala,8.9,Łódź,Excellent ,18 reviews,Price 322 zł,3.5 km from center,One-Bedroom Apartment,3,,
93,BAST Apartamenty Ptak Szpital Matki Polki Mandoria Orientarium Atlas Arena - Przestrzenna 98 Parking bezpłatny,9.4,Łódź,Wonderful ,354 reviews,Price 482 zł,6 km from center,Superior Apartment,4,,
94,Apartament Manufaktura z bezpłatnym parkingiem,9.9,"Baluty, Łódź",Exceptional ,58 reviews,Price 400 zł,2.7 km from center,One-Bedroom Apartment,3,,Location 9.9
95,"Apartament LUNA, Piotrkowska 44 - free parking",9.3,"Srodmiescie, Łódź",Wonderful ,19 reviews,Price 365 zł,1.4 km from center,Studio Apartment,3,,Location 9.9
96,BAST Apartamenty Manufaktura Centrum Miasta Legionów 18 Parking bezpłatny,9.1,"Srodmiescie, Łódź",Wonderful ,221 reviews,Price 482 zł,2 km from center,One-Bedroom Apartment,3,,Location 9.4
97,GoldAparts Manufaktura Centrum,8.3,"Baluty, Łódź",Very Good ,454 reviews,Price 246 zł,2.7 km from center,One-Bedroom Apartment,3,,Location 9.4
98,Apartament MilioNova,8.2,Łódź,Very Good ,51 reviews,Price 400 zł,1.5 km from center,Deluxe Apartment,3,,
99,Royal Aparthotel Piotrkowska 33,7.7,"Srodmiescie, Łódź",Good ,357 reviews,Price 147 zł,1.4 km from center,Double Room,0,,
