,Hotel name,Marks,Region City,Performances,Reviews,Price,Distances,Discriptions,Stars,Breakfast,Guests reviews:
67,Occidental Sevilla Viapol,8.8,"Nervión, Seville",Excellent ,"2,464 reviews",Price 443 zł,1.9 km from center,Standard Double or Twin Room,4,,
68,Hotel Porcel Torneo,8.6,Seville,Excellent ,"1,295 reviews",Price 266 zł,2.9 km from center,"Double room, Guest room, 1 King",4,,
69,La Flamenka Hostel,8.4,"Old Town, Seville",Very Good ,972 reviews,Price 75 zł,400 m from center,Bed in 8-Bed Mixed Dormitory Room,0,,Location 9.5
70,AACR Hotel Monteolivos,8.2,"San Pablo - Santa Justa, Seville",Very Good ,"2,999 reviews",Price 286 zł,2.2 km from center,Single Room,3,,
71,Hotel Virgen de los Reyes,8.0,"Nervión, Seville",Very Good ,"1,708 reviews",Price 253 zł,2.4 km from center,Single Room,4,,
72,H10 Casa de la Plata,9.4,"Old Town, Seville",Wonderful ,"1,367 reviews",Price 772 zł,400 m from center,Double or Twin Room,4,,Location 9.8
73,Hotel Goya,8.2,"Old Town, Seville",Very Good ,"1,228 reviews",Price 282 zł,0.5 km from center,Double Room,2,,Location 9.7
74,Un Patio al Sur,8.5,"Old Town, Seville",Very Good ,"1,225 reviews",Price 301 zł,400 m from center,Double Room - Ground Floor,2,,Location 9.5
75,NH Sevilla Plaza de Armas,8.5,"Old Town, Seville",Very Good ,"4,916 reviews",Price 432 zł,0.8 km from center,Standard Double or Twin Room,4,,
76,Hotel Rey Alfonso X,9.0,"Old Town, Seville",Wonderful ,"4,031 reviews",Price 568 zł,0.7 km from center,Double or Twin Room (1-2 Adults),4,,Location 9.7
77,4 Estaciones B&B,9.3,"Sur, Seville",Wonderful ,13 reviews,Price 211 zł,3.6 km from center,Single Room,0,Breakfast included,
78,Un Patio en Santa Cruz,8.3,"Old Town, Seville",Very Good ,"1,008 reviews",Price 253 zł,0.8 km from center,Double Interior Room,2,,Location 9.6
79,Eurostars Torre Sevilla,9.0,"Triana, Seville",Wonderful ,"6,429 reviews",Price 699 zł,1.3 km from center,Deluxe Room,5,,
80,Hotel Europa Boutique Sevilla,8.1,"Old Town, Seville",Very Good ,809 reviews,Price 253 zł,100 m from center,Double or Twin Room,1,,Location 9.7
81,Un Patio al Sur,8.5,"Old Town, Seville",Very Good ,"1,225 reviews",Price 301 zł,400 m from center,Double Room - Ground Floor,2,,Location 9.5
82,Nuevo Suizo,7.4,"Old Town, Seville",Good ,"1,732 reviews",Price 80 zł,400 m from center,Bed in 10-Bed Mixed Dormitory Room,0,Breakfast included,Location 9.3
83,Petit Palace Canalejas Sevilla,8.3,"Old Town, Seville",Very Good ,"2,516 reviews",Original price 446 zł. Current price 379 zł.,400 m from center,Single Room,2,,Location 9.5
84,Hostal Roma,7.0,"Old Town, Seville",Good ,"1,857 reviews",Price 211 zł,0.6 km from center,Double or Twin Room,3,,
85,Petit Palace Puerta de Triana,8.7,"Old Town, Seville",Excellent ,"3,339 reviews",Original price 507 zł. Current price 431 zł.,350 m from center,Small Double Room,3,,Location 9.6
86,Hotel Itaca Artemisa,8.0,"Old Town, Seville",Very Good ,"1,053 reviews",Price 418 zł,1.1 km from center,Budget Double Room,3,,
87,Hilton Garden Inn Sevilla,8.5,"Macarena Norte, Seville",Very Good ,"2,412 reviews",Price 300 zł,4.8 km from center,Queen Room,4,,
88,Hotel Murillo,8.2,"Old Town, Seville",Very Good ,"2,403 reviews",Price 323 zł,0.6 km from center,Single Room,2,,Location 9.6
89,Apartamentos Resitur,7.5,"Triana, Seville",Good ,"4,435 reviews",Price 328 zł,1.1 km from center,Double Room,3,,
90,M.A. Hotel Sevilla Congresos,8.1,"Este, Seville",Very Good ,"2,738 reviews",Price 317 zł,6.1 km from center,Double or Twin Room (1 Adult),4,,
91,EME Catedral Hotel,8.2,"Old Town, Seville",Very Good ,753 reviews,"Price 1,032 zł",300 m from center,Superior Double or Twin Room,5,Breakfast included,Location 9.7
92,LA SUITE DEL CONDE LUXURY SUITES,9.6,"Old Town, Seville",Exceptional ,171 reviews,Price 507 zł,0.9 km from center,Deluxe Studio,0,,Location 9.8
93,Soho Boutique Sevilla,8.9,"Old Town, Seville",Excellent ,"2,115 reviews",Price 526 zł,0.6 km from center,Double or Twin Room,3,,Location 9.6
94,Hotel Doña Lina,8.6,"Old Town, Seville",Excellent ,578 reviews,Price 314 zł,0.6 km from center,Single Room,2,,Location 9.7
95,Toc Hostel Sevilla,8.7,"Old Town, Seville",Excellent ,"1,104 reviews",Price 151 zł,0.5 km from center,Bunk Bed in Mixed Dormitory Room 8,0,,Location 9.8
96,Hotel Plaza Santa Lucía,8.1,"Old Town, Seville",Very Good ,"1,784 reviews",Price 366 zł,1.4 km from center,Twin Room,3,,
97,Hostal Jentoft,7.9,"Old Town, Seville",Good ,"3,007 reviews",Price 230 zł,0.7 km from center,Standard Queen Room,2,,
98,room007 Select Tetuán,8.5,"Old Town, Seville",Very Good ,"2,196 reviews",Original price 617 zł. Current price 358 zł.,200 m from center,Deluxe Single Room,3,,Location 9.7
99,Casa Oliva 52,9.7,Seville,Exceptional ,158 reviews,Price 253 zł,11.5 km from center,Double Room with Terrace,0,Breakfast included,
100,Hotel Goya,8.2,"Old Town, Seville",Very Good ,"1,228 reviews",Price 282 zł,0.5 km from center,Double Room,2,,Location 9.7
101,Atico centro Sevilla,9.5,"Old Town, Seville",Exceptional ,4 reviews,Original price 274 zł. Current price 243 zł.,1.3 km from center,One-Bedroom Apartment,3,,Location 9.4
102,Abril by Pillow,9.0,"Old Town, Seville",Wonderful ,734 reviews,Price 319 zł,0.8 km from center,Interior Single Room,2,,Location 9.6
103,Un Patio al Sur,8.5,"Old Town, Seville",Very Good ,"1,225 reviews",Price 301 zł,400 m from center,Double Room - Ground Floor,2,,Location 9.5
104,Soho Boutique Sevilla,8.9,"Old Town, Seville",Excellent ,"2,115 reviews",Price 526 zł,0.6 km from center,Double or Twin Room,3,,Location 9.6
105,Hotel Plaza,6.5,"Old Town, Seville",Review score ,"1,119 reviews",Price 248 zł,100 m from center,Economy Twin Room,3,,
106,Oasis Backpackers' Palace Seville,8.4,"Old Town, Seville",Very Good ,"1,342 reviews",Price 99 zł,0.5 km from center,Bed in 14-Bed Mixed Dormitory Room,0,,Location 9.3
107,Basic Hotel Doña Manuela,8.7,"Old Town, Seville",Excellent ,905 reviews,Original price 507 zł. Current price 474 zł.,0.8 km from center,Twin Room,2,,Location 9.6
108,Barceló Sevilla Renacimiento,8.7,"Triana, Seville",Excellent ,"5,738 reviews",Price 486 zł,2.4 km from center,Habitación Deluxe Premium,5,,
109,Silken Al-Andalus Palace,8.4,"Bellavista-Palmera, Seville",Very Good ,"14,918 reviews",Original price 374 zł. Current price 299 zł.,4.1 km from center,Comfort Double or Twin Room,4,,
110,Melia Sevilla,8.4,"Sur, Seville",Very Good ,"3,432 reviews",Price 624 zł,1.6 km from center,Meliá Room,4,,
111,Hostal La Muralla,7.2,"Old Town, Seville",Good ,"2,080 reviews",Price 290 zł,1.6 km from center,Single Room,1,,
112,Pasarela,7.9,"Sur, Seville",Good ,"2,951 reviews",Price 338 zł,1.6 km from center,Single Room,4,,
113,Judería de Sevilla I - Luxury Apartments.,10,"Old Town, Seville",Exceptional ,1 review,Price 317 zł,0.8 km from center,One-Bedroom Apartment,4,,Location 10
114,Petit Palace Santa Cruz,8.6,"Old Town, Seville",Excellent ,"1,732 reviews",Original price 619 zł. Current price 526 zł.,0.5 km from center,Double or Twin Room (1-2 Adults),4,,Location 9.5
115,La Puerta de Palacio - Adults Only,8.6,"Old Town, Seville",Excellent ,"1,494 reviews",Price 296 zł,0.6 km from center,Single Room,0,,Location 9.9
116,NH Collection Sevilla,8.6,"Sur, Seville",Excellent ,"3,656 reviews",Price 394 zł,2.3 km from center,Superior Double or Twin Room,4,,
117,Hotel Derby Sevilla,8.6,"Old Town, Seville",Excellent ,"2,847 reviews",Original price 439 zł. Current price 411 zł.,0.5 km from center,Single Room,3,,Location 9.6
118,Hostal Jentoft,7.9,"Old Town, Seville",Good ,"3,007 reviews",Price 230 zł,0.7 km from center,Standard Queen Room,2,,
119,Melia Lebreros,8.6,"Nervión, Seville",Excellent ,"4,807 reviews",Original price 558 zł. Current price 522 zł.,2 km from center,Twin Room,4,,
120,Basic Hotel Sevilla Catedral,8.9,"Old Town, Seville",Excellent ,"1,238 reviews",Price 530 zł,200 m from center,Single Room,0,,Location 9.8
121,Hostal Alcobia,6.2,"Old Town, Seville",Review score ,"1,520 reviews",Price 248 zł,0.9 km from center,Single Room with Private Bathroom,3,,
122,Eurostars Sevilla Boutique,8.4,"Old Town, Seville",Very Good ,"1,509 reviews",Price 798 zł,450 m from center,Single Room,4,,Location 9.5
123,Petit Palace Canalejas Sevilla,8.3,"Old Town, Seville",Very Good ,"2,516 reviews",Original price 446 zł. Current price 379 zł.,400 m from center,Single Room,2,,Location 9.5
124,Cicerone de Sevilla,7.7,"Old Town, Seville",Good ,"1,459 reviews",Price 305 zł,0.6 km from center,Budget Double Room,0,,Location 9.5
125,AC Hotel Ciudad de Sevilla by Marriott,8.5,"Sur, Seville",Very Good ,585 reviews,Price 434 zł,2.9 km from center,"Standard room, Guest room, 1 King",4,,
126,Hotel Venecia,8.4,"Old Town, Seville",Very Good ,764 reviews,Price 277 zł,0.8 km from center,Double or Twin Room,3,,
127,La Bella Sevilla,9.0,"Old Town, Seville",Wonderful ,495 reviews,Price 520 zł,250 m from center,Single Room,3,,Location 9.9
128,Palacio Pinello,8.8,"Old Town, Seville",Excellent ,"1,529 reviews","Price 1,267 zł",350 m from center,Basic Double Room,4,,Location 9.7
129,Hotel AACR Museo,8.2,"Old Town, Seville",Very Good ,"1,515 reviews",Price 343 zł,0.6 km from center,Single Room,3,,
130,Hotel Boutique Casa de Colón,8.7,"Old Town, Seville",Excellent ,637 reviews,Price 465 zł,200 m from center,Single Room - Ground Floor,2,,Location 9.8
131,Nuevo Suizo,7.4,"Old Town, Seville",Good ,"1,732 reviews",Price 80 zł,400 m from center,Bed in 10-Bed Mixed Dormitory Room,0,Breakfast included,Location 9.3
132,Hotel Don Paco,8.0,"Old Town, Seville",Very Good ,"7,571 reviews",Price 380 zł,0.9 km from center,Double Room (1 Adult),3,,
133,Sacristia de Santa Ana,8.4,"Old Town, Seville",Very Good ,884 reviews,Price 288 zł,1 km from center,Interior Room,3,,
134,"PENSION VERGARA , Sevilla",6.9,"Old Town, Seville",Review score ,"1,597 reviews",Price 127 zł,0.6 km from center,Single Room with Shared Bathroom,1,,Location 9.3
135,Habitación piso compartido,8.2,"Nervión, Seville",Very Good ,62 reviews,Price 169 zł,3.1 km from center,Single Room,0,,
136,Le Petit Paris,7.7,"Old Town, Seville",Good ,"2,094 reviews",Price 217 zł,0.5 km from center,Single Room,3,,
137,Pension San Pancracio,8.6,"Old Town, Seville",Excellent ,566 reviews,Price 206 zł,0.7 km from center,Twin Room with Shared Bathroom,0,,Location 9.7
138,Hotel Novotel Sevilla,8.5,"Nervión, Seville",Very Good ,"2,536 reviews",Price 338 zł,2.2 km from center,Family Room,4,,
139,Basic Hotel Puerta de Sevilla,8.4,"Old Town, Seville",Very Good ,736 reviews,Price 392 zł,0.8 km from center,Budget Double Room,1,,Location 9.6
140,Toc Hostel Sevilla,8.7,"Old Town, Seville",Excellent ,"1,104 reviews",Price 151 zł,0.5 km from center,Bunk Bed in Mixed Dormitory Room 8,0,,Location 9.8
141,CASA17 Santacruz Suites,7.6,"Old Town, Seville",Good ,92 reviews,Price 317 zł,0.6 km from center,Double Room,3,,
142,Hotel Casa 1800 Sevilla,9.0,"Old Town, Seville",Wonderful ,"1,237 reviews",Price 690 zł,0.5 km from center,Premium Room,4,,Location 9.7
143,Hotel Casa Imperial,8.6,"Old Town, Seville",Excellent ,"2,221 reviews",Price 657 zł,0.8 km from center,Standard Double or Twin Room,4,,
144,Welldone Cathedral,9.0,"Old Town, Seville",Wonderful ,932 reviews,Original price 733 zł. Current price 586 zł.,300 m from center,Deluxe Room,4,,Location 9.8
145,Hotel San Pablo Sevilla,8.1,"Este, Seville",Very Good ,"1,966 reviews",Price 305 zł,6.3 km from center,King Double Room,3,,
146,Hotel Doña Lina,8.6,"Old Town, Seville",Excellent ,578 reviews,Price 314 zł,0.6 km from center,Single Room,2,,Location 9.7
147,Apartamentos Eslava,9.4,"Old Town, Seville",Wonderful ,352 reviews,Price 375 zł,1 km from center,One-Bedroom Apartment with Interior view ,3,,Location 9.4
148,Hotel Sevilla Center,8.7,"Nervión, Seville",Excellent ,"7,661 reviews",Price 373 zł,1.6 km from center,Double or Twin Room (1-2 Adults),4,,
149,LAS SETAS,,"Old Town, Seville",,,Price 289 zł,0.6 km from center,One-Bedroom Apartment,3,,
150,Pension San Pancracio,8.6,"Old Town, Seville",Excellent ,566 reviews,Price 206 zł,0.7 km from center,Twin Room with Shared Bathroom,0,,Location 9.7
151,H10 Casa de la Plata,9.4,"Old Town, Seville",Wonderful ,"1,367 reviews",Price 772 zł,400 m from center,Double or Twin Room,4,,Location 9.8
152,El Rey Moro Hotel Boutique,9.1,"Old Town, Seville",Wonderful ,487 reviews,Original price 868 zł. Current price 812 zł.,0.6 km from center,Budget Twin Room,4,,Location 9.8
153,Hotel Novotel Sevilla,8.5,"Nervión, Seville",Very Good ,"2,536 reviews",Price 338 zł,2.2 km from center,Family Room,4,,
154,CasAQuintero Apartments,9.2,"Old Town, Seville",Wonderful ,440 reviews,Price 422 zł,250 m from center,Studio - Ground Floor,3,,Location 9.8
155,Hub Hostel Seville,7.5,"Old Town, Seville",Good ,"1,334 reviews",Price 80 zł,0.9 km from center,Single Bed in Mixed Dormitory Room (16 Adults),0,,
156,Urban House Siurot 33,8.9,"Bellavista-Palmera, Seville",Excellent ,628 reviews,Price 375 zł,3 km from center,Double or Twin Room with Private Bathroom,3,,
157,SevillaDream Hostel,6.3,"Old Town, Seville",Review score ,"1,313 reviews",Original price 68 zł. Current price 63 zł.,0.9 km from center,Bed in 8-Bed Dormitory Room,0,,
158,La Cabaña,8.1,"Old Town, Seville",Very Good ,21 reviews,Original price 248 zł. Current price 232 zł.,0.6 km from center,One-Bedroom Apartment,3,,Location 9.3
159,Basic Hotel Puerta de Sevilla,8.4,"Old Town, Seville",Very Good ,736 reviews,Original price 392 zł. Current price 367 zł.,0.8 km from center,Budget Double Room,1,,Location 9.6
160,Albergue Inturjoven Sevilla,7.4,"Bellavista-Palmera, Seville",Good ,602 reviews,Price 216 zł,2.8 km from center,Twin Room with Private Bathroom,2,Breakfast included,
161,Judería de Sevilla I - Luxury Apartments.,10,"Old Town, Seville",Exceptional ,1 review,Original price 317 zł. Current price 296 zł.,0.8 km from center,One-Bedroom Apartment,4,,Location 10
162,Hotel Maestranza,8.4,"Old Town, Seville",Very Good ,479 reviews,Price 211 zł,150 m from center,Single Room,1,,Location 9.7
163,La Bella Sevilla,9.0,"Old Town, Seville",Wonderful ,495 reviews,Original price 520 zł. Current price 486 zł.,250 m from center,Single Room,3,,Location 9.9
164,Hostal Alamare,6.5,"Cerro-Amate, Seville",Review score ,"1,351 reviews",Original price 117 zł. Current price 110 zł.,4.9 km from center,Single Room with Private External Bathroom,1,,
165,Apartamentos Metrópolis,8.5,"Old Town, Seville",Very Good ,762 reviews,Price 375 zł,0.9 km from center,Studio,2,,
166,Hotel Sercotel Doña Carmela,8.4,"Bellavista-Palmera, Seville",Very Good ,"1,674 reviews",Original price 317 zł. Current price 253 zł.,7.3 km from center,Double Room: 2 beds,3,,
167,Hotel Venecia,8.4,"Old Town, Seville",Very Good ,764 reviews,Price 277 zł,0.8 km from center,Double or Twin Room,3,,
168,La Banda Rooftop Hostel,9.2,"Old Town, Seville",Wonderful ,556 reviews,Original price 181 zł. Current price 135 zł.,400 m from center,Bed in 8-Bed Dormitory Room with Shared Bathroom,0,Breakfast included,Location 9.8
169,Palacio Bucarelli,9.3,"Old Town, Seville",Wonderful ,622 reviews,Original price 671 zł. Current price 628 zł.,1.2 km from center,Deluxe Apartment,4,Breakfast included,
170,Hostel A2C,8.2,"Old Town, Seville",Very Good ,"1,494 reviews",Price 95 zł,1.2 km from center,Bed in 8-Bed Mixed Dormitory Room,0,,
171,Suites Machado,9.4,"Old Town, Seville",Wonderful ,415 reviews,Original price 418 zł. Current price 390 zł.,0.6 km from center,Suite with Terrace,4,,Location 10
172,Casa Gloria Apartments,9.0,"Old Town, Seville",Wonderful ,"1,171 reviews",Original price 663 zł. Current price 620 zł.,0.5 km from center,Standard Apartment,4,,Location 9.5
173,Hotel Virgen de los Reyes,8.0,"Nervión, Seville",Very Good ,"1,708 reviews",Price 253 zł,2.4 km from center,Single Room,4,,
174,Aguilas5 SevillaSuites,9.7,"Old Town, Seville",Exceptional ,408 reviews,"Original price 1,581 zł. Current price 887 zł.",0.6 km from center,Deluxe One-Bedroom Apartment - Ground Floor,4,,Location 9.9
175,Hostal Alamare,6.5,"Cerro-Amate, Seville",Review score ,"1,351 reviews",Price 117 zł,4.9 km from center,Single Room with Private External Bathroom,1,,
